player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Lee Kang-in,20,kr KOR,"FW,RM",20-001,89,53,0,5,27,25,0,53,10,10,100.0,0,0.0,34,241,157,5,2,0,1,3,39,6,24,2020-2021
   Francisco Reis Ferreira,6,pt POR,CB,23-331,1,0,0,0,0,0,0,0,0,0,,0,,1,5,0,0,0,0,0,1,1,0,24,2020-2021
Maxi Gómez,22,uy URU,FW,24-190,90,29,0,1,13,15,2,29,2,2,100.0,0,0.0,13,59,18,1,2,0,2,1,27,5,24,2020-2021
Alejandro Blanco,16,es ESP,LM,22-066,70,26,0,3,10,13,3,26,1,0,0.0,1,100.0,12,81,29,1,1,0,4,1,14,4,24,2020-2021
   Kévin Gameiro,9,fr FRA,FW,33-287,20,15,0,0,3,12,2,15,0,0,,0,,9,39,17,0,0,0,1,0,15,4,24,2020-2021
Carlos Soler,8,es ESP,CM,24-049,90,73,3,10,44,19,0,73,4,2,50.0,2,50.0,45,255,126,2,0,0,0,0,55,2,24,2020-2021
Uroš Račić,19,rs SRB,CM,22-340,80,48,4,13,23,12,1,48,2,2,100.0,0,0.0,25,123,48,1,1,0,2,0,31,1,24,2020-2021
   Manu Vallejo,21,es ESP,LM,24-006,10,12,0,0,2,10,4,12,1,0,0.0,1,100.0,7,21,5,0,0,0,1,0,7,1,24,2020-2021
Daniel Wass,18,dk DEN,"RM,CM,LM",31-265,90,55,0,9,24,23,2,55,0,0,,0,,33,191,106,2,2,0,1,0,32,7,24,2020-2021
José Luis Gayà,14,es ESP,LB,25-271,90,83,1,25,28,31,1,83,1,0,0.0,1,100.0,47,235,139,4,3,0,2,1,48,15,24,2020-2021
Hugo Guillamón,15,,CB,21-020,90,,,,,,,,,,,,,,,,,,,,,,,24,2020-2021
Gabriel Paulista,5,br BRA,CB,30-086,90,76,9,31,43,2,2,76,0,0,,0,,46,301,168,0,0,0,0,0,51,0,24,2020-2021
Thierry Correia,2,pt POR,RB,21-348,90,61,2,18,24,19,0,61,2,1,50.0,1,50.0,29,184,117,1,1,0,0,0,33,5,24,2020-2021
Jasper Cillessen,13,nl NED,GK,31-304,90,20,18,20,0,0,0,20,0,0,,0,,8,52,44,0,0,0,0,0,6,0,24,2020-2021
Santi Mina,22,es ESP,FW,25-075,90,43,1,3,23,17,2,43,1,0,0.0,1,100.0,18,49,6,0,0,0,7,1,31,6,24,2020-2021
Facundo Ferreyra,12,ar ARG,FW,29-343,65,18,0,0,10,8,0,18,0,0,,0,,6,20,5,0,1,0,0,3,14,2,24,2020-2021
   Iván Villar,1,es ESP,GK,23-226,25,11,11,11,0,0,0,11,0,0,,0,,5,38,33,0,0,0,0,0,1,0,24,2020-2021
Nolito,9,es ESP,LM,34-128,89,34,1,5,16,13,1,34,1,1,100.0,0,0.0,18,91,52,2,4,0,2,1,22,1,24,2020-2021
   Fran Beltrán,8,es ESP,LM,22-017,1,3,0,0,2,1,0,3,1,0,0.0,1,100.0,2,3,0,0,0,0,1,0,2,0,24,2020-2021
Denis Suárez,6,es ESP,CM,27-045,90,68,2,6,41,22,0,68,1,0,0.0,1,100.0,36,193,98,4,2,0,0,1,49,1,24,2020-2021
Augusto Solari,21,ar ARG,RM,29-048,80,36,0,4,18,15,2,36,0,0,,0,,10,97,65,2,1,1,1,0,17,3,24,2020-2021
   Joseph Aidoo,18,gh GHA,RM,25-144,10,8,4,7,0,1,1,8,1,1,100.0,0,0.0,2,10,7,0,0,0,0,0,1,0,24,2020-2021
Renato Tapia,14,pe PER,DM,25-207,90,57,9,23,28,6,1,57,0,0,,0,,25,104,32,0,0,0,2,0,28,0,24,2020-2021
Aarón Martín,19,es ESP,LB,23-304,90,57,5,9,32,17,0,57,2,1,50.0,1,50.0,23,84,20,1,3,0,0,0,33,1,24,2020-2021
Jeison Murillo,24,co COL,CB,28-269,90,41,5,15,23,3,2,41,0,0,,0,,24,146,57,0,1,0,0,0,28,0,24,2020-2021
Néstor Araujo,4,mx MEX,CB,29-175,90,52,7,25,27,0,0,52,1,1,100.0,0,0.0,33,244,133,2,0,0,1,0,37,0,24,2020-2021
Hugo Mallo,2,es ESP,RB,29-243,90,45,0,13,21,12,2,45,2,1,50.0,1,50.0,16,67,42,0,1,0,1,0,21,2,24,2020-2021
Rubén Blanco,13,es ESP,GK,25-210,63,30,20,30,0,0,0,30,0,0,,0,,18,132,48,0,0,0,0,0,12,0,24,2020-2021
Sergi Guardiola,7,es ESP,FW,29-267,72,21,2,3,8,10,2,21,2,2,100.0,0,0.0,11,44,6,0,0,0,2,2,14,0,24,2020-2021
   Shon Weissman,9,il ISR,FW,25-006,18,3,0,0,1,2,1,3,0,0,,0,,2,4,2,0,0,0,1,0,2,0,24,2020-2021
