Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Guido Carrillo,21,ar ARG,FW,29-285,90,1,0,0,0,2,1,0,0,44,0,1,1,0.2,0.2,0.0,1,0,27,32,84.4,5,25,2,1,1,26,2020-2021
Lucas Boyé,9,ar ARG,FW,25-006,89,0,0,0,0,1,1,1,0,38,0,0,0,0.3,0.3,0.0,2,0,19,27,70.4,2,25,2,5,5,26,2020-2021
   Diego González,2,es ESP,"CB,FW",26-037,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,26,2020-2021
Fidel,16,es ESP,LM,31-130,90,0,1,0,0,0,0,1,0,45,1,0,0,0.0,0.0,0.5,2,1,25,35,71.4,5,30,2,1,1,26,2020-2021
Iván Marcone,4,ar ARG,CM,30-276,61,0,0,0,0,0,0,1,0,19,0,2,0,0.0,0.0,0.0,0,0,10,14,71.4,1,6,0,0,0,26,2020-2021
   Omenuke Mfulu,6,cd COD,CM,26-351,29,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,8,8,100.0,0,4,0,0,0,26,2020-2021
Raúl Guti,14,es ESP,CM,24-066,89,1,0,0,0,3,1,0,0,30,2,2,0,0.5,0.5,0.0,1,1,17,22,77.3,2,17,0,0,0,26,2020-2021
   Luismi,15,es ESP,CM,28-305,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,26,2020-2021
Tete Morente,11,es ESP,RM,24-092,75,0,0,0,0,0,0,0,0,43,4,0,2,0.0,0.0,0.0,2,0,24,32,75.0,3,24,2,3,2,26,2020-2021
   Josan,17,es ESP,RM,31-093,15,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,4,0,1,0,26,2020-2021
Josema,24,es ESP,LB,24-273,90,0,0,0,0,0,0,0,0,37,1,3,1,0.0,0.0,0.0,1,1,23,31,74.2,2,16,4,0,0,26,2020-2021
Dani Calvo,12,es ESP,CB,26-339,90,0,0,0,0,0,0,0,0,22,1,1,0,0.0,0.0,0.0,0,0,12,19,63.2,1,14,0,0,0,26,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-136,90,0,0,0,0,0,0,0,0,27,1,2,0,0.0,0.0,0.0,1,0,18,24,75.0,1,12,0,0,0,26,2020-2021
Antonio Barragán,19,es ESP,RB,33-267,90,0,1,0,0,0,0,1,0,45,0,1,1,0.0,0.0,0.1,1,1,31,39,79.5,2,23,0,0,0,26,2020-2021
Édgar Badía,13,es ESP,GK,29-022,90,0,0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,24,34,70.6,0,10,0,0,0,26,2020-2021
Guido Carrillo,21,ar ARG,FW,29-285,90,1,0,0,0,2,1,0,0,44,0,1,1,0.2,0.2,0.0,1,0,27,32,84.4,5,25,2,1,1,26,2020-2021
Lucas Boyé,9,ar ARG,FW,25-006,89,0,0,0,0,1,1,1,0,38,0,0,0,0.3,0.3,0.0,2,0,19,27,70.4,2,25,2,5,5,26,2020-2021
   Diego González,2,es ESP,"CB,FW",26-037,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,26,2020-2021
Fidel,16,es ESP,LM,31-130,90,0,1,0,0,0,0,1,0,45,1,0,0,0.0,0.0,0.5,2,1,25,35,71.4,5,30,2,1,1,26,2020-2021
Iván Marcone,4,ar ARG,CM,30-276,61,0,0,0,0,0,0,1,0,19,0,2,0,0.0,0.0,0.0,0,0,10,14,71.4,1,6,0,0,0,26,2020-2021
   Omenuke Mfulu,6,cd COD,CM,26-351,29,0,0,0,0,0,0,0,0,10,0,1,0,0.0,0.0,0.0,0,0,8,8,100.0,0,4,0,0,0,26,2020-2021
Raúl Guti,14,es ESP,CM,24-066,89,1,0,0,0,3,1,0,0,30,2,2,0,0.5,0.5,0.0,1,1,17,22,77.3,2,17,0,0,0,26,2020-2021
   Luismi,15,es ESP,CM,28-305,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,26,2020-2021
Tete Morente,11,es ESP,RM,24-092,75,0,0,0,0,0,0,0,0,43,4,0,2,0.0,0.0,0.0,2,0,24,32,75.0,3,24,2,3,2,26,2020-2021
   Josan,17,es ESP,RM,31-093,15,0,0,0,0,0,0,0,0,7,2,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,4,0,1,0,26,2020-2021
Josema,24,es ESP,LB,24-273,90,0,0,0,0,0,0,0,0,37,1,3,1,0.0,0.0,0.0,1,1,23,31,74.2,2,16,4,0,0,26,2020-2021
Dani Calvo,12,es ESP,CB,26-339,90,0,0,0,0,0,0,0,0,22,1,1,0,0.0,0.0,0.0,0,0,12,19,63.2,1,14,0,0,0,26,2020-2021
