player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Jaime Mata,7,es ESP,FW,32-088,63,1,0,0,2,3,0,0,0,1,0,0,0,3,3,1,75.0,19,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-269,27,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.0,19,2020-2021
Carles Aleñá,11,es ESP,FW,23-015,86,0,0,0,0,1,0,4,0,1,0,0,0,3,2,3,40.0,19,2020-2021
   Iglesias,29,es ESP,FW,22-201,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,19,2020-2021
Marc Cucurella,15,es ESP,LM,22-182,90,0,0,0,1,1,0,1,0,1,0,0,0,7,1,4,20.0,19,2020-2021
Mauro Arambarri,18,uy URU,CM,25-112,86,0,0,0,1,0,0,1,2,1,0,0,0,12,2,0,100.0,19,2020-2021
   David Timor,24,es ESP,CM,31-095,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,19,2020-2021
Nemanja Maksimović,20,rs SRB,CM,25-360,90,0,0,0,0,1,0,0,3,1,0,0,0,6,1,0,100.0,19,2020-2021
Takefusa Kubo,5,jp JPN,RM,19-230,79,0,0,0,3,4,0,4,1,0,0,0,0,4,2,0,100.0,19,2020-2021
   Francisco Portillo,8,es ESP,RM,30-221,11,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,,19,2020-2021
Allan Nyom,12,cm CMR,LB,32-255,90,1,0,0,2,0,0,9,0,0,0,0,0,7,1,0,100.0,19,2020-2021
Xabier Etxeita,4,es ESP,CB,33-081,90,0,0,0,2,0,0,0,1,1,0,0,0,4,3,7,30.0,19,2020-2021
Djené,2,tg TOG,CB,29-020,90,0,0,0,1,1,0,1,0,1,0,0,0,3,2,1,66.7,19,2020-2021
Damián Suárez,22,uy URU,RB,32-268,90,0,0,0,2,0,0,2,0,1,0,0,0,3,1,0,100.0,19,2020-2021
Rubén Yáñez,1,es ESP,GK,27-100,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,19,2020-2021
Rafa Mir,9,es ESP,FW,23-216,90,1,0,0,1,1,1,1,1,0,0,0,0,3,6,3,66.7,19,2020-2021
Javier Ontiveros,15,es ESP,AM,23-133,61,1,0,0,2,3,0,7,0,1,0,0,0,3,0,2,0.0,19,2020-2021
   David Ferreiro,7,es ESP,"WB,AM",32-294,29,0,0,0,1,1,1,4,0,0,0,0,0,1,0,0,,19,2020-2021
Dani Escriche,23,es ESP,AM,22-302,61,0,0,0,0,3,0,2,1,2,0,0,0,8,2,2,50.0,19,2020-2021
   Sergio Gómez,10,es ESP,"WB,AM",20-138,29,0,0,0,0,0,0,3,1,1,0,0,0,4,0,0,,19,2020-2021
Jaime Seoane,20,es ESP,CM,23-364,90,1,0,0,1,0,0,0,1,2,0,0,0,6,1,1,50.0,19,2020-2021
Mikel Rico,17,es ESP,CM,36-077,90,0,0,0,0,1,0,1,1,0,0,0,0,5,0,1,0.0,19,2020-2021
Javi Galán,11,es ESP,WB,26-062,78,0,0,0,5,3,0,3,2,1,0,0,0,6,0,2,0.0,19,2020-2021
   Borja García,24,es ESP,AM,30-079,12,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,19,2020-2021
Pablo Maffeo,3,es ESP,WB,23-192,78,0,0,0,0,1,0,3,2,1,0,0,0,2,3,1,75.0,19,2020-2021
   Shinji Okazaki,12,jp JPN,AM,34-279,12,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,50.0,19,2020-2021
Gastón Silva,22,uy URU,CB,26-321,90,0,0,0,0,0,0,0,1,2,0,0,0,8,1,0,100.0,19,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-126,90,0,0,0,1,0,0,0,3,1,0,0,0,3,2,3,40.0,19,2020-2021
Jorge Pulido,14,es ESP,CB,29-287,90,0,0,0,3,0,0,0,1,0,0,0,0,6,3,3,50.0,19,2020-2021
Álvaro Fernández,1,es ESP,GK,22-282,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,19,2020-2021
Loren Morón,16,es ESP,FW,27-021,81,0,0,0,2,2,1,0,0,1,0,0,0,1,1,8,11.1,19,2020-2021
   Borja Iglesias,9,es ESP,FW,28-003,9,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,,19,2020-2021
Aitor Ruibal,24,es ESP,LW,24-304,30,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,19,2020-2021
   Rodri,28,es ESP,LW,20-249,60,0,0,0,0,3,0,1,0,0,0,0,0,5,0,1,0.0,19,2020-2021
Diego Lainez,20,mx MEX,RW,20-225,81,0,0,0,2,2,0,0,2,0,0,0,0,2,0,1,0.0,19,2020-2021
   Álex Moreno,15,es ESP,RW,27-226,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,19,2020-2021
Nabil Fekir,8,fr FRA,AM,27-186,90,0,0,0,1,2,0,7,0,1,0,0,0,5,1,1,50.0,19,2020-2021
Sergio Canales,10,es ESP,DM,29-339,90,0,0,0,0,0,0,2,1,1,0,0,0,9,0,0,,19,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-283,67,0,0,0,1,0,0,0,2,0,0,0,0,7,1,1,50.0,19,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-114,23,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,,19,2020-2021
Juan Miranda,33,es ESP,LB,21-001,90,0,0,0,2,0,0,2,4,0,0,0,0,0,3,2,60.0,19,2020-2021
Víctor Ruiz,6,es ESP,CB,31-361,90,1,0,0,1,1,0,0,2,0,0,0,0,5,2,1,66.7,19,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-090,90,0,0,0,0,0,0,0,1,0,0,0,0,5,5,0,100.0,19,2020-2021
Emerson,22,br BRA,RB,22-006,90,0,0,0,1,3,0,3,5,0,0,0,0,8,2,0,100.0,19,2020-2021
Joel Robles,1,es ESP,GK,30-217,90,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,19,2020-2021
Santi Mina,22,es ESP,FW,25-044,90,0,0,0,3,2,1,0,0,0,0,0,0,3,1,4,20.0,19,2020-2021
Emre Mor,11,tr TUR,FW,23-180,70,0,0,0,0,2,0,2,1,0,0,0,0,3,1,1,50.0,19,2020-2021
   Miguel Baeza,27,es ESP,LM,20-299,20,0,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0.0,19,2020-2021
Nolito,9,es ESP,LM,34-097,70,0,0,0,0,0,0,2,1,0,0,0,0,4,0,0,,19,2020-2021
   Fran Beltrán,8,es ESP,FW,21-352,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,19,2020-2021
Denis Suárez,6,es ESP,CM,27-014,90,1,0,0,2,1,0,4,0,3,0,0,0,5,0,0,,19,2020-2021
Brais Méndez,23,es ESP,RM,24-013,90,0,0,0,0,0,0,1,2,0,0,0,0,3,1,1,50.0,19,2020-2021
Renato Tapia,14,pe PER,DM,25-176,90,1,0,0,3,2,0,0,2,1,0,0,0,7,2,4,33.3,19,2020-2021
Aarón Martín,19,es ESP,LB,23-273,90,1,0,0,1,0,0,4,0,2,0,0,0,2,1,2,33.3,19,2020-2021
Jeison Murillo,24,co COL,CB,28-238,54,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,,19,2020-2021
   Joseph Aidoo,18,gh GHA,CB,25-113,36,0,0,0,1,1,0,0,1,1,0,0,0,1,2,0,100.0,19,2020-2021
