player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Ante Budimir,17,hr CRO,FW,29-186,45,11,11,0,0,0,0,0,0,0,0,0,0,7,0,0,20,2020-2021
   Jonathan Calleri,16,ar ARG,FW,27-123,45,8,6,2,0,0,0,0,0,0,0,0,0,5,0,0,20,2020-2021
Jony,7,es ESP,LW,29-199,44,13,11,2,1,0,0,3,1,0,0,0,0,5,0,0,20,2020-2021
   Rubén García,14,es ESP,LW,27-194,46,15,14,1,1,0,0,2,0,0,0,0,0,10,0,0,20,2020-2021
Kike Barja,11,es ESP,RW,23-298,80,24,24,0,0,0,0,4,0,0,0,0,0,19,0,2,20,2020-2021
   Roberto Torres,10,es ESP,RW,31-323,10,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,20,2020-2021
Iñigo Pérez,21,es ESP,LM,33-006,67,21,19,2,1,0,0,2,0,1,1,0,0,8,0,2,20,2020-2021
   Jon Moncayola,27,es ESP,LM,22-256,23,7,4,3,0,0,0,0,3,0,0,0,0,2,0,0,20,2020-2021
Lucas Torró,24,es ESP,CM,26-189,90,32,32,0,0,0,0,0,0,0,0,0,0,19,0,0,20,2020-2021
Oier Sanjurjo,6,es ESP,RM,34-244,90,24,24,0,0,0,0,1,0,0,0,0,0,14,0,0,20,2020-2021
Manu Sánchez,39,es ESP,LB,20-153,45,23,17,6,1,0,0,1,5,0,0,0,0,17,0,0,20,2020-2021
   Juan Cruz Armada,3,es ESP,LB,28-180,45,12,10,2,0,0,0,0,2,0,0,0,0,9,0,0,20,2020-2021
David García,5,es ESP,CB,26-345,90,46,45,1,1,0,1,0,0,0,0,0,0,32,0,2,20,2020-2021
Unai García,4,es ESP,CB,28-356,90,27,24,3,3,0,2,0,0,0,0,0,0,21,0,0,20,2020-2021
Facundo Roncaglia,12,ar ARG,RB,33-349,87,37,28,9,0,0,0,1,9,0,0,0,0,23,0,2,20,2020-2021
Sergio Herrera,1,es ESP,GK,27-233,90,36,18,17,9,0,0,0,0,0,0,0,0,13,1,0,20,2020-2021
Luis Javier Suárez,7,co COL,FW,23-053,84,12,11,1,0,0,0,1,1,0,0,0,0,7,0,0,20,2020-2021
   Fede Vico,14,es ESP,LB,26-204,6,9,6,3,0,0,0,2,2,1,0,1,0,5,0,0,20,2020-2021
Darwin Machís,11,ve VEN,"LM,LW",27-352,90,12,11,1,0,0,1,3,0,1,0,0,0,6,0,0,20,2020-2021
Kenedy,24,br BRA,"RW,RM",24-351,80,16,14,2,1,0,0,3,0,1,1,0,0,12,0,0,20,2020-2021
   Antonio Puertas,10,es ESP,RM,28-338,10,8,6,2,0,0,0,0,2,0,0,0,0,7,0,1,20,2020-2021
Luis Milla,5,es ESP,"CM,AM",26-109,90,29,27,2,2,0,0,0,0,0,0,0,0,21,0,0,20,2020-2021
Jesús Vallejo,20,es ESP,DM,24-019,45,15,15,0,0,0,1,0,0,0,0,0,0,9,0,0,20,2020-2021
   Jorge Molina,23,es ESP,FW,38-277,45,18,17,1,0,0,1,2,0,0,0,0,0,12,0,1,20,2020-2021
Ángel Montoro,19,es ESP,"CM,DM",32-213,90,55,43,12,6,0,0,4,1,2,0,0,0,42,0,1,20,2020-2021
Carlos Neva,15,es ESP,LB,24-226,80,22,14,8,0,0,0,1,8,0,0,0,0,14,0,0,20,2020-2021
   Roberto Soldado,9,es ESP,"FW,LB",35-242,10,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,20,2020-2021
Germán Sánchez,6,es ESP,CB,34-043,90,34,33,1,1,0,0,0,0,0,0,0,0,21,0,0,20,2020-2021
Domingos Duarte,22,pt POR,CB,25-320,90,48,46,1,1,0,0,0,0,0,0,0,0,30,1,0,20,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-307,45,30,16,14,0,0,0,1,14,0,0,0,0,22,0,1,20,2020-2021
   Quini,17,es ESP,RB,31-122,45,15,11,4,0,0,0,2,4,0,0,0,0,8,0,0,20,2020-2021
Rui Silva,1,pt POR,GK,26-352,90,35,28,6,1,0,0,0,0,0,0,0,0,14,1,0,20,2020-2021
Lucas Boyé,9,ar ARG,FW,24-331,90,24,20,3,0,0,0,0,0,0,0,0,0,17,1,2,20,2020-2021
Emiliano Rigoni,22,ar ARG,LM,27-355,74,19,19,0,0,0,0,0,0,0,0,0,0,17,0,0,20,2020-2021
   Luismi,15,es ESP,LM,28-264,16,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,20,2020-2021
Víctor Rodríguez,8,es ESP,CM,31-185,81,31,30,1,1,0,0,0,0,0,0,0,0,27,0,0,20,2020-2021
   Nino,7,es ESP,CM,40-228,9,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,20,2020-2021
Raúl Guti,14,es ESP,CM,24-025,73,26,25,1,1,0,0,0,0,0,0,0,0,24,0,0,20,2020-2021
   Tete Morente,11,es ESP,CM,24-051,17,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,20,2020-2021
Josan,17,es ESP,RM,31-052,90,19,19,0,0,0,0,2,0,0,0,0,0,12,0,0,20,2020-2021
Iván Marcone,4,ar ARG,DM,30-235,90,36,36,0,0,0,0,0,0,0,0,0,0,32,0,0,20,2020-2021
Johan Mojica,25,co COL,LB,28-156,90,43,38,5,0,0,1,3,5,0,0,0,0,28,0,2,20,2020-2021
Diego González,2,es ESP,CB,25-362,90,40,37,3,3,0,1,0,0,0,0,0,0,37,0,0,20,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-095,90,52,50,2,2,0,1,0,0,0,0,0,0,44,0,1,20,2020-2021
Antonio Barragán,19,es ESP,RB,33-226,90,43,36,7,2,0,0,2,5,0,0,0,0,37,0,0,20,2020-2021
Édgar Badía,13,es ESP,GK,28-347,90,49,32,17,1,0,0,0,0,0,0,0,0,39,0,0,20,2020-2021
Antoine Griezmann,7,fr FRA,FW,29-309,90,41,38,3,2,0,0,3,0,0,0,0,0,32,0,1,20,2020-2021
Martin Braithwaite,9,dk DEN,LW,29-233,90,27,27,0,0,0,0,1,0,0,0,0,0,23,0,1,20,2020-2021
Ousmane Dembélé,11,fr FRA,RW,23-254,73,53,46,7,3,0,0,8,0,4,2,0,0,38,0,2,20,2020-2021
   Francisco Trincão,17,pt POR,RW,21-026,17,16,15,1,0,0,0,0,0,1,0,0,0,16,0,0,20,2020-2021
Pedri,16,es ESP,LM,18-060,86,54,52,2,1,2,0,0,0,1,0,0,0,49,0,2,20,2020-2021
   Riqui Puig,12,es ESP,LM,21-164,4,6,5,1,0,0,0,1,0,1,1,0,0,4,0,0,20,2020-2021
Sergio Busquets,5,es ESP,CM,32-192,90,97,94,3,3,0,0,0,0,0,0,0,0,87,0,1,20,2020-2021
Frenkie de Jong,21,nl NED,RM,23-257,90,74,73,0,0,0,0,0,0,0,0,0,0,63,1,0,20,2020-2021
Jordi Alba,18,es ESP,LB,31-309,90,65,57,8,0,0,1,2,8,0,0,0,0,59,0,1,20,2020-2021
Samuel Umtiti,23,fr FRA,CB,27-071,90,109,106,3,3,0,0,0,0,0,0,0,0,106,0,0,20,2020-2021
Ronald Araújo,4,uy URU,CB,21-323,90,103,101,2,2,0,0,0,0,0,0,0,0,99,0,0,20,2020-2021
Óscar Mingueza,28,es ESP,RB,21-256,90,65,57,8,1,0,1,4,7,0,0,0,0,55,0,1,20,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-269,90,26,22,4,1,0,0,0,0,0,0,0,0,25,0,0,20,2020-2021
Santi Mina,22,es ESP,FW,25-048,90,30,30,0,0,0,0,0,0,0,0,0,0,22,0,0,20,2020-2021
