player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-094,65,18,2,5,10,3,0,18,0,0,,0,,9,26,4,0,0,0,1,2,13,3,31,2020-2021
   Loren Morón,16,es ESP,"FW,LW",27-112,25,7,0,0,4,3,1,7,1,0,0.0,1,100.0,5,30,8,0,1,0,0,0,6,1,31,2020-2021
Cristian Tello,11,es ESP,LW,29-253,65,27,1,4,12,13,1,27,2,2,100.0,0,0.0,21,155,84,2,1,0,0,0,22,3,31,2020-2021
   Diego Lainez,20,mx MEX,"RW,LW",20-316,25,8,0,0,3,5,3,8,0,0,,0,,7,49,43,1,2,0,1,0,8,2,31,2020-2021
Aitor Ruibal,24,es ESP,RW,25-030,77,34,0,5,15,15,4,34,6,5,83.3,1,16.7,18,136,98,3,1,2,3,0,24,3,31,2020-2021
   Andrés Guardado,18,mx MEX,"DM,LW",34-205,13,10,0,2,4,4,1,10,0,0,,0,,7,37,27,1,0,1,0,0,6,1,31,2020-2021
Nabil Fekir,8,fr FRA,AM,27-277,10,3,0,0,3,0,0,3,0,0,,0,,4,15,0,0,0,0,1,1,4,0,31,2020-2021
Sergio Canales,10,es ESP,"DM,FW",30-064,86,51,0,10,29,14,1,51,3,2,66.7,1,33.3,40,276,109,2,2,1,1,1,40,2,31,2020-2021
   Paul Akouokou,4,ci CIV,DM,23-122,4,2,0,1,1,0,0,2,0,0,,0,,1,2,0,0,0,0,0,0,0,0,31,2020-2021
Guido Rodríguez,21,ar ARG,DM,27-009,90,59,5,18,34,8,3,59,3,3,100.0,0,0.0,32,107,46,0,0,0,1,1,32,1,31,2020-2021
Juan Miranda,33,es ESP,LB,21-092,90,57,7,27,23,7,0,57,0,0,,0,,28,110,62,2,1,0,1,1,30,0,31,2020-2021
Marc Bartra,5,es ESP,CB,30-096,90,42,7,26,15,1,1,42,1,1,100.0,0,0.0,21,66,33,1,0,0,0,0,20,0,31,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-181,90,34,6,26,9,0,0,34,1,1,100.0,0,0.0,17,75,11,0,0,0,0,0,16,0,31,2020-2021
Emerson,22,br BRA,RB,22-097,90,55,2,12,27,16,6,55,1,0,0.0,1,100.0,29,116,47,2,1,0,1,0,37,6,31,2020-2021
Claudio Bravo,25,cl CHI,GK,38-008,90,46,38,46,0,0,0,46,0,0,,0,,23,163,110,0,0,0,0,0,14,0,31,2020-2021
Asier Villalibre,20,es ESP,FW,23-203,90,29,1,2,9,19,4,29,0,0,,0,,13,56,16,0,1,0,2,5,22,11,31,2020-2021
Oihan Sancet,16,es ESP,FW,20-361,61,19,1,3,3,13,4,19,0,0,,0,,10,38,25,0,1,0,2,1,14,3,31,2020-2021
   Raúl García,22,es ESP,FW,34-284,29,12,1,2,2,8,2,12,0,0,,0,,7,22,11,0,0,0,0,0,12,3,31,2020-2021
Jon Morcillo,2,es ESP,LM,22-218,67,23,0,2,3,18,4,23,0,0,,0,,16,94,53,2,0,0,0,1,19,8,31,2020-2021
   Ibai Gómez,7,es ESP,LM,31-161,23,18,0,0,1,17,2,18,0,0,,0,,13,74,16,1,0,0,0,0,17,3,31,2020-2021
Mikel Vesga,6,es ESP,CM,27-335,61,33,2,5,25,3,0,33,1,1,100.0,0,0.0,20,116,58,0,0,0,0,0,18,0,31,2020-2021
   Unai López,8,es ESP,CM,25-173,29,46,2,3,24,20,0,46,0,0,,0,,35,325,193,4,8,0,0,0,42,0,31,2020-2021
Unai Vencedor Paris,27,es ESP,CM,20-157,90,91,0,3,67,21,0,91,0,0,,0,,60,334,168,1,3,0,1,1,67,0,31,2020-2021
Álex Berenguer,12,es ESP,RM,25-291,81,36,2,3,8,25,3,36,2,1,50.0,1,50.0,16,100,50,2,0,1,2,0,21,10,31,2020-2021
   Iñaki Williams,9,gh GHA,RM,26-310,9,4,0,0,1,3,1,4,1,1,100.0,0,0.0,3,8,0,0,0,0,0,0,3,1,31,2020-2021
Iñigo Lekue,15,es ESP,LB,27-352,90,74,2,9,32,33,1,74,4,3,75.0,1,25.0,41,185,69,1,2,0,4,1,44,7,31,2020-2021
Mikel Balenziaga,24,es ESP,CB,33-051,90,66,2,16,49,1,0,66,0,0,,0,,47,488,333,4,0,0,0,0,53,0,31,2020-2021
Unai Núñez,3,es ESP,CB,24-081,90,71,4,18,52,2,0,71,0,0,,0,,44,415,367,1,1,0,1,0,51,0,31,2020-2021
Óscar de Marcos,18,es ESP,RB,32-007,90,64,1,9,25,30,3,64,1,1,100.0,0,0.0,43,287,127,4,2,2,2,1,45,12,31,2020-2021
Unai Simón,1,es ESP,GK,23-314,90,21,17,20,1,0,0,21,0,0,,0,,8,41,33,0,0,0,0,0,6,0,31,2020-2021
Lucas Pérez,7,es ESP,FW,32-223,57,19,0,3,9,8,0,19,0,0,,0,,11,74,30,1,3,0,1,2,12,3,31,2020-2021
   Édgar Méndez,16,es ESP,"FW,LM",31-109,33,14,0,3,3,8,1,14,0,0,,0,,8,48,12,1,0,0,0,0,8,5,31,2020-2021
Joselu,9,es ESP,FW,31-025,89,44,1,9,21,14,3,44,0,0,,0,,27,95,47,3,2,0,4,2,41,8,31,2020-2021
   Deyverson,14,br BRA,FW,29-348,1,4,0,0,1,3,0,4,0,0,,0,,2,4,1,0,0,0,0,0,4,0,31,2020-2021
Luis Rioja,11,es ESP,LM,27-187,57,26,0,12,9,6,0,26,2,1,50.0,1,50.0,16,103,51,1,0,0,2,0,14,2,31,2020-2021
   Pere Pons,20,es ESP,"RM,FW",28-060,33,9,0,2,5,4,1,9,2,0,0.0,2,100.0,6,105,92,2,1,1,0,0,2,0,31,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-189,90,45,8,22,22,1,0,45,2,2,100.0,0,0.0,18,67,15,0,1,1,2,0,16,0,31,2020-2021
Rodrigo Battaglia,6,ar ARG,CM,29-283,90,39,7,17,22,2,1,39,1,1,100.0,0,0.0,16,121,63,1,0,0,1,0,15,0,31,2020-2021
Jota,24,es ESP,"RM,LM",29-309,78,31,1,11,14,9,1,31,6,4,66.7,2,33.3,19,177,117,3,3,0,1,2,16,1,31,2020-2021
   Facundo Pellistri,37,uy URU,RM,19-122,12,4,0,0,2,2,0,4,1,0,0.0,1,100.0,2,12,0,0,0,0,1,0,2,0,31,2020-2021
Martin Agirregabiria,21,es ESP,LB,24-346,90,48,5,26,17,5,0,48,1,0,0.0,1,100.0,22,86,51,1,0,0,0,0,24,0,31,2020-2021
Florian Lejeune,22,fr FRA,CB,29-336,90,39,4,25,13,3,2,39,1,1,100.0,0,0.0,23,115,41,0,1,0,0,0,26,0,31,2020-2021
Víctor Laguardia,5,es ESP,CB,31-167,90,40,10,26,15,0,0,40,0,0,,0,,21,60,37,0,0,0,0,0,23,0,31,2020-2021
Ximo Navarro,23,es ESP,RB,31-088,90,43,1,18,22,4,0,43,0,0,,0,,21,165,87,1,0,0,1,1,18,1,31,2020-2021
Fernando Pacheco,1,es ESP,GK,28-338,90,34,32,34,0,0,0,34,0,0,,0,,17,105,81,0,0,0,0,0,15,0,31,2020-2021
Paco Alcácer,17,es ESP,FW,27-234,83,22,1,1,8,13,6,22,0,0,,0,,8,30,8,1,0,1,0,0,14,5,31,2020-2021
   Yeremi Pino,30,es ESP,LM,18-183,7,6,0,0,2,5,0,6,0,0,,0,,5,18,6,0,1,0,1,1,5,4,31,2020-2021
Gerard Moreno,7,es ESP,FW,29-014,90,51,1,5,19,28,4,51,4,1,25.0,3,75.0,40,187,65,0,2,0,5,4,46,9,31,2020-2021
Manu Trigueros,14,es ESP,"LM,RM",29-186,90,74,0,2,44,28,2,74,1,0,0.0,1,100.0,46,205,107,1,2,0,1,4,64,4,31,2020-2021
Daniel Parejo,5,es ESP,CM,32-005,69,73,0,8,40,25,2,73,0,0,,0,,42,157,71,0,1,0,0,1,57,1,31,2020-2021
   Francis Coquelin,19,fr FRA,CM,29-343,21,31,0,3,27,1,0,31,0,0,,0,,19,105,53,1,1,0,0,1,23,1,31,2020-2021
Étienne Capoue,25,fr FRA,CM,32-284,83,69,2,11,48,10,0,69,1,1,100.0,0,0.0,41,213,86,0,1,0,2,0,52,1,31,2020-2021
   Fernando Niño,34,es ESP,FW,20-179,7,1,0,0,0,1,1,1,0,0,,0,,0,0,0,0,0,0,0,0,1,1,31,2020-2021
Samuel Chukwueze,11,ng NGA,RM,21-334,69,42,0,2,6,34,7,42,1,1,100.0,0,0.0,27,217,157,6,1,4,3,1,34,12,31,2020-2021
   Moi Gómez,23,es ESP,"LM,CM",26-302,21,10,1,4,5,1,0,10,0,0,,0,,3,17,9,0,0,0,1,0,6,1,31,2020-2021
Alfonso Pedraza,24,es ESP,LB,25-012,90,80,1,10,32,38,6,80,2,0,0.0,2,100.0,51,271,141,4,2,0,3,1,57,19,31,2020-2021
Ramiro Funes Mori,6,ar ARG,CB,30-047,90,75,2,25,44,6,1,75,0,0,,0,,55,405,258,1,4,0,0,1,59,1,31,2020-2021
Raúl Albiol,3,es ESP,CB,35-229,90,90,10,40,45,5,1,90,0,0,,0,,57,442,264,2,2,0,0,0,66,0,31,2020-2021
Mario Gaspar,2,es ESP,RB,30-148,83,73,3,18,29,27,3,73,0,0,,0,,22,75,50,1,0,1,0,0,38,7,31,2020-2021
   Rubén Peña,20,es ESP,RB,29-277,7,4,1,1,2,1,0,4,1,1,100.0,0,0.0,2,39,7,0,0,0,1,0,3,1,31,2020-2021
Gerónimo Rulli,13,ar ARG,GK,28-336,90,47,34,47,0,0,0,47,0,0,,0,,27,149,112,0,0,0,0,0,30,0,31,2020-2021
Pere Milla,10,es ESP,FW,28-210,72,29,0,5,15,9,3,29,0,0,,0,,15,43,20,1,0,0,3,0,21,3,31,2020-2021
   Víctor Rodríguez,8,es ESP,FW,31-272,18,8,0,0,5,3,0,8,0,0,,0,,5,28,21,1,1,0,0,0,6,1,31,2020-2021
Lucas Boyé,9,ar ARG,FW,25-052,90,45,3,10,22,15,3,45,5,4,80.0,1,20.0,28,125,28,0,0,0,7,5,34,4,31,2020-2021
Fidel,16,es ESP,LM,31-176,82,41,0,6,19,16,4,41,1,0,0.0,1,100.0,25,196,89,6,2,4,2,1,29,6,31,2020-2021
   Josan,17,es ESP,LM,31-139,8,3,0,0,2,1,0,3,0,0,,0,,3,2,1,0,0,0,1,0,3,0,31,2020-2021
Iván Marcone,4,ar ARG,CM,30-322,90,39,3,10,25,4,0,39,0,0,,0,,16,76,37,1,0,0,1,0,17,0,31,2020-2021
Raúl Guti,14,es ESP,CM,24-112,82,32,2,9,19,5,0,32,0,0,,0,,17,117,55,1,0,0,0,0,19,3,31,2020-2021
   Luismi,15,es ESP,CM,28-351,8,9,0,1,7,1,0,9,0,0,,0,,4,26,18,0,1,0,0,0,7,0,31,2020-2021
Tete Morente,11,es ESP,RM,24-138,72,30,0,3,9,18,2,30,0,0,,0,,18,90,12,1,0,0,0,0,18,3,31,2020-2021
   Emiliano Rigoni,22,ar ARG,RM,28-076,18,16,1,3,9,4,1,16,1,0,0.0,1,100.0,11,39,17,0,0,0,1,0,14,3,31,2020-2021
Josema,24,es ESP,LB,24-319,59,42,2,18,16,8,0,42,1,1,100.0,0,0.0,12,61,24,0,1,0,0,0,16,0,31,2020-2021
   Johan Mojica,25,co COL,LB,28-243,31,21,2,10,8,3,0,21,0,0,,0,,12,34,22,1,0,0,1,0,14,0,31,2020-2021
Dani Calvo,12,es ESP,CB,27-020,90,35,5,24,11,0,0,35,0,0,,0,,19,97,38,0,0,0,0,0,19,0,31,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-182,90,31,5,14,17,0,0,31,0,0,,0,,15,74,22,0,0,0,0,1,15,0,31,2020-2021
Antonio Barragán,19,es ESP,RB,33-313,90,56,5,20,24,12,1,56,0,0,,0,,21,73,36,1,2,0,1,0,23,2,31,2020-2021
Paulo Gazzaniga,1,ar ARG,GK,29-109,90,26,23,26,0,0,0,26,0,0,,0,,13,111,73,0,0,0,0,0,7,0,31,2020-2021
Kenan Kodro,3,ba BIH,FW,27-245,63,24,0,1,12,11,5,24,2,1,50.0,1,50.0,16,76,0,0,1,0,0,3,22,4,31,2020-2021
   Marcos André,16,br BRA,FW,24-183,27,6,0,0,0,6,1,6,1,0,0.0,1,100.0,3,6,0,0,0,0,0,0,6,3,31,2020-2021
Sergi Guardiola,7,es ESP,FW,29-327,90,35,0,2,12,21,2,35,2,0,0.0,2,100.0,23,71,21,0,0,0,6,2,29,9,31,2020-2021
Fabián Orellana,12,cl CHI,LM,35-084,63,26,0,4,6,17,2,26,1,0,0.0,1,100.0,13,151,130,3,3,0,1,1,14,3,31,2020-2021
   Jota,40,pt POR,LM,22-022,27,10,0,2,2,6,4,10,0,0,,0,,6,40,12,1,1,1,1,1,7,2,31,2020-2021
Rubén Alcaraz,14,es ESP,CM,29-355,90,55,5,20,28,7,1,55,1,0,0.0,1,100.0,29,148,77,1,1,0,0,0,31,0,31,2020-2021
Roque Mesa,17,es ESP,CM,31-318,63,27,1,3,16,8,0,27,1,1,100.0,0,0.0,20,98,43,0,1,0,0,1,19,2,31,2020-2021
   Míchel,21,es ESP,CM,32-266,27,23,0,2,15,6,0,23,0,0,,0,,12,30,9,0,0,0,0,0,15,1,31,2020-2021
Óscar Plano,10,es ESP,RM,30-069,75,38,1,6,22,10,1,38,0,0,,0,,22,68,8,0,1,1,3,2,29,8,31,2020-2021
   Luis Pérez,2,es ESP,RB,26-076,15,7,0,1,4,2,0,7,0,0,,0,,6,24,5,0,0,0,0,0,5,1,31,2020-2021
Lucas Olaza,25,uy URU,LB,26-274,90,47,0,11,21,15,1,47,1,1,100.0,0,0.0,20,118,40,2,1,0,0,0,20,1,31,2020-2021
Joaquín Fernández,24,es ESP,CB,24-325,90,46,5,29,16,2,1,46,0,0,,0,,29,119,38,0,0,0,0,0,31,0,31,2020-2021
Bruno González,6,es ESP,CB,30-332,90,57,1,29,24,4,2,57,0,0,,0,,27,131,67,1,1,0,0,0,34,1,31,2020-2021
Saidy Janko,18,gm GAM,RB,25-181,75,59,1,21,28,12,0,59,3,3,100.0,0,0.0,26,178,86,0,1,0,0,0,28,3,31,2020-2021
   Pablo Hervías,11,es ESP,RM,28-044,15,10,0,2,5,4,0,10,1,1,100.0,0,0.0,8,60,32,2,1,0,0,0,9,1,31,2020-2021
Jordi Masip,1,es ESP,GK,32-108,90,37,29,37,0,0,0,37,0,0,,0,,18,120,78,0,0,0,0,0,17,0,31,2020-2021
Rubén Sobrino,21,es ESP,"RM,FW",28-324,90,48,0,5,28,15,2,48,3,2,66.7,1,33.3,30,206,116,2,2,0,0,0,31,3,31,2020-2021
Álvaro Negredo,18,es ESP,FW,35-244,45,22,0,2,15,7,0,22,3,3,100.0,0,0.0,8,40,29,2,2,0,0,0,14,2,31,2020-2021
   Ivan Šaponjić,12,rs SRB,FW,23-262,45,19,0,1,12,6,4,19,0,0,,0,,11,37,11,0,0,0,1,0,17,1,31,2020-2021
Jairo Izquierdo,25,es ESP,LM,27-181,90,41,1,7,25,10,1,41,3,1,33.3,2,66.7,27,177,91,3,2,1,1,2,28,3,31,2020-2021
José Mari,6,es ESP,CM,33-136,45,24,0,7,13,4,0,24,0,0,,0,,9,91,9,0,1,0,1,1,13,0,31,2020-2021
   Cala,16,es ESP,CB,31-146,45,24,1,7,16,1,1,24,1,1,100.0,0,0.0,17,83,55,0,0,0,0,0,18,0,31,2020-2021
Jens Jønsson,2,dk DEN,CM,28-101,90,44,2,5,34,5,1,44,2,2,100.0,0,0.0,20,96,29,0,0,0,2,0,29,2,31,2020-2021
Salvi,7,es ESP,RM,30-022,45,13,1,3,2,8,0,13,0,0,,0,,8,43,19,1,0,0,1,1,9,3,31,2020-2021
   Anthony Lozano,9,hn HON,FW,27-361,45,23,0,0,16,7,2,23,2,2,100.0,0,0.0,13,75,34,1,1,0,0,2,17,5,31,2020-2021
Alfonso Espino,22,uy URU,LB,29-106,64,33,1,8,17,8,0,33,1,0,0.0,1,100.0,15,87,42,1,1,0,0,0,19,0,31,2020-2021
   Iván Alejo,14,es ESP,LB,26-070,26,16,0,2,6,8,1,16,1,1,100.0,0,0.0,9,92,57,2,1,0,0,0,8,3,31,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-102,90,33,4,17,16,0,0,33,0,0,,0,,20,58,20,0,0,0,0,0,23,0,31,2020-2021
Fali,3,es ESP,"CM,CB",27-252,90,59,3,18,35,6,1,59,0,0,,0,,26,81,23,0,1,0,1,0,39,0,31,2020-2021
Isaac Carcelen,20,es ESP,RB,27-363,45,39,3,12,19,9,0,39,0,0,,0,,13,47,28,0,0,0,2,2,16,1,31,2020-2021
   Carlos Akapo,15,gq EQG,RB,28-040,45,32,1,11,17,6,1,32,2,2,100.0,0,0.0,20,154,110,1,2,1,1,1,20,3,31,2020-2021
Jeremías Ledesma,1,ar ARG,GK,28-067,90,33,27,33,0,0,0,33,1,1,100.0,0,0.0,12,94,84,0,0,0,0,0,8,0,31,2020-2021
Karim Benzema,9,fr FRA,FW,33-123,73,46,1,3,17,27,7,45,0,0,,0,,31,167,79,4,3,0,1,1,39,9,31,2020-2021
   Mariano,24,do DOM,FW,27-263,17,9,0,1,4,4,0,9,1,0,0.0,1,100.0,8,31,3,0,2,0,0,1,8,3,31,2020-2021
Vinicius Júnior,20,br BRA,LW,20-283,60,37,1,2,11,24,1,37,3,2,66.7,1,33.3,26,104,62,2,3,1,3,1,27,8,31,2020-2021
   Marco Asensio,11,es ESP,LW,25-090,30,22,0,1,16,5,0,22,0,0,,0,,16,78,37,0,0,0,0,0,21,7,31,2020-2021
Rodrygo,25,br BRA,RW,20-102,90,58,0,6,24,29,4,58,5,1,20.0,4,80.0,39,215,102,3,6,1,1,1,44,6,31,2020-2021
Marcelo,12,br BRA,"LM,LB",32-344,73,63,0,17,29,19,1,63,0,0,,0,,38,184,135,2,3,0,0,0,40,6,31,2020-2021
   Miguel Gutiérrez,35,es ESP,LB,19-268,17,20,2,9,8,3,0,20,1,1,100.0,0,0.0,12,86,39,1,1,0,1,0,15,3,31,2020-2021
Casemiro,14,br BRA,CM,29-057,90,93,0,21,52,20,6,93,1,1,100.0,0,0.0,58,147,72,0,1,0,3,0,76,4,31,2020-2021
Blanco,31,,CM,20-272,90,,,,,,,,,,,,,,,,,,,,,,,31,2020-2021
Álvaro Odriozola,19,es ESP,RM,25-128,60,36,2,9,15,12,4,36,0,0,,0,,20,135,67,3,0,1,1,0,20,4,31,2020-2021
   Isco,22,es ESP,LM,29-000,30,38,0,5,29,5,0,38,0,0,,0,,31,216,170,4,2,0,0,3,39,0,31,2020-2021
Nacho,6,es ESP,CB,31-093,90,76,2,34,31,11,1,76,1,0,0.0,1,100.0,46,254,157,5,1,0,0,0,48,2,31,2020-2021
Raphaël Varane,5,fr FRA,CB,27-361,60,48,6,22,25,1,0,48,0,0,,0,,33,199,110,0,0,0,0,0,35,0,31,2020-2021
   Dani Carvajal,2,es ESP,RB,29-100,30,38,0,20,13,5,1,38,0,0,,0,,23,80,64,1,1,0,1,0,30,3,31,2020-2021
Éder Militão,3,br BRA,CB,23-093,90,68,6,30,33,5,1,68,0,0,,0,,50,209,135,3,0,0,0,0,52,0,31,2020-2021
Thibaut Courtois,1,be BEL,GK,28-345,90,32,30,32,0,0,0,32,0,0,,0,,23,106,74,0,0,0,0,0,15,0,31,2020-2021
Ángel Correa,10,ar ARG,"FW,AM",26-044,83,40,0,0,20,20,4,40,4,2,50.0,2,50.0,32,76,38,2,0,1,4,0,37,6,31,2020-2021
