player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Édgar Méndez,16,es ESP,"FW,RM",31-070,78,0,0,0,0,3,1,0,0,30,0,1,0,0.1,0.1,0.0,1,0,10,18,55.6,1,17,2,1,1,27,2020-2021
   Iñigo Córdoba,17,es ESP,LM,24-000,12,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,3,5,60.0,0,3,0,0,0,27,2020-2021
Joselu,9,es ESP,FW,30-351,90,1,0,1,1,3,0,0,0,60,0,0,2,1.2,0.5,0.0,4,1,23,42,54.8,4,26,0,3,1,27,2020-2021
Luis Rioja,11,es ESP,LM,27-148,64,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.0,1,0,18,22,81.8,2,18,1,2,2,27,2020-2021
   Lucas Pérez,7,es ESP,FW,32-184,26,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,6,0,0,0,27,2020-2021
Manu García,19,es ESP,CM,34-321,80,0,0,0,0,0,0,2,1,43,1,0,2,0.0,0.0,0.1,4,0,23,41,56.1,2,26,0,0,0,27,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-150,90,0,0,0,0,0,0,1,0,40,0,0,0,0.0,0.0,0.0,0,0,33,38,86.8,3,25,0,0,0,27,2020-2021
Facundo Pellistri,37,uy URU,"RM,LM",19-083,84,0,0,0,0,1,0,0,0,24,1,0,0,0.1,0.1,0.0,0,0,10,17,58.8,0,19,3,6,4,27,2020-2021
   Pere Pons,20,es ESP,RM,28-021,6,0,0,0,0,0,0,0,0,6,0,0,1,0.0,0.0,0.0,0,0,3,4,75.0,0,1,0,0,0,27,2020-2021
Rubén Duarte,3,es ESP,LB,25-146,90,0,0,0,0,0,0,0,0,69,1,0,0,0.0,0.0,0.1,3,0,43,60,71.7,4,33,1,1,1,27,2020-2021
Florian Lejeune,22,fr FRA,CB,29-297,90,0,0,0,0,0,0,0,0,63,1,0,1,0.0,0.0,0.0,1,0,48,57,84.2,6,46,0,1,1,27,2020-2021
Víctor Laguardia,5,es ESP,CB,31-128,90,0,0,0,0,0,0,0,0,49,0,0,0,0.0,0.0,0.0,0,0,34,47,72.3,1,27,1,0,0,27,2020-2021
Martin Agirregabiria,21,es ESP,RB,24-307,90,0,0,0,0,0,0,0,0,58,2,2,0,0.0,0.0,0.0,1,0,35,52,67.3,2,18,0,0,0,27,2020-2021
Fernando Pacheco,1,es ESP,GK,28-299,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,14,19,73.7,0,8,0,0,0,27,2020-2021
Álvaro Negredo,18,es ESP,FW,35-205,82,0,0,0,0,3,0,0,0,26,0,0,0,0.3,0.3,0.0,0,0,9,19,47.4,0,12,0,0,0,27,2020-2021
   Ivan Šaponjić,12,rs SRB,FW,23-223,8,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,27,2020-2021
Alberto Perea,10,es ESP,LM,30-084,89,0,0,0,0,1,0,0,0,44,1,1,4,0.0,0.0,0.1,4,0,22,29,75.9,1,32,6,6,4,27,2020-2021
   Jairo Izquierdo,25,es ESP,LM,27-142,1,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,1,1,0,0,0,27,2020-2021
Jens Jønsson,2,dk DEN,CM,28-062,90,0,0,0,0,0,0,0,0,30,2,0,1,0.0,0.0,0.3,2,0,19,24,79.2,1,18,0,1,1,27,2020-2021
