player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Roger Martí,9,es ESP,FW,30-007,85,1,0,1,0,0,1,1,100.0,0,1,1,0,0,1,0,0,18,2020-2021
   Toño,3,es ESP,FW,31-064,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Dani Gómez,21,es ESP,FW,22-164,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,18,2020-2021
   Gonzalo Melero,22,es ESP,CM,27-008,29,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,0,0,18,2020-2021
José Luis Morales,11,es ESP,LM,33-171,90,1,0,1,0,0,0,0,,0,1,0,1,0,1,2,0,18,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-090,61,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,2,0,18,2020-2021
   Sergio León,7,es ESP,FW,32-004,29,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,18,2020-2021
Nemanja Radoja,5,rs SRB,CM,27-339,90,0,0,0,0,0,0,0,,0,1,0,1,3,3,3,1,18,2020-2021
Jorge de Frutos,18,es ESP,RM,23-325,85,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,18,2020-2021
   Son,2,es ESP,RM,26-286,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Carlos Clerc,19,es ESP,LB,28-324,90,3,2,3,0,0,1,2,50.0,1,0,0,0,2,5,6,0,18,2020-2021
Sergio Postigo,15,es ESP,CB,32-067,79,2,0,2,0,0,1,1,100.0,0,1,0,1,1,3,6,0,18,2020-2021
   Coke,23,es ESP,CB,33-259,11,0,0,0,0,0,0,0,,0,1,1,0,0,0,3,0,18,2020-2021
Óscar Duarte,6,cr CRC,CB,31-221,90,2,1,2,0,0,2,2,100.0,0,1,1,0,4,6,6,0,18,2020-2021
Jorge Miramón,20,es ESP,RB,31-222,90,4,4,4,0,0,4,5,80.0,1,3,1,2,1,5,6,0,18,2020-2021
Aitor Fernández,13,es ESP,GK,29-252,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Sergi Enrich,9,es ESP,FW,30-319,72,2,1,0,1,1,0,1,0.0,1,2,0,2,0,2,0,0,18,2020-2021
   Yoshinori Mutō,12,jp JPN,FW,28-179,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Kiké,17,es ESP,FW,31-046,90,2,2,0,0,2,2,2,100.0,0,0,0,0,0,2,0,0,18,2020-2021
Takashi Inui,14,jp JPN,LM,32-222,88,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,18,2020-2021
   Quique,7,es ESP,LM,30-239,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Edu Expósito,10,es ESP,CM,24-162,88,1,1,1,0,0,0,0,,0,1,0,1,3,4,1,0,18,2020-2021
   Recio,18,es ESP,CM,29-365,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Papakouli Diop,8,sn SEN,CM,34-297,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,4,0,18,2020-2021
Alejandro Pozo Pozo,22,es ESP,RM,21-323,82,4,2,0,3,1,0,4,0.0,4,1,0,1,0,4,0,0,18,2020-2021
   Pedro León,21,es ESP,RM,34-047,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Rafa Soares,11,pt POR,LB,25-246,71,3,3,0,2,1,1,2,50.0,1,1,0,1,2,5,5,0,18,2020-2021
   Kévin Rodrigues,24,pt POR,LB,26-311,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,18,2020-2021
Pedro Bigas,3,es ESP,CB,30-117,90,2,2,1,1,0,2,3,66.7,1,0,0,0,2,4,5,0,18,2020-2021
Paulo Oliveira,4,pt POR,CB,29-002,90,2,1,1,1,0,0,2,0.0,2,1,0,1,1,3,2,0,18,2020-2021
Anaitz Arbilla,23,es ESP,RB,33-240,90,2,2,1,0,1,2,2,100.0,0,3,0,3,2,4,1,0,18,2020-2021
Marko Dmitrović,1,rs SRB,GK,28-352,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,18,2020-2021
Álvaro Negredo,18,es ESP,FW,35-143,87,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
   Filip Malbašić,24,rs SRB,FW,28-053,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Anthony Lozano,9,hn HON,FW,27-260,81,2,2,0,1,1,1,1,100.0,0,0,0,0,0,2,1,0,18,2020-2021
   Álvaro Giménez,21,es ESP,FW,29-236,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,2020-2021
Alberto Perea,10,es ESP,LM,30-022,90,1,1,0,0,1,1,2,50.0,1,1,0,1,0,1,0,0,18,2020-2021
Fali,3,es ESP,CM,27-151,81,3,2,0,3,0,2,3,66.7,1,0,0,0,1,4,0,0,18,2020-2021
