player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Dani Gómez,21,es ESP,FW,22-295,66,29,0,1,6,22,6,29,2,2,100.0,0,0.0,16,86,62,3,1,2,2,1,25,12,38,2020-2021
   Álex Cantero,29,es ESP,FW,20-347,24,7,0,0,4,4,0,7,0,0,,0,,5,10,4,0,0,0,2,0,4,2,38,2020-2021
Roger Martí,9,es ESP,FW,30-138,90,26,0,1,7,18,6,26,0,0,,0,,16,31,7,0,1,0,6,1,22,6,38,2020-2021
Enis Bardhi,10,mk MKD,LM,25-323,66,52,0,1,24,27,1,52,6,4,66.7,2,33.3,37,177,91,2,4,0,2,2,38,6,38,2020-2021
   José Luis Morales,11,es ESP,LM,33-302,24,16,0,0,9,8,2,16,4,1,25.0,3,75.0,10,165,66,2,5,2,0,1,9,2,38,2020-2021
Gonzalo Melero,22,es ESP,CM,27-139,90,81,0,6,59,16,2,81,1,0,0.0,1,100.0,50,285,148,5,2,0,1,0,59,3,38,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-221,79,90,0,7,74,9,0,90,0,0,,0,,74,418,202,3,0,0,0,0,79,0,38,2020-2021
   Alejandro Blesa,27,es ESP,CM,19-126,11,12,0,2,9,1,0,12,0,0,,0,,11,74,43,0,0,0,0,0,11,0,38,2020-2021
Jorge de Frutos,18,es ESP,RM,24-090,90,46,0,1,11,34,4,46,2,1,50.0,1,50.0,34,263,122,5,2,3,0,2,38,19,38,2020-2021
Toño,3,es ESP,LB,31-195,61,60,0,10,30,21,2,60,1,0,0.0,1,100.0,46,297,193,4,3,1,2,2,43,7,38,2020-2021
   Carlos Clerc,19,es ESP,LB,29-089,29,20,0,3,9,8,1,20,1,0,0.0,1,100.0,15,98,74,3,1,1,0,1,14,3,38,2020-2021
Rober,4,es ESP,CB,26-094,90,84,4,24,55,5,2,84,0,0,,0,,60,303,212,1,3,0,0,1,61,0,38,2020-2021
Óscar Duarte,6,cr CRC,CB,31-352,90,90,3,24,67,0,0,90,0,0,,0,,64,303,235,1,0,0,0,0,73,0,38,2020-2021
Son,2,es ESP,RB,27-052,79,63,0,8,28,27,0,63,0,0,,0,,35,179,93,1,3,0,0,0,41,6,38,2020-2021
   Coke,23,es ESP,RB,34-025,11,13,0,3,7,3,0,13,0,0,,0,,7,60,41,1,1,0,0,1,9,1,38,2020-2021
Cárdenas,34,es ESP,GK,24-054,90,25,20,24,1,0,0,25,0,0,,0,,13,73,45,0,0,0,0,0,10,0,38,2020-2021
Álvaro Negredo,18,es ESP,FW,35-274,73,29,1,1,20,8,1,29,0,0,,0,,18,53,10,0,1,0,6,0,25,1,38,2020-2021
   Filip Malbašić,24,rs SRB,FW,28-184,17,3,0,0,2,1,0,3,0,0,,0,,3,19,11,1,1,0,1,1,4,0,38,2020-2021
Alberto Perea,10,es ESP,"LW,CM",30-153,73,29,0,11,13,5,0,29,1,1,100.0,0,0.0,19,126,54,1,1,0,0,1,17,2,38,2020-2021
   Jorge Pombo,11,es ESP,LM,27-088,17,10,0,1,5,4,0,10,1,0,0.0,1,100.0,8,73,35,1,1,0,2,0,6,0,38,2020-2021
Rubén Sobrino,21,es ESP,"RW,CM",28-354,90,38,3,17,19,5,1,38,3,2,66.7,1,33.3,24,233,153,5,2,1,6,0,20,2,38,2020-2021
José Mari,6,es ESP,"LM,DM,RM",33-166,90,36,3,15,18,4,0,36,2,1,50.0,1,50.0,19,58,24,1,0,0,0,1,22,1,38,2020-2021
Augusto Fernández,17,ar ARG,CM,35-041,55,16,1,8,9,0,0,16,0,0,,0,,7,23,14,0,0,0,1,1,7,0,38,2020-2021
   Jon Ander Garrido,5,es ESP,"CB,CM",31-224,35,11,1,8,3,0,0,11,0,0,,0,,5,7,3,0,0,0,0,0,6,0,38,2020-2021
Jens Jønsson,2,dk DEN,RM,28-131,55,14,0,6,6,2,1,14,0,0,,0,,6,9,4,0,0,0,1,1,5,0,38,2020-2021
   Álvaro Bastida,38,es ESP,"CM,LM",17-009,35,8,0,2,6,0,0,8,0,0,,0,,4,4,4,0,0,0,0,0,6,0,38,2020-2021
Carlos Akapo,15,gq EQG,"RB,LB",28-070,90,43,3,19,20,5,1,43,1,1,100.0,0,0.0,20,144,116,3,1,1,0,1,16,3,38,2020-2021
Fali,3,es ESP,CB,27-282,90,23,5,17,8,0,0,23,1,1,100.0,0,0.0,14,50,23,0,0,0,1,0,12,0,38,2020-2021
Pedro Alcalá,19,es ESP,CB,32-063,67,19,3,15,4,0,0,19,0,0,,0,,8,16,3,0,1,0,0,0,8,0,38,2020-2021
