player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Jorge Molina,23,es ESP,FW,38-193,56,19,3,7,10,2,1,19,2,1,50.0,1,50.0,11,38,19,0,0,0,1,2,15,1,8,2020-2021
   Luis Javier Suárez,7,co COL,FW,22-335,34,8,0,0,2,6,1,8,2,2,100.0,0,0.0,6,64,0,0,0,1,1,1,6,1,8,2020-2021
Darwin Machís,11,ve VEN,LW,27-268,79,19,2,6,5,8,1,19,0,0,,0,,10,87,36,1,0,0,3,0,10,1,8,2020-2021
   Alberto Soro,26,es ESP,LW,21-237,11,3,1,2,1,1,0,3,0,0,,0,,1,13,13,0,0,0,0,0,1,1,8,2020-2021
Antonio Puertas,10,es ESP,RW,28-254,90,35,3,13,9,13,6,35,2,1,50.0,1,50.0,18,103,69,2,0,1,4,1,25,5,8,2020-2021
Ángel Montoro,19,es ESP,AM,32-129,56,23,1,6,9,8,0,23,0,0,,0,,4,25,14,0,0,0,0,1,7,1,8,2020-2021
   Yangel Herrera,21,ve VEN,DM,22-292,34,11,1,3,4,4,2,11,0,0,,0,,3,4,2,0,0,0,0,0,6,1,8,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-236,15,8,0,4,3,1,0,8,0,0,,0,,4,11,1,0,0,0,0,0,3,0,8,2020-2021
Luis Milla,5,es ESP,DM,26-025,79,25,4,11,9,5,0,25,2,1,50.0,1,50.0,9,33,6,0,0,0,0,0,10,1,8,2020-2021
   Yan Brice Eteki,8,cm CMR,DM,23-067,11,3,0,1,2,0,0,3,1,1,100.0,0,0.0,2,15,0,0,0,0,0,0,1,0,8,2020-2021
Carlos Neva,15,es ESP,LB,24-142,90,36,4,22,9,7,0,36,1,1,100.0,0,0.0,12,52,34,1,0,0,1,0,11,0,8,2020-2021
Domingos Duarte,22,pt POR,CB,25-236,90,23,4,15,8,0,0,23,0,0,,0,,10,29,12,0,0,0,1,0,13,0,8,2020-2021
Germán Sánchez,6,es ESP,CB,33-325,90,29,12,24,5,0,0,29,0,0,,0,,12,32,8,0,0,0,0,0,12,0,8,2020-2021
Jesús Vallejo,20,es ESP,RB,23-301,90,43,10,27,14,2,0,43,0,0,,0,,12,43,14,0,0,0,1,0,9,0,8,2020-2021
Rui Silva,1,pt POR,GK,26-268,90,46,44,46,0,0,0,46,0,0,,0,,15,72,36,0,0,0,0,0,13,0,8,2020-2021
José Luis Morales,11,es ESP,FW,33-101,59,18,1,1,4,13,4,18,0,0,,0,,12,97,32,2,0,1,3,0,14,3,8,2020-2021
   Sergio León,7,es ESP,FW,31-300,31,11,0,0,2,10,3,11,0,0,,0,,5,32,31,1,1,0,3,0,8,3,8,2020-2021
Roger Martí,9,es ESP,FW,29-303,90,23,0,0,6,17,6,23,2,2,100.0,0,0.0,13,47,25,1,0,1,2,0,22,13,8,2020-2021
