Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Deyverson,14,br BRA,FW,29-240,74,0,0,0,0,0,0,0,0,26,0,3,0,0.0,0.0,0.0,0,0,11,18,61.1,5,13,0,2,1,17,2020-2021
   Joselu,9,es ESP,FW,30-282,16,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,4,7,57.1,1,6,0,0,0,17,2020-2021
Borja Sainz,29,es ESP,LW,19-337,67,0,0,0,0,0,0,0,0,25,1,1,1,0.0,0.0,0.0,0,0,9,11,81.8,0,16,0,2,0,17,2020-2021
   Luis Rioja,11,es ESP,LM,27-079,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,3,7,42.9,0,4,0,0,0,17,2020-2021
Édgar Méndez,16,es ESP,"RW,RM",31-001,74,0,0,0,0,0,0,0,0,24,1,1,0,0.0,0.0,0.0,0,0,8,14,57.1,0,16,3,4,1,17,2020-2021
   Lucas Pérez,7,es ESP,RM,32-115,16,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.1,1,0,6,10,60.0,2,6,1,0,0,17,2020-2021
Manu García,19,es ESP,CM,34-252,67,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,15,25,60.0,2,13,0,3,3,17,2020-2021
   Tachi,2,es ESP,CB,23-115,23,0,0,0,0,1,0,0,0,5,0,0,0,0.2,0.2,0.0,0,0,2,4,50.0,0,3,0,0,0,17,2020-2021
Rodrigo Battaglia,6,ar ARG,CM,29-175,90,0,0,0,0,0,0,0,0,57,1,1,3,0.0,0.0,0.0,0,0,38,49,77.6,0,29,1,2,1,17,2020-2021
Jota,24,es ESP,CM,29-201,90,0,0,0,0,0,0,0,0,48,0,1,0,0.0,0.0,0.0,0,0,28,38,73.7,4,24,1,2,1,17,2020-2021
Javi López,26,es ESP,LB,19-002,87,0,0,0,0,0,0,0,0,63,3,1,1,0.0,0.0,0.0,0,0,43,55,78.2,1,29,2,5,3,17,2020-2021
   Adrián Marín,17,es ESP,LB,23-360,3,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,0,6,10,60.0,3,3,0,0,0,17,2020-2021
Florian Lejeune,22,fr FRA,CB,29-228,90,0,0,0,0,3,1,0,0,64,1,3,0,0.2,0.2,0.0,1,0,38,54,70.4,2,30,0,0,0,17,2020-2021
Víctor Laguardia,5,es ESP,CB,31-059,62,0,0,0,0,0,0,0,1,36,0,0,2,0.0,0.0,0.0,0,0,28,30,93.3,0,23,0,0,0,17,2020-2021
Martin Agirregabiria,21,es ESP,RB,24-238,90,0,0,0,0,0,0,0,0,46,1,4,1,0.0,0.0,0.0,1,0,34,41,82.9,2,22,1,1,1,17,2020-2021
Fernando Pacheco,1,es ESP,GK,28-230,90,0,0,0,0,0,0,0,0,37,0,0,0,0.0,0.0,0.0,0,0,24,36,66.7,0,19,0,0,0,17,2020-2021
Deyverson,14,br BRA,FW,29-240,74,0,0,0,0,0,0,0,0,26,0,3,0,0.0,0.0,0.0,0,0,11,18,61.1,5,13,0,2,1,17,2020-2021
   Joselu,9,es ESP,FW,30-282,16,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,4,7,57.1,1,6,0,0,0,17,2020-2021
Borja Sainz,29,es ESP,LW,19-337,67,0,0,0,0,0,0,0,0,25,1,1,1,0.0,0.0,0.0,0,0,9,11,81.8,0,16,0,2,0,17,2020-2021
   Luis Rioja,11,es ESP,LM,27-079,23,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,0,3,7,42.9,0,4,0,0,0,17,2020-2021
Édgar Méndez,16,es ESP,"RW,RM",31-001,74,0,0,0,0,0,0,0,0,24,1,1,0,0.0,0.0,0.0,0,0,8,14,57.1,0,16,3,4,1,17,2020-2021
   Lucas Pérez,7,es ESP,RM,32-115,16,0,0,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.1,1,0,6,10,60.0,2,6,1,0,0,17,2020-2021
Manu García,19,es ESP,CM,34-252,67,0,0,0,0,0,0,0,0,32,1,0,1,0.0,0.0,0.0,0,0,15,25,60.0,2,13,0,3,3,17,2020-2021
   Tachi,2,es ESP,CB,23-115,23,0,0,0,0,1,0,0,0,5,0,0,0,0.2,0.2,0.0,0,0,2,4,50.0,0,3,0,0,0,17,2020-2021
