player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Édgar Méndez,16,es ESP,"FW,RM",31-070,78,30,0,1,15,15,4,30,1,1,100.0,0,0.0,17,105,33,2,0,2,4,3,23,6,27,2020-2021
   Iñigo Córdoba,17,es ESP,LM,24-000,12,6,0,0,2,4,0,6,0,0,,0,,3,26,16,0,1,0,0,0,4,0,27,2020-2021
Joselu,9,es ESP,FW,30-351,90,60,5,8,31,21,5,59,3,1,33.3,2,66.7,26,74,20,0,0,0,3,0,42,4,27,2020-2021
Luis Rioja,11,es ESP,LM,27-148,64,27,1,4,8,15,1,27,2,2,100.0,0,0.0,18,90,30,1,2,0,1,1,19,3,27,2020-2021
   Lucas Pérez,7,es ESP,FW,32-184,26,6,0,0,3,3,0,6,0,0,,0,,6,29,9,0,1,0,0,1,5,1,27,2020-2021
Manu García,19,es ESP,CM,34-321,80,43,0,9,29,6,3,43,0,0,,0,,26,133,41,0,0,0,0,0,28,3,27,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-150,90,40,1,12,24,4,0,40,0,0,,0,,25,108,24,0,2,0,0,0,26,0,27,2020-2021
Facundo Pellistri,37,uy URU,"RM,LM",19-083,84,24,0,2,15,8,2,24,6,4,66.7,2,33.3,19,108,55,3,0,2,2,1,20,4,27,2020-2021
   Pere Pons,20,es ESP,RM,28-021,6,6,0,0,3,3,0,6,0,0,,0,,1,5,0,0,0,0,1,0,1,0,27,2020-2021
Rubén Duarte,3,es ESP,LB,25-146,90,69,2,12,39,18,0,69,1,1,100.0,0,0.0,33,93,53,1,0,0,0,0,32,4,27,2020-2021
Florian Lejeune,22,fr FRA,CB,29-297,90,63,5,29,32,2,0,63,1,1,100.0,0,0.0,46,206,113,0,0,0,1,0,44,0,27,2020-2021
Víctor Laguardia,5,es ESP,CB,31-128,90,49,2,30,19,0,0,49,0,0,,0,,27,164,77,1,0,0,1,0,27,0,27,2020-2021
Martin Agirregabiria,21,es ESP,RB,24-307,90,58,0,21,28,9,0,58,0,0,,0,,18,68,28,0,0,0,0,0,21,1,27,2020-2021
Fernando Pacheco,1,es ESP,GK,28-299,90,20,16,20,0,0,0,20,0,0,,0,,8,52,30,0,0,0,0,0,5,0,27,2020-2021
Álvaro Negredo,18,es ESP,FW,35-205,82,26,0,0,19,7,3,26,0,0,,0,,12,17,5,0,0,0,2,0,22,0,27,2020-2021
   Ivan Šaponjić,12,rs SRB,FW,23-223,8,2,0,0,0,2,0,2,0,0,,0,,1,1,1,0,0,0,0,0,2,1,27,2020-2021
Alberto Perea,10,es ESP,LM,30-084,89,44,0,3,22,20,2,44,6,4,66.7,2,33.3,32,211,102,6,7,1,2,2,35,10,27,2020-2021
   Jairo Izquierdo,25,es ESP,LM,27-142,1,2,0,0,0,2,0,2,0,0,,0,,1,11,10,0,0,0,0,0,1,0,27,2020-2021
Jens Jønsson,2,dk DEN,CM,28-062,90,30,2,9,14,7,0,30,1,1,100.0,0,0.0,18,92,10,0,0,0,2,1,18,0,27,2020-2021
Álex Fernández,8,es ESP,CM,28-149,90,68,1,13,39,19,2,67,1,1,100.0,0,0.0,26,110,44,2,2,0,1,0,39,2,27,2020-2021
Rubén Sobrino,21,es ESP,RM,28-285,82,17,0,3,9,5,1,17,2,1,50.0,1,50.0,12,98,27,0,3,0,2,0,12,1,27,2020-2021
   Filip Malbašić,24,rs SRB,RM,28-115,8,7,0,0,2,5,1,7,0,0,,0,,5,30,19,1,0,0,0,0,7,2,27,2020-2021
José Mari,6,es ESP,DM,33-097,89,44,1,10,27,7,0,44,2,2,100.0,0,0.0,17,87,30,0,0,0,0,0,17,0,27,2020-2021
   Jon Ander Garrido,5,es ESP,DM,31-155,1,2,0,1,1,0,0,2,0,0,,0,,2,1,0,0,0,0,1,0,2,0,27,2020-2021
Alfonso Espino,22,uy URU,LB,29-067,90,59,6,17,36,7,1,59,3,3,100.0,0,0.0,25,166,112,3,0,1,0,0,28,2,27,2020-2021
Cala,16,es ESP,CB,31-107,90,54,3,22,32,0,0,54,0,0,,0,,22,124,59,2,0,0,0,0,32,0,27,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-063,5,1,1,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,27,2020-2021
   Salvi,7,es ESP,RB,29-348,85,41,4,14,14,13,0,41,0,0,,0,,18,64,23,1,0,0,3,0,19,3,27,2020-2021
Fali,3,es ESP,"CB,RB",27-213,90,45,2,29,17,1,1,45,1,1,100.0,0,0.0,18,93,42,0,0,0,0,0,18,1,27,2020-2021
Jeremías Ledesma,1,ar ARG,GK,28-028,90,46,29,46,0,0,0,46,0,0,,0,,32,181,121,0,0,0,1,0,20,0,27,2020-2021
Karim Benzema,9,fr FRA,FW,33-084,90,48,0,3,10,35,13,48,0,0,,0,,27,208,72,3,1,2,1,2,40,10,27,2020-2021
Vinicius Júnior,20,br BRA,"FW,LW",20-244,74,29,0,0,6,23,3,29,2,2,100.0,0,0.0,24,227,146,6,3,2,1,1,25,9,27,2020-2021
   Eden Hazard,7,be BEL,LW,30-065,16,13,0,1,7,5,1,13,1,1,100.0,0,0.0,10,73,24,0,0,0,2,0,12,1,27,2020-2021
Ferland Mendy,23,fr FRA,"LW,LB",25-278,90,68,2,9,17,43,3,68,2,1,50.0,1,50.0,43,209,108,2,2,1,2,1,46,10,27,2020-2021
Lucas Vázquez,17,es ESP,"RW,RB",29-255,90,81,4,20,23,38,3,81,1,1,100.0,0,0.0,49,217,93,3,0,2,2,2,56,14,27,2020-2021
Isco,22,es ESP,CM,28-326,61,53,2,4,18,32,2,53,2,2,100.0,0,0.0,37,194,89,2,2,1,2,1,43,2,27,2020-2021
   Luka Modrić,10,hr CRO,LM,35-185,29,34,0,3,13,18,0,34,0,0,,0,,30,175,95,2,2,0,1,0,32,0,27,2020-2021
Federico Valverde,15,uy URU,CM,22-234,61,38,2,7,14,17,2,38,0,0,,0,,23,115,53,2,0,0,0,1,27,3,27,2020-2021
   Toni Kroos,8,de GER,RM,31-068,29,49,0,1,39,9,1,49,0,0,,0,,36,260,213,7,2,0,0,0,40,1,27,2020-2021
Casemiro,14,br BRA,"DM,CM",29-018,90,71,4,18,32,22,3,71,1,1,100.0,0,0.0,29,111,50,0,0,0,3,0,41,0,27,2020-2021
Nacho,6,es ESP,CB,31-054,90,86,2,24,46,17,1,86,0,0,,0,,58,519,388,10,9,1,0,0,58,1,27,2020-2021
