player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Kévin Gameiro,9,fr FRA,FW,33-350,76,18,0,2,5,11,1,18,2,1,50.0,1,50.0,11,93,34,2,1,0,2,1,14,6,32,2020-2021
   Manu Vallejo,21,es ESP,FW,24-069,14,1,0,0,1,0,0,1,0,0,,0,,1,1,1,0,0,0,0,0,1,0,32,2020-2021
Maxi Gómez,22,uy URU,FW,24-253,90,16,0,0,10,6,2,16,0,0,,0,,9,23,10,0,0,0,1,1,17,5,32,2020-2021
Gonçalo Guedes,7,pt POR,"LM,RM",24-146,90,50,1,6,17,28,4,50,4,2,50.0,2,50.0,37,289,146,6,3,2,3,2,40,6,32,2020-2021
Carlos Soler,8,es ESP,CM,24-112,90,85,3,14,51,22,0,85,2,1,50.0,1,50.0,47,341,201,2,2,0,1,0,58,1,32,2020-2021
Uroš Račić,19,rs SRB,CM,23-038,90,57,0,11,34,12,0,57,0,0,,0,,32,126,65,2,0,0,4,1,38,0,32,2020-2021
Yunus Musah,30,us USA,RM,18-146,60,20,1,4,12,6,1,20,0,0,,0,,18,199,125,2,2,0,2,1,18,3,32,2020-2021
   Denis Cheryshev,17,ru RUS,LM,30-119,30,15,1,5,5,5,1,15,0,0,,0,,8,41,16,0,1,0,1,0,8,4,32,2020-2021
José Luis Gayà,14,es ESP,LB,25-334,90,56,3,15,18,23,1,56,1,1,100.0,0,0.0,32,115,50,0,2,0,2,1,32,9,32,2020-2021
Hugo Guillamón,15,,CB,21-083,90,,,,,,,,,,,,,,,,,,,,,,,32,2020-2021
Gabriel Paulista,5,br BRA,CB,30-149,90,72,5,32,37,3,1,72,0,0,,0,,48,252,150,0,0,0,0,0,51,0,32,2020-2021
Daniel Wass,18,dk DEN,RB,31-328,90,66,3,20,24,22,1,66,1,0,0.0,1,100.0,42,205,94,3,2,0,0,0,41,3,32,2020-2021
Jaume Doménech,1,es ESP,GK,30-170,90,26,18,26,0,0,0,26,0,0,,0,,9,36,30,0,0,0,0,0,15,0,32,2020-2021
Joselu,9,es ESP,FW,31-028,87,34,2,4,19,11,1,34,1,1,100.0,0,0.0,13,35,3,0,0,0,5,0,31,1,32,2020-2021
   Deyverson,14,br BRA,FW,29-351,3,5,1,1,3,1,0,5,0,0,,0,,3,10,5,0,0,0,0,0,4,0,32,2020-2021
Lucas Pérez,7,es ESP,FW,32-226,62,15,0,1,5,10,1,15,1,1,100.0,0,0.0,9,44,37,0,0,0,0,0,9,4,32,2020-2021
   Pere Pons,20,es ESP,FW,28-063,28,9,0,1,5,4,1,9,1,1,100.0,0,0.0,5,54,35,2,2,0,2,0,6,0,32,2020-2021
Édgar Méndez,16,es ESP,LM,31-112,71,20,0,5,13,3,1,20,2,1,50.0,1,50.0,12,78,35,2,1,0,0,1,17,0,32,2020-2021
   John Guidetti,10,se SWE,LM,29-009,19,9,0,1,1,7,2,9,0,0,,0,,2,7,4,0,0,0,0,0,6,0,32,2020-2021
