player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Jaime Mata,7,es ESP,FW,32-001,45,1,0,0,2,1,1,1,0,0,0,0,0,2,0,4,0.0,7,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-182,45,0,0,0,1,0,0,2,0,0,0,0,0,1,2,0,100.0,7,2020-2021
Cucho,23,co COL,FW,21-188,90,0,0,0,2,5,0,9,0,0,0,0,0,6,2,4,33.3,7,2020-2021
Marc Cucurella,15,es ESP,LM,22-095,90,0,0,0,1,2,0,7,0,0,0,0,0,3,4,4,50.0,7,2020-2021
Mauro Arambarri,18,uy URU,CM,25-025,90,0,0,0,1,3,0,6,0,0,0,0,0,3,4,5,44.4,7,2020-2021
Nemanja Maksimović,20,rs SRB,CM,25-273,63,0,0,0,0,0,0,0,1,2,0,0,0,4,1,1,50.0,7,2020-2021
   David Timor,24,es ESP,CM,31-008,27,0,0,0,1,0,0,4,0,1,0,0,0,3,1,1,50.0,7,2020-2021
Allan Nyom,12,cm CMR,RM,32-168,63,0,0,0,2,1,0,2,1,1,0,0,0,7,5,4,55.6,7,2020-2021
   Enes Ünal,10,tr TUR,RM,23-168,27,1,0,0,1,0,1,0,0,1,0,0,0,1,3,5,37.5,7,2020-2021
Mathías Olivera,17,uy URU,LB,22-360,90,1,0,0,3,2,1,2,0,0,0,0,0,6,5,4,55.6,7,2020-2021
Erick Cabaco,3,uy URU,CB,25-189,90,0,0,0,1,4,0,1,1,0,0,0,0,5,4,1,80.0,7,2020-2021
Djené,2,tg TOG,CB,28-299,90,1,0,0,2,0,0,0,0,1,0,1,0,10,3,1,75.0,7,2020-2021
Damián Suárez,22,uy URU,RB,32-181,90,0,0,0,2,5,0,13,0,2,0,0,0,6,0,0,,7,2020-2021
David Soria,13,es ESP,GK,27-204,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,2020-2021
Jorge Molina,23,es ESP,FW,38-186,73,0,0,0,2,1,0,0,0,0,0,0,0,1,6,7,46.2,7,2020-2021
   Alberto Soro,26,es ESP,FW,21-230,17,0,0,0,3,2,0,1,0,0,0,0,0,3,0,0,,7,2020-2021
Luis Javier Suárez,7,co COL,LM,22-328,54,0,0,0,2,2,0,0,0,1,0,0,0,7,0,0,,7,2020-2021
   Darwin Machís,11,ve VEN,LM,27-261,36,0,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0.0,7,2020-2021
Ángel Montoro,19,es ESP,CM,32-122,73,0,0,0,1,3,0,2,1,1,0,0,0,5,0,0,,7,2020-2021
   Nehuén Pérez,3,ar ARG,"CB,CM",20-123,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,50.0,7,2020-2021
Yangel Herrera,21,ve VEN,CM,22-285,90,1,0,0,3,2,1,1,0,1,1,0,0,7,4,10,28.6,7,2020-2021
Kenedy,24,br BRA,RM,24-260,54,0,0,0,3,0,0,1,1,0,0,0,0,1,0,0,,7,2020-2021
   Antonio Puertas,10,es ESP,RM,28-247,36,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,33.3,7,2020-2021
Yan Brice Eteki,8,cm CMR,"DM,CM",23-060,90,0,0,0,4,2,0,0,1,1,0,0,0,3,3,3,50.0,7,2020-2021
