player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Rúben Vezo,14,pt POR,CB,26-232,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,3,0,13,2020-2021
Sergio Postigo,15,es ESP,CB,32-039,90,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,10,0,13,2020-2021
Coke,23,es ESP,RB,33-231,67,1,0,1,0,0,1,2,50.0,1,1,0,1,1,2,0,0,13,2020-2021
   Jorge Miramón,20,es ESP,RB,31-194,23,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,2,0,13,2020-2021
Aitor Fernández,13,es ESP,GK,29-224,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2020-2021
Santi Mina,22,es ESP,FW,25-007,33,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,13,2020-2021
   Fran Beltrán,8,es ESP,FW,21-315,57,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,13,2020-2021
Iago Aspas,10,es ESP,FW,33-135,90,1,0,0,1,0,1,2,50.0,1,1,0,1,1,2,4,0,13,2020-2021
Nolito,9,es ESP,LM,34-060,76,1,1,1,0,0,0,1,0.0,1,4,0,4,0,1,0,0,13,2020-2021
   Lauti,38,uy URU,LM,19-309,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,2020-2021
Denis Suárez,6,es ESP,CM,26-343,66,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,0,0,13,2020-2021
   Okay Yokuşlu,5,tr TUR,CM,26-280,24,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,13,2020-2021
Brais Méndez,23,es ESP,RM,23-342,76,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,1,0,13,2020-2021
   José Fontán,29,es ESP,RM,20-307,14,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,13,2020-2021
Renato Tapia,14,pe PER,DM,25-139,66,0,0,0,0,0,0,2,0.0,2,1,1,0,1,1,3,0,13,2020-2021
   Miguel Baeza,27,es ESP,DM,20-262,24,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,0,0,13,2020-2021
Lucas Olaza,15,uy URU,LB,26-146,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,13,2020-2021
Néstor Araujo,4,mx MEX,CB,29-107,90,2,1,2,0,0,1,1,100.0,0,2,2,0,0,2,5,0,13,2020-2021
Joseph Aidoo,18,gh GHA,CB,25-076,90,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,4,0,13,2020-2021
Hugo Mallo,2,es ESP,RB,29-175,90,2,1,2,0,0,1,3,33.3,2,3,1,2,1,3,1,0,13,2020-2021
Rubén Blanco,13,es ESP,GK,25-142,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,13,2020-2021
Álvaro Negredo,18,es ESP,FW,35-116,69,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2020-2021
   Anthony Lozano,9,hn HON,FW,27-233,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,2020-2021
Álvaro Giménez,21,es ESP,FW,29-209,69,1,1,0,1,0,0,1,0.0,1,1,0,1,0,1,0,0,13,2020-2021
   Filip Malbašić,24,rs SRB,FW,28-026,21,2,1,0,0,2,2,2,100.0,0,1,0,1,0,2,0,0,13,2020-2021
Alberto Perea,10,es ESP,LM,29-361,90,2,1,0,1,1,0,2,0.0,2,0,0,0,1,3,0,0,13,2020-2021
Jens Jønsson,2,dk DEN,CM,27-339,68,4,3,4,0,0,1,1,100.0,0,0,0,0,4,8,1,0,13,2020-2021
   Jon Ander Garrido,5,es ESP,CM,31-066,22,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,13,2020-2021
Álex Fernández,8,es ESP,CM,28-060,90,1,0,1,0,0,0,1,0.0,1,1,0,1,2,3,0,0,13,2020-2021
Iván Alejo,14,es ESP,RM,25-308,45,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,13,2020-2021
   Jorge Pombo,11,es ESP,RM,26-296,45,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,13,2020-2021
Alfonso Espino,22,uy URU,LB,28-344,45,1,1,0,1,0,1,1,100.0,0,0,0,0,2,3,1,0,13,2020-2021
   Jairo Izquierdo,25,es ESP,LB,27-053,45,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,0,0,13,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,29-340,90,1,1,1,0,0,0,0,,0,0,0,0,2,3,3,0,13,2020-2021
Fali,3,es ESP,CB,27-124,90,1,0,1,0,0,0,2,0.0,2,1,0,1,0,1,4,0,13,2020-2021
Isaac Carcelen,20,es ESP,RB,27-235,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,13,2020-2021
Jeremías Ledesma,1,ar ARG,GK,27-305,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,13,2020-2021
Karim Benzema,9,fr FRA,FW,32-362,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,19,2020-2021
Vinicius Júnior,20,br BRA,LW,20-156,62,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,0,0,19,2020-2021
   Marco Asensio,11,es ESP,LW,24-329,28,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,19,2020-2021
Lucas Vázquez,17,es ESP,RW,29-167,74,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,19,2020-2021
   Rodrygo,25,br BRA,RW,19-341,16,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0,19,2020-2021
Federico Valverde,15,uy URU,AM,22-146,63,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
   Isco,22,es ESP,AM,28-238,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Toni Kroos,8,de GER,DM,30-346,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2020-2021
Luka Modrić,10,hr CRO,DM,35-097,90,3,2,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,19,2020-2021
Ferland Mendy,23,fr FRA,LB,25-190,90,2,2,1,1,0,0,1,0.0,1,2,0,2,2,4,1,0,19,2020-2021
Sergio Ramos,4,es ESP,CB,34-260,90,0,0,0,0,0,0,1,0.0,1,1,1,0,3,3,4,0,19,2020-2021
Raphaël Varane,5,fr FRA,CB,27-234,90,1,1,1,0,0,0,0,,0,2,2,0,0,1,3,0,19,2020-2021
Dani Carvajal,2,es ESP,RB,28-339,90,1,0,1,0,0,1,1,100.0,0,2,0,2,3,4,1,0,19,2020-2021
Thibaut Courtois,1,be BEL,GK,28-218,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Iñaki Williams,9,gh GHA,FW,26-183,66,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,19,2020-2021
   Asier Villalibre,20,es ESP,FW,23-076,24,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Álex Berenguer,12,es ESP,LW,25-164,58,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,19,2020-2021
   Iñigo Córdoba,11,es ESP,LW,23-277,32,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,0,0,19,2020-2021
Óscar de Marcos,18,es ESP,RW,31-245,79,1,0,0,1,0,0,0,,0,0,0,0,0,1,2,0,19,2020-2021
   Iker Muniain,10,es ESP,RW,27-362,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Raúl García,22,es ESP,AM,34-157,12,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,19,2020-2021
Unai Vencedor Paris,27,es ESP,DM,20-030,65,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,2,0,19,2020-2021
   Mikel Vesga,6,es ESP,DM,27-208,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2020-2021
Dani García,14,es ESP,DM,30-205,90,1,1,0,1,0,0,1,0.0,1,3,2,1,1,2,2,0,19,2020-2021
Yuri Berchiche,17,es ESP,LB,30-309,90,2,1,0,1,1,0,0,,0,0,0,0,1,3,1,0,19,2020-2021
Iñigo Martínez,4,es ESP,CB,29-212,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,19,2020-2021
Yeray Álvarez,5,es ESP,CB,25-326,90,0,0,0,0,0,0,1,0.0,1,2,2,0,1,1,5,0,19,2020-2021
Ander Capa,21,es ESP,RB,28-311,79,2,1,2,0,0,1,2,50.0,1,1,0,1,2,4,3,0,19,2020-2021
   Iñigo Lekue,15,es ESP,RB,27-225,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Unai Simón,1,es ESP,GK,23-187,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Lionel Messi,10,ar ARG,FW,33-175,90,2,2,1,1,0,1,3,33.3,2,1,0,1,0,2,0,0,19,2020-2021
Martin Braithwaite,9,dk DEN,LW,29-194,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,19,2020-2021
Antoine Griezmann,7,fr FRA,RW,29-270,65,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,0,0,19,2020-2021
   Francisco Trincão,17,pt POR,RW,20-353,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Pedri,16,es ESP,AM,18-021,73,3,1,2,0,1,1,4,25.0,3,2,1,1,0,3,0,0,19,2020-2021
   Miralem Pjanić,8,ba BIH,AM,30-258,17,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,0,0,19,2020-2021
Frenkie de Jong,21,nl NED,DM,23-218,90,2,1,1,1,0,0,1,0.0,1,1,0,1,0,2,3,0,19,2020-2021
Sergio Busquets,5,es ESP,DM,32-153,66,4,2,3,1,0,0,2,0.0,2,1,0,1,0,4,0,0,19,2020-2021
   Carles Aleñá,6,es ESP,DM,22-346,24,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,19,2020-2021
Jordi Alba,18,es ESP,LB,31-270,90,2,1,1,1,0,1,5,20.0,4,2,0,2,2,4,0,0,19,2020-2021
Óscar Mingueza,28,es ESP,CB,21-217,78,2,2,2,0,0,2,2,100.0,0,3,1,2,0,2,3,0,19,2020-2021
   Clément Lenglet,15,fr FRA,CB,25-182,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Ronald Araújo,4,uy URU,CB,21-284,90,1,0,0,1,0,0,0,,0,2,2,0,0,1,3,0,19,2020-2021
Sergiño Dest,2,us USA,RB,20-043,90,3,0,2,1,0,1,1,100.0,0,1,0,1,0,3,4,0,19,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-230,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Willian José,9,br BRA,FW,29-023,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,19,2020-2021
Portu,7,es ESP,LW,28-209,63,1,1,0,1,0,0,0,,0,2,0,2,0,1,1,0,19,2020-2021
   Alexander Isak,19,se SWE,LW,21-086,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Adnan Januzaj,11,be BEL,RW,25-315,55,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,19,2020-2021
   Ander Barrenetxea,22,es ESP,RW,18-355,35,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,19,2020-2021
Mikel Merino,8,es ESP,LM,24-177,90,3,3,1,0,2,3,6,50.0,3,5,1,4,0,3,0,0,19,2020-2021
Martín Zubimendi,36,es ESP,CM,21-318,90,3,1,2,1,0,1,1,100.0,0,1,1,0,4,7,2,0,19,2020-2021
Ander Guevara,16,es ESP,RM,23-162,55,2,2,1,1,0,0,1,0.0,1,1,0,1,0,2,0,1,19,2020-2021
   Roberto Navarro,29,es ESP,RM,18-248,35,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,0,0,19,2020-2021
Nacho Monreal,20,es ESP,LB,34-294,90,1,1,0,0,1,0,1,0.0,1,1,1,0,1,2,2,0,19,2020-2021
Robin Le Normand,24,es ESP,CB,24-035,84,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,19,2020-2021
   Modibo Sagnan,15,fr FRA,CB,21-246,6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,19,2020-2021
Igor Zubeldia,5,es ESP,CB,23-261,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,19,2020-2021
Andoni Gorosabel,18,es ESP,RB,24-134,90,1,1,1,0,0,1,1,100.0,0,2,0,2,0,1,1,0,19,2020-2021
Álex Remiro,1,es ESP,GK,25-267,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,19,2020-2021
Asier Villalibre,20,es ESP,FW,23-079,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
   Kenan Kodro,19,ba BIH,FW,27-121,25,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,14,2020-2021
Álex Berenguer,12,es ESP,LW,25-167,90,0,0,0,0,0,0,0,,0,3,1,2,2,2,4,0,14,2020-2021
Iñaki Williams,9,gh GHA,RW,26-186,81,1,1,0,0,1,0,3,0.0,3,1,0,1,0,1,1,0,14,2020-2021
   Jon Morcillo,2,es ESP,AM,22-094,9,1,1,0,0,1,0,0,,0,0,0,0,1,2,0,0,14,2020-2021
Iker Muniain,10,es ESP,AM,27-365,81,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,14,2020-2021
   Oihan Sancet,16,es ESP,RW,20-237,9,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,14,2020-2021
Mikel Vesga,6,es ESP,DM,27-211,90,0,0,0,0,0,0,4,0.0,4,0,0,0,2,2,3,0,14,2020-2021
Dani García,14,es ESP,DM,30-208,45,1,0,0,0,1,0,1,0.0,1,0,0,0,1,2,2,0,14,2020-2021
   Unai Vencedor Paris,27,es ESP,DM,20-033,45,2,1,1,1,0,1,4,25.0,3,0,0,0,0,2,0,0,14,2020-2021
Yuri Berchiche,17,es ESP,LB,30-312,90,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,0,14,2020-2021
Iñigo Martínez,4,es ESP,CB,29-215,90,2,2,1,1,0,0,1,0.0,1,1,0,1,1,3,4,0,14,2020-2021
Unai Núñez,3,es ESP,CB,23-323,90,0,0,0,0,0,0,0,,0,1,1,0,0,0,4,0,14,2020-2021
Ander Capa,21,es ESP,RB,28-314,70,0,0,0,0,0,0,3,0.0,3,2,1,1,0,0,1,0,14,2020-2021
   Óscar de Marcos,18,es ESP,RB,31-248,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Unai Simón,1,es ESP,GK,23-190,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Shinji Okazaki,12,jp JPN,FW,34-246,60,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,14,2020-2021
   Rafa Mir,9,es ESP,FW,23-183,30,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,14,2020-2021
Javier Ontiveros,15,es ESP,LW,23-100,90,5,3,3,2,0,5,6,83.3,1,1,0,1,2,7,1,0,14,2020-2021
David Ferreiro,7,es ESP,RW,32-261,71,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0,14,2020-2021
   Jaime Seoane,20,es ESP,"RW,LM",23-331,19,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,14,2020-2021
Borja García,24,es ESP,LM,30-046,72,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,14,2020-2021
   Dani Escriche,23,es ESP,"LM,RW",22-269,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Pedro Mosquera,5,es ESP,"CM,CB",32-241,90,2,0,0,2,0,1,3,33.3,2,1,0,1,0,2,0,0,14,2020-2021
Mikel Rico,17,es ESP,RM,36-044,60,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,14,2020-2021
   Idrissa Doumbia,2,ci CIV,RM,22-248,30,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,14,2020-2021
Javi Galán,11,es ESP,LB,26-029,90,2,0,0,2,0,2,2,100.0,0,1,0,1,0,2,0,0,14,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-093,90,1,0,0,1,0,0,0,,0,0,0,0,2,3,2,0,14,2020-2021
Jorge Pulido,14,es ESP,CB,29-254,85,1,1,1,0,0,0,0,,0,1,0,1,2,3,1,0,14,2020-2021
Pablo Maffeo,3,es ESP,RB,23-159,21,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,14,2020-2021
   Pedro López Muñoz,19,es ESP,RB,37-047,69,2,2,0,2,0,1,1,100.0,0,0,0,0,1,3,1,0,14,2020-2021
Álvaro Fernández,1,es ESP,GK,22-249,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Luis Suárez,9,uy URU,FW,33-330,73,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,1,0,14,2020-2021
   Geoffrey Kondogbia,4,cf CTA,FW,27-308,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
João Félix,7,pt POR,FW,21-039,72,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
   Diego Costa,19,es ESP,FW,32-073,18,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,14,2020-2021
Yannick Carrasco,21,be BEL,LM,27-106,65,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,14,2020-2021
   Saúl Ñíguez,8,es ESP,LM,26-028,25,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,14,2020-2021
Marcos Llorente,14,es ESP,CM,25-324,90,4,1,0,3,1,2,3,66.7,1,1,0,1,0,4,0,0,14,2020-2021
Koke,6,es ESP,CM,28-346,86,2,1,0,2,0,1,4,25.0,3,1,0,1,0,2,2,0,14,2020-2021
   Felipe,18,br BRA,CM,31-217,4,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,14,2020-2021
Thomas Lemar,11,fr FRA,RM,25-037,65,3,1,1,1,1,2,2,100.0,0,0,0,0,0,3,0,0,14,2020-2021
   Ángel Correa,10,ar ARG,RM,25-285,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,14,2020-2021
Renan Lodi,12,br BRA,LB,22-255,90,4,1,2,2,0,3,6,50.0,3,1,0,1,2,6,2,0,14,2020-2021
Mario Hermoso,22,es ESP,CB,25-184,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,3,0,14,2020-2021
Stefan Savić,15,me MNE,CB,29-346,90,1,1,1,0,0,0,0,,0,1,0,1,0,1,3,0,14,2020-2021
Kieran Trippier,23,eng ENG,RB,30-091,90,1,0,0,1,0,1,1,100.0,0,0,0,0,2,3,2,0,14,2020-2021
Jan Oblak,13,si SVN,GK,27-347,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Lucas Boyé,9,ar ARG,FW,24-295,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,14,2020-2021
Tete Morente,11,es ESP,"RM,LM",24-015,90,1,1,1,0,0,0,2,0.0,2,0,0,0,1,2,2,0,14,2020-2021
Fidel,16,es ESP,CM,31-053,90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,14,2020-2021
Raúl Guti,14,es ESP,CM,23-355,80,1,0,1,0,0,0,1,0.0,1,0,0,0,3,4,1,0,14,2020-2021
   Nino,7,es ESP,CM,40-192,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Josan,17,es ESP,RM,31-016,45,2,0,0,2,0,2,2,100.0,0,2,0,2,1,3,0,0,14,2020-2021
   Emiliano Rigoni,22,ar ARG,LM,27-319,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,14,2020-2021
Iván Marcone,4,ar ARG,DM,30-199,90,3,2,2,0,1,2,3,66.7,1,2,0,2,0,3,0,0,14,2020-2021
Josema,24,es ESP,"CB,LB",24-196,90,1,1,1,0,0,1,1,100.0,0,0,0,0,2,3,2,0,14,2020-2021
