player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Guido Carrillo,21,ar ARG,FW,29-285,90,27,32,84.4,322,62,15,17,88.2,8,9,88.9,0,0,,0,0.0,0.0,0,3,0,0,5,26,2020-2021
Lucas Boyé,9,ar ARG,FW,25-006,89,19,27,70.4,307,39,10,12,83.3,3,6,50.0,3,4,75.0,0,0.0,0.0,0,1,1,1,2,26,2020-2021
   Diego González,2,es ESP,"CB,FW",26-037,1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Fidel,16,es ESP,LM,31-130,90,25,35,71.4,417,141,8,11,72.7,11,13,84.6,3,7,42.9,1,0.5,0.4,2,3,1,0,5,26,2020-2021
Iván Marcone,4,ar ARG,CM,30-276,61,10,14,71.4,159,75,3,6,50.0,4,4,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,1,26,2020-2021
   Omenuke Mfulu,6,cd COD,CM,26-351,29,8,8,100.0,160,11,2,2,100.0,5,5,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Raúl Guti,14,es ESP,CM,24-066,89,17,22,77.3,280,88,8,9,88.9,6,8,75.0,2,3,66.7,0,0.0,0.1,0,1,1,1,2,26,2020-2021
   Luismi,15,es ESP,CM,28-305,1,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Tete Morente,11,es ESP,RM,24-092,75,24,32,75.0,349,106,18,20,90.0,4,6,66.7,1,4,25.0,0,0.0,0.0,0,2,1,1,3,26,2020-2021
   Josan,17,es ESP,RM,31-093,15,2,2,100.0,20,14,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Josema,24,es ESP,LB,24-273,90,23,31,74.2,420,216,9,10,90.0,11,12,91.7,2,6,33.3,0,0.0,0.0,0,0,1,1,2,26,2020-2021
Dani Calvo,12,es ESP,CB,26-339,90,12,19,63.2,288,86,2,3,66.7,7,8,87.5,3,8,37.5,0,0.0,0.0,0,1,0,0,1,26,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-136,90,18,24,75.0,384,150,4,4,100.0,12,14,85.7,1,5,20.0,0,0.0,0.0,0,1,1,0,1,26,2020-2021
Antonio Barragán,19,es ESP,RB,33-267,90,31,39,79.5,615,314,10,10,100.0,15,18,83.3,4,7,57.1,1,0.1,0.2,1,3,1,1,2,26,2020-2021
Édgar Badía,13,es ESP,GK,29-022,90,24,34,70.6,1008,857,1,1,100.0,6,6,100.0,17,27,63.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Luuk de Jong,9,nl NED,FW,30-191,90,10,15,66.7,150,23,5,6,83.3,5,8,62.5,0,0,,0,0.1,0.1,1,0,1,0,2,26,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-186,56,12,16,75.0,135,30,9,10,90.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,1,0,1,26,2020-2021
   Óliver Torres,21,es ESP,LW,26-116,34,10,16,62.5,175,85,4,6,66.7,4,4,100.0,1,5,20.0,0,0.4,0.2,1,2,0,0,3,26,2020-2021
Lucas Ocampos,5,ar ARG,RW,26-238,90,16,25,64.0,214,46,8,11,72.7,6,9,66.7,0,2,0.0,0,0.1,0.1,1,0,1,1,1,26,2020-2021
Ivan Rakitić,10,hr CRO,LM,32-361,56,39,46,84.8,762,135,13,15,86.7,23,25,92.0,3,5,60.0,0,0.0,0.0,0,0,0,0,3,26,2020-2021
   Joan Jordán,8,es ESP,LM,26-243,34,11,17,64.7,218,36,5,7,71.4,3,6,50.0,3,4,75.0,0,0.0,0.0,1,0,0,0,0,26,2020-2021
Nemanja Gudelj,6,rs SRB,CM,29-110,90,63,66,95.5,1232,352,19,20,95.0,39,40,97.5,5,5,100.0,0,0.0,0.0,0,4,0,0,3,26,2020-2021
Papu Gómez,24,ar ARG,RM,33-019,75,36,47,76.6,532,109,19,23,82.6,16,19,84.2,1,4,25.0,0,0.0,0.1,0,3,1,0,7,26,2020-2021
   Youssef En-Nesyri,15,ma MAR,RM,23-278,15,1,1,100.0,11,4,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,1,0,0,0,26,2020-2021
Sergio Escudero,18,es ESP,LB,31-185,56,29,33,87.9,458,174,16,17,94.1,9,10,90.0,3,5,60.0,0,0.1,0.1,2,1,2,1,1,26,2020-2021
   Marcos Acuña,19,ar ARG,LB,29-129,34,13,17,76.5,202,104,9,11,81.8,0,1,0.0,3,4,75.0,1,0.3,0.2,1,2,2,1,1,26,2020-2021
Karim Rekik,4,nl NED,CB,26-094,90,76,83,91.6,1170,279,34,38,89.5,39,41,95.1,2,3,66.7,0,0.0,0.0,0,1,0,0,5,26,2020-2021
Sergi Gómez,3,es ESP,CB,28-343,90,78,85,91.8,1481,377,25,27,92.6,48,49,98.0,5,8,62.5,0,0.0,0.0,0,2,0,0,3,26,2020-2021
Jesús Navas,16,es ESP,RB,35-105,67,36,42,85.7,563,135,20,21,95.2,12,15,80.0,3,4,75.0,0,0.0,0.0,0,3,0,0,3,26,2020-2021
   Suso,7,es ESP,RB,27-107,23,9,9,100.0,179,61,4,4,100.0,4,4,100.0,1,1,100.0,0,0.1,0.1,2,1,1,1,2,26,2020-2021
Tomáš Vaclík,1,cz CZE,GK,31-342,90,21,23,91.3,437,239,5,5,100.0,14,14,100.0,2,4,50.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Rubén Sobrino,21,es ESP,"FW,RM",28-278,90,12,17,70.6,131,23,10,15,66.7,2,2,100.0,0,0,,0,0.4,0.0,1,2,0,0,3,26,2020-2021
Álvaro Negredo,18,es ESP,FW,35-198,73,12,24,50.0,183,43,7,12,58.3,4,5,80.0,1,1,100.0,0,0.0,0.0,0,3,0,0,4,26,2020-2021
   Anthony Lozano,9,hn HON,FW,27-315,17,1,3,33.3,7,2,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Álex Fernández,8,es ESP,"LM,FW,RM",28-142,90,15,25,60.0,216,47,10,13,76.9,3,8,37.5,1,3,33.3,0,0.0,0.0,0,0,0,0,2,26,2020-2021
José Mari,6,es ESP,CM,33-090,73,14,22,63.6,201,88,5,6,83.3,6,8,75.0,1,5,20.0,0,0.0,0.0,0,2,0,0,1,26,2020-2021
   Fali,3,es ESP,CM,27-206,17,2,5,40.0,22,7,2,2,100.0,0,1,0.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Jens Jønsson,2,dk DEN,CM,28-055,73,11,19,57.9,157,68,5,8,62.5,4,6,66.7,1,3,33.3,0,0.0,0.0,0,1,0,0,3,26,2020-2021
   Jon Ander Garrido,5,es ESP,CM,31-148,17,1,4,25.0,9,0,1,2,50.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Salvi,7,es ESP,RM,29-341,62,5,14,35.7,63,21,4,8,50.0,1,2,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,26,2020-2021
   Alberto Perea,10,es ESP,LM,30-077,28,6,10,60.0,44,24,4,5,80.0,0,0,,0,2,0.0,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Alfonso Espino,22,uy URU,LB,29-060,90,20,37,54.1,313,226,13,15,86.7,3,11,27.3,3,8,37.5,1,0.2,0.2,1,2,1,1,1,26,2020-2021
Cala,16,es ESP,CB,31-100,90,11,22,50.0,228,151,5,5,100.0,4,10,40.0,2,6,33.3,0,0.0,0.0,0,1,0,0,0,26,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-056,90,10,19,52.6,238,109,2,5,40.0,6,7,85.7,2,6,33.3,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Isaac Carcelen,20,es ESP,RB,27-317,79,13,25,52.0,264,138,5,6,83.3,5,9,55.6,3,8,37.5,0,0.0,0.0,0,1,0,0,1,26,2020-2021
   Jairo Izquierdo,25,es ESP,RB,27-135,11,3,5,60.0,64,38,1,3,33.3,2,2,100.0,0,0,,0,0.4,0.4,1,0,0,0,1,26,2020-2021
Jeremías Ledesma,1,ar ARG,GK,28-021,90,18,34,52.9,1079,1039,0,0,,0,0,,18,33,54.5,0,0.0,0.0,0,3,0,0,0,26,2020-2021
Kiké,17,es ESP,FW,31-101,78,11,21,52.4,181,16,8,9,88.9,1,5,20.0,2,2,100.0,0,0.1,0.0,1,2,0,0,1,26,2020-2021
   Yoshinori Mutō,12,jp JPN,FW,28-234,12,3,4,75.0,28,0,3,4,75.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,26,2020-2021
Sergi Enrich,9,es ESP,FW,31-008,90,20,27,74.1,251,52,12,14,85.7,4,5,80.0,1,1,100.0,0,0.1,0.1,2,1,0,0,2,26,2020-2021
Bryan Gil,25,es ESP,LM,20-023,90,17,30,56.7,192,27,14,17,82.4,3,8,37.5,0,3,0.0,0,0.0,0.0,0,0,0,0,1,26,2020-2021
