player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Luuk de Jong,9,nl NED,FW,30-184,62,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,25,2020-2021
   Óliver Torres,21,es ESP,CM,26-109,28,2,1,2,0,0,1,2,50.0,1,0,0,0,1,3,0,0,25,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-179,45,3,0,2,1,0,2,2,100.0,0,1,0,1,0,3,0,0,25,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-271,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,25,2020-2021
Papu Gómez,24,ar ARG,RW,33-012,45,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,25,2020-2021
   Suso,7,es ESP,AM,27-100,45,1,1,0,1,0,1,5,20.0,4,0,0,0,0,1,0,0,25,2020-2021
Ivan Rakitić,10,hr CRO,"AM,CM",32-354,62,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,25,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,AM,22-244,28,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,25,2020-2021
Fernando,25,br BRA,"CB,DM",33-217,90,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,4,0,25,2020-2021
Joan Jordán,8,es ESP,"CM,DM",26-236,90,5,2,1,3,1,2,4,50.0,2,2,0,2,1,6,1,0,25,2020-2021
Sergio Escudero,18,es ESP,"WB,LB",31-178,90,2,2,0,2,0,2,2,100.0,0,4,1,3,1,3,1,0,25,2020-2021
Diego Carlos,20,br BRA,CB,27-349,45,1,0,1,0,0,1,1,100.0,0,0,0,0,2,3,0,0,25,2020-2021
   Karim Rekik,4,nl NED,CB,26-087,45,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,25,2020-2021
Jules Koundé,12,fr FRA,CB,22-107,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0,25,2020-2021
Jesús Navas,16,es ESP,"WB,RB",35-098,90,1,1,1,0,0,1,1,100.0,0,0,0,0,3,4,1,0,25,2020-2021
Yassine Bounou,13,ma MAR,GK,29-328,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,25,2020-2021
Ousmane Dembélé,11,fr FRA,FW,23-288,81,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,25,2020-2021
   Martin Braithwaite,9,dk DEN,FW,29-267,9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,2020-2021
Lionel Messi,10,ar ARG,FW,33-248,90,2,1,0,1,1,0,0,,0,0,0,0,1,3,0,0,25,2020-2021
Jordi Alba,18,es ESP,LW,31-343,90,3,3,2,0,1,0,2,0.0,2,2,0,2,4,7,1,0,25,2020-2021
Sergiño Dest,2,us USA,RW,20-116,90,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,25,2020-2021
Pedri,16,es ESP,CM,18-094,70,0,0,0,0,0,0,2,0.0,2,0,0,0,2,2,0,0,25,2020-2021
