player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,24-289,90,0,0,0,0,2,0,0,0,29,1,1,0,0.1,0.1,0.1,1,0,13,15,86.7,2,20,1,2,1,13,2020-2021
Fidel,16,es ESP,LM,31-047,90,0,0,0,0,0,0,0,0,67,3,0,2,0.0,0.0,0.2,3,0,45,56,80.4,9,49,3,2,2,13,2020-2021
Pere Milla,10,es ESP,CM,28-081,45,0,0,0,0,1,0,0,0,19,0,0,1,0.1,0.1,0.1,2,0,10,13,76.9,1,9,1,0,0,13,2020-2021
   Raúl Guti,14,es ESP,CM,23-349,45,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,26,31,83.9,4,27,0,2,2,13,2020-2021
Tete Morente,11,es ESP,CM,24-009,90,0,0,0,0,1,0,0,0,52,1,1,0,0.1,0.1,0.0,2,0,31,41,75.6,2,33,1,3,3,13,2020-2021
Josan,17,es ESP,RM,31-010,72,0,0,0,0,1,0,0,0,38,0,0,0,0.1,0.1,0.1,2,0,23,35,65.7,2,19,3,0,0,13,2020-2021
   Emiliano Rigoni,22,ar ARG,RM,27-313,18,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,5,0,0,0,13,2020-2021
Iván Marcone,4,ar ARG,DM,30-193,90,0,0,0,0,0,0,0,0,91,5,0,2,0.0,0.0,0.0,0,0,74,83,89.2,3,66,3,1,1,13,2020-2021
Josema,24,es ESP,LB,24-190,45,0,0,0,0,1,0,1,0,42,1,1,1,0.0,0.0,0.1,2,0,25,31,80.6,1,20,0,0,0,13,2020-2021
   Juan Sánchez Miño,3,ar ARG,LB,30-347,45,0,0,0,0,0,0,1,0,49,4,0,0,0.0,0.0,0.0,0,0,42,43,97.7,3,33,1,0,0,13,2020-2021
Diego González,2,es ESP,CB,25-320,90,0,0,0,0,1,0,1,0,80,1,0,1,0.1,0.1,0.0,1,0,59,69,85.5,5,54,0,0,0,13,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-053,90,0,0,0,0,1,1,0,0,62,1,1,0,0.1,0.1,0.0,1,0,46,52,88.5,2,41,1,0,0,13,2020-2021
Antonio Barragán,19,es ESP,RB,33-184,90,0,0,0,0,1,0,1,0,78,0,1,1,0.0,0.0,0.0,1,0,56,71,78.9,6,54,3,1,1,13,2020-2021
Édgar Badía,13,es ESP,GK,28-305,90,0,0,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,23,29,79.3,0,18,0,0,0,13,2020-2021
Roberto Soldado,9,es ESP,FW,35-200,80,0,0,0,0,5,0,0,0,33,0,0,1,0.6,0.6,0.0,2,0,12,20,60.0,2,12,1,0,0,13,2020-2021
   Jorge Molina,23,es ESP,FW,38-235,10,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,1,1,0,0,0,13,2020-2021
Luis Javier Suárez,7,co COL,LM,23-011,74,1,0,0,0,5,3,0,0,25,3,1,0,0.6,0.6,0.3,0,0,5,9,55.6,0,15,1,4,2,13,2020-2021
   Antonio Puertas,10,es ESP,LM,28-296,16,0,0,0,0,0,0,1,0,5,0,1,0,0.0,0.0,0.0,0,0,1,3,33.3,1,2,0,0,0,13,2020-2021
Yangel Herrera,21,ve VEN,CM,22-334,90,0,0,0,0,1,1,0,0,44,4,1,0,0.3,0.3,0.0,3,0,15,27,55.6,4,21,3,2,1,13,2020-2021
Luis Milla,5,es ESP,CM,26-067,90,0,0,0,0,0,0,0,0,36,0,3,0,0.0,0.0,0.3,4,0,21,28,75.0,4,21,0,0,0,13,2020-2021
Darwin Machís,11,ve VEN,RM,27-310,88,0,1,0,0,1,1,0,0,48,3,2,2,0.0,0.0,0.5,8,2,15,28,53.6,4,27,3,4,1,13,2020-2021
   Quini,17,es ESP,RM,31-080,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,13,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-278,88,0,0,0,0,0,0,1,0,39,3,1,1,0.0,0.0,0.0,0,0,23,33,69.7,3,26,1,0,0,13,2020-2021
   Yan Brice Eteki,8,cm CMR,DM,23-109,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,13,2020-2021
Carlos Neva,15,es ESP,LB,24-184,90,0,0,0,0,0,0,0,0,32,0,3,1,0.0,0.0,0.0,0,0,17,23,73.9,1,14,2,0,0,13,2020-2021
Nehuén Pérez,3,ar ARG,CB,20-172,90,0,0,0,0,1,0,0,0,29,1,1,1,0.1,0.1,0.0,1,0,15,19,78.9,0,15,0,0,0,13,2020-2021
Domingos Duarte,22,pt POR,CB,25-278,90,0,0,0,0,0,0,0,0,44,0,2,0,0.0,0.0,0.0,1,0,31,34,91.2,4,28,0,0,0,13,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-265,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,27,34,79.4,2,17,1,2,1,13,2020-2021
Rui Silva,1,pt POR,GK,26-310,90,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,16,25,64.0,0,13,0,0,0,13,2020-2021
Lionel Messi,10,ar ARG,FW,33-172,90,1,0,0,0,12,6,0,0,89,0,0,2,0.9,0.9,0.3,10,0,54,69,78.3,10,56,7,4,2,13,2020-2021
Martin Braithwaite,9,dk DEN,LW,29-191,90,0,0,0,0,2,1,1,0,46,1,0,1,0.2,0.2,0.1,3,1,25,30,83.3,4,29,3,3,2,13,2020-2021
Antoine Griezmann,7,fr FRA,RW,29-267,88,0,0,0,0,4,3,0,0,76,0,1,1,0.3,0.3,0.2,10,0,61,70,87.1,6,43,3,0,0,13,2020-2021
   Samuel Umtiti,23,fr FRA,RW,27-029,2,0,0,0,0,0,0,0,0,3,0,0,1,0.0,0.0,0.0,0,0,1,1,100.0,0,0,0,0,0,13,2020-2021
Philippe Coutinho,14,br BRA,AM,28-184,69,0,0,0,0,3,1,0,0,66,1,0,0,0.2,0.2,0.0,5,0,53,61,86.9,7,39,5,1,1,13,2020-2021
   Francisco Trincão,17,pt POR,AM,20-350,21,0,0,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.0,0,0,7,10,70.0,0,8,1,1,0,13,2020-2021
Frenkie de Jong,21,nl NED,DM,23-215,90,0,1,0,0,0,0,1,0,63,1,0,0,0.0,0.0,0.5,9,1,55,60,91.7,8,45,5,4,3,13,2020-2021
Sergio Busquets,5,es ESP,DM,32-150,57,0,0,0,0,0,0,0,0,56,1,1,1,0.0,0.0,0.0,1,0,50,54,92.6,5,36,0,0,0,13,2020-2021
   Pedri,16,es ESP,DM,18-018,33,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,1,0,26,29,89.7,4,18,1,0,0,13,2020-2021
Jordi Alba,18,es ESP,LB,31-267,90,0,0,0,0,2,2,0,0,115,2,0,1,0.0,0.0,0.1,3,0,92,107,86.0,6,61,5,0,0,13,2020-2021
Clément Lenglet,15,fr FRA,CB,25-179,90,0,0,0,0,1,0,0,0,85,2,2,0,0.6,0.6,0.0,0,0,70,75,93.3,11,49,1,1,1,13,2020-2021
Ronald Araújo,4,uy URU,CB,21-281,90,0,0,0,0,0,0,0,0,59,0,4,1,0.0,0.0,0.0,0,0,48,51,94.1,1,41,1,0,0,13,2020-2021
Sergiño Dest,2,us USA,RB,20-040,90,0,0,0,0,0,0,0,0,74,1,1,0,0.0,0.0,0.1,1,0,57,69,82.6,4,56,4,2,2,13,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-227,90,0,0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,28,28,100.0,0,16,0,0,0,13,2020-2021
Roger Martí,9,es ESP,FW,29-345,67,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.4,2,0,13,21,61.9,4,7,2,1,1,13,2020-2021
   José Luis Morales,11,es ESP,"FW,LM",33-143,23,0,0,0,0,1,0,0,0,18,1,0,1,0.0,0.0,0.0,1,0,5,11,45.5,1,10,1,3,1,13,2020-2021
Dani Gómez,21,es ESP,FW,22-136,90,0,0,0,0,2,1,0,0,32,0,0,0,0.4,0.4,0.0,0,0,17,24,70.8,2,17,1,2,1,13,2020-2021
Gonzalo Melero,22,es ESP,LM,26-346,81,0,0,0,0,0,0,0,0,34,0,1,1,0.0,0.0,0.4,2,0,25,29,86.2,4,18,1,0,0,13,2020-2021
   Sergio León,7,es ESP,FW,31-342,9,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,3,5,60.0,1,2,0,0,0,13,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-062,90,0,0,0,0,0,0,0,0,68,4,6,2,0.0,0.0,0.0,2,0,44,52,84.6,8,35,1,3,2,13,2020-2021
Nikola Vukčević,17,me MNE,CM,29-000,67,0,0,0,0,0,0,1,0,23,0,0,1,0.0,0.0,0.0,0,0,19,20,95.0,2,15,0,0,0,13,2020-2021
   Nemanja Radoja,5,rs SRB,CM,27-311,23,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,9,10,90.0,1,2,0,0,0,13,2020-2021
Jorge de Frutos,18,es ESP,RM,23-297,81,0,0,0,0,1,1,0,0,35,4,0,2,0.4,0.4,0.0,1,0,17,24,70.8,1,13,2,1,0,13,2020-2021
   Son,2,es ESP,RM,26-258,9,0,0,0,0,1,1,0,0,15,0,0,1,0.0,0.0,0.0,2,0,6,12,50.0,2,8,1,1,1,13,2020-2021
Carlos Clerc,19,es ESP,LB,28-296,90,0,0,0,0,0,0,0,0,45,0,1,1,0.0,0.0,0.0,0,0,30,37,81.1,3,18,0,0,0,13,2020-2021
Rúben Vezo,14,pt POR,CB,26-232,90,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,1,0,33,39,84.6,4,19,0,0,0,13,2020-2021
Sergio Postigo,15,es ESP,CB,32-039,90,0,0,0,0,0,0,0,0,59,0,2,0,0.0,0.0,0.0,0,0,40,47,85.1,4,30,0,0,0,13,2020-2021
Coke,23,es ESP,RB,33-231,67,0,0,0,0,1,0,0,0,32,1,1,1,0.0,0.0,0.0,0,0,22,27,81.5,3,13,0,0,0,13,2020-2021
   Jorge Miramón,20,es ESP,RB,31-194,23,0,0,0,0,0,0,0,0,19,1,2,0,0.0,0.0,0.0,1,0,11,13,84.6,2,6,0,1,1,13,2020-2021
Aitor Fernández,13,es ESP,GK,29-224,90,0,0,0,0,0,0,0,0,47,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,0,19,0,0,0,13,2020-2021
Santi Mina,22,es ESP,FW,25-007,33,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,1,1,2,4,50.0,0,2,1,0,0,13,2020-2021
   Fran Beltrán,8,es ESP,FW,21-315,57,1,0,0,0,1,1,0,0,52,0,0,0,0.1,0.1,0.0,1,0,46,47,97.9,2,30,0,2,2,13,2020-2021
Iago Aspas,10,es ESP,FW,33-135,90,1,2,1,1,2,0,0,0,54,1,1,1,1.0,0.2,0.2,3,3,31,42,73.8,5,21,5,4,4,13,2020-2021
Nolito,9,es ESP,LM,34-060,76,1,0,0,0,1,1,0,0,38,1,0,4,0.1,0.1,0.1,2,1,24,30,80.0,2,21,2,3,3,13,2020-2021
   Lauti,38,uy URU,LM,19-309,14,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,0,0,13,2020-2021
Denis Suárez,6,es ESP,CM,26-343,66,0,1,0,0,0,0,1,0,64,0,1,1,0.0,0.0,0.3,1,1,54,60,90.0,7,31,1,1,1,13,2020-2021
   Okay Yokuşlu,5,tr TUR,CM,26-280,24,0,0,0,0,1,0,0,0,18,1,0,0,0.1,0.1,0.0,0,0,11,15,73.3,0,6,0,1,0,13,2020-2021
Brais Méndez,23,es ESP,RM,23-342,76,1,0,0,0,1,1,0,0,42,0,0,0,0.3,0.3,0.0,1,1,33,36,91.7,3,12,0,2,0,13,2020-2021
   José Fontán,29,es ESP,RM,20-307,14,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,0,0,8,9,88.9,0,6,1,0,0,13,2020-2021
Renato Tapia,14,pe PER,DM,25-139,66,0,0,0,0,0,0,0,0,60,0,1,1,0.0,0.0,0.0,0,0,41,53,77.4,0,28,1,1,0,13,2020-2021
   Miguel Baeza,27,es ESP,DM,20-262,24,0,0,0,0,0,0,0,0,11,0,1,0,0.0,0.0,0.1,1,0,8,10,80.0,0,5,1,1,0,13,2020-2021
Lucas Olaza,15,uy URU,LB,26-146,90,0,0,0,0,0,0,0,0,52,0,0,0,0.0,0.0,0.0,1,1,42,48,87.5,1,27,1,0,0,13,2020-2021
