Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Lionel Messi,10,ar ARG,FW,33-234,90,2,1,0,0,7,5,0,0,89,0,0,0,0.3,0.3,0.4,8,2,59,77,76.6,3,61,7,4,1,23,2020-2021
Antoine Griezmann,7,fr FRA,LW,29-329,80,0,2,0,0,2,0,0,0,54,0,0,0,0.5,0.5,1.1,7,1,45,50,90.0,3,25,1,1,1,23,2020-2021
   Ousmane Dembélé,11,fr FRA,LW,23-274,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,1,4,1,0,0,23,2020-2021
Francisco Trincão,17,pt POR,RW,21-046,90,2,0,0,0,4,3,0,0,51,1,1,1,0.7,0.7,0.1,1,0,32,39,82.1,2,33,4,3,2,23,2020-2021
Riqui Puig,12,es ESP,LM,21-184,90,0,0,0,0,1,0,0,0,118,0,0,0,0.0,0.0,0.1,4,1,105,113,92.9,12,68,2,1,1,23,2020-2021
Sergio Busquets,5,es ESP,CM,32-212,45,0,1,0,0,0,0,0,0,69,0,1,0,0.0,0.0,0.0,1,1,57,63,90.5,5,29,0,0,0,23,2020-2021
   Samuel Umtiti,23,fr FRA,CB,27-091,45,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,38,41,92.7,0,25,0,0,0,23,2020-2021
Ilaix Moriba,27,gn GUI,RM,18-025,63,0,1,0,0,1,0,0,0,57,0,0,1,0.1,0.1,0.1,2,1,46,51,90.2,3,35,1,1,0,23,2020-2021
   Pedri,16,es ESP,RM,18-080,27,0,0,0,0,0,0,0,0,39,0,0,2,0.0,0.0,0.0,1,1,28,33,84.8,4,19,1,0,0,23,2020-2021
Junior Firpo,24,es ESP,LB,24-175,90,1,0,0,0,1,1,0,0,65,0,0,0,0.7,0.7,0.3,3,1,59,63,93.7,2,43,2,0,0,23,2020-2021
Clément Lenglet,15,fr FRA,CB,25-241,90,0,0,0,0,1,0,0,0,118,1,1,1,0.2,0.2,0.0,1,0,106,112,94.6,4,69,2,1,1,23,2020-2021
Frenkie de Jong,21,nl NED,"CB,CM",23-277,71,0,0,0,0,0,0,0,0,103,0,1,0,0.0,0.0,0.0,0,0,96,101,95.0,3,60,1,0,0,23,2020-2021
   Miralem Pjanić,8,ba BIH,CM,30-317,19,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,1,24,26,92.3,0,14,0,0,0,23,2020-2021
Óscar Mingueza,28,es ESP,RB,21-276,71,0,0,0,0,0,0,0,0,82,1,1,0,0.0,0.0,0.0,2,1,68,75,90.7,3,50,2,0,0,23,2020-2021
   Sergiño Dest,2,us USA,RB,20-102,19,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,0,8,1,1,0,23,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-289,90,0,0,0,0,0,0,0,0,30,0,0,0,0.0,0.0,0.0,0,0,26,29,89.7,0,17,0,0,0,23,2020-2021
Lionel Messi,10,ar ARG,FW,33-234,90,2,1,0,0,7,5,0,0,89,0,0,0,0.3,0.3,0.4,8,2,59,77,76.6,3,61,7,4,1,23,2020-2021
Antoine Griezmann,7,fr FRA,LW,29-329,80,0,2,0,0,2,0,0,0,54,0,0,0,0.5,0.5,1.1,7,1,45,50,90.0,3,25,1,1,1,23,2020-2021
   Ousmane Dembélé,11,fr FRA,LW,23-274,10,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,1,4,1,0,0,23,2020-2021
Francisco Trincão,17,pt POR,RW,21-046,90,2,0,0,0,4,3,0,0,51,1,1,1,0.7,0.7,0.1,1,0,32,39,82.1,2,33,4,3,2,23,2020-2021
Riqui Puig,12,es ESP,LM,21-184,90,0,0,0,0,1,0,0,0,118,0,0,0,0.0,0.0,0.1,4,1,105,113,92.9,12,68,2,1,1,23,2020-2021
Sergio Busquets,5,es ESP,CM,32-212,45,0,1,0,0,0,0,0,0,69,0,1,0,0.0,0.0,0.0,1,1,57,63,90.5,5,29,0,0,0,23,2020-2021
   Samuel Umtiti,23,fr FRA,CB,27-091,45,0,0,0,0,0,0,0,0,46,1,0,0,0.0,0.0,0.0,0,0,38,41,92.7,0,25,0,0,0,23,2020-2021
Ilaix Moriba,27,gn GUI,RM,18-025,63,0,1,0,0,1,0,0,0,57,0,0,1,0.1,0.1,0.1,2,1,46,51,90.2,3,35,1,1,0,23,2020-2021
   Pedri,16,es ESP,RM,18-080,27,0,0,0,0,0,0,0,0,39,0,0,2,0.0,0.0,0.0,1,1,28,33,84.8,4,19,1,0,0,23,2020-2021
Junior Firpo,24,es ESP,LB,24-175,90,1,0,0,0,1,1,0,0,65,0,0,0,0.7,0.7,0.3,3,1,59,63,93.7,2,43,2,0,0,23,2020-2021
Clément Lenglet,15,fr FRA,CB,25-241,90,0,0,0,0,1,0,0,0,118,1,1,1,0.2,0.2,0.0,1,0,106,112,94.6,4,69,2,1,1,23,2020-2021
Frenkie de Jong,21,nl NED,"CB,CM",23-277,71,0,0,0,0,0,0,0,0,103,0,1,0,0.0,0.0,0.0,0,0,96,101,95.0,3,60,1,0,0,23,2020-2021
   Miralem Pjanić,8,ba BIH,CM,30-317,19,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,1,1,24,26,92.3,0,14,0,0,0,23,2020-2021
Óscar Mingueza,28,es ESP,RB,21-276,71,0,0,0,0,0,0,0,0,82,1,1,0,0.0,0.0,0.0,2,1,68,75,90.7,3,50,2,0,0,23,2020-2021
   Sergiño Dest,2,us USA,RB,20-102,19,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,0,8,1,1,0,23,2020-2021
