Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Fernando Niño,34,es ESP,FW,20-059,81,0,0,0,0,3,1,0,0,23,0,0,0,0.5,0.5,0.1,3,0,13,15,86.7,2,17,2,3,2,15,2020-2021
   Samuel Chukwueze,11,ng NGA,RW,21-214,9,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,2,1,1,15,2020-2021
Moi Gómez,23,es ESP,"LW,RM,LM",26-182,90,0,0,0,0,1,0,0,0,71,0,0,1,0.1,0.1,0.0,3,1,59,65,90.8,4,43,1,0,0,15,2020-2021
Gerard Moreno,7,es ESP,"RW,FW",28-259,90,0,0,0,0,4,2,1,0,58,1,0,2,0.3,0.3,0.8,8,1,33,49,67.3,12,35,4,1,1,15,2020-2021
Daniel Parejo,5,es ESP,"LM,CM",31-250,90,0,0,0,0,0,0,0,0,97,2,0,1,0.0,0.0,0.1,4,0,80,91,87.9,12,49,2,2,1,15,2020-2021
Juan Foyth,8,ar ARG,CM,22-345,65,0,0,0,0,0,0,0,0,51,3,2,2,0.0,0.0,0.0,1,0,34,39,87.2,3,19,0,0,0,15,2020-2021
   Yeremi Pino,30,es ESP,"LM,LW",18-063,25,1,0,0,0,2,1,0,0,14,0,2,0,0.1,0.1,0.0,0,0,2,8,25.0,0,6,2,2,1,15,2020-2021
Manu Trigueros,14,es ESP,"RM,CM",29-066,90,0,1,0,0,1,1,0,0,88,1,0,1,0.0,0.0,0.2,3,0,70,81,86.4,9,50,2,6,4,15,2020-2021
Alfonso Pedraza,24,es ESP,LB,24-257,81,0,0,0,0,2,0,0,0,73,1,0,0,0.1,0.1,0.1,4,0,50,62,80.6,3,34,5,0,0,15,2020-2021
   Pervis Estupiñán,15,ec ECU,LB,22-336,9,0,0,0,0,0,0,0,0,8,0,2,0,0.0,0.0,0.0,0,0,4,6,66.7,0,3,0,0,0,15,2020-2021
Pau Torres,4,es ESP,CB,23-341,90,0,0,0,0,1,0,0,0,70,0,0,0,0.1,0.1,0.0,1,0,56,63,88.9,1,38,2,0,0,15,2020-2021
Raúl Albiol,3,es ESP,CB,35-109,90,0,0,0,0,1,0,0,0,72,1,0,2,0.0,0.0,0.0,2,0,54,63,85.7,2,43,0,0,0,15,2020-2021
Mario Gaspar,2,es ESP,RB,30-028,23,0,0,0,0,0,0,0,0,12,3,0,0,0.0,0.0,0.0,0,0,7,9,77.8,0,5,0,0,0,15,2020-2021
   Rubén Peña,20,es ESP,RB,29-157,67,0,0,0,0,2,1,0,0,69,5,0,0,0.3,0.3,0.1,4,0,42,55,76.4,4,40,5,1,0,15,2020-2021
Sergio Asenjo,1,es ESP,GK,31-177,90,0,0,0,0,0,0,0,0,40,0,0,0,0.0,0.0,0.0,0,0,29,38,76.3,0,20,0,0,0,15,2020-2021
Fernando Niño,34,es ESP,FW,20-059,81,0,0,0,0,3,1,0,0,23,0,0,0,0.5,0.5,0.1,3,0,13,15,86.7,2,17,2,3,2,15,2020-2021
   Samuel Chukwueze,11,ng NGA,RW,21-214,9,0,0,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,2,1,1,15,2020-2021
Moi Gómez,23,es ESP,"LW,RM,LM",26-182,90,0,0,0,0,1,0,0,0,71,0,0,1,0.1,0.1,0.0,3,1,59,65,90.8,4,43,1,0,0,15,2020-2021
Gerard Moreno,7,es ESP,"RW,FW",28-259,90,0,0,0,0,4,2,1,0,58,1,0,2,0.3,0.3,0.8,8,1,33,49,67.3,12,35,4,1,1,15,2020-2021
Daniel Parejo,5,es ESP,"LM,CM",31-250,90,0,0,0,0,0,0,0,0,97,2,0,1,0.0,0.0,0.1,4,0,80,91,87.9,12,49,2,2,1,15,2020-2021
Juan Foyth,8,ar ARG,CM,22-345,65,0,0,0,0,0,0,0,0,51,3,2,2,0.0,0.0,0.0,1,0,34,39,87.2,3,19,0,0,0,15,2020-2021
   Yeremi Pino,30,es ESP,"LM,LW",18-063,25,1,0,0,0,2,1,0,0,14,0,2,0,0.1,0.1,0.0,0,0,2,8,25.0,0,6,2,2,1,15,2020-2021
Manu Trigueros,14,es ESP,"RM,CM",29-066,90,0,1,0,0,1,1,0,0,88,1,0,1,0.0,0.0,0.2,3,0,70,81,86.4,9,50,2,6,4,15,2020-2021
Alfonso Pedraza,24,es ESP,LB,24-257,81,0,0,0,0,2,0,0,0,73,1,0,0,0.1,0.1,0.1,4,0,50,62,80.6,3,34,5,0,0,15,2020-2021
