player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
   Rodrigo Battaglia,6,ar ARG,FW,29-203,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
Joselu,9,es ESP,FW,30-310,90,0,0,0,0,3,0,1,2,0,0,0,0,3,10,6,62.5,21,2020-2021
Luis Rioja,11,es ESP,LM,27-107,82,0,0,0,2,3,0,1,1,2,0,0,0,9,0,4,0.0,21,2020-2021
   Adrián Marín,17,es ESP,LM,24-022,8,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,100.0,21,2020-2021
Manu García,19,es ESP,CM,34-280,90,1,0,0,1,3,0,0,2,0,0,0,0,2,2,3,40.0,21,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-109,90,0,0,0,5,2,0,0,1,0,0,0,0,3,2,4,33.3,21,2020-2021
Martin Agirregabiria,21,es ESP,RM,24-266,89,0,0,0,3,0,0,2,0,0,0,0,0,3,1,7,12.5,21,2020-2021
   Jota,24,es ESP,RM,29-229,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
Rubén Duarte,3,es ESP,LB,25-105,90,0,0,0,3,2,0,4,1,2,0,0,0,6,3,1,75.0,21,2020-2021
Florian Lejeune,22,fr FRA,CB,29-256,90,1,0,0,1,0,0,0,1,0,0,0,0,4,6,0,100.0,21,2020-2021
Tachi,2,es ESP,CB,23-143,90,0,0,0,0,2,0,0,0,1,0,0,0,0,1,2,33.3,21,2020-2021
Ximo Navarro,23,es ESP,RB,31-008,90,1,0,0,2,1,0,0,1,0,0,0,0,5,0,1,0.0,21,2020-2021
Fernando Pacheco,1,es ESP,GK,28-258,90,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,21,2020-2021
Álvaro Negredo,18,es ESP,FW,35-164,90,0,0,0,0,2,0,0,0,2,0,0,0,4,4,3,57.1,21,2020-2021
Anthony Lozano,9,hn HON,FW,27-281,64,0,0,0,1,0,0,0,0,0,0,0,0,2,2,5,28.6,21,2020-2021
   Ivan Šaponjić,12,rs SRB,"FW,RW",23-182,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,75.0,21,2020-2021
Alberto Perea,10,es ESP,LM,30-043,90,0,0,0,0,2,0,4,2,0,0,0,0,6,0,0,,21,2020-2021
Fali,3,es ESP,"CM,RB",27-172,86,0,0,0,0,0,0,5,2,1,0,0,0,4,1,1,50.0,21,2020-2021
   Nieto,33,es ESP,"RB,RM",22-308,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,21,2020-2021
Jens Jønsson,2,dk DEN,CM,28-021,90,0,0,0,1,1,0,0,0,0,0,0,0,6,0,0,,21,2020-2021
Salvi,7,es ESP,"RM,CB",29-307,90,0,0,0,1,1,0,19,0,0,0,0,0,3,0,2,0.0,21,2020-2021
Jairo Izquierdo,25,es ESP,LB,27-101,86,1,0,0,1,0,0,4,1,3,0,0,0,4,1,0,100.0,21,2020-2021
   Augusto Fernández,17,ar ARG,"LB,CM",34-296,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,21,2020-2021
Cala,16,es ESP,CB,31-066,86,0,0,0,1,1,0,0,2,1,0,0,0,2,2,1,66.7,21,2020-2021
   Filip Malbašić,24,rs SRB,"CB,LW",28-074,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,21,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-022,90,0,0,0,2,0,0,0,3,1,0,1,0,7,1,0,100.0,21,2020-2021
Isaac Carcelen,20,es ESP,RB,27-283,53,0,0,0,0,0,0,2,0,0,0,0,0,6,1,4,20.0,21,2020-2021
   Jon Ander Garrido,5,es ESP,"CM,CB",31-114,37,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.0,21,2020-2021
Jeremías Ledesma,1,ar ARG,GK,27-353,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,21,2020-2021
Luis Suárez,9,uy URU,FW,34-007,83,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,,21,2020-2021
   Héctor Herrera,16,mx MEX,CM,30-287,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
João Félix,7,pt POR,FW,21-082,59,1,0,0,1,2,0,1,0,0,0,0,0,1,0,0,,21,2020-2021
   Ángel Correa,10,ar ARG,"FW,RM",25-328,31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0.0,21,2020-2021
Saúl Ñíguez,8,es ESP,"LW,CM",26-071,82,0,0,0,1,0,1,3,0,2,0,0,0,5,6,3,66.7,21,2020-2021
   Geoffrey Kondogbia,4,cf CTA,CM,27-351,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Marcos Llorente,14,es ESP,"RW,CM,FW",26-001,90,0,0,0,0,2,0,2,0,6,0,0,0,9,1,2,33.3,21,2020-2021
Thomas Lemar,11,fr FRA,CM,25-080,59,0,0,0,0,2,0,2,1,0,1,0,0,5,1,0,100.0,21,2020-2021
   Renan Lodi,12,br BRA,"LW,LB",22-298,31,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,21,2020-2021
Koke,6,es ESP,"CM,DM,LM",29-023,90,1,0,0,1,0,0,0,0,3,0,0,0,5,0,0,,21,2020-2021
Lucas Torreira,5,uy URU,DM,24-355,45,1,0,0,1,1,0,0,1,0,0,0,0,4,0,0,,21,2020-2021
   Šime Vrsaljko,24,hr CRO,"RW,RB",29-021,45,1,0,0,1,0,0,1,1,0,0,0,0,0,1,3,25.0,21,2020-2021
Felipe,18,br BRA,CB,31-260,90,0,0,0,1,0,0,0,0,1,0,0,0,5,5,1,83.3,21,2020-2021
José María Giménez,2,uy URU,CB,26-011,90,0,0,0,0,0,0,0,1,2,0,0,0,7,2,1,66.7,21,2020-2021
Stefan Savić,15,me MNE,CB,30-023,90,0,0,0,0,0,0,0,3,1,0,0,0,1,2,2,50.0,21,2020-2021
Jan Oblak,13,si SVN,GK,28-024,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
Luis Javier Suárez,7,co COL,FW,23-060,66,0,0,0,0,0,0,0,1,0,0,0,0,1,2,5,28.6,21,2020-2021
   Roberto Soldado,9,es ESP,FW,35-249,24,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0.0,21,2020-2021
Kenedy,24,br BRA,LW,24-358,82,0,0,0,4,3,0,2,2,0,0,0,0,5,0,1,0.0,21,2020-2021
   Alberto Soro,26,es ESP,LW,21-328,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,21,2020-2021
Darwin Machís,11,ve VEN,RW,27-359,90,0,0,0,2,3,0,5,1,0,0,0,0,4,0,4,0.0,21,2020-2021
Fede Vico,14,es ESP,AM,26-211,52,0,0,0,0,2,0,0,0,0,0,0,0,3,1,1,50.0,21,2020-2021
   Antonio Puertas,10,es ESP,AM,28-345,38,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0.0,21,2020-2021
Yangel Herrera,21,ve VEN,DM,23-017,90,1,0,0,2,2,0,0,1,0,0,0,0,8,5,2,71.4,21,2020-2021
Ángel Montoro,19,es ESP,DM,32-220,90,0,0,0,4,2,0,2,2,2,0,0,0,3,0,0,,21,2020-2021
Carlos Neva,15,es ESP,LB,24-233,90,0,0,0,1,0,1,0,4,0,0,0,0,3,0,1,0.0,21,2020-2021
Jesús Vallejo,20,es ESP,CB,24-026,90,0,0,0,0,0,0,0,0,1,0,0,0,5,3,1,75.0,21,2020-2021
Domingos Duarte,22,pt POR,CB,25-327,90,0,0,0,0,3,0,0,0,1,0,0,0,9,2,1,66.7,21,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-314,90,1,0,0,1,1,0,2,0,0,0,0,0,3,0,2,0.0,21,2020-2021
Rui Silva,1,pt POR,GK,26-359,90,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Santi Mina,22,es ESP,FW,25-055,90,1,0,0,4,3,0,0,0,1,0,0,0,4,6,5,54.5,21,2020-2021
Iago Aspas,10,es ESP,FW,33-183,90,1,0,0,1,3,0,0,0,0,0,0,0,3,1,2,33.3,21,2020-2021
Nolito,9,es ESP,LM,34-108,59,1,0,0,3,0,0,3,2,0,0,0,0,5,1,1,50.0,21,2020-2021
   Augusto Solari,21,ar ARG,LM,29-028,31,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,,21,2020-2021
Fran Beltrán,8,es ESP,CM,21-363,59,0,0,0,1,0,0,1,0,1,0,0,0,6,0,1,0.0,21,2020-2021
   Jordan Holsgrove,39,sct SCO,CM,21-143,31,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Brais Méndez,23,es ESP,RM,24-024,90,1,0,0,2,1,0,4,1,2,0,0,0,6,0,0,,21,2020-2021
Renato Tapia,14,pe PER,DM,25-187,90,0,0,0,1,2,0,0,1,8,0,0,0,6,2,1,66.7,21,2020-2021
Aarón Martín,19,es ESP,LB,23-284,90,0,0,0,1,1,0,3,1,1,0,0,0,1,0,0,,21,2020-2021
Jeison Murillo,24,co COL,CB,28-249,90,0,0,0,1,3,0,0,2,3,0,0,0,8,7,1,87.5,21,2020-2021
Néstor Araujo,4,mx MEX,CB,29-155,90,0,0,0,0,0,0,0,2,0,0,0,0,2,3,2,60.0,21,2020-2021
Hugo Mallo,2,es ESP,RB,29-223,90,0,0,0,2,1,0,5,0,2,0,0,0,5,4,0,100.0,21,2020-2021
Rubén Blanco,13,es ESP,GK,25-190,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,21,2020-2021
Lionel Messi,10,ar ARG,FW,33-221,90,0,0,0,1,5,0,5,0,0,0,0,0,4,0,0,,21,2020-2021
Antoine Griezmann,7,fr FRA,LW,29-316,83,0,0,0,0,2,1,2,1,0,0,0,0,2,1,1,50.0,21,2020-2021
   Clément Lenglet,15,fr FRA,CB,25-228,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
Ousmane Dembélé,11,fr FRA,RW,23-261,86,0,0,0,2,1,0,3,0,1,0,0,0,4,1,1,50.0,21,2020-2021
   Martin Braithwaite,9,dk DEN,RM,29-240,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Pedri,16,es ESP,"AM,LM",18-067,90,0,0,0,1,2,0,1,1,3,0,0,0,12,0,0,,21,2020-2021
Frenkie de Jong,21,nl NED,"DM,CM",23-264,90,1,0,0,2,2,0,0,0,1,0,0,0,8,2,2,50.0,21,2020-2021
Miralem Pjanić,8,ba BIH,DM,30-304,66,0,0,0,1,1,0,0,0,0,0,0,0,4,1,1,50.0,21,2020-2021
   Sergi Roberto,20,es ESP,"DM,CM",28-359,24,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,,21,2020-2021
Jordi Alba,18,es ESP,LB,31-316,90,1,0,0,1,0,0,3,1,0,0,0,1,5,0,0,,21,2020-2021
Samuel Umtiti,23,fr FRA,CB,27-078,90,0,0,0,2,3,0,0,3,0,0,0,0,5,1,2,33.3,21,2020-2021
Ronald Araújo,4,uy URU,CB,21-330,90,0,0,0,0,0,0,0,1,1,0,0,0,3,3,2,60.0,21,2020-2021
Óscar Mingueza,28,es ESP,RB,21-263,90,0,0,0,2,1,0,1,0,1,0,0,0,2,0,0,,21,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-276,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Iñaki Williams,9,gh GHA,FW,26-230,83,0,0,0,2,2,1,0,1,0,0,0,0,2,1,1,50.0,21,2020-2021
   Asier Villalibre,20,es ESP,FW,23-123,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,21,2020-2021
Raúl García,22,es ESP,FW,34-204,90,1,0,0,4,1,0,2,1,1,0,0,0,4,3,2,60.0,21,2020-2021
Iker Muniain,10,es ESP,LM,28-043,90,0,0,0,2,5,0,3,1,0,0,0,0,4,1,0,100.0,21,2020-2021
Unai Vencedor Paris,27,es ESP,CM,20-077,65,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0.0,21,2020-2021
   Mikel Vesga,6,es ESP,CM,27-255,25,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Dani García,14,es ESP,CM,30-252,90,0,0,0,2,0,0,2,0,0,0,0,0,8,1,0,100.0,21,2020-2021
Óscar de Marcos,18,es ESP,RM,31-292,66,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0.0,21,2020-2021
   Álex Berenguer,12,es ESP,RM,25-211,24,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,,21,2020-2021
Yuri Berchiche,17,es ESP,LB,30-356,90,0,0,0,1,2,0,3,0,0,0,0,0,6,0,1,0.0,21,2020-2021
Iñigo Martínez,4,es ESP,CB,29-259,90,0,0,0,2,1,0,0,1,2,0,0,0,12,1,0,100.0,21,2020-2021
Yeray Álvarez,5,es ESP,CB,26-007,90,1,0,0,0,0,0,1,5,0,0,0,0,9,1,1,50.0,21,2020-2021
Ander Capa,21,es ESP,RB,28-358,83,1,0,0,1,0,0,0,3,0,0,0,0,4,0,1,0.0,21,2020-2021
   Iñigo Lekue,15,es ESP,RB,27-272,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,21,2020-2021
Unai Simón,1,es ESP,GK,23-234,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,21,2020-2021
Loren Morón,16,es ESP,FW,27-033,57,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,60.0,21,2020-2021
   Borja Iglesias,9,es ESP,FW,28-015,33,0,0,0,0,0,0,0,0,1,0,0,0,2,3,1,75.0,21,2020-2021
Rodri,28,es ESP,LW,20-261,69,0,0,0,0,1,0,5,0,1,0,0,0,3,0,3,0.0,21,2020-2021
   Cristian Tello,11,es ESP,LW,29-174,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Joaquín,17,es ESP,RW,39-195,57,0,0,0,0,0,0,3,0,0,0,0,0,2,1,1,50.0,21,2020-2021
   William Carvalho,14,pt POR,RW,28-300,33,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,50.0,21,2020-2021
Nabil Fekir,8,fr FRA,AM,27-198,90,0,0,0,2,2,0,5,0,2,0,0,0,6,0,4,0.0,21,2020-2021
Sergio Canales,10,es ESP,DM,29-351,85,0,0,0,2,1,0,4,0,0,0,0,0,4,0,2,0.0,21,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-126,5,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,21,2020-2021
Paul Akouokou,4,ci CIV,DM,23-043,90,0,0,0,0,0,0,0,1,2,0,0,0,8,3,4,42.9,21,2020-2021
Álex Moreno,15,es ESP,LB,27-238,90,0,0,0,2,0,0,3,1,1,0,0,0,7,2,2,50.0,21,2020-2021
Víctor Ruiz,6,es ESP,CB,32-007,45,0,0,0,2,1,1,0,1,0,0,0,0,3,0,2,0.0,21,2020-2021
   Sidnei,12,br BRA,CB,31-162,45,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,,21,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-102,90,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1,80.0,21,2020-2021
Emerson,22,br BRA,RB,22-018,90,0,0,0,2,0,0,2,0,2,0,0,0,4,2,2,50.0,21,2020-2021
Joel Robles,1,es ESP,GK,30-229,90,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,21,2020-2021
Jonathan Calleri,16,ar ARG,FW,27-131,76,0,0,0,1,3,2,0,0,0,0,0,0,1,3,5,37.5,21,2020-2021
   Enric Gallego,19,es ESP,FW,34-142,14,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,71.4,21,2020-2021
Rubén García,14,es ESP,LM,27-202,63,0,0,0,0,1,0,7,0,1,0,0,0,6,1,1,50.0,21,2020-2021
   Roberto Torres,10,es ESP,LM,31-331,27,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0.0,21,2020-2021
Iñigo Pérez,21,es ESP,CM,33-014,83,0,0,0,0,0,0,2,0,0,0,0,0,6,0,1,0.0,21,2020-2021
   Adrián López,20,es ESP,CM,33-024,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
Oier Sanjurjo,6,es ESP,CM,34-252,90,0,0,0,2,1,0,1,2,0,0,0,0,5,6,3,66.7,21,2020-2021
Kike Barja,11,es ESP,RM,23-306,63,0,0,0,0,1,0,3,2,0,0,0,0,7,0,0,,21,2020-2021
   Manu Sánchez,39,es ESP,RM,20-161,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,21,2020-2021
Jon Moncayola,27,es ESP,DM,22-264,83,1,0,0,1,0,0,0,2,2,0,0,0,6,2,0,100.0,21,2020-2021
   Javi Martínez,28,es ESP,DM,21-041,7,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,21,2020-2021
Juan Cruz Armada,3,es ESP,LB,28-188,90,0,0,0,0,1,0,2,1,0,0,0,0,3,1,1,50.0,21,2020-2021
David García,5,es ESP,CB,26-353,90,0,0,0,0,0,0,0,1,0,0,0,0,9,3,1,75.0,21,2020-2021
Unai García,4,es ESP,CB,28-364,90,0,0,0,0,1,0,1,1,1,0,0,0,3,3,3,50.0,21,2020-2021
Nacho Vidal,2,es ESP,RB,26-008,90,0,0,0,2,2,0,0,0,2,0,0,0,3,1,0,100.0,21,2020-2021
Sergio Herrera,1,es ESP,GK,27-241,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,21,2020-2021
Lucas Pérez,7,es ESP,FW,32-148,90,0,0,0,1,4,0,13,0,0,0,0,0,4,0,0,,22,2020-2021
Joselu,9,es ESP,FW,30-315,89,0,0,0,1,2,0,2,0,0,0,0,0,6,14,2,87.5,22,2020-2021
   Deyverson,14,br BRA,FW,29-273,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,22,2020-2021
Luis Rioja,11,es ESP,LM,27-112,59,0,0,0,0,1,0,2,0,0,0,0,0,4,2,1,66.7,22,2020-2021
   Iñigo Córdoba,17,es ESP,LM,23-329,31,0,0,0,1,1,0,1,0,2,0,0,0,4,1,1,50.0,22,2020-2021
Manu García,19,es ESP,CM,34-285,81,1,0,0,1,3,0,0,1,1,0,0,0,5,7,8,46.7,22,2020-2021
   Rodrigo Battaglia,6,ar ARG,CM,29-208,9,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,100.0,22,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-114,90,1,0,0,1,0,0,0,1,0,0,0,0,5,1,1,50.0,22,2020-2021
Édgar Méndez,16,es ESP,RM,31-034,90,1,0,0,1,1,1,2,0,1,0,0,0,5,5,3,62.5,22,2020-2021
Rubén Duarte,3,es ESP,LB,25-110,90,0,0,0,0,1,0,4,2,0,0,0,0,4,2,0,100.0,22,2020-2021
Florian Lejeune,22,fr FRA,CB,29-261,90,0,0,0,0,0,0,0,0,1,0,0,0,4,2,3,40.0,22,2020-2021
Tachi,2,es ESP,CB,23-148,90,0,0,0,1,2,0,0,1,1,0,0,0,5,2,3,40.0,22,2020-2021
Ximo Navarro,23,es ESP,RB,31-013,59,1,0,0,4,1,0,1,0,3,0,0,0,2,0,2,0.0,22,2020-2021
   Martin Agirregabiria,21,es ESP,RB,24-271,31,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0.0,22,2020-2021
Fernando Pacheco,1,es ESP,GK,28-263,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Shon Weissman,9,il ISR,FW,24-357,78,0,0,0,3,0,0,1,0,0,0,0,0,1,2,3,40.0,22,2020-2021
   Waldo Rubio,23,es ESP,FW,25-172,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,22,2020-2021
Óscar Plano,10,es ESP,LW,29-360,78,0,0,0,1,5,0,1,1,0,0,0,0,4,5,3,62.5,22,2020-2021
   Fabián Orellana,12,cl CHI,LW,35-009,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,22,2020-2021
Pablo Hervías,11,es ESP,RW,27-334,62,0,0,0,0,1,0,4,0,0,0,0,0,2,0,2,0.0,22,2020-2021
   Toni Villa,19,es ESP,RW,26-029,28,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,100.0,22,2020-2021
Kike Pérez,8,es ESP,AM,23-357,63,0,0,0,1,1,0,0,0,0,0,0,0,1,4,4,50.0,22,2020-2021
   Kenan Kodro,3,ba BIH,AM,27-170,27,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,62.5,22,2020-2021
Fede San Emeterio,20,es ESP,DM,23-326,90,1,0,0,1,0,0,0,2,0,0,0,0,3,0,8,0.0,22,2020-2021
Roque Mesa,17,es ESP,DM,31-243,63,0,0,0,2,1,0,0,1,0,0,0,0,4,0,0,,22,2020-2021
   Rubén Alcaraz,14,es ESP,DM,29-280,27,1,0,0,3,0,0,0,0,1,0,0,0,4,1,3,25.0,22,2020-2021
Lucas Olaza,25,uy URU,LB,26-199,90,0,0,0,0,2,0,2,1,0,0,0,0,6,1,2,33.3,22,2020-2021
Bruno González,6,es ESP,CB,30-257,90,1,0,0,3,0,0,0,1,1,0,0,0,4,2,2,50.0,22,2020-2021
Joaquín Fernández,24,es ESP,CB,24-250,90,1,0,0,2,0,0,0,4,0,0,0,0,1,1,7,12.5,22,2020-2021
Luis Pérez,2,es ESP,RB,26-001,90,0,0,0,1,1,0,2,1,0,0,0,0,4,2,1,66.7,22,2020-2021
Jordi Masip,1,es ESP,GK,32-033,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Sergio León,7,es ESP,FW,32-031,63,0,0,0,2,2,1,0,1,1,0,0,0,3,0,3,0.0,22,2020-2021
   Dani Gómez,21,es ESP,FW,22-191,27,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,22,2020-2021
Roger Martí,9,es ESP,FW,30-034,81,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,100.0,22,2020-2021
   Enis Bardhi,10,mk MKD,LM,25-219,9,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,,22,2020-2021
José Luis Morales,11,es ESP,LM,33-198,73,1,0,0,1,3,0,5,0,0,0,0,0,0,0,1,0.0,22,2020-2021
   Son,2,es ESP,"RB,RM",26-313,17,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,22,2020-2021
Gonzalo Melero,22,es ESP,CM,27-035,90,0,0,0,0,1,0,0,0,1,0,0,0,3,1,1,50.0,22,2020-2021
Nemanja Radoja,5,rs SRB,CM,28-000,90,0,0,0,1,1,0,0,2,0,0,0,0,9,1,1,50.0,22,2020-2021
Rubén Rochina,16,es ESP,RM,29-320,63,0,0,0,1,1,0,5,2,1,0,0,0,4,1,1,50.0,22,2020-2021
   Jorge de Frutos,18,es ESP,"RM,LM",23-352,27,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,50.0,22,2020-2021
Carlos Clerc,19,es ESP,LB,28-351,90,0,0,0,3,1,0,3,4,2,0,0,0,7,5,1,83.3,22,2020-2021
Rúben Vezo,14,pt POR,CB,26-287,90,0,0,0,2,1,0,0,2,0,0,0,0,6,3,3,50.0,22,2020-2021
Óscar Duarte,6,cr CRC,CB,31-248,90,0,0,0,1,0,1,1,4,0,0,0,0,1,4,2,66.7,22,2020-2021
Jorge Miramón,20,es ESP,RB,31-249,81,0,0,0,0,1,0,6,1,0,0,0,0,6,2,1,66.7,22,2020-2021
   Sergio Postigo,15,es ESP,CB,32-094,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,22,2020-2021
Aitor Fernández,13,es ESP,GK,29-279,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,22,2020-2021
Jorge Molina,23,es ESP,FW,38-290,73,0,0,0,1,0,0,1,0,0,0,0,0,3,5,6,45.5,22,2020-2021
   Roberto Soldado,9,es ESP,FW,35-255,17,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,,22,2020-2021
Luis Javier Suárez,7,co COL,LW,23-066,90,1,0,0,3,2,0,1,0,0,0,0,0,1,2,3,40.0,22,2020-2021
Kenedy,24,br BRA,RW,24-364,58,0,0,0,0,1,0,1,1,0,0,0,0,2,0,1,0.0,22,2020-2021
   Darwin Machís,11,ve VEN,RW,27-365,32,0,0,0,0,1,0,3,0,0,0,0,0,4,0,1,0.0,22,2020-2021
Adrián Marín,18,es ESP,LM,24-028,45,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,22,2020-2021
   Antonio Puertas,10,es ESP,LM,28-351,45,0,0,0,1,0,0,3,1,1,0,0,0,5,2,3,40.0,22,2020-2021
Ángel Montoro,19,es ESP,CM,32-226,90,1,0,0,3,2,0,5,1,1,0,0,0,5,2,0,100.0,22,2020-2021
Yan Brice Eteki,8,cm CMR,CM,23-164,73,0,0,0,2,1,0,0,0,1,0,0,0,0,0,2,0.0,22,2020-2021
   Fede Vico,14,es ESP,CM,26-217,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,22,2020-2021
Dimitri Foulquier,2,fr FRA,RM,27-320,90,0,0,0,0,1,0,2,0,1,0,0,0,10,0,0,,22,2020-2021
Jesús Vallejo,20,es ESP,CB,24-032,90,0,0,0,0,1,1,1,1,0,0,0,0,2,0,1,0.0,22,2020-2021
