Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Alexander Isak,19,se SWE,FW,21-139,73,2,0,0,0,3,2,0,0,36,1,0,1,1.3,1.3,0.8,2,0,18,25,72.0,1,18,6,5,3,22,2020-2021
   Carlos Fernández,9,es ESP,FW,24-261,17,0,0,0,0,1,0,0,0,10,1,0,0,0.5,0.5,0.0,0,0,3,6,50.0,0,7,0,1,0,22,2020-2021
Mikel Oyarzabal,10,es ESP,LW,23-292,82,2,0,1,1,3,2,0,0,52,0,1,0,1.7,0.9,0.0,3,1,36,41,87.8,2,29,1,4,3,22,2020-2021
   Ander Barrenetxea,22,es ESP,LW,19-042,8,0,0,0,0,0,0,0,0,5,1,0,0,0.0,0.0,0.0,1,0,4,4,100.0,0,1,0,0,0,22,2020-2021
Adnan Januzaj,11,be BEL,RW,26-002,62,0,1,0,0,3,0,0,0,55,0,0,0,0.9,0.9,0.5,1,1,35,46,76.1,4,34,2,3,3,22,2020-2021
   Martín Merquelanz,17,es ESP,RW,25-240,28,0,0,0,0,2,1,0,0,23,0,0,0,0.4,0.4,0.0,0,0,15,20,75.0,1,13,3,0,0,22,2020-2021
Asier Illarramendi,4,es ESP,LM,30-336,62,0,0,0,0,0,0,0,0,57,2,0,0,0.0,0.0,0.0,4,0,52,55,94.5,8,35,2,0,0,22,2020-2021
   David Silva,21,es ESP,"CM,RM",35-030,28,0,0,0,0,1,0,0,0,44,0,0,0,0.0,0.0,0.0,1,0,39,39,100.0,5,36,3,2,1,22,2020-2021
Ander Guevara,16,es ESP,"CM,LM",23-215,90,0,0,0,0,1,0,0,0,97,1,0,0,0.0,0.0,0.1,4,0,80,93,86.0,6,61,1,0,0,22,2020-2021
Mikel Merino,8,es ESP,"RM,LM",24-230,90,0,1,0,0,2,0,0,0,57,3,0,1,0.1,0.1,0.4,5,1,42,50,84.0,8,41,0,2,2,22,2020-2021
Nacho Monreal,20,es ESP,LB,34-347,90,0,0,0,0,0,0,0,0,81,1,1,0,0.0,0.0,0.8,2,0,74,79,93.7,8,49,1,0,0,22,2020-2021
Igor Zubeldia,5,es ESP,CB,23-314,82,0,0,0,0,0,0,0,0,85,0,0,1,0.0,0.0,0.0,0,0,80,81,98.8,5,70,1,0,0,22,2020-2021
   Modibo Sagnan,15,fr FRA,CB,21-299,8,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,10,10,100.0,2,10,0,0,0,22,2020-2021
Aritz Elustondo,6,es ESP,CB,26-316,90,0,0,0,0,0,0,0,0,109,0,2,0,0.0,0.0,0.0,1,0,91,101,90.1,7,85,3,1,1,22,2020-2021
Andoni Gorosabel,18,es ESP,RB,24-187,90,0,0,0,0,0,0,0,0,79,2,0,0,0.0,0.0,0.4,3,1,62,69,89.9,7,39,4,1,0,22,2020-2021
Álex Remiro,1,es ESP,GK,25-320,90,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,0,0,16,20,80.0,0,14,0,0,0,22,2020-2021
Alexander Isak,19,se SWE,FW,21-139,73,2,0,0,0,3,2,0,0,36,1,0,1,1.3,1.3,0.8,2,0,18,25,72.0,1,18,6,5,3,22,2020-2021
   Carlos Fernández,9,es ESP,FW,24-261,17,0,0,0,0,1,0,0,0,10,1,0,0,0.5,0.5,0.0,0,0,3,6,50.0,0,7,0,1,0,22,2020-2021
