Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Alexander Isak,19,se SWE,FW,21-228,82,0,0,0,0,3,0,0,0,28,1,0,2,1.0,1.0,0.0,2,1,11,16,68.8,0,12,1,2,1,35,2020-2021
   Jon Bautista,25,es ESP,FW,25-308,8,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,1,4,4,100.0,0,5,2,2,1,35,2020-2021
Mikel Oyarzabal,10,es ESP,LW,24-016,90,1,0,0,0,2,2,0,0,52,0,0,1,0.1,0.1,0.7,4,0,37,45,82.2,4,29,3,0,0,35,2020-2021
Adnan Januzaj,11,be BEL,RW,26-091,86,0,1,0,0,0,0,0,0,78,0,0,0,0.0,0.0,1.0,7,1,59,72,81.9,7,62,4,2,1,35,2020-2021
   Portu,7,es ESP,RW,28-351,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,3,1,0,0,35,2020-2021
David Silva,21,es ESP,AM,35-119,90,0,0,0,0,2,0,0,0,82,0,1,4,0.7,0.7,0.1,5,0,64,72,88.9,7,58,3,3,3,35,2020-2021
Jon Guridi,14,es ESP,DM,26-068,45,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.1,1,0,23,26,88.5,3,25,1,0,0,35,2020-2021
   Ander Barrenetxea,22,es ESP,DM,19-131,45,0,0,0,0,1,0,0,0,20,1,0,1,0.0,0.0,0.0,1,0,12,14,85.7,0,15,2,5,3,35,2020-2021
Ander Guevara,16,es ESP,DM,23-304,45,0,0,0,0,1,0,1,0,40,1,0,0,0.0,0.0,0.0,1,0,34,38,89.5,5,26,4,0,0,35,2020-2021
   Martín Zubimendi,36,es ESP,DM,22-094,45,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.1,1,0,42,48,87.5,7,30,3,0,0,35,2020-2021
Nacho Monreal,20,es ESP,LB,35-070,90,0,0,0,0,1,0,0,0,50,1,0,1,0.0,0.0,0.0,1,0,39,47,83.0,0,26,2,0,0,35,2020-2021
Robin Le Normand,24,es ESP,CB,24-177,90,0,0,0,0,4,0,0,0,87,0,1,0,0.4,0.4,0.0,2,0,70,80,87.5,6,57,1,0,0,35,2020-2021
Aritz Elustondo,6,es ESP,CB,27-040,90,1,0,0,0,1,1,0,0,96,4,0,0,0.1,0.1,0.0,2,0,80,88,90.9,8,62,2,0,0,35,2020-2021
Andoni Gorosabel,18,es ESP,RB,24-276,90,0,0,0,0,0,0,0,0,89,1,2,0,0.0,0.0,0.4,3,1,75,81,92.6,11,57,3,0,0,35,2020-2021
Álex Remiro,1,es ESP,GK,26-044,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,17,18,94.4,0,10,0,0,0,35,2020-2021
Alexander Isak,19,se SWE,FW,21-228,82,0,0,0,0,3,0,0,0,28,1,0,2,1.0,1.0,0.0,2,1,11,16,68.8,0,12,1,2,1,35,2020-2021
   Jon Bautista,25,es ESP,FW,25-308,8,0,1,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,1,4,4,100.0,0,5,2,2,1,35,2020-2021
Mikel Oyarzabal,10,es ESP,LW,24-016,90,1,0,0,0,2,2,0,0,52,0,0,1,0.1,0.1,0.7,4,0,37,45,82.2,4,29,3,0,0,35,2020-2021
Adnan Januzaj,11,be BEL,RW,26-091,86,0,1,0,0,0,0,0,0,78,0,0,0,0.0,0.0,1.0,7,1,59,72,81.9,7,62,4,2,1,35,2020-2021
   Portu,7,es ESP,RW,28-351,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,5,40.0,0,3,1,0,0,35,2020-2021
David Silva,21,es ESP,AM,35-119,90,0,0,0,0,2,0,0,0,82,0,1,4,0.7,0.7,0.1,5,0,64,72,88.9,7,58,3,3,3,35,2020-2021
Jon Guridi,14,es ESP,DM,26-068,45,0,0,0,0,1,0,0,0,27,0,0,0,0.0,0.0,0.1,1,0,23,26,88.5,3,25,1,0,0,35,2020-2021
   Ander Barrenetxea,22,es ESP,DM,19-131,45,0,0,0,0,1,0,0,0,20,1,0,1,0.0,0.0,0.0,1,0,12,14,85.7,0,15,2,5,3,35,2020-2021
Ander Guevara,16,es ESP,DM,23-304,45,0,0,0,0,1,0,1,0,40,1,0,0,0.0,0.0,0.0,1,0,34,38,89.5,5,26,4,0,0,35,2020-2021
   Martín Zubimendi,36,es ESP,DM,22-094,45,0,0,0,0,0,0,0,0,52,1,0,1,0.0,0.0,0.1,1,0,42,48,87.5,7,30,3,0,0,35,2020-2021
Nacho Monreal,20,es ESP,LB,35-070,90,0,0,0,0,1,0,0,0,50,1,0,1,0.0,0.0,0.0,1,0,39,47,83.0,0,26,2,0,0,35,2020-2021
Robin Le Normand,24,es ESP,CB,24-177,90,0,0,0,0,4,0,0,0,87,0,1,0,0.4,0.4,0.0,2,0,70,80,87.5,6,57,1,0,0,35,2020-2021
Aritz Elustondo,6,es ESP,CB,27-040,90,1,0,0,0,1,1,0,0,96,4,0,0,0.1,0.1,0.0,2,0,80,88,90.9,8,62,2,0,0,35,2020-2021
Andoni Gorosabel,18,es ESP,RB,24-276,90,0,0,0,0,0,0,0,0,89,1,2,0,0.0,0.0,0.4,3,1,75,81,92.6,11,57,3,0,0,35,2020-2021
Álex Remiro,1,es ESP,GK,26-044,90,0,0,0,0,0,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,17,18,94.4,0,10,0,0,0,35,2020-2021
Joselu,9,es ESP,FW,31-042,90,1,0,0,0,5,3,0,0,30,1,0,0,0.7,0.7,0.0,0,0,12,21,57.1,2,14,0,0,0,35,2020-2021
Luis Rioja,11,es ESP,"LW,LB",27-204,90,0,0,0,0,2,0,1,0,43,0,1,0,0.0,0.0,0.1,3,0,19,32,59.4,7,19,2,1,0,35,2020-2021
Pere Pons,20,es ESP,RW,28-077,45,1,0,0,0,1,1,0,0,13,1,0,0,0.1,0.1,0.1,1,0,6,10,60.0,0,6,0,0,0,35,2020-2021
   Lucas Pérez,7,es ESP,"AM,FW,LM",32-240,45,0,0,0,0,1,0,0,0,25,0,0,0,0.1,0.1,0.1,4,1,13,21,61.9,1,13,0,0,0,35,2020-2021
Jota,24,es ESP,AM,29-326,66,0,0,0,0,2,1,0,0,29,0,0,1,0.2,0.2,0.0,3,0,15,23,65.2,1,12,0,1,0,35,2020-2021
   Facundo Pellistri,37,uy URU,"RM,RW",19-139,24,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,0,8,1,2,1,35,2020-2021
