player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Marcos André,16,br BRA,FW,24-019,81,26,1,1,10,15,2,26,2,1,50.0,1,50.0,11,58,26,1,1,0,1,0,17,3,9,2020-2021
   Jawad El Yamiq,15,ma MAR,FW,28-253,9,3,1,1,2,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,9,2020-2021
Sergi Guardiola,7,es ESP,FW,29-163,90,34,2,3,12,19,4,34,4,1,25.0,3,75.0,20,77,24,1,0,0,2,3,23,6,9,2020-2021
Óscar Plano,10,es ESP,"LM,RM",29-271,81,30,3,6,18,6,1,30,1,1,100.0,0,0.0,16,111,69,3,0,0,1,0,19,1,9,2020-2021
   Raúl García,3,es ESP,RM,31-192,9,7,0,1,5,1,1,7,0,0,,0,,4,7,6,1,0,1,1,0,5,1,9,2020-2021
Rubén Alcaraz,14,es ESP,CM,29-191,90,35,4,10,22,4,0,35,1,1,100.0,0,0.0,11,66,35,0,0,0,0,1,13,0,9,2020-2021
Fede San Emeterio,20,es ESP,CM,23-237,90,29,6,13,15,2,0,29,0,0,,0,,14,33,13,0,1,0,0,0,12,0,9,2020-2021
Fabián Orellana,12,cl CHI,RM,34-286,67,23,1,4,8,11,2,22,0,0,,0,,14,39,21,1,0,0,2,1,14,3,9,2020-2021
   Waldo Rubio,23,es ESP,LM,25-083,23,8,0,4,1,3,0,8,1,1,100.0,0,0.0,7,32,18,0,1,0,1,0,5,0,9,2020-2021
Nacho,22,es ESP,LB,31-246,90,31,0,14,13,4,0,31,0,0,,0,,11,65,34,2,1,0,0,0,9,0,9,2020-2021
Bruno González,6,es ESP,CB,30-168,90,19,3,10,8,1,0,19,0,0,,0,,6,17,0,0,0,0,0,0,6,0,9,2020-2021
Joaquín Fernández,24,es ESP,CB,24-161,90,31,13,23,8,0,0,31,0,0,,0,,7,23,14,0,0,0,0,0,7,0,9,2020-2021
Pablo Hervías,11,es ESP,RB,27-245,57,27,1,7,10,10,2,27,2,2,100.0,0,0.0,19,135,48,1,0,0,0,0,15,3,9,2020-2021
   Luis Pérez,2,es ESP,RB,25-278,33,9,2,4,2,3,0,9,0,0,,0,,2,17,0,0,0,0,0,0,2,0,9,2020-2021
Jordi Masip,1,es ESP,GK,31-310,90,32,27,31,1,0,0,32,0,0,,0,,11,84,62,0,0,0,0,0,9,0,9,2020-2021
Raúl García,22,es ESP,FW,34-120,51,17,2,3,9,5,1,17,0,0,,0,,2,4,1,0,0,0,0,0,12,1,9,2020-2021
   Asier Villalibre,20,es ESP,FW,23-039,39,17,0,0,7,10,6,17,0,0,,0,,6,11,3,0,0,0,1,1,12,4,9,2020-2021
Jon Morcillo,2,es ESP,LW,22-054,51,24,0,0,9,15,1,24,0,0,,0,,15,75,34,2,2,0,1,1,20,9,9,2020-2021
   Álex Berenguer,12,es ESP,LW,25-127,39,28,0,0,3,25,3,28,2,2,100.0,0,0.0,13,105,49,0,0,0,0,0,18,10,9,2020-2021
Iñaki Williams,9,gh GHA,RW,26-146,90,35,0,0,11,24,9,34,5,4,80.0,1,20.0,28,241,146,8,0,4,2,0,32,14,9,2020-2021
Iker Muniain,10,es ESP,AM,27-325,74,45,0,3,24,20,2,45,3,2,66.7,1,33.3,27,117,64,1,3,0,0,0,38,1,9,2020-2021
   Oihan Sancet,16,es ESP,AM,20-197,16,13,0,0,4,9,2,13,0,0,,0,,7,57,23,2,2,0,1,0,12,3,9,2020-2021
Unai López,8,es ESP,DM,25-009,74,67,0,9,43,15,0,67,1,1,100.0,0,0.0,26,95,28,0,0,0,1,0,51,0,9,2020-2021
   Oier Zarraga,28,es ESP,DM,21-309,16,9,0,0,4,5,0,9,1,1,100.0,0,0.0,5,40,24,0,1,0,0,0,8,0,9,2020-2021
Dani García,14,es ESP,DM,30-168,51,37,0,6,30,2,0,37,0,0,,0,,20,99,52,0,0,0,0,0,24,0,9,2020-2021
   Mikel Vesga,6,es ESP,DM,27-171,39,25,2,3,17,5,0,25,0,0,,0,,14,80,44,0,0,0,1,0,17,0,9,2020-2021
Yuri Berchiche,17,es ESP,LB,30-272,90,81,1,13,42,27,2,81,2,2,100.0,0,0.0,52,382,234,7,4,2,0,2,57,9,9,2020-2021
Iñigo Martínez,4,es ESP,CB,29-175,90,59,4,19,36,4,2,59,0,0,,0,,38,334,209,1,0,0,0,1,40,1,9,2020-2021
Yeray Álvarez,5,es ESP,CB,25-289,90,66,6,25,34,7,1,66,1,1,100.0,0,0.0,35,226,133,1,3,0,1,0,46,0,9,2020-2021
Ander Capa,21,es ESP,RB,28-274,90,82,1,16,38,28,2,82,4,3,75.0,1,25.0,28,175,94,1,2,0,1,1,38,3,9,2020-2021
Unai Simón,1,es ESP,GK,23-150,90,23,17,23,0,0,0,23,0,0,,0,,9,43,30,0,0,0,1,0,12,0,9,2020-2021
José Luis Morales,11,es ESP,FW,33-108,90,41,0,4,9,28,9,41,3,0,0.0,3,100.0,25,76,37,1,1,0,1,2,33,16,9,2020-2021
Dani Gómez,21,es ESP,FW,22-101,73,23,1,2,8,13,6,23,1,1,100.0,0,0.0,12,87,16,1,1,2,2,2,19,7,9,2020-2021
   Sergio León,7,es ESP,FW,31-307,17,2,0,0,0,2,1,2,0,0,,0,,1,0,0,0,0,0,1,0,1,0,9,2020-2021
Enis Bardhi,10,mk MKD,LM,25-129,85,71,1,6,28,37,4,71,3,2,66.7,1,33.3,45,199,131,3,2,1,3,1,53,9,9,2020-2021
   Nemanja Radoja,5,rs SRB,LM,27-276,5,14,0,3,7,4,0,14,1,0,0.0,1,100.0,10,71,50,0,1,0,0,0,10,0,9,2020-2021
Gonzalo Melero,22,es ESP,CM,26-311,90,65,1,7,40,18,3,65,1,1,100.0,0,0.0,48,194,117,2,2,0,1,0,48,3,9,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-027,62,45,2,9,27,9,0,45,0,0,,0,,28,109,64,0,1,0,0,0,27,0,9,2020-2021
   José Campaña,24,es ESP,CM,27-161,28,44,0,3,18,23,1,44,1,0,0.0,1,100.0,25,174,85,2,3,1,0,0,32,1,9,2020-2021
Rubén Rochina,16,es ESP,RM,29-230,62,41,1,4,11,26,0,41,1,1,100.0,0,0.0,31,140,40,0,1,0,1,0,32,1,9,2020-2021
   Jorge de Frutos,18,es ESP,RM,23-262,28,20,0,0,5,15,5,20,7,3,42.9,4,57.1,14,97,64,3,0,2,2,1,14,4,9,2020-2021
Carlos Clerc,19,es ESP,LB,28-261,90,110,1,14,42,54,5,110,0,0,,0,,63,371,227,10,5,2,1,1,66,23,9,2020-2021
Rúben Vezo,14,pt POR,CB,26-197,90,75,2,22,42,11,1,75,1,1,100.0,0,0.0,53,444,302,5,2,0,1,0,48,0,9,2020-2021
Óscar Duarte,6,cr CRC,CB,31-158,90,63,6,21,36,7,3,63,0,0,,0,,43,197,133,1,3,0,0,0,46,1,9,2020-2021
Son,2,es ESP,RB,26-223,90,56,2,5,24,27,5,56,1,1,100.0,0,0.0,25,81,36,2,2,1,1,1,37,14,9,2020-2021
Aitor Fernández,13,es ESP,GK,29-189,90,22,17,20,2,0,0,22,0,0,,0,,13,71,54,0,0,0,0,0,10,0,9,2020-2021
Lucas Pérez,7,es ESP,"RM,FW",32-059,69,24,0,7,9,10,2,24,3,3,100.0,0,0.0,15,154,115,4,1,2,2,4,17,3,9,2020-2021
   Borja Sainz,29,es ESP,RM,19-281,21,13,0,1,9,5,1,13,4,3,75.0,2,50.0,9,61,10,1,2,0,4,2,6,1,9,2020-2021
Joselu,9,es ESP,FW,30-226,82,46,3,9,28,10,3,46,1,0,0.0,1,100.0,13,41,28,1,0,0,3,1,30,3,9,2020-2021
   Deyverson,14,br BRA,FW,29-184,8,6,0,0,2,4,1,6,1,0,0.0,1,100.0,4,18,8,0,0,0,0,0,5,2,9,2020-2021
Luis Rioja,11,es ESP,LM,27-023,82,15,1,3,7,5,2,15,0,0,,0,,8,94,39,1,1,1,2,0,8,3,9,2020-2021
   Javi López,26,es ESP,LM,18-312,8,4,0,1,2,1,0,4,0,0,,0,,3,9,0,0,0,0,1,1,2,0,9,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-025,55,24,5,13,9,2,0,24,1,1,100.0,0,0.0,6,14,2,0,0,0,0,0,8,0,9,2020-2021
   Manu García,19,es ESP,CM,34-196,35,8,2,4,4,0,0,8,0,0,,0,,5,24,4,0,0,0,0,3,4,0,9,2020-2021
Rodrigo Battaglia,6,ar ARG,CM,29-119,90,24,3,11,12,1,0,24,0,0,,0,,9,85,15,1,0,0,1,0,10,0,9,2020-2021
Édgar Méndez,16,es ESP,RM,30-311,33,11,0,6,3,2,0,11,1,0,0.0,1,100.0,4,18,4,0,0,0,1,1,7,2,9,2020-2021
Rubén Duarte,3,es ESP,LB,25-021,90,33,6,13,17,3,1,33,0,0,,0,,7,44,31,1,0,0,0,0,10,0,9,2020-2021
Rodrigo Ely,4,br BRA,CB,27-005,90,28,13,20,7,1,1,28,0,0,,0,,7,24,9,0,0,0,0,0,9,0,9,2020-2021
Víctor Laguardia,5,es ESP,CB,31-003,90,28,11,22,6,0,0,28,0,0,,0,,7,15,10,0,0,0,0,0,11,0,9,2020-2021
Martin Agirregabiria,21,es ESP,RB,24-182,90,59,4,25,25,11,0,59,0,0,,0,,15,83,33,0,3,0,3,0,21,0,9,2020-2021
Fernando Pacheco,1,es ESP,GK,28-174,90,44,36,44,0,0,0,44,0,0,,0,,13,103,81,0,0,0,0,0,8,0,9,2020-2021
Maxi Gómez,22,uy URU,FW,24-086,86,15,1,1,7,7,1,15,0,0,,0,,6,21,9,0,0,0,0,1,12,2,9,2020-2021
   Rubén Sobrino,11,es ESP,FW,28-160,4,3,0,3,0,1,0,3,1,0,0.0,1,100.0,2,58,55,1,1,0,0,0,0,0,9,2020-2021
Lee Kang-in,20,kr KOR,FW,19-263,80,39,0,9,18,13,0,39,5,4,80.0,1,20.0,23,139,55,0,3,0,2,3,28,3,9,2020-2021
   Kévin Gameiro,9,fr FRA,FW,33-183,10,3,0,0,1,2,0,3,1,0,0.0,1,100.0,1,1,1,0,0,0,0,0,1,0,9,2020-2021
Denis Cheryshev,17,ru RUS,LM,29-318,76,19,0,3,5,11,3,19,1,0,0.0,1,100.0,11,56,22,2,0,1,1,1,15,7,9,2020-2021
   Toni Lato,3,es ESP,LM,22-353,14,4,0,2,2,1,0,4,0,0,,0,,1,12,12,1,1,0,0,0,1,0,9,2020-2021
Uroš Račić,19,rs SRB,CM,22-236,90,42,5,11,27,6,1,42,2,1,50.0,1,50.0,22,116,73,1,0,0,0,1,29,2,9,2020-2021
Carlos Soler,8,es ESP,CM,23-311,90,50,4,14,27,9,3,47,0,0,,0,,17,85,38,0,1,0,0,1,28,0,9,2020-2021
Yunus Musah,30,us USA,RM,17-345,86,30,1,5,13,12,3,30,3,2,66.7,1,33.3,16,103,53,1,0,0,3,1,22,8,9,2020-2021
   Jason,23,es ESP,RM,26-125,4,2,0,0,2,0,0,2,1,0,0.0,1,100.0,1,0,0,0,0,0,0,0,1,0,9,2020-2021
José Luis Gayà,14,es ESP,LB,25-167,90,49,7,17,22,12,2,49,5,3,60.0,2,40.0,33,306,171,4,1,0,0,0,35,5,9,2020-2021
Hugo Guillamón,15,,CB,20-282,90,,,,,,,,,,,,,,,,,,,,,,,9,2020-2021
Gabriel Paulista,5,br BRA,CB,29-348,90,50,13,35,16,0,0,50,0,0,,0,,26,189,115,0,0,0,1,0,27,0,9,2020-2021
Daniel Wass,18,dk DEN,RB,31-161,90,62,9,29,23,10,0,62,1,0,0.0,1,100.0,20,58,29,0,0,0,2,0,27,0,9,2020-2021
Jaume Doménech,1,es ESP,GK,30-003,90,33,31,33,0,0,0,33,0,0,,0,,11,90,41,0,0,0,0,0,8,0,9,2020-2021
