player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Jawad El Yamiq,15,ma MAR,CB,29-012,84,0,0,0,0,2,0,0,1,0,0,0,0,3,2,2,50.0,27,2020-2021
   Bruno González,6,es ESP,CB,30-293,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,27,2020-2021
Joaquín Fernández,24,es ESP,CB,24-286,90,1,0,0,2,0,0,0,1,2,0,0,0,4,3,2,60.0,27,2020-2021
Saidy Janko,18,gm GAM,RB,25-142,90,0,0,0,1,0,0,4,3,1,0,0,0,6,2,1,66.7,27,2020-2021
Roberto,13,es ESP,GK,35-031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,2020-2021
Cucho,23,co COL,FW,21-327,64,0,0,0,3,2,0,3,1,2,0,0,0,2,4,2,66.7,27,2020-2021
   Damián Suárez,22,uy URU,FW,32-320,26,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0.0,27,2020-2021
Enes Ünal,10,tr TUR,FW,23-307,89,0,0,0,1,2,0,0,0,0,0,0,0,2,1,9,10.0,27,2020-2021
   David Timor,24,es ESP,FW,31-147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,27,2020-2021
Marc Cucurella,15,es ESP,LM,22-234,90,0,0,0,2,1,0,3,0,1,0,0,0,3,1,2,33.3,27,2020-2021
Nemanja Maksimović,20,rs SRB,CM,26-046,90,0,0,0,0,0,0,1,2,1,0,0,0,4,1,1,50.0,27,2020-2021
Mauro Arambarri,18,uy URU,CM,25-164,90,0,0,0,1,1,0,3,3,1,0,0,0,5,2,0,100.0,27,2020-2021
Carles Aleñá,11,es ESP,RM,23-067,90,0,0,0,0,3,0,4,0,1,0,0,0,12,1,2,33.3,27,2020-2021
Mathías Olivera,17,uy URU,LB,23-133,90,0,0,0,1,1,0,2,0,1,0,0,0,1,3,1,75.0,27,2020-2021
Sofian Chakla,21,ma MAR,CB,27-192,90,0,0,0,0,3,0,0,0,1,0,0,0,5,2,0,100.0,27,2020-2021
Djené,2,tg TOG,CB,29-072,90,0,0,0,0,2,0,0,2,3,0,0,0,4,1,0,100.0,27,2020-2021
Allan Nyom,12,cm CMR,RB,32-307,69,0,1,0,1,0,0,2,0,1,0,0,0,4,0,1,0.0,27,2020-2021
David Soria,13,es ESP,GK,27-343,90,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,27,2020-2021
Luis Suárez,9,uy URU,FW,34-048,90,0,0,0,2,0,1,1,0,0,0,0,0,1,0,0,,27,2020-2021
Yannick Carrasco,21,be BEL,LM,27-190,63,0,0,0,2,0,0,6,0,1,0,0,0,3,0,0,,27,2020-2021
   Renan Lodi,12,br BRA,LB,22-339,27,0,0,0,1,1,1,3,0,0,0,0,0,2,0,0,,27,2020-2021
Saúl Ñíguez,8,es ESP,CM,26-112,45,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,50.0,27,2020-2021
   João Félix,7,pt POR,"RM,CM",21-123,45,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,,27,2020-2021
Marcos Llorente,14,es ESP,CM,26-042,90,1,0,0,3,0,1,0,0,3,0,0,0,7,2,2,50.0,27,2020-2021
Ángel Correa,10,ar ARG,RM,26-004,63,0,0,0,1,0,1,0,1,0,0,0,0,2,0,1,0.0,27,2020-2021
   Moussa Dembélé,19,fr FRA,FW,24-244,27,0,0,0,2,0,1,0,1,0,0,0,0,0,3,3,50.0,27,2020-2021
Koke,6,es ESP,"DM,CM",29-064,90,0,0,0,2,2,0,1,0,1,0,0,0,7,0,1,0.0,27,2020-2021
Mario Hermoso,22,es ESP,LB,25-268,63,1,0,0,0,0,0,0,0,1,0,0,0,1,3,2,60.0,27,2020-2021
   Thomas Lemar,11,fr FRA,LM,25-121,27,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,27,2020-2021
José María Giménez,2,uy URU,CB,26-052,90,1,0,0,2,1,0,0,0,0,0,0,0,6,2,2,50.0,27,2020-2021
Stefan Savić,15,me MNE,CB,30-064,90,1,0,0,1,0,0,0,1,1,0,0,0,7,6,2,75.0,27,2020-2021
Kieran Trippier,23,eng ENG,RB,30-175,90,0,0,0,1,2,1,10,0,2,0,0,0,5,2,1,66.7,27,2020-2021
Jan Oblak,13,si SVN,GK,28-065,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,27,2020-2021
Santi Mina,22,es ESP,FW,25-097,67,1,0,0,3,1,0,0,0,1,0,0,0,1,2,6,25.0,27,2020-2021
   Facundo Ferreyra,12,ar ARG,FW,30-000,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,27,2020-2021
Iago Aspas,10,es ESP,FW,33-225,90,0,0,0,2,2,0,2,0,1,0,0,0,7,0,2,0.0,27,2020-2021
Nolito,9,es ESP,LM,34-150,76,0,0,0,0,3,0,0,2,1,0,0,0,3,1,0,100.0,27,2020-2021
   Augusto Solari,21,ar ARG,RM,29-070,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,27,2020-2021
Denis Suárez,6,es ESP,CM,27-067,76,0,0,0,1,4,0,3,0,0,0,0,0,4,0,0,,27,2020-2021
   Fran Beltrán,8,es ESP,CM,22-039,14,0,0,0,0,1,0,1,1,0,0,0,0,3,0,0,,27,2020-2021
Brais Méndez,23,es ESP,"RM,LM",24-066,90,0,0,0,5,0,0,4,2,0,0,0,0,7,0,1,0.0,27,2020-2021
Renato Tapia,14,pe PER,DM,25-229,90,0,0,0,2,1,0,0,5,2,0,0,0,9,3,2,60.0,27,2020-2021
Aarón Martín,19,es ESP,LB,23-326,90,0,0,0,0,0,0,5,1,0,0,0,0,3,1,1,50.0,27,2020-2021
Jeison Murillo,24,co COL,CB,28-291,90,1,0,0,2,1,0,0,1,1,0,0,0,6,5,1,83.3,27,2020-2021
Néstor Araujo,4,mx MEX,CB,29-197,84,0,0,0,1,0,0,0,1,1,0,0,0,4,3,2,60.0,27,2020-2021
   Joseph Aidoo,18,gh GHA,CB,25-166,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,27,2020-2021
Kevin Vázquez,20,es ESP,RB,27-356,90,1,0,0,1,0,0,3,2,1,0,0,0,13,0,1,0.0,27,2020-2021
Iván Villar,1,es ESP,GK,23-248,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,27,2020-2021
Asier Villalibre,20,es ESP,FW,23-165,67,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0.0,27,2020-2021
   Iñaki Williams,9,gh GHA,FW,26-272,23,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,50.0,27,2020-2021
Raúl García,22,es ESP,FW,34-246,45,0,0,0,3,0,1,0,2,1,0,0,0,3,3,6,33.3,27,2020-2021
   Iker Muniain,10,es ESP,AM,28-085,45,0,0,0,1,6,0,3,0,0,0,0,0,5,0,0,,27,2020-2021
Jon Morcillo,2,es ESP,"LM,LW",22-180,85,0,0,0,1,2,0,3,1,1,0,0,0,5,1,0,100.0,27,2020-2021
   Ibai Gómez,7,es ESP,LW,31-123,5,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,27,2020-2021
Dani García,14,es ESP,"DM,CM",30-294,90,0,0,0,2,1,0,0,4,3,0,0,0,12,1,0,100.0,27,2020-2021
Unai López,8,es ESP,"CM,DM",25-135,68,0,0,0,1,2,0,0,1,0,0,0,0,3,0,0,,27,2020-2021
   Unai Vencedor Paris,27,es ESP,DM,20-119,22,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,27,2020-2021
Álex Berenguer,12,es ESP,"RM,RW",25-253,78,0,0,0,1,2,0,1,1,0,0,0,0,1,2,2,50.0,27,2020-2021
   Óscar de Marcos,18,es ESP,RW,31-334,12,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,27,2020-2021
Mikel Balenziaga,24,es ESP,LB,33-013,90,0,0,0,0,2,0,4,1,1,0,0,0,4,2,0,100.0,27,2020-2021
Yeray Álvarez,5,es ESP,CB,26-049,90,0,0,0,0,0,0,0,6,2,0,0,0,6,2,1,66.7,27,2020-2021
Unai Núñez,3,es ESP,CB,24-043,90,0,0,0,0,2,0,0,1,0,0,0,0,6,4,1,80.0,27,2020-2021
Iñigo Lekue,15,es ESP,RB,27-314,90,1,0,0,2,0,0,3,1,0,0,0,0,4,1,2,33.3,27,2020-2021
Unai Simón,1,es ESP,GK,23-276,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,2020-2021
Roberto Soldado,9,es ESP,FW,35-291,66,0,0,0,3,2,0,1,0,0,0,0,0,1,2,1,66.7,27,2020-2021
   Jorge Molina,23,es ESP,FW,38-326,24,0,0,0,1,1,0,0,0,0,0,0,0,1,2,3,40.0,27,2020-2021
Kenedy,24,br BRA,LW,25-034,90,1,0,0,2,1,0,3,1,1,0,0,0,7,0,0,,27,2020-2021
Fede Vico,14,es ESP,RW,26-253,52,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,,27,2020-2021
   Antonio Puertas,10,es ESP,RW,29-021,38,0,0,0,2,0,0,0,1,0,0,0,0,2,1,4,20.0,27,2020-2021
Domingos Quina,12,pt POR,AM,21-116,52,0,0,0,0,3,0,1,0,1,0,0,0,1,0,0,,27,2020-2021
   Maxime Gonalons,4,fr FRA,AM,32-004,38,0,0,0,1,2,0,0,0,0,0,0,0,1,2,1,66.7,27,2020-2021
Yan Brice Eteki,8,cm CMR,DM,23-200,66,0,0,0,4,0,0,0,1,1,0,0,0,2,2,0,100.0,27,2020-2021
   Ángel Montoro,19,es ESP,DM,32-262,24,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,,27,2020-2021
Yangel Herrera,21,ve VEN,DM,23-059,90,0,0,0,2,1,0,0,3,0,0,0,0,0,7,5,58.3,27,2020-2021
Quini,17,es ESP,LB,31-171,90,0,0,0,5,0,0,1,0,1,0,0,0,4,1,1,50.0,27,2020-2021
Germán Sánchez,6,es ESP,CB,34-092,90,1,0,0,1,2,1,0,1,0,0,0,0,6,2,2,50.0,27,2020-2021
Domingos Duarte,22,pt POR,CB,26-004,90,0,0,0,0,2,0,0,0,2,0,0,0,6,2,1,66.7,27,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-356,48,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,,27,2020-2021
   Víctor Díaz,16,es ESP,RB,32-275,42,0,0,0,0,0,0,1,2,0,0,0,0,3,2,0,100.0,27,2020-2021
Rui Silva,1,pt POR,GK,27-035,90,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,100.0,27,2020-2021
Alexander Isak,19,se SWE,FW,21-174,62,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0.0,27,2020-2021
   Jon Bautista,25,es ESP,FW,25-254,28,1,0,0,1,1,0,0,0,0,0,0,0,0,3,1,75.0,27,2020-2021
Mikel Oyarzabal,10,es ESP,LW,23-327,90,0,0,0,1,2,0,9,1,0,0,0,0,4,0,3,0.0,27,2020-2021
Adnan Januzaj,11,be BEL,RW,26-037,62,0,0,0,0,5,0,3,0,2,0,0,0,2,1,1,50.0,27,2020-2021
   Portu,7,es ESP,RW,28-297,28,1,0,0,1,0,0,5,0,0,0,0,0,0,0,1,0.0,27,2020-2021
Mikel Merino,8,es ESP,LM,24-265,90,0,0,0,2,3,0,1,0,2,0,0,0,9,4,5,44.4,27,2020-2021
Asier Illarramendi,4,es ESP,CM,31-006,77,0,0,0,1,3,0,0,0,0,0,0,0,3,2,0,100.0,27,2020-2021
   Ander Guevara,16,es ESP,CM,23-250,13,1,0,0,1,0,0,0,0,1,0,0,0,3,1,0,100.0,27,2020-2021
David Silva,21,es ESP,RM,35-065,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0.0,27,2020-2021
   Jon Guridi,14,es ESP,RM,26-014,63,0,0,0,1,2,0,0,2,0,0,0,0,3,0,2,0.0,27,2020-2021
Aihen Muñoz,12,es ESP,LB,23-210,90,0,0,0,0,0,0,4,1,2,0,0,0,5,3,1,75.0,27,2020-2021
Robin Le Normand,24,es ESP,CB,24-123,90,0,0,0,2,1,0,0,2,1,0,0,0,4,2,3,40.0,27,2020-2021
Igor Zubeldia,5,es ESP,CB,23-349,90,0,0,0,1,1,0,0,0,1,0,0,0,4,2,2,50.0,27,2020-2021
Andoni Gorosabel,18,es ESP,RB,24-222,77,0,0,0,3,1,0,2,0,1,0,0,0,2,0,1,0.0,27,2020-2021
   Ander Barrenetxea,22,es ESP,RB,19-077,13,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,,27,2020-2021
Álex Remiro,1,es ESP,GK,25-355,90,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,27,2020-2021
Kiké,17,es ESP,FW,31-109,90,0,0,0,5,1,1,0,0,1,0,0,0,3,4,4,50.0,27,2020-2021
Takashi Inui,14,jp JPN,LW,32-285,45,0,0,0,0,1,1,2,0,0,0,0,0,1,1,0,100.0,27,2020-2021
   Sergi Enrich,9,es ESP,LW,31-016,45,0,0,0,1,1,0,0,1,0,0,0,0,2,0,1,0.0,27,2020-2021
Bryan Gil,25,es ESP,RW,20-031,90,1,0,0,1,1,1,8,0,1,0,0,0,6,0,0,,27,2020-2021
Edu Expósito,10,es ESP,AM,24-225,77,0,0,0,1,0,0,3,0,0,0,0,0,11,0,1,0.0,27,2020-2021
   Sergio Álvarez,6,es ESP,AM,29-050,13,0,0,0,0,0,0,1,0,1,0,0,0,3,1,1,50.0,27,2020-2021
Aleix García,19,es ESP,DM,23-259,45,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,100.0,27,2020-2021
   Kévin Rodrigues,24,pt POR,DM,27-009,45,0,0,0,1,0,0,5,0,0,0,0,0,2,0,2,0.0,27,2020-2021
Papakouli Diop,8,sn SEN,DM,34-360,90,0,0,0,1,1,0,0,0,2,0,0,0,9,2,2,50.0,27,2020-2021
José Ángel,15,es ESP,LB,31-190,34,0,0,0,1,0,0,4,0,1,0,0,0,1,0,0,,27,2020-2021
   Rafa Soares,11,pt POR,LB,25-309,56,0,0,0,0,0,0,6,1,0,0,0,0,2,2,0,100.0,27,2020-2021
Esteban Burgos,2,ar ARG,CB,29-064,82,0,0,0,0,0,0,0,1,1,0,0,0,10,0,3,0.0,27,2020-2021
   Alejandro Pozo Pozo,22,es ESP,CB,22-020,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,2020-2021
Paulo Oliveira,4,pt POR,CB,29-065,90,0,0,0,0,1,0,1,1,1,0,0,0,2,3,1,75.0,27,2020-2021
Anaitz Arbilla,23,es ESP,RB,33-303,90,1,0,0,0,1,0,7,0,1,0,0,0,7,3,1,75.0,27,2020-2021
Marko Dmitrović,1,rs SRB,GK,29-049,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,27,2020-2021
Carlos Bacca,9,co COL,FW,34-187,64,0,0,0,1,0,1,0,0,1,0,0,0,1,4,2,66.7,27,2020-2021
   Samuel Chukwueze,11,ng NGA,"FW,RM",21-296,26,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,50.0,27,2020-2021
Gerard Moreno,7,es ESP,FW,28-341,90,0,0,0,1,1,0,1,0,2,0,0,0,1,1,3,25.0,27,2020-2021
Moi Gómez,23,es ESP,LM,26-264,64,0,0,0,0,0,0,1,0,0,0,0,0,5,1,3,25.0,27,2020-2021
   Alfonso Pedraza,24,es ESP,LM,24-339,26,1,0,0,1,0,0,0,0,1,0,0,0,2,0,1,0.0,27,2020-2021
Daniel Parejo,5,es ESP,CM,31-332,90,0,0,0,0,3,0,1,1,2,0,0,0,5,1,1,50.0,27,2020-2021
Étienne Capoue,25,fr FRA,CM,32-246,79,0,1,0,1,3,0,0,2,1,0,0,0,6,0,1,0.0,27,2020-2021
Manu Trigueros,14,es ESP,"RM,CM",29-148,90,0,0,0,0,0,0,1,1,3,0,0,0,8,0,0,,27,2020-2021
Pervis Estupiñán,15,ec ECU,LB,23-052,90,0,0,0,2,0,2,3,0,1,0,1,0,5,1,1,50.0,27,2020-2021
