Player,Nation,Age,Min,SoTA,GA,Saves,Save%,PSxG,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Matchweek,Season
Jasper Cillessen,nl NED,31-304,90,2,0,2,100.0,0.6,5,10,50.0,15,3,46.7,36.7,5,60.0,41.6,12,0,0.0,0,10.5,24,2020-2021
Rubén Blanco,es ESP,25-210,63,,,,,0.0,7,16,43.8,23,2,52.2,38.7,6,66.7,52.7,8,,,1,20.0,24,2020-2021
Iván Villar,es ESP,23-226,25,3,2,1,33.3,1.5,1,7,14.3,7,3,57.1,47.1,3,100.0,55.3,12,1,8.3,0,7.0,24,2020-2021
Jordi Masip,es ESP,32-048,90,2,1,1,50.0,1.2,5,26,19.2,26,3,65.4,43.7,10,90.0,61.0,13,1,7.7,0,12.3,24,2020-2021
Thibaut Courtois,be BEL,28-285,90,5,0,5,100.0,0.9,2,9,22.2,26,6,26.9,35.3,4,50.0,47.3,14,0,0.0,2,26.0,24,2020-2021
Marc-André ter Stegen,de GER,28-297,90,1,1,0,100.0,1.0,2,2,100.0,22,6,9.1,21.9,5,0.0,26.0,7,1,14.3,1,16.0,24,2020-2021
Jeremías Ledesma,ar ARG,28-008,90,4,1,3,100.0,1.3,9,33,27.3,18,0,100.0,59.3,15,100.0,67.9,10,0,0.0,0,4.3,24,2020-2021
Álex Remiro,es ESP,25-334,90,2,0,2,100.0,0.3,5,16,31.3,32,2,34.4,32.4,5,100.0,70.0,10,0,0.0,1,22.0,24,2020-2021
Fernando Pacheco,es ESP,28-279,90,4,4,0,0.0,3.3,8,10,80.0,15,2,53.3,37.7,2,100.0,57.5,12,0,0.0,2,21.0,24,2020-2021
Álvaro Fernández,es ESP,22-314,90,5,2,3,60.0,2.2,7,17,41.2,32,7,37.5,35.0,10,50.0,40.4,14,1,7.1,2,14.3,24,2020-2021
Rui Silva,pt POR,27-014,90,6,3,4,50.0,2.2,8,24,33.3,24,3,62.5,48.1,9,100.0,64.0,17,0,0.0,3,28.3,24,2020-2021
Unai Simón,es ESP,23-255,90,2,1,1,50.0,0.4,0,5,0.0,19,2,15.8,29.7,3,66.7,41.0,5,0,0.0,1,24.0,24,2020-2021
Sergio Asenjo,es ESP,31-238,90,8,1,7,87.5,1.9,5,14,35.7,40,8,22.5,30.4,9,55.6,44.4,20,1,5.0,2,17.0,24,2020-2021
Sergio Herrera,es ESP,27-262,90,5,2,3,60.0,1.7,8,18,44.4,20,1,60.0,42.5,6,100.0,62.7,12,0,0.0,1,28.5,24,2020-2021
Yassine Bounou,ma MAR,29-323,90,0,0,0,,0.0,5,19,26.3,41,6,29.3,33.1,10,70.0,44.4,20,2,10.0,0,7.3,24,2020-2021
Marc-André ter Stegen,de GER,28-300,90,1,0,1,100.0,0.0,0,1,0.0,19,1,5.3,22.3,4,0.0,24.3,7,0,0.0,0,,1,2020-2021
Édgar Badía,es ESP,29-012,90,5,3,2,40.0,2.9,6,13,46.2,31,4,32.3,30.1,6,50.0,38.5,5,0,0.0,0,8.7,1,2020-2021
Aitor Fernández,es ESP,29-299,90,5,1,4,100.0,1.3,6,12,50.0,33,10,27.3,33.0,6,50.0,37.0,19,1,5.3,2,14.5,25,2020-2021
Unai Simón,es ESP,23-260,90,4,1,3,100.0,1.2,2,3,66.7,24,7,8.3,25.5,4,25.0,37.5,7,0,0.0,2,23.3,25,2020-2021
Yoel,es ESP,32-183,90,1,1,0,0.0,0.9,8,12,66.7,25,10,40.0,36.8,2,100.0,65.0,6,0,0.0,6,26.7,25,2020-2021
Álvaro Fernández,es ESP,22-320,90,3,1,2,66.7,0.9,9,23,39.1,33,4,51.5,39.9,15,40.0,39.5,22,1,4.5,0,12.5,25,2020-2021
