player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Dani Gómez,21,es ESP,FW,22-295,66,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
   Álex Cantero,29,es ESP,FW,20-347,24,1,1,0,1,0,1,1,100.0,0,1,0,1,0,1,0,0,38,2020-2021
Roger Martí,9,es ESP,FW,30-138,90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,38,2020-2021
Enis Bardhi,10,mk MKD,LM,25-323,66,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,38,2020-2021
   José Luis Morales,11,es ESP,LM,33-302,24,2,1,0,1,1,0,0,,0,0,0,0,0,2,0,0,38,2020-2021
Gonzalo Melero,22,es ESP,CM,27-139,90,2,1,1,0,1,1,4,25.0,3,1,0,1,0,2,0,0,38,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-221,79,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,38,2020-2021
   Alejandro Blesa,27,es ESP,CM,19-126,11,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Jorge de Frutos,18,es ESP,RM,24-090,90,1,0,1,0,0,0,3,0.0,3,0,0,0,0,1,0,0,38,2020-2021
Toño,3,es ESP,LB,31-195,61,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,38,2020-2021
   Carlos Clerc,19,es ESP,LB,29-089,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Rober,4,es ESP,CB,26-094,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,38,2020-2021
Óscar Duarte,6,cr CRC,CB,31-352,90,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,38,2020-2021
Son,2,es ESP,RB,27-052,79,1,0,1,0,0,0,0,,0,1,1,0,0,1,0,0,38,2020-2021
   Coke,23,es ESP,RB,34-025,11,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,38,2020-2021
Cárdenas,34,es ESP,GK,24-054,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,38,2020-2021
Álvaro Negredo,18,es ESP,FW,35-274,73,1,0,0,0,1,1,1,100.0,0,0,0,0,0,1,0,0,38,2020-2021
   Filip Malbašić,24,rs SRB,FW,28-184,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Alberto Perea,10,es ESP,"LW,CM",30-153,73,1,0,1,0,0,0,0,,0,2,0,2,1,2,2,0,38,2020-2021
   Jorge Pombo,11,es ESP,LM,27-088,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Rubén Sobrino,21,es ESP,"RW,CM",28-354,90,5,4,2,3,0,1,3,33.3,2,3,0,3,1,6,1,0,38,2020-2021
José Mari,6,es ESP,"LM,DM,RM",33-166,90,1,1,0,1,0,0,2,0.0,2,2,1,1,1,2,3,0,38,2020-2021
Augusto Fernández,17,ar ARG,CM,35-041,55,2,2,2,0,0,0,2,0.0,2,0,0,0,1,3,1,0,38,2020-2021
   Jon Ander Garrido,5,es ESP,"CB,CM",31-224,35,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,38,2020-2021
Jens Jønsson,2,dk DEN,RM,28-131,55,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
   Álvaro Bastida,38,es ESP,"CM,LM",17-009,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Carlos Akapo,15,gq EQG,"RB,LB",28-070,90,6,5,4,2,0,5,6,83.3,1,1,0,1,1,7,3,0,38,2020-2021
Fali,3,es ESP,CB,27-282,90,0,0,0,0,0,0,1,0.0,1,1,1,0,1,1,4,0,38,2020-2021
Pedro Alcalá,19,es ESP,CB,32-063,67,1,0,1,0,0,0,0,,0,0,0,0,1,2,5,0,38,2020-2021
   Jairo Izquierdo,25,es ESP,RM,27-211,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Isaac Carcelen,20,es ESP,"LB,RB",28-028,90,4,3,3,1,0,2,2,100.0,0,3,0,3,1,5,4,0,38,2020-2021
David Gil,13,es ESP,GK,27-130,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Karim Benzema,9,fr FRA,FW,33-154,90,2,2,1,0,1,1,2,50.0,1,0,0,0,1,3,0,0,38,2020-2021
Vinicius Júnior,20,br BRA,LW,20-314,55,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,38,2020-2021
   Rodrygo,25,br BRA,"WB,AM",20-133,35,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,38,2020-2021
Marco Asensio,11,es ESP,RW,25-121,55,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,38,2020-2021
   Isco,22,es ESP,AM,29-031,35,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Luka Modrić,10,hr CRO,"LM,CM,RM",35-255,90,0,0,0,0,0,0,1,0.0,1,0,0,0,2,2,0,0,38,2020-2021
Casemiro,14,br BRA,CM,29-088,67,3,2,2,1,0,3,3,100.0,0,1,0,1,3,6,0,0,38,2020-2021
   Mariano,24,do DOM,FW,27-294,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Federico Valverde,15,uy URU,"RM,CM,LM",22-304,90,1,1,0,0,1,1,3,33.3,2,1,0,1,1,2,0,0,38,2020-2021
Miguel Gutiérrez,35,es ESP,LB,19-299,67,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,38,2020-2021
   Marcelo,12,br BRA,WB,33-010,23,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,38,2020-2021
Raphaël Varane,5,fr FRA,CB,28-027,90,2,1,0,2,0,0,1,0.0,1,2,2,0,0,2,0,0,38,2020-2021
Éder Militão,3,br BRA,CB,23-124,90,2,1,2,0,0,0,0,,0,1,0,1,0,2,2,0,38,2020-2021
Álvaro Odriozola,19,es ESP,RB,25-159,67,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
   Nacho,6,es ESP,CB,31-124,23,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,38,2020-2021
Thibaut Courtois,1,be BEL,GK,29-011,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Carlos Bacca,9,co COL,FW,34-256,65,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,38,2020-2021
   Francis Coquelin,19,fr FRA,CM,30-009,25,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,38,2020-2021
Gerard Moreno,7,es ESP,FW,29-045,80,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,38,2020-2021
   Paco Alcácer,17,es ESP,FW,27-265,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Manu Trigueros,14,es ESP,LM,29-217,85,1,1,1,0,0,0,3,0.0,3,4,1,3,0,1,1,0,38,2020-2021
   Moi Gómez,23,es ESP,LM,26-333,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Daniel Parejo,5,es ESP,CM,32-036,90,2,1,2,0,0,2,2,100.0,0,2,1,1,3,5,2,0,38,2020-2021
Étienne Capoue,25,fr FRA,CM,32-315,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,38,2020-2021
   Rubén Peña,20,es ESP,RM,29-308,25,1,1,0,1,0,1,3,33.3,2,0,0,0,2,3,1,0,38,2020-2021
Yeremi Pino,30,es ESP,"RM,FW",18-214,80,3,2,3,0,0,2,4,50.0,2,3,0,3,0,3,3,0,38,2020-2021
   Dani Raba,12,es ESP,FW,25-205,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,38,2020-2021
Alfonso Pedraza,24,es ESP,LB,25-043,90,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,4,0,38,2020-2021
Pau Torres,4,es ESP,CB,24-126,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0,38,2020-2021
Raúl Albiol,3,es ESP,CB,35-260,90,2,2,2,0,0,2,2,100.0,0,0,0,0,0,2,9,0,38,2020-2021
Mario Gaspar,2,es ESP,RB,30-179,90,2,2,1,1,0,1,1,100.0,0,2,0,2,1,3,2,0,38,2020-2021
Gerónimo Rulli,13,ar ARG,GK,29-002,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,38,2020-2021
Sandro Ramírez,6,es ESP,FW,25-317,90,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,1,0,38,2020-2021
Rafa Mir,9,es ESP,FW,23-338,90,2,1,1,0,1,0,0,,0,2,1,1,1,3,0,0,38,2020-2021
Mikel Rico,17,es ESP,CM,36-199,68,1,0,0,1,0,1,1,100.0,0,1,0,1,0,1,1,0,38,2020-2021
   Idrissa Doumbia,2,ci CIV,CM,23-038,22,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,38,2020-2021
Jaime Seoane,20,es ESP,CM,24-120,84,2,1,0,1,1,1,3,33.3,2,0,0,0,0,2,1,0,38,2020-2021
   Borja García,24,es ESP,CM,30-201,6,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,38,2020-2021
David Ferreiro,7,es ESP,"CM,RM",33-051,84,1,1,0,0,1,1,4,25.0,3,0,0,0,1,2,0,0,38,2020-2021
