player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Luuk de Jong,9,nl NED,FW,30-184,62,18,16,2,0,0,0,0,0,0,0,0,0,16,0,0,25,2020-2021
   Óliver Torres,21,es ESP,CM,26-109,28,24,22,2,0,0,2,1,0,2,0,1,0,19,0,0,25,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-179,45,11,11,0,0,0,0,0,0,0,0,0,0,9,0,0,25,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-271,45,4,2,2,0,0,0,0,1,0,0,0,0,4,0,0,25,2020-2021
Papu Gómez,24,ar ARG,RW,33-012,45,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,25,2020-2021
   Suso,7,es ESP,AM,27-100,45,26,25,1,0,0,1,2,0,1,0,0,0,21,0,0,25,2020-2021
Ivan Rakitić,10,hr CRO,"AM,CM",32-354,62,37,35,1,1,0,0,0,0,0,0,0,0,28,1,1,25,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,AM,22-244,28,18,18,0,0,0,0,1,0,0,0,0,0,15,0,0,25,2020-2021
Fernando,25,br BRA,"CB,DM",33-217,90,47,44,3,3,0,0,0,0,0,0,0,0,41,0,0,25,2020-2021
Joan Jordán,8,es ESP,"CM,DM",26-236,90,63,62,1,1,0,2,0,0,0,0,0,0,55,0,0,25,2020-2021
Sergio Escudero,18,es ESP,"WB,LB",31-178,90,50,40,10,2,0,1,1,8,0,0,0,0,39,0,1,25,2020-2021
Diego Carlos,20,br BRA,CB,27-349,45,30,30,0,0,0,0,0,0,0,0,0,0,27,0,0,25,2020-2021
   Karim Rekik,4,nl NED,CB,26-087,45,26,26,0,0,0,0,0,0,0,0,0,0,24,0,0,25,2020-2021
Jules Koundé,12,fr FRA,CB,22-107,90,54,52,1,1,0,0,0,0,0,0,0,0,49,1,0,25,2020-2021
Jesús Navas,16,es ESP,"WB,RB",35-098,90,46,39,7,0,0,0,2,7,0,0,0,0,34,0,2,25,2020-2021
Yassine Bounou,13,ma MAR,GK,29-328,90,50,39,11,3,0,0,0,0,0,0,0,0,37,0,1,25,2020-2021
Ousmane Dembélé,11,fr FRA,FW,23-288,81,18,18,0,0,0,0,1,0,0,0,0,0,16,0,0,25,2020-2021
   Martin Braithwaite,9,dk DEN,FW,29-267,9,8,8,0,0,0,0,0,0,0,0,0,0,6,0,1,25,2020-2021
Lionel Messi,10,ar ARG,FW,33-248,90,66,61,3,0,2,0,2,0,2,1,0,0,56,2,0,25,2020-2021
Jordi Alba,18,es ESP,LW,31-343,90,72,68,4,0,0,0,0,4,0,0,0,0,64,0,0,25,2020-2021
Sergiño Dest,2,us USA,RW,20-116,90,46,42,4,1,0,0,1,3,0,0,0,0,39,0,2,25,2020-2021
Pedri,16,es ESP,CM,18-094,70,27,26,1,0,0,0,1,0,1,0,0,0,23,0,1,25,2020-2021
   Ilaix Moriba,27,gn GUI,CM,18-039,20,16,16,0,0,0,0,0,0,0,0,0,0,14,0,0,25,2020-2021
Frenkie de Jong,21,nl NED,CM,23-291,90,57,57,0,0,0,0,0,0,0,0,0,0,48,0,2,25,2020-2021
Sergio Busquets,5,es ESP,DM,32-226,90,83,75,8,8,0,0,0,0,0,0,0,0,76,0,1,25,2020-2021
Clément Lenglet,15,fr FRA,CB,25-255,90,68,66,2,2,0,0,0,0,0,0,0,0,56,0,2,25,2020-2021
Gerard Piqué,3,es ESP,CB,34-025,66,62,61,1,1,0,0,0,0,0,0,0,0,58,0,0,25,2020-2021
   Ronald Araújo,4,uy URU,CB,21-357,15,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,25,2020-2021
   Samuel Umtiti,23,fr FRA,CB,27-105,9,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,25,2020-2021
Óscar Mingueza,28,es ESP,CB,21-290,90,58,50,8,6,0,0,0,2,0,0,0,0,53,0,1,25,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-303,90,48,39,9,2,0,0,0,0,0,0,0,0,39,0,0,25,2020-2021
Joselu,9,es ESP,FW,30-337,90,26,26,0,0,0,0,1,0,0,0,0,0,16,0,0,25,2020-2021
Lucas Pérez,7,es ESP,"FW,AM",32-170,90,33,21,11,5,0,0,9,0,5,2,3,0,17,1,0,25,2020-2021
Iñigo Córdoba,17,es ESP,LM,23-351,45,12,12,0,0,0,0,0,0,0,0,0,0,11,0,0,25,2020-2021
   Facundo Pellistri,37,uy URU,"RM,WB",19-069,45,17,16,1,0,0,0,2,1,0,0,0,0,12,0,2,25,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-136,90,43,43,0,0,0,0,0,0,0,0,0,0,33,0,0,25,2020-2021
Manu García,19,es ESP,CM,34-307,90,35,33,2,2,0,0,0,0,0,0,0,0,23,0,0,25,2020-2021
Édgar Méndez,16,es ESP,"RM,LM",31-056,72,22,21,1,0,0,0,0,0,0,0,0,0,9,0,0,25,2020-2021
   Luis Rioja,11,es ESP,"WB,LM",27-134,18,9,6,3,0,0,0,1,3,0,0,0,0,5,0,2,25,2020-2021
Martin Agirregabiria,21,es ESP,LB,24-293,45,20,10,8,0,0,0,0,8,0,0,0,0,15,2,0,25,2020-2021
   Rubén Duarte,3,es ESP,"LB,CB",25-132,45,21,20,1,0,0,0,1,1,0,0,0,0,12,0,0,25,2020-2021
Florian Lejeune,22,fr FRA,CB,29-283,90,54,46,7,7,0,0,1,0,0,0,0,0,39,1,1,25,2020-2021
Víctor Laguardia,5,es ESP,CB,31-114,90,40,36,4,3,0,0,0,1,0,0,0,0,34,0,0,25,2020-2021
Ximo Navarro,23,es ESP,RB,31-035,83,36,27,9,1,0,0,0,8,0,0,0,0,22,0,0,25,2020-2021
   Deyverson,14,br BRA,FW,29-295,7,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,25,2020-2021
Fernando Pacheco,1,es ESP,GK,28-285,90,29,15,14,2,0,0,0,0,0,0,0,0,21,0,0,25,2020-2021
Ante Budimir,17,hr CRO,FW,29-220,86,15,15,0,0,0,0,0,0,0,0,0,0,5,0,0,25,2020-2021
   Enric Gallego,19,es ESP,FW,34-168,4,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,25,2020-2021
Jonathan Calleri,16,ar ARG,FW,27-157,66,17,16,1,0,0,0,0,0,0,0,0,0,8,0,0,25,2020-2021
   Kike Barja,11,es ESP,LM,23-332,24,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0,25,2020-2021
Rubén García,14,es ESP,"LM,FW",27-228,86,30,25,5,3,0,1,5,1,1,0,1,0,24,0,0,25,2020-2021
   Unai García,4,es ESP,CB,29-024,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2020-2021
Lucas Torró,24,es ESP,CM,26-223,76,33,32,1,1,0,1,0,0,0,0,0,0,24,0,2,25,2020-2021
   Jon Moncayola,27,es ESP,CM,22-290,14,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,25,2020-2021
Oier Sanjurjo,6,es ESP,CM,34-278,90,35,33,1,1,0,0,0,0,0,0,0,0,19,1,1,25,2020-2021
Roberto Torres,10,es ESP,RM,31-357,90,39,35,4,3,0,1,6,0,1,0,1,0,22,0,2,25,2020-2021
Juan Cruz Armada,3,es ESP,LB,28-214,90,39,24,15,0,0,0,1,15,0,0,0,0,28,0,0,25,2020-2021
David García,5,es ESP,CB,27-013,90,30,26,3,3,0,0,0,0,0,0,0,0,21,1,0,25,2020-2021
Aridane Hernández,23,es ESP,CB,31-341,90,37,32,4,4,0,0,0,0,0,0,0,0,32,1,0,25,2020-2021
Nacho Vidal,2,es ESP,RB,26-034,90,36,24,12,0,0,0,3,12,0,0,0,0,27,0,0,25,2020-2021
Sergio Herrera,1,es ESP,GK,27-267,90,33,23,10,7,0,0,0,0,0,0,0,0,17,0,0,25,2020-2021
Jaime Mata,7,es ESP,FW,32-126,84,20,19,1,0,0,1,1,0,0,0,0,0,10,0,1,25,2020-2021
   Takefusa Kubo,5,jp JPN,RM,19-268,6,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,25,2020-2021
Enes Ünal,10,tr TUR,FW,23-293,72,9,9,0,0,0,0,1,0,0,0,0,0,5,0,1,25,2020-2021
   Cucho,23,co COL,FW,21-313,18,14,13,1,0,0,0,2,0,1,0,0,0,9,0,1,25,2020-2021
Marc Cucurella,15,es ESP,LM,22-220,90,31,29,2,0,0,0,5,1,1,0,0,0,17,0,3,25,2020-2021
Nemanja Maksimović,20,rs SRB,CM,26-032,90,19,19,0,0,0,0,2,0,0,0,0,0,15,0,0,25,2020-2021
Mauro Arambarri,18,uy URU,CM,25-150,84,25,22,3,2,0,0,3,0,1,1,0,0,13,0,1,25,2020-2021
   David Timor,24,es ESP,CM,31-133,6,7,6,1,1,0,0,0,0,0,0,0,0,4,0,0,25,2020-2021
Allan Nyom,12,cm CMR,RM,32-293,84,22,22,0,0,0,0,1,0,0,0,0,0,14,0,0,25,2020-2021
   Carles Aleñá,11,es ESP,FW,23-053,6,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,25,2020-2021
Mathías Olivera,17,uy URU,LB,23-119,90,38,26,11,0,0,0,2,11,0,0,0,0,23,1,0,25,2020-2021
Erick Cabaco,3,uy URU,CB,25-314,63,12,10,2,2,0,0,0,0,0,0,0,0,5,0,0,25,2020-2021
   Sofian Chakla,21,ma MAR,CB,27-178,27,12,11,1,1,0,0,0,0,0,0,0,0,4,0,0,25,2020-2021
Djené,2,tg TOG,CB,29-058,90,22,22,0,0,0,0,0,0,0,0,0,0,14,0,0,25,2020-2021
Damián Suárez,22,uy URU,RB,32-306,90,51,28,22,4,0,2,6,18,0,0,0,0,30,1,3,25,2020-2021
David Soria,13,es ESP,GK,27-329,90,22,13,9,4,0,0,0,0,0,0,0,0,9,0,0,25,2020-2021
Maxi Gómez,22,uy URU,FW,24-197,80,27,25,2,0,0,1,0,0,0,0,0,0,17,0,0,25,2020-2021
   Patrick Cutrone,11,it ITA,FW,23-055,10,4,2,2,0,0,0,0,1,0,0,0,0,2,0,0,25,2020-2021
Lee Kang-in,20,kr KOR,"FW,RM",20-008,90,31,22,9,5,0,1,1,1,2,1,0,0,25,0,0,25,2020-2021
Yunus Musah,30,us USA,LM,18-090,53,17,17,0,0,0,0,0,0,0,0,0,0,8,0,2,25,2020-2021
   Hugo Guillamón,15,,"DF,MF",21-027,37,,,,,,,0,,,,,,,,,25,2020-2021
Uroš Račić,19,rs SRB,CM,22-347,67,22,21,0,0,0,1,0,0,0,0,0,0,13,1,1,25,2020-2021
   Kévin Gameiro,9,fr FRA,CM,33-294,23,6,6,0,0,0,0,0,0,0,0,0,0,2,0,1,25,2020-2021
Carlos Soler,8,es ESP,CM,24-056,80,34,25,9,5,0,1,7,0,4,3,1,0,25,0,2,25,2020-2021
   Christian Oliva,10,uy URU,CM,24-271,10,14,14,0,0,0,0,0,0,0,0,0,0,9,0,0,25,2020-2021
Daniel Wass,18,dk DEN,"RM,LM",31-272,90,40,39,1,0,0,0,1,1,0,0,0,0,28,0,0,25,2020-2021
José Luis Gayà,14,es ESP,LB,25-278,90,44,35,9,0,0,2,3,9,0,0,0,0,32,0,0,25,2020-2021
Gabriel Paulista,5,br BRA,CB,30-093,90,48,41,6,6,0,1,0,0,0,0,0,0,37,1,3,25,2020-2021
Mouctar Diakhaby,12,gn GUI,CB,24-070,50,15,14,0,0,0,0,0,0,0,0,0,0,12,1,0,25,2020-2021
Thierry Correia,2,pt POR,RB,21-355,90,45,32,13,2,0,0,2,11,0,0,0,0,27,0,2,25,2020-2021
Jasper Cillessen,13,nl NED,GK,31-311,90,35,22,13,3,0,0,0,0,0,0,0,0,19,0,0,25,2020-2021
Santi Mina,22,es ESP,FW,25-083,90,27,27,0,0,0,1,0,0,0,0,0,0,18,0,2,25,2020-2021
Iago Aspas,10,es ESP,FW,33-211,90,41,37,4,3,0,2,2,0,0,0,0,0,29,0,2,25,2020-2021
Brais Méndez,23,es ESP,LM,24-052,90,42,38,4,1,0,0,1,3,0,0,0,0,33,0,2,25,2020-2021
Denis Suárez,6,es ESP,CM,27-053,56,49,43,6,3,0,1,2,0,2,0,1,1,40,0,0,25,2020-2021
   Miguel Baeza,27,es ESP,CM,20-338,34,15,12,3,0,0,0,1,2,1,1,0,0,13,0,0,25,2020-2021
Augusto Solari,21,ar ARG,RM,29-056,56,22,20,1,0,0,1,2,1,0,0,0,0,14,1,2,25,2020-2021
   Jordan Holsgrove,39,sct SCO,RM,21-171,34,31,30,1,1,0,0,1,0,0,0,0,0,26,0,0,25,2020-2021
Renato Tapia,14,pe PER,DM,25-215,90,64,61,2,2,0,2,0,0,0,0,0,0,51,1,0,25,2020-2021
Aarón Martín,19,es ESP,LB,23-312,75,55,43,12,1,0,0,3,11,0,0,0,0,47,0,0,25,2020-2021
   Facundo Ferreyra,12,ar ARG,LB,29-351,15,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,25,2020-2021
Jeison Murillo,24,co COL,CB,28-277,90,62,59,2,2,0,0,0,0,0,0,0,0,55,1,0,25,2020-2021
Néstor Araujo,4,mx MEX,CB,29-183,66,35,34,1,1,0,0,0,0,0,0,0,0,31,0,0,25,2020-2021
   Joseph Aidoo,18,gh GHA,CB,25-152,24,23,21,2,2,0,0,0,0,0,0,0,0,18,0,0,25,2020-2021
Hugo Mallo,2,es ESP,RB,29-251,90,59,49,10,1,0,0,3,9,0,0,0,0,49,0,0,25,2020-2021
Rubén Blanco,13,es ESP,GK,25-218,90,30,18,12,3,0,0,0,0,0,0,0,0,24,0,0,25,2020-2021
Sergi Guardiola,7,es ESP,FW,29-275,81,22,22,0,0,1,2,1,0,0,0,0,0,11,0,3,25,2020-2021
   Kenan Kodro,3,ba BIH,FW,27-193,9,4,4,0,0,0,1,0,0,0,0,0,0,1,0,0,25,2020-2021
Shon Weissman,9,il ISR,FW,25-014,78,13,12,1,0,0,0,0,0,0,0,0,0,7,0,2,25,2020-2021
   Luis Pérez,2,es ESP,"RB,FW",26-024,12,6,4,2,0,0,0,0,2,0,0,0,0,4,0,0,25,2020-2021
Fabián Orellana,12,cl CHI,LM,35-032,85,17,16,1,1,0,0,1,0,0,0,0,0,11,0,0,25,2020-2021
   Fede San Emeterio,20,es ESP,"CM,LM",23-349,5,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,25,2020-2021
Rubén Alcaraz,14,es ESP,CM,29-303,85,29,27,2,2,0,0,0,0,0,0,0,0,22,0,1,25,2020-2021
   Nacho,22,es ESP,LM,31-358,5,2,2,0,0,0,0,0,0,0,0,0,0,1,0,1,25,2020-2021
Roque Mesa,17,es ESP,CM,31-266,90,39,28,11,6,0,0,4,0,5,1,1,0,28,0,1,25,2020-2021
Óscar Plano,10,es ESP,RM,30-017,90,25,24,1,0,0,0,0,0,0,0,0,0,16,0,3,25,2020-2021
Lucas Olaza,25,uy URU,LB,26-222,90,40,18,22,2,0,0,4,20,0,0,0,0,21,0,2,25,2020-2021
Joaquín Fernández,24,es ESP,CB,24-273,90,21,18,3,3,0,0,0,0,0,0,0,0,16,0,1,25,2020-2021
