player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Santi Mina,22,es ESP,FW,25-023,90,31,30,1,0,0,0,0,0,0,0,0,0,21,0,0,16,2020-2021
Iago Aspas,10,es ESP,FW,33-151,72,40,40,0,0,0,1,0,0,0,0,0,0,37,0,0,16,2020-2021
   Fran Beltrán,8,es ESP,"CM,FW",21-331,18,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0,16,2020-2021
Nolito,9,es ESP,LM,34-076,82,28,28,0,0,0,0,3,0,0,0,0,0,22,0,0,16,2020-2021
   Miguel Baeza,27,es ESP,LM,20-278,8,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,16,2020-2021
Renato Tapia,14,pe PER,CM,25-155,82,55,54,1,0,0,1,0,1,0,0,0,0,43,0,0,16,2020-2021
   José Fontán,29,es ESP,"CB,LB",20-323,8,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,16,2020-2021
Denis Suárez,6,es ESP,CM,26-359,72,56,54,2,0,0,0,0,1,0,0,0,0,53,0,0,16,2020-2021
   Okay Yokuşlu,5,tr TUR,CM,26-296,18,18,18,0,0,0,0,0,0,0,0,0,0,15,0,1,16,2020-2021
Brais Méndez,23,es ESP,RM,23-358,90,43,43,0,0,0,3,0,0,0,0,0,0,38,0,1,16,2020-2021
Lucas Olaza,15,uy URU,LB,26-162,89,48,42,6,2,0,0,3,4,0,0,0,0,41,0,1,16,2020-2021
   Joseph Aidoo,18,gh GHA,"CB,LB",25-092,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,16,2020-2021
Jeison Murillo,24,co COL,CB,28-217,90,67,67,0,0,0,0,0,0,0,0,0,0,62,0,1,16,2020-2021
Néstor Araujo,4,mx MEX,CB,29-123,90,81,81,0,0,0,0,0,0,0,0,0,0,73,0,0,16,2020-2021
Hugo Mallo,2,es ESP,RB,29-191,90,81,69,12,3,0,0,3,9,0,0,0,0,68,0,2,16,2020-2021
Rubén Blanco,13,es ESP,GK,25-158,90,35,27,8,3,0,0,0,0,0,0,0,0,28,0,0,16,2020-2021
Shinji Okazaki,12,jp JPN,FW,34-258,90,10,8,2,0,0,0,0,0,0,0,0,0,8,0,0,16,2020-2021
Javier Ontiveros,15,es ESP,LW,23-112,66,23,21,2,0,0,0,3,2,0,0,0,0,17,0,0,16,2020-2021
   Sergio Gómez,10,es ESP,LW,20-117,24,13,10,3,2,0,0,5,0,1,0,1,0,8,0,0,16,2020-2021
David Ferreiro,7,es ESP,RW,32-273,90,40,34,6,1,0,2,13,1,4,3,1,0,20,0,2,16,2020-2021
Borja García,24,es ESP,LM,30-058,55,22,20,2,1,0,0,1,0,0,0,0,0,18,0,1,16,2020-2021
   Rafa Mir,9,es ESP,LM,23-195,35,5,5,0,0,0,0,1,0,0,0,0,0,3,0,0,16,2020-2021
Pedro Mosquera,5,es ESP,CM,32-253,90,52,48,4,4,0,2,0,0,0,0,0,0,42,0,1,16,2020-2021
Mikel Rico,17,es ESP,RM,36-056,66,26,26,0,0,0,0,0,0,0,0,0,0,21,0,1,16,2020-2021
   Jaime Seoane,20,es ESP,RM,23-343,24,10,10,0,0,0,0,0,0,0,0,0,0,9,0,0,16,2020-2021
Javi Galán,11,es ESP,LB,26-041,90,55,44,11,1,0,1,7,10,0,0,0,0,47,0,3,16,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-105,90,69,64,5,5,0,1,0,0,0,0,0,0,57,0,0,16,2020-2021
Jorge Pulido,14,es ESP,CB,29-266,90,45,42,3,1,0,0,0,2,0,0,0,0,42,0,0,16,2020-2021
Pedro López Muñoz,19,es ESP,RB,37-059,79,49,38,11,2,0,0,3,9,0,0,0,0,41,0,0,16,2020-2021
   Juan Carlos,21,es ESP,RB,29-290,11,6,6,0,0,0,0,0,0,0,0,0,0,3,0,0,16,2020-2021
Álvaro Fernández,1,es ESP,GK,22-261,90,38,30,8,1,0,0,0,0,0,0,0,0,33,0,0,16,2020-2021
João Félix,7,pt POR,FW,21-050,70,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0,16,2020-2021
   Ángel Correa,10,ar ARG,FW,25-296,20,12,12,0,0,0,0,0,0,0,0,0,0,9,0,0,16,2020-2021
Luis Suárez,9,uy URU,FW,33-341,79,22,21,1,0,0,0,0,0,0,0,0,0,14,0,0,16,2020-2021
   José María Giménez,2,uy URU,RB,25-345,11,8,4,4,0,0,0,0,4,0,0,0,0,4,0,0,16,2020-2021
Thomas Lemar,11,fr FRA,CM,25-048,70,35,31,4,1,0,1,3,0,3,0,3,0,26,0,2,16,2020-2021
   Lucas Torreira,5,uy URU,"DM,CM",24-323,20,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,16,2020-2021
Koke,6,es ESP,CM,28-357,90,65,64,0,0,0,0,0,0,0,0,0,0,55,1,0,16,2020-2021
Marcos Llorente,14,es ESP,"CM,WB,RM",25-335,90,39,33,6,0,0,1,3,6,0,0,0,0,20,0,3,16,2020-2021
Yannick Carrasco,21,be BEL,"WB,LM",27-117,90,50,44,6,1,0,0,7,3,2,1,0,0,37,0,2,16,2020-2021
Šime Vrsaljko,24,hr CRO,WB,28-355,56,33,25,7,0,0,1,1,7,0,0,0,0,20,1,1,16,2020-2021
   Saúl Ñíguez,8,es ESP,CM,26-039,34,17,17,0,0,0,0,0,0,0,0,0,0,15,0,0,16,2020-2021
Mario Hermoso,22,es ESP,"CB,LB",25-195,90,75,69,6,2,0,3,0,4,0,0,0,0,56,0,1,16,2020-2021
Felipe,18,br BRA,CB,31-228,90,56,54,2,2,0,0,0,0,0,0,0,0,44,0,0,16,2020-2021
Stefan Savić,15,me MNE,CB,29-357,90,50,48,2,2,0,0,0,0,0,0,0,0,41,0,0,16,2020-2021
Jan Oblak,13,si SVN,GK,27-358,90,28,13,15,3,0,0,0,0,0,0,0,0,13,0,0,16,2020-2021
Jaime Mata,7,es ESP,FW,32-067,68,21,21,0,0,0,0,0,0,0,0,0,0,17,0,1,16,2020-2021
   Enes Ünal,10,tr TUR,FW,23-234,22,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2020-2021
Ángel Rodríguez,9,es ESP,FW,33-248,90,24,24,0,0,0,0,1,0,0,0,0,0,16,0,1,16,2020-2021
Marc Cucurella,15,es ESP,LM,22-161,90,57,54,3,0,0,0,2,3,0,0,0,0,40,0,1,16,2020-2021
David Timor,24,es ESP,CM,31-074,87,64,59,5,2,0,5,3,0,2,0,1,0,50,0,1,16,2020-2021
   John Joe,38,ie IRL,CM,17-067,3,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,16,2020-2021
Nemanja Maksimović,20,rs SRB,CM,25-339,90,29,28,1,0,0,0,2,0,0,0,0,0,24,0,0,16,2020-2021
Francisco Portillo,8,es ESP,RM,30-200,90,64,61,3,1,0,0,4,2,0,0,0,0,50,0,2,16,2020-2021
Mathías Olivera,17,uy URU,LB,23-060,90,81,66,15,1,0,1,5,14,0,0,0,0,59,0,0,16,2020-2021
Xabier Etxeita,4,es ESP,CB,33-060,90,32,32,0,0,0,0,0,0,0,0,0,0,24,0,1,16,2020-2021
Djené,2,tg TOG,CB,28-365,90,47,47,0,0,0,0,0,0,0,0,0,0,34,0,1,16,2020-2021
Iglesias,29,es ESP,RB,22-180,90,53,46,7,1,0,0,3,6,0,0,0,0,36,0,1,16,2020-2021
Rubén Yáñez,1,es ESP,GK,27-079,90,28,22,6,3,0,0,0,0,0,0,0,0,18,0,0,16,2020-2021
Lucas Boyé,9,ar ARG,FW,24-306,86,21,21,0,0,0,0,0,0,0,0,0,0,16,0,0,16,2020-2021
   Guido Carrillo,21,ar ARG,FW,29-219,4,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,16,2020-2021
