player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,24-289,90,15,13,2,0,0,0,0,0,0,0,0,0,13,0,1,13,2020-2021
Fidel,16,es ESP,LM,31-047,90,56,51,5,1,0,1,4,3,1,0,1,0,45,0,0,13,2020-2021
Pere Milla,10,es ESP,CM,28-081,45,13,12,1,1,0,0,0,0,0,0,0,0,10,0,2,13,2020-2021
   Raúl Guti,14,es ESP,CM,23-349,45,31,31,0,0,0,0,0,0,0,0,0,0,26,0,0,13,2020-2021
Tete Morente,11,es ESP,CM,24-009,90,41,41,0,0,0,0,4,0,0,0,0,0,31,0,0,13,2020-2021
Josan,17,es ESP,RM,31-010,72,35,29,6,1,0,0,9,1,4,0,4,0,23,0,2,13,2020-2021
   Emiliano Rigoni,22,ar ARG,RM,27-313,18,9,7,2,1,0,0,2,0,1,0,1,0,7,0,0,13,2020-2021
Iván Marcone,4,ar ARG,DM,30-193,90,83,80,3,3,0,0,0,0,0,0,0,0,74,0,0,13,2020-2021
Josema,24,es ESP,LB,24-190,45,31,18,13,3,0,0,1,10,0,0,0,0,25,0,1,13,2020-2021
   Juan Sánchez Miño,3,ar ARG,LB,30-347,45,43,39,4,2,0,0,0,2,0,0,0,0,42,0,0,13,2020-2021
Diego González,2,es ESP,CB,25-320,90,69,67,2,2,0,0,0,0,0,0,0,0,59,0,0,13,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-053,90,52,50,1,1,0,0,0,0,0,0,0,0,46,1,0,13,2020-2021
Antonio Barragán,19,es ESP,RB,33-184,90,71,64,7,0,0,0,5,7,0,0,0,0,56,0,2,13,2020-2021
Édgar Badía,13,es ESP,GK,28-305,90,29,20,9,2,0,0,0,0,0,0,0,0,23,0,0,13,2020-2021
Roberto Soldado,9,es ESP,FW,35-200,80,20,18,1,0,0,0,2,0,0,0,0,0,12,1,1,13,2020-2021
   Jorge Molina,23,es ESP,FW,38-235,10,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,13,2020-2021
Luis Javier Suárez,7,co COL,LM,23-011,74,9,9,0,0,1,0,0,0,0,0,0,0,5,0,0,13,2020-2021
   Antonio Puertas,10,es ESP,LM,28-296,16,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,13,2020-2021
Yangel Herrera,21,ve VEN,CM,22-334,90,27,27,0,0,0,0,3,0,0,0,0,0,15,0,2,13,2020-2021
Luis Milla,5,es ESP,CM,26-067,90,28,22,6,1,0,0,5,0,5,1,2,0,21,0,0,13,2020-2021
Darwin Machís,11,ve VEN,RM,27-310,88,28,23,4,4,0,0,8,0,0,0,0,0,15,1,1,13,2020-2021
   Quini,17,es ESP,RM,31-080,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-278,88,33,31,2,2,0,0,0,0,0,0,0,0,23,0,3,13,2020-2021
