Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Jaime Mata,7,es ESP,FW,32-088,63,0,0,0,0,0,0,1,0,24,2,0,0,0.0,0.0,0.0,0,0,14,20,70.0,0,15,2,0,0,19,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-269,27,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,3,0,0,0,19,2020-2021
Carles Aleñá,11,es ESP,FW,23-015,86,0,1,0,0,4,0,0,0,54,2,0,2,0.2,0.2,0.4,7,2,27,40,67.5,4,32,3,7,5,19,2020-2021
   Iglesias,29,es ESP,FW,22-201,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,19,2020-2021
Marc Cucurella,15,es ESP,LM,22-182,90,0,0,0,0,0,0,0,0,39,1,0,2,0.0,0.0,0.0,2,0,25,27,92.6,2,18,3,2,0,19,2020-2021
Mauro Arambarri,18,uy URU,CM,25-112,86,1,0,0,0,3,2,0,0,67,1,2,0,0.3,0.3,0.0,2,0,40,52,76.9,4,38,0,2,0,19,2020-2021
   David Timor,24,es ESP,CM,31-095,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,1,0,0,0,19,2020-2021
Nemanja Maksimović,20,rs SRB,CM,25-360,90,0,0,0,0,0,0,0,0,36,2,3,4,0.0,0.0,0.0,2,0,20,25,80.0,3,15,2,0,0,19,2020-2021
Takefusa Kubo,5,jp JPN,RM,19-230,79,0,0,0,0,3,2,0,0,40,0,1,1,0.1,0.1,0.0,4,0,20,27,74.1,1,26,4,6,3,19,2020-2021
   Francisco Portillo,8,es ESP,RM,30-221,11,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,7,0,0,0,19,2020-2021
Allan Nyom,12,cm CMR,LB,32-255,90,0,0,0,0,1,1,1,0,69,0,0,0,0.0,0.0,0.1,3,0,41,62,66.1,2,30,2,1,1,19,2020-2021
Xabier Etxeita,4,es ESP,CB,33-081,90,0,0,0,0,1,0,0,0,62,1,1,1,0.1,0.1,0.0,1,0,36,49,73.5,4,27,0,0,0,19,2020-2021
Djené,2,tg TOG,CB,29-020,90,0,0,0,0,0,0,0,0,51,3,0,0,0.0,0.0,0.0,0,0,31,40,77.5,4,27,0,0,0,19,2020-2021
Damián Suárez,22,uy URU,RB,32-268,90,0,0,0,0,0,0,0,0,68,1,0,3,0.0,0.0,0.0,0,0,43,60,71.7,4,22,1,1,0,19,2020-2021
Rubén Yáñez,1,es ESP,GK,27-100,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,15,27,55.6,0,11,0,0,0,19,2020-2021
Jaime Mata,7,es ESP,FW,32-088,63,0,0,0,0,0,0,1,0,24,2,0,0,0.0,0.0,0.0,0,0,14,20,70.0,0,15,2,0,0,19,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-269,27,0,0,0,0,0,0,0,0,6,1,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,3,0,0,0,19,2020-2021
Carles Aleñá,11,es ESP,FW,23-015,86,0,1,0,0,4,0,0,0,54,2,0,2,0.2,0.2,0.4,7,2,27,40,67.5,4,32,3,7,5,19,2020-2021
   Iglesias,29,es ESP,FW,22-201,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,19,2020-2021
Marc Cucurella,15,es ESP,LM,22-182,90,0,0,0,0,0,0,0,0,39,1,0,2,0.0,0.0,0.0,2,0,25,27,92.6,2,18,3,2,0,19,2020-2021
Mauro Arambarri,18,uy URU,CM,25-112,86,1,0,0,0,3,2,0,0,67,1,2,0,0.3,0.3,0.0,2,0,40,52,76.9,4,38,0,2,0,19,2020-2021
   David Timor,24,es ESP,CM,31-095,4,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,1,1,0,0,0,19,2020-2021
Nemanja Maksimović,20,rs SRB,CM,25-360,90,0,0,0,0,0,0,0,0,36,2,3,4,0.0,0.0,0.0,2,0,20,25,80.0,3,15,2,0,0,19,2020-2021
Takefusa Kubo,5,jp JPN,RM,19-230,79,0,0,0,0,3,2,0,0,40,0,1,1,0.1,0.1,0.0,4,0,20,27,74.1,1,26,4,6,3,19,2020-2021
   Francisco Portillo,8,es ESP,RM,30-221,11,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,7,0,0,0,19,2020-2021
Allan Nyom,12,cm CMR,LB,32-255,90,0,0,0,0,1,1,1,0,69,0,0,0,0.0,0.0,0.1,3,0,41,62,66.1,2,30,2,1,1,19,2020-2021
Xabier Etxeita,4,es ESP,CB,33-081,90,0,0,0,0,1,0,0,0,62,1,1,1,0.1,0.1,0.0,1,0,36,49,73.5,4,27,0,0,0,19,2020-2021
Djené,2,tg TOG,CB,29-020,90,0,0,0,0,0,0,0,0,51,3,0,0,0.0,0.0,0.0,0,0,31,40,77.5,4,27,0,0,0,19,2020-2021
Damián Suárez,22,uy URU,RB,32-268,90,0,0,0,0,0,0,0,0,68,1,0,3,0.0,0.0,0.0,0,0,43,60,71.7,4,22,1,1,0,19,2020-2021
Rubén Yáñez,1,es ESP,GK,27-100,90,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,15,27,55.6,0,11,0,0,0,19,2020-2021
Loren Morón,16,es ESP,FW,27-021,81,0,0,0,0,1,0,0,0,23,3,0,1,0.1,0.1,0.0,1,0,5,13,38.5,2,11,0,1,1,19,2020-2021
   Borja Iglesias,9,es ESP,FW,28-003,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,6,0,1,1,19,2020-2021
Aitor Ruibal,24,es ESP,LW,24-304,30,0,0,0,0,1,0,0,0,16,1,0,1,0.0,0.0,0.1,3,0,6,10,60.0,2,8,2,4,2,19,2020-2021
   Rodri,28,es ESP,LW,20-249,60,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.0,1,0,15,19,78.9,2,16,1,1,0,19,2020-2021
Diego Lainez,20,mx MEX,RW,20-225,81,0,0,0,0,0,0,0,0,30,0,2,0,0.0,0.0,0.1,2,1,14,22,63.6,1,20,3,6,4,19,2020-2021
   Álex Moreno,15,es ESP,RW,27-226,9,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,1,1,1,19,2020-2021
Nabil Fekir,8,fr FRA,AM,27-186,90,0,2,0,0,4,1,0,0,55,1,0,1,0.1,0.1,0.5,8,3,32,43,74.4,3,27,5,4,4,19,2020-2021
Sergio Canales,10,es ESP,DM,29-339,90,2,0,0,0,2,2,0,0,61,1,1,0,0.3,0.3,0.0,0,0,44,52,84.6,5,38,3,2,1,19,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-283,67,0,0,0,0,1,0,0,0,32,0,2,3,0.0,0.0,0.0,0,0,19,25,76.0,1,18,0,3,3,19,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-114,23,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,5,0,0,0,19,2020-2021
Juan Miranda,33,es ESP,LB,21-001,90,0,0,0,0,1,0,0,0,59,1,4,0,0.0,0.0,0.0,1,0,36,46,78.3,3,22,1,2,1,19,2020-2021
Víctor Ruiz,6,es ESP,CB,31-361,90,0,0,0,0,0,0,1,0,46,1,2,1,0.0,0.0,0.0,0,0,29,37,78.4,1,20,0,0,0,19,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-090,90,0,0,0,0,1,1,0,0,45,0,1,1,0.1,0.1,0.0,1,0,32,39,82.1,0,24,0,0,0,19,2020-2021
Emerson,22,br BRA,RB,22-006,90,0,0,0,0,0,0,0,0,57,0,5,0,0.0,0.0,0.0,4,0,32,46,69.6,4,26,4,0,0,19,2020-2021
Joel Robles,1,es ESP,GK,30-217,90,0,0,0,0,0,0,1,0,39,0,0,0,0.0,0.0,0.0,0,0,20,37,54.1,0,21,0,0,0,19,2020-2021
Loren Morón,16,es ESP,FW,27-021,81,0,0,0,0,1,0,0,0,23,3,0,1,0.1,0.1,0.0,1,0,5,13,38.5,2,11,0,1,1,19,2020-2021
   Borja Iglesias,9,es ESP,FW,28-003,9,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,2,4,50.0,0,6,0,1,1,19,2020-2021
Aitor Ruibal,24,es ESP,LW,24-304,30,0,0,0,0,1,0,0,0,16,1,0,1,0.0,0.0,0.1,3,0,6,10,60.0,2,8,2,4,2,19,2020-2021
   Rodri,28,es ESP,LW,20-249,60,0,0,0,0,1,0,0,0,25,0,0,1,0.0,0.0,0.0,1,0,15,19,78.9,2,16,1,1,0,19,2020-2021
Diego Lainez,20,mx MEX,RW,20-225,81,0,0,0,0,0,0,0,0,30,0,2,0,0.0,0.0,0.1,2,1,14,22,63.6,1,20,3,6,4,19,2020-2021
   Álex Moreno,15,es ESP,RW,27-226,9,0,0,0,0,0,0,0,0,7,0,1,0,0.0,0.0,0.0,0,0,3,5,60.0,0,4,1,1,1,19,2020-2021
Nabil Fekir,8,fr FRA,AM,27-186,90,0,2,0,0,4,1,0,0,55,1,0,1,0.1,0.1,0.5,8,3,32,43,74.4,3,27,5,4,4,19,2020-2021
Sergio Canales,10,es ESP,DM,29-339,90,2,0,0,0,2,2,0,0,61,1,1,0,0.3,0.3,0.0,0,0,44,52,84.6,5,38,3,2,1,19,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-283,67,0,0,0,0,1,0,0,0,32,0,2,3,0.0,0.0,0.0,0,0,19,25,76.0,1,18,0,3,3,19,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-114,23,0,0,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,5,0,0,0,19,2020-2021
Juan Miranda,33,es ESP,LB,21-001,90,0,0,0,0,1,0,0,0,59,1,4,0,0.0,0.0,0.0,1,0,36,46,78.3,3,22,1,2,1,19,2020-2021
Víctor Ruiz,6,es ESP,CB,31-361,90,0,0,0,0,0,0,1,0,46,1,2,1,0.0,0.0,0.0,0,0,29,37,78.4,1,20,0,0,0,19,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-090,90,0,0,0,0,1,1,0,0,45,0,1,1,0.1,0.1,0.0,1,0,32,39,82.1,0,24,0,0,0,19,2020-2021
