player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Ante Budimir,17,hr CRO,FW,29-293,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,36,2020-2021
Ezequiel Ávila,9,ar ARG,FW,27-094,63,5,2,3,1,1,2,3,66.7,1,0,0,0,0,5,0,0,36,2020-2021
   Enric Gallego,19,es ESP,FW,34-241,27,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,36,2020-2021
Rubén García,14,es ESP,LM,27-301,70,1,0,0,0,1,0,0,,0,3,0,3,0,1,1,0,36,2020-2021
   Jony,7,es ESP,LM,29-306,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Oier Sanjurjo,6,es ESP,CM,34-351,63,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,36,2020-2021
   Roberto Torres,10,es ESP,RM,32-065,27,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,36,2020-2021
Lucas Torró,24,es ESP,CM,26-296,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,36,2020-2021
Javi Martínez,28,es ESP,RM,21-140,63,2,1,0,1,1,2,2,100.0,0,1,0,1,0,2,0,0,36,2020-2021
   Jon Moncayola,27,es ESP,CM,22-363,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Manu Sánchez,39,es ESP,LB,20-260,87,2,0,0,0,2,1,3,33.3,2,0,0,0,1,3,2,0,36,2020-2021
   Juan Cruz Armada,3,es ESP,LB,28-287,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
David García,5,es ESP,CB,27-086,90,1,0,0,1,0,0,0,,0,0,0,0,2,3,3,0,36,2020-2021
Unai García,4,es ESP,CB,29-097,90,1,1,0,0,1,0,1,0.0,1,2,2,0,0,1,1,0,36,2020-2021
Nacho Vidal,2,es ESP,RB,26-107,90,5,4,3,1,1,2,3,66.7,1,1,0,1,0,5,1,0,36,2020-2021
Juan Pérez,25,es ESP,GK,24-300,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,2020-2021
Rubén Sobrino,21,es ESP,"FW,RM",28-344,76,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,36,2020-2021
   Álvaro Negredo,18,es ESP,FW,35-264,14,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Ivan Šaponjić,12,rs SRB,FW,23-282,68,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0,36,2020-2021
   Jairo Izquierdo,25,es ESP,"RM,FW",27-201,22,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0,36,2020-2021
Anthony Lozano,9,hn HON,"RM,FW,LM",28-016,90,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,0,0,36,2020-2021
Jon Ander Garrido,5,es ESP,CM,31-214,76,2,1,2,0,0,2,2,100.0,0,0,0,0,3,5,0,0,36,2020-2021
   Jorge Pombo,11,es ESP,LM,27-078,14,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,36,2020-2021
Jens Jønsson,2,dk DEN,CM,28-121,90,3,1,2,1,0,1,3,33.3,2,1,0,1,4,7,0,0,36,2020-2021
Isaac Carcelen,20,es ESP,"RB,RM",28-018,90,5,2,3,1,1,1,1,100.0,0,0,0,0,2,7,1,0,36,2020-2021
Alfonso Espino,22,uy URU,LB,29-126,90,5,2,4,1,0,1,1,100.0,0,0,0,0,2,7,1,0,36,2020-2021
Marcos Mauro López Gutiérrez,4,ar ARG,CB,30-122,90,2,1,2,0,0,1,1,100.0,0,1,1,0,2,4,4,0,36,2020-2021
Pedro Alcalá,19,es ESP,CB,32-053,90,2,0,1,1,0,0,0,,0,3,2,1,0,2,6,0,36,2020-2021
Carlos Akapo,15,gq EQG,RB,28-060,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,36,2020-2021
   Alberto Perea,10,es ESP,"LM,CM",30-143,71,2,2,0,2,0,0,0,,0,1,0,1,0,2,0,0,36,2020-2021
David Gil,13,es ESP,GK,27-120,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,36,2020-2021
Lucas Boyé,9,ar ARG,FW,25-072,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,36,2020-2021
Guido Carrillo,21,ar ARG,FW,29-351,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,36,2020-2021
Fidel,16,es ESP,"LM,LB",31-196,90,2,2,2,0,0,1,2,50.0,1,0,0,0,0,2,0,0,36,2020-2021
Iván Marcone,4,ar ARG,CM,30-342,78,2,1,0,2,0,0,1,0.0,1,0,0,0,2,4,0,0,36,2020-2021
   Nino,7,es ESP,CM,40-335,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Omenuke Mfulu,6,cd COD,CM,27-052,56,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,36,2020-2021
   Víctor Rodríguez,8,es ESP,"CM,DM",31-292,34,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,36,2020-2021
Josan,17,es ESP,RM,31-159,56,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
   Pablo Piatti,20,ar ARG,RM,32-041,34,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,36,2020-2021
Josema,24,es ESP,LB,24-339,56,1,1,0,1,0,0,0,,0,1,0,1,0,1,5,0,36,2020-2021
   Pere Milla,10,es ESP,LM,28-230,34,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Diego González,2,es ESP,CB,26-103,90,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,2,0,36,2020-2021
Dani Calvo,12,es ESP,CB,27-040,90,1,0,1,0,0,0,0,,0,0,0,0,0,1,1,0,36,2020-2021
Helibelton Palacios,18,co COL,RB,27-334,90,2,1,1,1,0,1,2,50.0,1,0,0,0,1,3,3,0,36,2020-2021
Paulo Gazzaniga,1,ar ARG,GK,29-129,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,36,2020-2021
Joselu,9,es ESP,FW,31-045,89,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,2,0,36,2020-2021
   Deyverson,14,br BRA,FW,30-003,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Luis Rioja,11,es ESP,LW,27-207,77,1,1,1,0,0,0,4,0.0,4,1,0,1,3,4,3,0,36,2020-2021
   Jota,24,es ESP,LW,29-329,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,36,2020-2021
Édgar Méndez,16,es ESP,RW,31-129,78,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,1,0,36,2020-2021
   Facundo Pellistri,37,uy URU,RW,19-142,12,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,36,2020-2021
Manu García,19,es ESP,LM,35-015,90,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,1,0,36,2020-2021
Tomás Pina Isla,8,es ESP,CM,33-209,90,0,0,0,0,0,0,1,0.0,1,0,0,0,3,3,5,0,36,2020-2021
