player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-119,82,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,37,2020-2021
   Loren Morón,16,es ESP,FW,27-137,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,37,2020-2021
Rodri,28,es ESP,LW,21-000,71,0,0,0,0,0,0,0,,0,3,0,3,0,0,0,0,37,2020-2021
   Cristian Tello,11,es ESP,LW,29-278,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,37,2020-2021
Joaquín,17,es ESP,RW,39-299,58,1,0,0,1,0,0,1,0.0,1,0,0,0,1,2,2,0,37,2020-2021
   Diego Lainez,20,mx MEX,RW,20-341,32,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,37,2020-2021
Nabil Fekir,8,fr FRA,AM,27-302,90,2,1,0,1,1,0,2,0.0,2,1,0,1,0,2,0,0,37,2020-2021
Sergio Canales,10,es ESP,DM,30-089,82,0,0,0,0,0,0,2,0.0,2,0,0,0,1,1,1,0,37,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-230,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,2020-2021
Guido Rodríguez,21,ar ARG,DM,27-034,90,1,1,0,1,0,1,2,50.0,1,1,1,0,0,1,0,0,37,2020-2021
Juan Miranda,33,es ESP,LB,21-117,90,3,1,1,2,0,2,2,100.0,0,3,1,2,0,3,2,0,37,2020-2021
Víctor Ruiz,6,es ESP,CB,32-111,90,1,0,0,1,0,0,0,,0,2,1,1,2,3,7,0,37,2020-2021
Marc Bartra,5,es ESP,CB,30-121,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,37,2020-2021
Emerson,22,br BRA,RB,22-122,90,1,1,1,0,0,1,2,50.0,1,1,0,1,0,1,1,0,37,2020-2021
Claudio Bravo,25,cl CHI,GK,38-033,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,2020-2021
Rafa Mir,9,es ESP,FW,23-332,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,37,2020-2021
Sandro Ramírez,6,es ESP,FW,25-311,90,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,0,0,37,2020-2021
Javi Galán,11,es ESP,LW,26-178,60,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,37,2020-2021
   Sergio Gómez,10,es ESP,LW,20-254,30,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,37,2020-2021
Pablo Maffeo,3,es ESP,RW,23-308,60,1,1,1,0,0,0,1,0.0,1,2,0,2,0,1,0,0,37,2020-2021
   Pedro López Muñoz,19,es ESP,RW,37-196,30,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,3,0,37,2020-2021
Jaime Seoane,20,es ESP,CM,24-114,90,3,2,1,2,0,2,3,66.7,1,0,0,0,0,3,1,0,37,2020-2021
David Ferreiro,7,es ESP,CM,33-045,90,2,1,1,1,0,1,4,25.0,3,2,0,2,2,4,0,0,37,2020-2021
Mikel Rico,17,es ESP,DM,36-193,61,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,0,0,37,2020-2021
   Dani Escriche,23,es ESP,DM,23-053,28,0,0,0,0,0,0,0,,0,2,0,2,0,0,1,0,37,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-242,79,1,0,1,0,0,0,0,,0,1,1,0,2,3,1,0,37,2020-2021
   Pedro Mosquera,5,es ESP,CB,33-025,11,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0,37,2020-2021
Jorge Pulido,14,es ESP,CB,30-038,90,1,1,1,0,0,1,2,50.0,1,1,1,0,2,3,2,0,37,2020-2021
Denis Vavro,25,sk SVK,CB,25-036,6,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,37,2020-2021
   Gastón Silva,22,uy URU,CB,27-072,84,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,37,2020-2021
Álvaro Fernández,1,es ESP,GK,23-033,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,37,2020-2021
Ivan Šaponjić,12,rs SRB,FW,23-287,71,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,37,2020-2021
   Álvaro Negredo,18,es ESP,FW,35-269,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,37,2020-2021
Filip Malbašić,24,rs SRB,"FW,LM",28-179,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,0,37,2020-2021
Anthony Lozano,9,hn HON,"LM,FW",28-021,90,1,0,0,1,0,1,3,33.3,2,2,1,1,0,1,0,0,37,2020-2021
José Mari,6,es ESP,CM,33-161,71,6,3,3,2,1,3,4,75.0,1,0,0,0,0,6,1,1,37,2020-2021
   Rubén Sobrino,21,es ESP,RM,28-349,19,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,37,2020-2021
