player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Jaime Mata,7,es ESP,FW,32-088,63,20,19,1,0,0,0,0,1,0,0,0,0,14,0,1,19,2020-2021
   Ángel Rodríguez,9,es ESP,FW,33-269,27,6,6,0,0,0,0,0,0,0,0,0,0,4,0,0,19,2020-2021
Carles Aleñá,11,es ESP,FW,23-015,86,40,36,4,1,0,0,4,0,3,0,2,0,27,0,0,19,2020-2021
   Iglesias,29,es ESP,FW,22-201,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2020-2021
Marc Cucurella,15,es ESP,LM,22-182,90,27,27,0,0,0,0,1,0,0,0,0,0,25,0,0,19,2020-2021
Mauro Arambarri,18,uy URU,CM,25-112,86,52,51,1,1,0,2,1,0,0,0,0,0,40,0,0,19,2020-2021
   David Timor,24,es ESP,CM,31-095,4,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,19,2020-2021
Nemanja Maksimović,20,rs SRB,CM,25-360,90,25,23,2,1,0,0,0,0,0,0,0,0,20,0,0,19,2020-2021
Takefusa Kubo,5,jp JPN,RM,19-230,79,27,27,0,0,0,0,4,0,0,0,0,0,20,0,2,19,2020-2021
   Francisco Portillo,8,es ESP,RM,30-221,11,8,8,0,0,0,1,0,0,0,0,0,0,6,0,0,19,2020-2021
Allan Nyom,12,cm CMR,LB,32-255,90,62,47,15,1,0,3,9,14,0,0,0,0,41,0,0,19,2020-2021
Xabier Etxeita,4,es ESP,CB,33-081,90,49,46,3,3,0,1,0,0,0,0,0,0,36,0,2,19,2020-2021
Djené,2,tg TOG,CB,29-020,90,40,40,0,0,0,0,1,0,0,0,0,0,31,0,0,19,2020-2021
Damián Suárez,22,uy URU,RB,32-268,90,60,44,16,3,0,0,2,13,0,0,0,0,43,0,0,19,2020-2021
Rubén Yáñez,1,es ESP,GK,27-100,90,27,15,12,4,0,0,0,0,0,0,0,0,15,0,0,19,2020-2021
Rafa Mir,9,es ESP,FW,23-216,90,16,16,0,0,0,0,1,0,0,0,0,0,8,0,1,19,2020-2021
Javier Ontiveros,15,es ESP,AM,23-133,61,27,18,9,4,1,1,7,0,5,2,3,0,19,0,2,19,2020-2021
   David Ferreiro,7,es ESP,"WB,AM",32-294,29,22,18,4,1,0,0,4,2,1,0,1,0,12,0,0,19,2020-2021
Dani Escriche,23,es ESP,AM,22-302,61,16,15,0,0,0,0,2,0,0,0,0,0,9,1,1,19,2020-2021
   Sergio Gómez,10,es ESP,"WB,AM",20-138,29,18,12,6,0,0,0,3,4,2,0,2,0,13,0,1,19,2020-2021
Jaime Seoane,20,es ESP,CM,23-364,90,33,32,1,1,0,1,0,0,0,0,0,0,27,0,1,19,2020-2021
Mikel Rico,17,es ESP,CM,36-077,90,43,41,2,0,0,3,1,0,0,0,0,0,29,0,2,19,2020-2021
Javi Galán,11,es ESP,WB,26-062,78,47,37,9,0,0,0,3,9,0,0,0,0,33,1,4,19,2020-2021
   Borja García,24,es ESP,AM,30-079,12,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,19,2020-2021
Pablo Maffeo,3,es ESP,WB,23-192,78,40,32,8,0,0,0,3,8,0,0,0,0,27,0,0,19,2020-2021
   Shinji Okazaki,12,jp JPN,AM,34-279,12,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,19,2020-2021
Gastón Silva,22,uy URU,CB,26-321,90,60,58,2,2,0,1,0,0,0,0,0,0,54,0,0,19,2020-2021
Dimitris Siovas,18,gr GRE,CB,32-126,90,50,48,2,1,0,1,0,0,0,0,0,0,37,0,0,19,2020-2021
Jorge Pulido,14,es ESP,CB,29-287,90,59,53,6,3,0,1,0,3,0,0,0,0,50,0,1,19,2020-2021
Álvaro Fernández,1,es ESP,GK,22-282,90,38,28,10,3,0,0,0,0,0,0,0,0,29,0,0,19,2020-2021
Loren Morón,16,es ESP,FW,27-021,81,13,13,0,0,0,0,0,0,0,0,0,0,5,0,0,19,2020-2021
   Borja Iglesias,9,es ESP,FW,28-003,9,4,4,0,0,0,0,0,0,0,0,0,0,2,0,1,19,2020-2021
Aitor Ruibal,24,es ESP,LW,24-304,30,10,10,0,0,0,0,1,0,0,0,0,0,6,0,2,19,2020-2021
   Rodri,28,es ESP,LW,20-249,60,19,18,1,0,0,0,1,1,0,0,0,0,15,0,0,19,2020-2021
Diego Lainez,20,mx MEX,RW,20-225,81,22,22,0,0,0,0,0,0,0,0,0,0,14,0,1,19,2020-2021
   Álex Moreno,15,es ESP,RW,27-226,9,5,3,2,0,0,0,0,2,0,0,0,0,3,0,1,19,2020-2021
Nabil Fekir,8,fr FRA,AM,27-186,90,43,33,10,4,0,0,7,1,5,2,2,0,32,0,0,19,2020-2021
Sergio Canales,10,es ESP,DM,29-339,90,52,46,6,4,0,1,2,0,0,0,0,0,44,0,0,19,2020-2021
Guido Rodríguez,21,ar ARG,DM,26-283,67,25,24,1,1,0,0,0,0,0,0,0,0,19,0,1,19,2020-2021
   Andrés Guardado,18,mx MEX,DM,34-114,23,8,8,0,0,0,1,0,0,0,0,0,0,6,0,0,19,2020-2021
Juan Miranda,33,es ESP,LB,21-001,90,46,29,16,0,0,0,2,16,0,0,0,0,36,1,1,19,2020-2021
Víctor Ruiz,6,es ESP,CB,31-361,90,37,34,3,3,0,1,0,0,0,0,0,0,29,0,0,19,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-090,90,39,37,2,2,0,0,0,0,0,0,0,0,32,0,1,19,2020-2021
Emerson,22,br BRA,RB,22-006,90,46,36,10,2,0,0,3,8,0,0,0,0,32,0,2,19,2020-2021
Joel Robles,1,es ESP,GK,30-217,90,37,29,8,0,0,0,0,0,0,0,0,0,20,0,0,19,2020-2021
