player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Lionel Messi,10,ar ARG,FW,33-234,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,2020-2021
Antoine Griezmann,7,fr FRA,LW,29-329,80,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,23,2020-2021
   Ousmane Dembélé,11,fr FRA,LW,23-274,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,2020-2021
Francisco Trincão,17,pt POR,RW,21-046,90,1,0,0,1,0,1,1,100.0,0,1,0,1,1,2,0,0,23,2020-2021
Riqui Puig,12,es ESP,LM,21-184,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,2020-2021
Sergio Busquets,5,es ESP,CM,32-212,45,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,0,23,2020-2021
   Samuel Umtiti,23,fr FRA,CB,27-091,45,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,4,0,23,2020-2021
Ilaix Moriba,27,gn GUI,RM,18-025,63,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,0,1,23,2020-2021
   Pedri,16,es ESP,RM,18-080,27,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,23,2020-2021
Junior Firpo,24,es ESP,LB,24-175,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,2020-2021
Clément Lenglet,15,fr FRA,CB,25-241,90,1,1,1,0,0,0,0,,0,1,1,0,1,2,3,0,23,2020-2021
Frenkie de Jong,21,nl NED,"CB,CM",23-277,71,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,23,2020-2021
   Miralem Pjanić,8,ba BIH,CM,30-317,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,2020-2021
Óscar Mingueza,28,es ESP,RB,21-276,71,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,3,0,23,2020-2021
   Sergiño Dest,2,us USA,RB,20-102,19,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,23,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-289,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,23,2020-2021
Lucas Pérez,7,es ESP,FW,32-156,80,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,23,2020-2021
   Borja Sainz,29,es ESP,FW,20-012,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,23,2020-2021
