player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Lucas Boyé,9,ar ARG,FW,24-289,90,29,2,5,19,7,2,29,2,1,50.0,1,50.0,20,119,45,1,1,0,5,1,22,5,13,2020-2021
Fidel,16,es ESP,LM,31-047,90,67,1,11,36,21,3,67,2,2,100.0,0,0.0,49,262,111,3,3,1,4,4,53,5,13,2020-2021
Pere Milla,10,es ESP,CM,28-081,45,19,3,5,8,6,2,19,0,0,,0,,9,31,20,1,1,0,0,1,12,1,13,2020-2021
   Raúl Guti,14,es ESP,CM,23-349,45,33,1,7,18,8,0,33,2,2,100.0,0,0.0,27,132,36,0,1,0,0,2,26,1,13,2020-2021
Tete Morente,11,es ESP,CM,24-009,90,52,4,14,24,14,1,52,3,3,100.0,0,0.0,33,193,44,1,0,0,0,1,36,10,13,2020-2021
Josan,17,es ESP,RM,31-010,72,38,0,7,8,23,1,38,0,0,,0,,19,143,70,3,0,1,0,2,27,5,13,2020-2021
   Emiliano Rigoni,22,ar ARG,RM,27-313,18,10,0,1,1,8,0,10,0,0,,0,,5,19,9,0,1,0,1,0,7,2,13,2020-2021
Iván Marcone,4,ar ARG,DM,30-193,90,91,6,28,57,7,0,91,1,1,100.0,0,0.0,66,393,217,3,1,0,0,0,69,2,13,2020-2021
Josema,24,es ESP,LB,24-190,45,42,2,17,15,11,0,42,0,0,,0,,20,78,39,0,2,0,3,1,20,3,13,2020-2021
   Juan Sánchez Miño,3,ar ARG,LB,30-347,45,49,3,17,29,4,0,49,0,0,,0,,33,132,81,1,2,0,0,0,31,0,13,2020-2021
Diego González,2,es ESP,CB,25-320,90,80,9,35,41,4,2,80,0,0,,0,,54,260,164,0,0,0,0,0,55,0,13,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-053,90,62,4,27,33,2,2,62,0,0,,0,,41,268,208,1,0,0,0,0,46,0,13,2020-2021
Antonio Barragán,19,es ESP,RB,33-184,90,78,3,23,32,23,1,78,1,1,100.0,0,0.0,54,349,170,3,2,0,0,1,59,6,13,2020-2021
Édgar Badía,13,es ESP,GK,28-305,90,33,30,33,0,0,0,33,0,0,,0,,18,72,49,0,0,0,0,0,13,0,13,2020-2021
Roberto Soldado,9,es ESP,FW,35-200,80,33,2,4,6,23,9,33,0,0,,0,,12,50,17,1,1,0,3,0,14,6,13,2020-2021
   Jorge Molina,23,es ESP,FW,38-235,10,4,0,0,2,2,0,4,0,0,,0,,1,1,0,0,0,0,2,0,3,1,13,2020-2021
Luis Javier Suárez,7,co COL,LM,23-011,74,25,0,6,8,12,6,25,4,2,50.0,2,50.0,15,195,73,1,3,0,1,1,12,2,13,2020-2021
   Antonio Puertas,10,es ESP,LM,28-296,16,5,1,2,1,2,0,5,0,0,,0,,2,4,0,0,0,0,1,1,3,0,13,2020-2021
Yangel Herrera,21,ve VEN,CM,22-334,90,44,3,7,22,16,6,44,2,1,50.0,1,50.0,21,121,91,3,2,0,1,2,23,4,13,2020-2021
Luis Milla,5,es ESP,CM,26-067,90,36,2,7,19,10,0,36,0,0,,0,,21,100,29,0,0,0,0,1,20,3,13,2020-2021
Darwin Machís,11,ve VEN,RM,27-310,88,48,0,7,21,21,3,48,4,1,25.0,3,75.0,27,139,80,3,1,1,8,2,25,9,13,2020-2021
   Quini,17,es ESP,RM,31-080,2,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,13,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-278,88,39,2,7,31,2,2,39,0,0,,0,,26,130,49,1,2,1,0,0,20,0,13,2020-2021
   Yan Brice Eteki,8,cm CMR,DM,23-109,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,13,2020-2021
Carlos Neva,15,es ESP,LB,24-184,90,32,2,14,14,4,0,32,0,0,,0,,14,66,31,2,1,0,0,0,12,0,13,2020-2021
Nehuén Pérez,3,ar ARG,CB,20-172,90,29,5,14,14,1,1,29,0,0,,0,,15,101,50,0,0,0,0,0,16,0,13,2020-2021
Domingos Duarte,22,pt POR,CB,25-278,90,44,6,20,23,1,0,44,0,0,,0,,28,206,116,0,0,0,0,0,26,0,13,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-265,90,40,2,10,20,11,1,40,2,1,50.0,1,50.0,17,61,17,1,1,0,1,3,12,0,13,2020-2021
Rui Silva,1,pt POR,GK,26-310,90,26,19,26,0,0,0,26,0,0,,0,,13,64,37,0,0,0,0,0,9,0,13,2020-2021
Lionel Messi,10,ar ARG,FW,33-172,90,89,0,0,18,72,15,89,4,2,50.0,2,50.0,56,419,279,7,8,3,1,4,74,6,13,2020-2021
Martin Braithwaite,9,dk DEN,LW,29-191,90,46,0,3,16,27,9,46,3,2,66.7,1,33.3,29,126,54,3,1,4,6,0,37,9,13,2020-2021
Antoine Griezmann,7,fr FRA,RW,29-267,88,76,0,2,19,55,7,76,0,0,,0,,43,168,63,3,1,0,0,1,63,8,13,2020-2021
   Samuel Umtiti,23,fr FRA,RW,27-029,2,3,2,3,0,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,13,2020-2021
Philippe Coutinho,14,br BRA,AM,28-184,69,66,0,2,22,43,5,66,1,1,100.0,0,0.0,39,305,167,5,2,3,1,0,60,5,13,2020-2021
   Francisco Trincão,17,pt POR,AM,20-350,21,13,0,1,3,9,2,13,1,0,0.0,1,100.0,8,61,37,1,1,0,0,1,10,3,13,2020-2021
Frenkie de Jong,21,nl NED,DM,23-215,90,63,0,3,39,23,4,63,4,3,75.0,1,25.0,45,425,295,5,4,1,1,0,56,4,13,2020-2021
Sergio Busquets,5,es ESP,DM,32-150,57,56,1,8,35,13,0,56,0,0,,0,,36,137,72,0,0,0,0,0,44,0,13,2020-2021
   Pedri,16,es ESP,DM,18-018,33,33,0,1,16,16,1,33,0,0,,0,,18,90,39,1,1,0,0,0,27,3,13,2020-2021
Jordi Alba,18,es ESP,LB,31-267,90,115,5,18,38,59,4,115,0,0,,0,,61,269,180,5,3,0,1,1,81,18,13,2020-2021
Clément Lenglet,15,fr FRA,CB,25-179,90,85,8,26,53,6,2,85,1,1,100.0,0,0.0,49,297,192,1,1,0,1,0,59,0,13,2020-2021
Ronald Araújo,4,uy URU,CB,21-281,90,59,5,23,35,1,0,59,0,0,,0,,41,199,83,1,0,0,0,0,44,0,13,2020-2021
Sergiño Dest,2,us USA,RB,20-040,90,74,2,10,32,32,2,74,2,2,100.0,0,0.0,56,232,155,4,2,1,2,0,57,10,13,2020-2021
Marc-André ter Stegen,1,de GER,GK,28-227,90,29,25,29,1,0,0,29,0,0,,0,,16,78,64,0,0,0,0,0,13,0,13,2020-2021
Roger Martí,9,es ESP,FW,29-345,67,23,0,5,11,7,0,23,1,1,100.0,0,0.0,7,62,20,2,0,0,0,1,18,4,13,2020-2021
   José Luis Morales,11,es ESP,"FW,LM",33-143,23,18,0,1,7,10,2,18,3,1,33.3,2,66.7,10,75,40,1,1,2,1,2,11,2,13,2020-2021
Dani Gómez,21,es ESP,FW,22-136,90,32,1,3,17,12,1,32,2,1,50.0,1,50.0,17,114,51,1,4,0,2,1,26,6,13,2020-2021
Gonzalo Melero,22,es ESP,LM,26-346,81,34,3,6,17,11,1,34,0,0,,0,,18,86,36,1,1,0,1,0,27,5,13,2020-2021
   Sergio León,7,es ESP,FW,31-342,9,8,0,0,4,4,1,8,0,0,,0,,2,0,0,0,0,0,2,0,8,3,13,2020-2021
Mickael Malsa,12,mq MTQ,CM,25-062,90,68,8,30,35,3,0,68,3,2,66.7,1,33.3,35,170,63,1,0,0,1,1,38,1,13,2020-2021
Nikola Vukčević,17,me MNE,CM,29-000,67,23,3,10,13,0,0,23,0,0,,0,,15,59,21,0,0,0,0,0,16,0,13,2020-2021
   Nemanja Radoja,5,rs SRB,CM,27-311,23,10,0,3,6,1,0,10,0,0,,0,,2,5,2,0,0,0,0,0,5,1,13,2020-2021
Jorge de Frutos,18,es ESP,RM,23-297,81,35,2,11,14,11,3,35,1,0,0.0,1,100.0,13,77,55,2,0,0,3,0,22,8,13,2020-2021
   Son,2,es ESP,RM,26-258,9,15,1,1,5,9,2,15,1,1,100.0,0,0.0,8,115,26,1,1,0,1,0,10,6,13,2020-2021
Carlos Clerc,19,es ESP,LB,28-296,90,45,6,17,21,7,0,45,0,0,,0,,18,117,76,0,1,0,1,0,27,3,13,2020-2021
Rúben Vezo,14,pt POR,CB,26-232,90,46,10,30,16,0,0,46,0,0,,0,,19,110,80,0,0,0,0,0,35,0,13,2020-2021
Sergio Postigo,15,es ESP,CB,32-039,90,59,17,36,24,0,0,59,0,0,,0,,30,178,143,0,0,0,0,0,39,0,13,2020-2021
Coke,23,es ESP,RB,33-231,67,32,4,10,20,2,0,32,0,0,,0,,13,71,34,0,1,1,0,0,22,2,13,2020-2021
   Jorge Miramón,20,es ESP,RB,31-194,23,19,6,12,6,1,0,19,1,1,100.0,0,0.0,6,26,10,0,0,0,0,0,8,1,13,2020-2021
Aitor Fernández,13,es ESP,GK,29-224,90,47,42,47,0,0,0,47,0,0,,0,,19,100,83,0,0,0,0,0,14,0,13,2020-2021
Santi Mina,22,es ESP,FW,25-007,33,6,0,0,4,2,0,6,0,0,,0,,2,6,5,1,0,1,1,1,6,2,13,2020-2021
   Fran Beltrán,8,es ESP,FW,21-315,57,52,2,12,34,6,0,52,2,2,100.0,0,0.0,30,136,28,0,1,0,2,0,44,2,13,2020-2021
