Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Matchweek,Season
Luuk de Jong,9,nl NED,FW,30-035,70,0,0,0,0,2,1,0,0,23,0,0,2,0.1,0.1,0.3,2,0,12,15,80.0,2,17,0,1,0,4,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-122,20,1,0,0,0,1,1,0,0,7,1,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,4,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-030,69,0,0,0,0,4,0,0,0,34,0,0,0,0.1,0.1,0.0,2,0,24,27,88.9,5,25,2,0,0,4,2020-2021
   Óliver Torres,21,es ESP,LM,25-326,21,0,0,0,0,0,0,0,0,22,0,0,2,0.0,0.0,0.0,0,0,16,19,84.2,2,13,0,1,0,4,2020-2021
Lucas Ocampos,5,ar ARG,"RW,LW",26-082,85,0,0,0,0,4,0,1,0,48,1,0,2,0.5,0.5,0.1,4,0,29,33,87.9,5,28,2,1,0,4,2020-2021
   Franco Vázquez,22,ar ARG,LW,31-222,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,5,0,0,0,4,2020-2021
Joan Jordán,8,es ESP,"LM,RM",26-087,85,0,0,0,0,0,0,0,0,80,2,1,2,0.0,0.0,0.2,3,0,67,73,91.8,10,57,0,0,0,4,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,RM,22-095,5,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,1,0,4,4,100.0,1,3,0,1,0,4,2020-2021
Fernando,25,br BRA,CM,33-068,90,0,0,0,0,0,0,1,0,72,2,0,0,0.0,0.0,0.0,2,0,61,67,91.0,7,48,1,2,2,4,2020-2021
Ivan Rakitić,10,hr CRO,RM,32-205,60,0,0,0,0,2,0,1,0,55,3,0,0,0.1,0.1,0.0,3,0,40,46,87.0,7,33,0,1,0,4,2020-2021
   Suso,7,es ESP,"RW,RM",26-317,30,0,0,0,0,1,0,0,0,18,2,0,0,0.0,0.0,0.0,1,1,11,14,78.6,0,13,1,0,0,4,2020-2021
Sergio Escudero,18,es ESP,LB,31-029,90,0,0,0,0,1,0,0,0,64,1,1,0,0.1,0.1,0.0,1,0,45,60,75.0,2,42,4,1,1,4,2020-2021
Diego Carlos,20,br BRA,CB,27-200,90,0,0,0,0,0,0,1,0,74,2,3,0,0.0,0.0,0.1,1,0,59,65,90.8,7,43,0,0,0,4,2020-2021
Jules Koundé,12,fr FRA,CB,21-324,90,0,0,0,0,1,0,1,0,86,0,1,0,0.2,0.2,0.0,1,0,75,81,92.6,4,61,1,0,0,4,2020-2021
Jesús Navas,16,es ESP,RB,34-315,90,0,1,0,0,0,0,1,0,84,2,2,2,0.0,0.0,0.3,6,1,62,77,80.5,11,56,8,2,1,4,2020-2021
Yassine Bounou,13,ma MAR,GK,29-179,90,0,0,0,0,0,0,0,0,24,0,0,0,0.0,0.0,0.0,0,0,17,24,70.8,0,15,0,0,0,4,2020-2021
Luuk de Jong,9,nl NED,FW,30-035,70,0,0,0,0,2,1,0,0,23,0,0,2,0.1,0.1,0.3,2,0,12,15,80.0,2,17,0,1,0,4,2020-2021
   Youssef En-Nesyri,15,ma MAR,FW,23-122,20,1,0,0,0,1,1,0,0,7,1,0,1,0.0,0.0,0.0,0,0,1,2,50.0,0,2,0,0,0,4,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-030,69,0,0,0,0,4,0,0,0,34,0,0,0,0.1,0.1,0.0,2,0,24,27,88.9,5,25,2,0,0,4,2020-2021
   Óliver Torres,21,es ESP,LM,25-326,21,0,0,0,0,0,0,0,0,22,0,0,2,0.0,0.0,0.0,0,0,16,19,84.2,2,13,0,1,0,4,2020-2021
Lucas Ocampos,5,ar ARG,"RW,LW",26-082,85,0,0,0,0,4,0,1,0,48,1,0,2,0.5,0.5,0.1,4,0,29,33,87.9,5,28,2,1,0,4,2020-2021
   Franco Vázquez,22,ar ARG,LW,31-222,5,0,0,0,0,0,0,0,0,6,0,0,0,0.0,0.0,0.0,0,0,4,6,66.7,0,5,0,0,0,4,2020-2021
Joan Jordán,8,es ESP,"LM,RM",26-087,85,0,0,0,0,0,0,0,0,80,2,1,2,0.0,0.0,0.2,3,0,67,73,91.8,10,57,0,0,0,4,2020-2021
   Óscar Rodríguez Arnaiz,14,es ESP,RM,22-095,5,0,0,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,1,0,4,4,100.0,1,3,0,1,0,4,2020-2021
Fernando,25,br BRA,CM,33-068,90,0,0,0,0,0,0,1,0,72,2,0,0,0.0,0.0,0.0,2,0,61,67,91.0,7,48,1,2,2,4,2020-2021
