player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Raúl García,22,es ESP,FW,35-104,71,13,13,0,0,0,0,0,0,0,0,0,0,8,0,0,10,2021-2022
   Oihan Sancet,8,es ESP,FW,21-181,19,5,5,0,0,0,0,0,0,0,0,0,0,3,0,1,10,2021-2022
Iñaki Williams,9,gh GHA,FW,27-130,71,12,11,0,0,0,0,0,0,0,0,0,0,8,1,0,10,2021-2022
   Asier Villalibre,20,es ESP,FW,24-023,19,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2021-2022
Iker Muniain,10,es ESP,LM,28-308,87,58,49,9,1,0,0,5,1,5,1,2,0,45,0,1,10,2021-2022
   Nico Williams,30,es ESP,LM,19-103,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2021-2022
Dani García,14,es ESP,CM,31-152,89,37,36,1,1,0,0,0,0,0,0,0,0,32,0,0,10,2021-2022
   Mikel Vesga,6,es ESP,CM,28-155,1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,10,2021-2022
Unai Vencedor Paris,16,es ESP,CM,20-342,90,69,68,1,1,0,1,1,0,0,0,0,0,57,0,0,10,2021-2022
Álex Berenguer,7,es ESP,RM,26-111,86,44,39,4,0,0,0,7,0,4,0,1,0,32,1,1,10,2021-2022
   Oier Zarraga,19,es ESP,RM,22-292,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,10,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-236,90,39,28,11,0,0,0,2,11,0,0,0,0,35,0,0,10,2021-2022
Iñigo Martínez,4,es ESP,CB,30-159,90,59,59,0,0,0,2,1,0,0,0,0,0,53,0,1,10,2021-2022
Daniel Vivian,12,es ESP,CB,22-100,90,66,61,5,5,0,1,0,0,0,0,0,0,61,0,0,10,2021-2022
Iñigo Lekue,15,es ESP,RB,28-172,90,70,55,14,3,0,0,5,11,0,0,0,0,56,1,2,10,2021-2022
Unai Simón,1,es ESP,GK,24-134,90,20,15,5,2,0,0,0,0,0,0,0,0,16,0,0,10,2021-2022
Arnaut Danjuma,15,nl NED,FW,24-265,90,23,22,1,0,0,0,0,1,0,0,0,0,18,0,2,10,2021-2022
Gerard Moreno,7,es ESP,FW,29-199,20,9,9,0,0,1,0,0,0,0,0,0,0,8,0,1,10,2021-2022
   Samuel Chukwueze,11,ng NGA,RM,22-154,70,14,13,0,0,0,0,0,0,0,0,0,0,11,1,1,10,2021-2022
Francis Coquelin,19,fr FRA,LM,30-163,62,19,17,2,0,1,0,0,0,0,0,0,0,14,0,1,10,2021-2022
   Alberto Moreno,18,es ESP,LM,29-110,28,9,9,0,0,0,1,0,0,0,0,0,0,9,0,0,10,2021-2022
Étienne Capoue,6,fr FRA,CM,33-104,90,49,48,0,0,0,1,0,0,0,0,0,0,43,1,0,10,2021-2022
Daniel Parejo,5,es ESP,CM,32-190,90,57,54,3,2,0,2,2,0,1,1,0,0,51,0,1,10,2021-2022
Yeremi Pino,21,es ESP,"FW,RM",19-003,62,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,10,2021-2022
   Dani Raba,17,es ESP,FW,25-359,28,10,9,1,0,0,0,1,0,0,0,0,0,7,0,0,10,2021-2022
Pervis Estupiñán,12,ec ECU,LB,23-275,90,66,55,11,0,0,0,3,10,1,0,0,0,53,0,1,10,2021-2022
Pau Torres,4,es ESP,CB,24-280,90,48,44,3,3,0,1,0,0,0,0,0,0,42,1,0,10,2021-2022
Raúl Albiol,3,es ESP,CB,36-049,90,55,54,1,1,0,1,0,0,0,0,0,0,50,0,0,10,2021-2022
Juan Foyth,8,ar ARG,RB,23-284,64,40,35,5,0,0,0,0,5,0,0,0,0,36,0,0,10,2021-2022
   Serge Aurier,25,ci CIV,RB,28-303,26,21,15,6,0,0,0,1,6,0,0,0,0,14,0,1,10,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-156,90,39,27,11,3,0,0,0,0,0,0,0,0,32,1,0,10,2021-2022
Rafa Mir,12,es ESP,FW,24-128,90,17,12,5,1,0,0,2,0,0,0,0,0,11,0,0,10,2021-2022
Munir El Haddadi,11,ma MAR,LW,26-053,68,23,22,1,0,0,0,1,1,0,0,0,0,19,0,0,10,2021-2022
   Lucas Ocampos,5,ar ARG,LW,27-105,22,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,10,2021-2022
Suso,7,es ESP,RW,27-339,68,42,39,3,0,2,0,4,1,2,1,0,0,31,0,1,10,2021-2022
   Érik Lamela,17,ar ARG,RW,29-234,22,17,15,2,1,0,0,2,0,1,1,0,0,14,0,0,10,2021-2022
