player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Fernando Niño,26,es ESP,FW,20-343,66,11,10,1,0,0,0,0,0,0,0,0,0,9,0,0,8,2021-2022
   Ángel Rodríguez,22,es ESP,FW,34-159,24,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1,8,2021-2022
Amath,23,sn SEN,LW,25-078,90,17,17,0,0,0,0,0,0,0,0,0,0,10,0,2,8,2021-2022
Dani Rodríguez,14,es ESP,RW,33-118,90,28,26,2,1,1,0,0,0,1,0,0,0,20,0,0,8,2021-2022
Lee Kang-in,19,kr KOR,AM,20-225,80,29,19,10,2,0,1,9,1,7,2,1,1,19,0,0,8,2021-2022
   Jordi Mboula,7,es ESP,AM,22-200,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,8,2021-2022
Iñigo Ruiz de Galarreta,4,es ESP,DM,28-057,80,60,55,5,5,0,0,2,0,0,0,0,0,50,0,0,8,2021-2022
   Rodrigo Battaglia,16,ar ARG,DM,30-082,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2021-2022
Iddrisu Baba,12,gh GHA,DM,25-253,90,43,42,1,1,0,0,1,0,0,0,0,0,34,0,0,8,2021-2022
Jaume Costa,18,es ESP,LB,33-198,88,41,30,11,4,0,0,2,7,0,0,0,0,35,0,0,8,2021-2022
   Brian Oliván,3,es ESP,LB,27-184,2,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,2021-2022
Franco Russo,5,ar ARG,CB,26-342,90,50,45,5,5,0,1,0,0,0,0,0,0,36,0,0,8,2021-2022
Martin Valjent,24,sk SVK,CB,25-295,90,48,43,5,5,0,2,0,0,0,0,0,0,44,0,0,8,2021-2022
Pablo Maffeo,15,es ESP,RB,24-082,88,30,26,4,0,1,0,3,4,0,0,0,0,23,0,2,8,2021-2022
