player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Memphis,9,nl NED,FW,27-280,90,35,31,4,0,0,0,4,0,3,1,1,0,28,0,0,14,2021-2022
Gavi,30,es ESP,LW,17-107,69,50,49,1,0,1,0,3,1,0,0,0,0,43,0,2,14,2021-2022
   Philippe Coutinho,14,br BRA,LW,29-161,21,24,24,0,0,0,0,0,0,0,0,0,0,20,0,0,14,2021-2022
Ilias Akhomach,37,es ESP,RW,17-218,45,19,19,0,0,0,0,3,0,0,0,0,0,15,0,0,14,2021-2022
   Abdessamad Ezzalzouli,33,ma MAR,RW,19-338,45,17,16,1,0,0,0,1,0,1,0,0,0,10,0,0,14,2021-2022
Frenkie de Jong,21,nl NED,LM,24-192,90,79,78,0,0,0,1,1,0,0,0,0,0,71,1,1,14,2021-2022
Sergio Busquets,5,es ESP,CM,33-127,77,80,74,1,0,2,1,0,1,0,0,0,0,63,5,1,14,2021-2022
   Riqui Puig,6,es ESP,CM,22-099,13,12,12,0,0,0,0,0,0,0,0,0,0,12,0,0,14,2021-2022
Nicolás González,28,es ESP,RM,19-321,87,38,37,0,0,0,0,1,0,0,0,0,0,35,1,1,14,2021-2022
   Yusuf Demir,11,at AUT,RM,18-171,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2021-2022
Jordi Alba,18,es ESP,LB,32-244,90,107,93,14,4,0,0,6,10,0,0,0,0,91,0,3,14,2021-2022
Eric García,24,es ESP,CB,20-315,90,92,90,2,2,0,0,0,0,0,0,0,0,86,0,0,14,2021-2022
Gerard Piqué,3,es ESP,CB,34-291,90,71,69,2,2,0,3,0,0,0,0,0,0,65,0,0,14,2021-2022
Óscar Mingueza,22,es ESP,RB,22-191,87,50,46,4,1,0,0,2,3,0,0,0,0,41,0,0,14,2021-2022
   Ronald Araújo,4,uy URU,RB,22-258,3,7,6,1,0,0,0,0,1,0,0,0,0,5,0,0,14,2021-2022
Marc-André ter Stegen,1,de GER,GK,29-204,90,32,24,8,0,0,0,0,0,0,0,0,0,32,0,0,14,2021-2022
Raúl de Tomás,11,es ESP,FW,27-034,90,26,25,1,0,0,2,1,0,0,0,0,0,21,0,0,14,2021-2022
Javi Puado,9,es ESP,LM,23-179,55,14,14,0,0,1,0,0,0,0,0,0,0,13,0,0,14,2021-2022
   Nico Ribaudo,21,es ESP,RM,20-223,35,17,16,1,0,0,0,2,0,1,1,0,0,16,0,0,14,2021-2022
Sergi Darder,10,es ESP,CM,27-333,89,39,37,2,1,0,0,2,0,0,0,0,0,29,0,1,14,2021-2022
   Loren Morón,16,es ESP,CM,27-325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2021-2022
