player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Antoine Griezmann,8,fr FRA,FW,30-258,59,19,16,3,1,0,0,1,0,1,0,1,0,16,0,0,16,2021-2022
   Thomas Lemar,11,fr FRA,FW,26-022,31,20,19,1,1,0,0,0,0,0,0,0,0,18,0,0,16,2021-2022
Matheus Cunha,19,br BRA,FW,22-191,70,6,6,0,0,0,0,1,0,0,0,0,0,4,0,1,16,2021-2022
   Šime Vrsaljko,24,hr CRO,FW,29-328,20,21,17,4,0,0,0,3,4,0,0,0,0,15,0,1,16,2021-2022
Rodrigo De Paul,5,ar ARG,LM,27-194,59,45,37,8,4,0,0,6,1,3,1,2,0,33,0,2,16,2021-2022
   João Félix,7,pt POR,LM,22-024,31,7,6,1,1,0,0,1,0,0,0,0,0,5,0,0,16,2021-2022
Geoffrey Kondogbia,4,cf CTA,CM,28-292,90,44,44,0,0,0,0,0,0,0,0,0,0,38,0,1,16,2021-2022
Koke,6,es ESP,CM,29-330,90,86,80,6,4,1,0,7,1,1,0,1,0,72,0,3,16,2021-2022
Ángel Correa,10,ar ARG,RM,26-270,70,36,32,4,1,0,0,1,0,3,1,0,0,27,0,0,16,2021-2022
   Luis Suárez,9,uy URU,RM,34-314,20,6,4,2,0,0,0,0,0,0,0,0,0,5,0,0,16,2021-2022
Renan Lodi,12,br BRA,LB,23-240,90,44,35,9,0,0,0,4,9,0,0,0,0,34,0,0,16,2021-2022
Felipe,18,br BRA,CB,32-202,90,67,63,3,3,0,1,0,0,0,0,0,0,53,1,0,16,2021-2022
Stefan Savić,15,me MNE,CB,30-330,10,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,16,2021-2022
   Mario Hermoso,22,es ESP,CB,26-169,80,56,54,2,1,0,0,0,1,0,0,0,0,52,0,0,16,2021-2022
Marcos Llorente,14,es ESP,RB,26-308,90,57,48,9,0,0,0,2,9,0,0,0,0,53,0,0,16,2021-2022
Jan Oblak,13,si SVN,GK,28-331,90,20,15,5,0,0,0,0,0,0,0,0,0,14,0,0,16,2021-2022
Abdón Prats,9,es ESP,FW,28-362,73,11,9,2,0,0,0,0,0,0,0,0,0,9,0,0,16,2021-2022
   Ángel Rodríguez,22,es ESP,FW,34-222,17,7,7,0,0,0,0,0,0,0,0,0,0,4,0,1,16,2021-2022
Antonio Sánchez,10,es ESP,LW,24-337,73,22,22,0,0,0,0,0,0,0,0,0,0,18,0,1,16,2021-2022
   Takefusa Kubo,17,jp JPN,LW,20-183,17,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,16,2021-2022
Lee Kang-in,19,kr KOR,RW,20-288,84,30,26,4,1,0,0,3,0,3,2,0,0,21,0,0,16,2021-2022
   Aleksandar Sedlar,20,rs SRB,RW,29-356,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2021-2022
Dani Rodríguez,14,es ESP,AM,33-181,90,27,25,2,0,1,0,3,0,2,1,0,0,21,0,0,16,2021-2022
Iñigo Ruiz de Galarreta,4,es ESP,DM,28-120,73,36,33,3,3,0,0,0,0,0,0,0,0,31,0,1,16,2021-2022
   Rodrigo Battaglia,16,ar ARG,DM,30-145,17,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,16,2021-2022
Iddrisu Baba,12,gh GHA,DM,25-316,79,36,33,2,2,0,2,0,0,0,0,0,0,31,1,0,16,2021-2022
   Fernando Niño,26,es ESP,DM,21-041,11,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,16,2021-2022
Jaume Costa,18,es ESP,LB,33-261,90,49,41,8,0,0,0,0,8,0,0,0,0,33,0,2,16,2021-2022
Martin Valjent,24,sk SVK,CB,25-358,90,38,35,3,3,0,1,1,0,0,0,0,0,29,0,1,16,2021-2022
Franco Russo,5,ar ARG,CB,27-040,90,47,43,4,3,0,2,0,1,0,0,0,0,38,0,1,16,2021-2022
Pablo Maffeo,15,es ESP,RB,24-145,90,35,27,8,0,0,0,3,8,0,0,0,0,23,0,1,16,2021-2022
Manolo Reina,1,es ESP,GK,36-247,90,29,15,14,2,0,0,0,0,0,0,0,0,18,0,0,16,2021-2022
Alexander Isak,19,se SWE,FW,22-074,90,14,11,3,0,1,0,0,0,0,0,0,0,11,0,1,16,2021-2022
Alexander Sørloth,23,no NOR,FW,25-364,60,23,23,0,0,0,0,0,0,0,0,0,0,20,0,1,16,2021-2022
   Ander Barrenetxea,22,es ESP,LM,19-342,30,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,16,2021-2022
Mikel Oyarzabal,10,es ESP,"LM,FW",24-227,90,31,26,5,2,1,0,6,1,2,2,0,0,23,0,3,16,2021-2022
