player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Ángel Rodríguez,22,es ESP,FW,34-184,78,13,17,76.5,166,40,7,8,87.5,4,5,80.0,0,1,0.0,0,0.1,0.1,1,1,3,0,4,11,2021-2022
   Fernando Niño,26,es ESP,FW,21-003,12,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,11,2021-2022
Amath,23,sn SEN,"FW,LW",25-103,77,11,14,78.6,96,52,8,10,80.0,1,1,100.0,0,0,,0,0.0,0.3,0,3,0,0,0,11,2021-2022
   Jaume Costa,18,es ESP,LW,33-223,12,4,8,50.0,24,10,3,5,60.0,0,1,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,11,2021-2022
Dani Rodríguez,14,es ESP,"LM,RW",33-143,89,25,34,73.5,366,100,17,21,81.0,7,9,77.8,1,2,50.0,0,0.0,0.1,0,2,1,0,3,11,2021-2022
   Joan Sastre Vanrell,2,es ESP,RW,24-180,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,11,2021-2022
Iddrisu Baba,12,gh GHA,"CM,RM",25-278,90,20,22,90.9,325,136,11,11,100.0,8,8,100.0,1,2,50.0,0,0.0,0.0,0,0,0,0,0,11,2021-2022
Iñigo Ruiz de Galarreta,4,es ESP,"CM,LM",28-082,77,20,26,76.9,314,138,10,11,90.9,10,12,83.3,0,3,0.0,0,0.0,0.0,0,3,0,0,4,11,2021-2022
   Salva Sevilla,8,es ESP,LM,37-223,13,5,6,83.3,73,25,2,3,66.7,2,2,100.0,0,0,,0,0.0,0.1,0,0,0,0,0,11,2021-2022
Antonio Sánchez,10,es ESP,RM,24-299,71,16,24,66.7,211,48,8,9,88.9,4,5,80.0,1,4,25.0,0,0.1,0.1,1,1,1,0,3,11,2021-2022
   Aleksandar Sedlar,20,rs SRB,"CM,RM",29-318,19,4,6,66.7,70,11,2,4,50.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,11,2021-2022
Brian Oliván,3,es ESP,LB,27-209,90,17,30,56.7,258,157,8,10,80.0,6,9,66.7,1,5,20.0,0,0.3,0.3,2,1,1,0,2,11,2021-2022
Franco Russo,5,ar ARG,CB,27-002,90,14,18,77.8,280,170,3,3,100.0,7,9,77.8,3,5,60.0,0,0.2,0.6,1,1,0,0,1,11,2021-2022
Martin Valjent,24,sk SVK,CB,25-320,90,15,20,75.0,317,86,4,6,66.7,9,9,100.0,2,4,50.0,0,0.1,0.1,2,2,0,0,3,11,2021-2022
