player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Ángel Correa,10,ar ARG,FW,26-193,59,20,0,0,6,14,6,20,2,2,100.0,0,0.0,12,82,57,2,1,1,2,1,14,2,5,2021-2022
   João Félix,7,pt POR,FW,21-312,18,11,0,0,2,9,2,11,2,1,50.0,1,50.0,10,109,56,1,2,0,0,0,10,1,5,2021-2022
Antoine Griezmann,8,fr FRA,FW,30-181,54,18,0,1,5,12,3,18,1,1,100.0,0,0.0,14,69,44,2,2,0,1,2,15,2,5,2021-2022
   Luis Suárez,9,uy URU,FW,34-237,36,13,0,0,2,11,4,13,2,0,0.0,2,100.0,10,46,10,0,0,1,0,0,12,4,5,2021-2022
Renan Lodi,12,br BRA,LW,23-163,54,35,0,6,16,13,2,35,2,0,0.0,2,100.0,23,115,24,2,1,1,0,0,23,8,5,2021-2022
   Yannick Carrasco,21,be BEL,LW,28-014,36,43,1,2,14,29,7,43,1,1,100.0,0,0.0,27,238,145,8,2,3,2,0,29,10,5,2021-2022
Kieran Trippier,23,eng ENG,RW,30-364,76,85,1,12,41,32,0,85,5,2,40.0,3,60.0,54,145,85,0,2,0,2,0,58,12,5,2021-2022
   Matheus Cunha,19,br BRA,RW,22-114,14,7,0,1,2,4,1,7,0,0,,0,,5,35,18,0,1,0,1,0,4,0,5,2021-2022
Rodrigo De Paul,5,ar ARG,CM,27-117,90,69,1,8,39,23,2,69,3,3,100.0,0,0.0,45,275,115,5,3,1,0,1,54,2,5,2021-2022
Marcos Llorente,14,es ESP,CM,26-231,90,48,1,5,14,29,6,48,0,0,,0,,30,130,75,4,3,1,2,0,35,11,5,2021-2022
Geoffrey Kondogbia,4,cf CTA,DM,28-215,54,32,4,10,18,4,0,32,0,0,,0,,20,90,40,0,0,0,1,0,22,1,5,2021-2022
   Héctor Herrera,16,mx MEX,DM,31-152,36,32,3,6,14,13,0,32,3,3,100.0,0,0.0,18,104,36,0,2,0,1,1,22,0,5,2021-2022
Mario Hermoso,22,es ESP,CB,26-092,90,83,4,32,48,6,0,83,2,2,100.0,0,0.0,54,188,131,0,0,0,0,0,57,1,5,2021-2022
José María Giménez,2,uy URU,CB,26-241,90,58,14,35,20,3,2,58,0,0,,0,,26,67,24,0,0,0,1,0,30,0,5,2021-2022
Stefan Savić,15,me MNE,CB,30-253,90,57,7,33,21,4,3,57,0,0,,0,,34,52,21,0,0,0,0,0,41,1,5,2021-2022
Jan Oblak,13,si SVN,GK,28-254,90,35,32,35,0,0,0,35,0,0,,0,,17,66,28,0,0,0,0,0,16,0,5,2021-2022
Iñaki Williams,9,gh GHA,FW,27-095,62,12,1,1,4,7,0,12,2,1,50.0,1,50.0,6,33,26,1,2,0,1,0,5,3,5,2021-2022
   Asier Villalibre,20,es ESP,FW,23-353,28,9,0,0,4,5,2,9,0,0,,0,,5,19,11,0,0,0,1,0,6,1,5,2021-2022
Raúl García,22,es ESP,FW,35-069,62,12,0,1,9,2,0,12,0,0,,0,,7,15,2,0,0,0,1,0,10,1,5,2021-2022
   Nico Williams,30,es ESP,FW,19-068,28,17,0,4,3,11,4,17,7,3,42.9,4,57.1,11,145,63,2,4,1,0,1,9,3,5,2021-2022
Iker Muniain,10,es ESP,LM,28-273,80,39,0,8,18,14,1,39,2,2,100.0,0,0.0,27,130,60,0,0,0,2,4,30,2,5,2021-2022
   Jon Morcillo,11,es ESP,LM,23-003,10,10,0,2,4,4,1,10,0,0,,0,,5,14,12,0,1,0,0,0,6,1,5,2021-2022
Dani García,14,es ESP,CM,31-117,86,38,2,15,19,4,2,38,0,0,,0,,21,39,19,0,0,0,1,0,24,0,5,2021-2022
   Oier Zarraga,19,es ESP,CM,22-257,4,9,0,1,6,2,1,9,0,0,,0,,7,30,20,0,0,0,0,0,8,0,5,2021-2022
Unai Vencedor Paris,16,es ESP,CM,20-307,79,32,2,10,18,4,1,32,1,0,0.0,1,100.0,16,37,22,0,0,0,0,0,19,0,5,2021-2022
   Mikel Vesga,6,es ESP,CM,28-120,11,12,1,2,8,2,0,12,0,0,,0,,9,48,37,1,0,0,0,0,10,0,5,2021-2022
Álex Berenguer,7,es ESP,RM,26-076,90,47,1,7,22,19,4,47,3,2,66.7,1,33.3,29,133,56,3,2,0,5,1,26,8,5,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-201,90,61,5,16,36,9,1,61,0,0,,0,,33,101,56,1,0,0,2,0,37,2,5,2021-2022
Iñigo Martínez,4,es ESP,CB,30-124,90,70,11,40,29,1,1,70,0,0,,0,,43,308,177,1,0,0,0,0,41,0,5,2021-2022
Daniel Vivian,12,es ESP,CB,22-065,90,64,16,48,15,1,0,64,0,0,,0,,38,117,63,0,0,0,2,0,43,1,5,2021-2022
Iñigo Lekue,15,es ESP,RB,28-137,90,73,10,34,30,9,0,73,2,1,50.0,1,50.0,35,109,59,2,0,0,0,0,43,2,5,2021-2022
Unai Simón,1,es ESP,GK,24-099,90,43,40,43,0,0,0,43,0,0,,0,,23,86,32,0,0,0,0,0,16,0,5,2021-2022
Darío Benedetto,18,ar ARG,FW,31-124,60,17,0,4,9,5,2,17,2,0,0.0,2,100.0,10,34,3,0,1,0,2,1,10,4,5,2021-2022
   Javier Pastore,15,ar ARG,CM,32-090,30,27,1,3,12,12,2,27,2,0,0.0,2,100.0,20,120,45,1,2,0,1,2,23,5,5,2021-2022
Lucas Pérez,12,es ESP,FW,33-008,76,34,1,1,13,21,1,34,3,1,33.3,2,66.7,25,192,23,1,1,0,6,1,26,8,5,2021-2022
   Guido Carrillo,7,ar ARG,FW,30-116,14,9,1,1,5,3,1,9,0,0,,0,,6,25,16,0,0,0,0,0,8,0,5,2021-2022
Tete Morente,11,es ESP,CM,24-288,60,24,1,1,10,13,1,24,0,0,,0,,15,112,66,2,2,0,1,1,17,4,5,2021-2022
   Pere Milla,10,es ESP,FW,28-360,30,16,0,2,6,8,1,16,0,0,,0,,13,78,15,0,1,0,0,0,15,2,5,2021-2022
Omar Mascarell,21,es ESP,CM,28-228,85,60,2,11,42,7,1,60,1,0,0.0,1,100.0,31,137,50,0,1,0,1,0,38,0,5,2021-2022
   Iván Marcone,23,ar ARG,CM,31-107,5,10,0,3,6,1,0,10,0,0,,0,,6,11,7,0,0,0,0,0,7,0,5,2021-2022
Raúl Guti,8,es ESP,CM,24-262,90,52,0,8,30,14,0,52,1,1,100.0,0,0.0,35,208,122,4,4,0,1,0,42,1,5,2021-2022
Johan Mojica,22,co COL,LB,29-028,90,69,3,15,26,28,1,69,5,1,20.0,4,80.0,42,264,182,7,4,0,1,0,43,2,5,2021-2022
Diego González,4,es ESP,CB,26-233,90,46,6,20,26,0,0,46,0,0,,0,,34,196,110,1,0,0,0,0,35,0,5,2021-2022
Gonzalo Verdú,5,es ESP,CB,32-332,90,60,15,34,25,1,1,60,0,0,,0,,40,185,84,0,0,0,0,0,45,0,5,2021-2022
Enzo Roco,3,cl CHI,CB,29-033,76,47,11,30,13,4,1,47,1,0,0.0,1,100.0,24,126,67,1,1,0,0,0,26,0,5,2021-2022
   Antonio Barragán,19,es ESP,CB,34-098,14,19,0,11,7,1,0,19,0,0,,0,,9,42,19,0,0,0,0,0,9,0,5,2021-2022
Helibelton Palacios,14,co COL,RB,28-099,90,65,2,23,26,17,0,65,3,2,66.7,1,33.3,32,156,58,1,1,0,0,2,41,4,5,2021-2022
Kiko Casilla,1,es ESP,GK,34-351,90,38,34,38,0,0,0,38,0,0,,0,,20,99,39,0,0,0,0,0,13,0,5,2021-2022
