player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Gonçalo Guedes,7,pt POR,FW,25-012,81,0,0,0,1,0,0,4,0,1,0,0,0,2,1,0,100.0,17,2021-2022
   Marcos André,22,br BRA,FW,25-052,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2021-2022
Maxi Gómez,9,uy URU,FW,25-119,90,1,0,0,2,3,1,2,0,0,0,0,0,3,4,3,57.1,17,2021-2022
Hugo Duro,19,es ESP,LM,22-031,89,0,0,0,2,2,1,0,0,0,0,0,0,2,2,0,100.0,17,2021-2022
   Yunus Musah,4,us USA,LM,19-012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2021-2022
Daniel Wass,18,dk DEN,CM,32-194,81,1,0,0,3,1,0,0,3,1,0,0,0,8,3,0,100.0,17,2021-2022
   Koba Koindredi,27,fr FRA,CM,20-045,9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,50.0,17,2021-2022
Carlos Soler,10,es ESP,CM,24-343,90,0,0,0,1,0,0,10,1,1,0,0,0,5,0,0,,17,2021-2022
Hélder Costa,11,ao ANG,RM,27-333,81,0,0,0,0,1,0,2,0,0,0,0,0,5,0,2,0.0,17,2021-2022
   Denis Cheryshev,17,ru RUS,RM,30-350,9,0,0,0,1,0,0,3,1,0,0,0,0,2,0,1,0.0,17,2021-2022
Toni Lato,3,es ESP,LB,24-020,19,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,100.0,17,2021-2022
   Cristiano Piccini,24,it ITA,RB,29-076,71,0,0,0,3,0,0,2,0,0,0,0,0,4,2,0,100.0,17,2021-2022
Hugo Guillamón,6,,CB,21-314,90,0,0,0,1,0,0,0,0,1,,,0,,,,,17,2021-2022
Mouctar Diakhaby,12,gn GUI,CB,24-357,90,0,0,0,1,1,0,2,2,2,0,0,0,8,1,1,50.0,17,2021-2022
Dimitri Foulquier,20,fr FRA,"LB,RB",28-263,90,1,0,0,0,3,0,2,0,1,0,0,0,7,0,0,,17,2021-2022
Jasper Cillessen,13,nl NED,GK,32-233,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,17,2021-2022
Lucas Boyé,9,ar ARG,FW,25-286,90,0,0,0,2,1,1,0,0,1,0,0,0,3,0,3,0.0,17,2021-2022
Lucas Pérez,12,es ESP,"FW,RM",33-092,90,0,0,0,0,2,0,4,0,0,0,0,0,2,0,0,,17,2021-2022
Fidel,16,es ESP,LM,32-045,60,0,0,0,1,1,0,1,0,0,0,0,0,4,1,0,100.0,17,2021-2022
   Darío Benedetto,18,ar ARG,"FW,LM",31-208,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.0,17,2021-2022
Omar Mascarell,21,es ESP,CM,28-312,87,0,0,0,0,1,0,1,1,1,0,0,0,6,2,1,66.7,17,2021-2022
   Guido Carrillo,7,ar ARG,CM,30-200,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2021-2022
Iván Marcone,23,ar ARG,CM,31-191,60,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,,17,2021-2022
   Gerard Gumbau,2,es ESP,CM,26-358,30,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,,17,2021-2022
Tete Morente,11,es ESP,RM,25-007,45,1,0,0,1,1,0,0,0,0,0,0,0,4,0,1,0.0,17,2021-2022
   Pere Milla,10,es ESP,"RM,LM",29-079,45,0,0,0,0,2,1,0,0,0,0,0,0,2,1,3,25.0,17,2021-2022
Antonio Barragán,19,es ESP,LB,34-182,72,0,0,0,0,2,0,1,3,4,0,0,0,4,1,0,100.0,17,2021-2022
   Josan,17,es ESP,RB,32-008,18,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,,17,2021-2022
Diego González,4,es ESP,CB,26-317,90,0,0,0,1,1,0,0,0,0,0,0,0,5,1,3,25.0,17,2021-2022
Enzo Roco,3,cl CHI,CB,29-117,90,1,0,0,3,0,0,0,1,1,0,0,0,7,0,2,0.0,17,2021-2022
Helibelton Palacios,14,co COL,"RB,LB",28-183,90,0,0,0,2,2,0,0,0,3,0,0,0,2,2,2,50.0,17,2021-2022
Édgar Badía,13,es ESP,GK,29-302,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,17,2021-2022
Iñaki Williams,9,gh GHA,FW,27-179,90,0,0,0,0,1,0,1,0,0,0,0,0,1,4,0,100.0,17,2021-2022
Raúl García,22,es ESP,FW,35-153,56,0,0,0,5,1,0,0,0,0,0,0,0,3,2,3,40.0,17,2021-2022
   Oihan Sancet,8,es ESP,FW,21-230,34,0,0,0,2,0,0,1,0,0,0,0,0,2,1,2,33.3,17,2021-2022
Iker Muniain,10,es ESP,LM,28-357,90,0,0,0,0,1,0,8,0,0,0,0,0,2,0,0,,17,2021-2022
Dani García,14,es ESP,CM,31-201,65,1,0,0,1,0,0,0,1,0,0,0,0,5,7,0,100.0,17,2021-2022
   Oier Zarraga,19,es ESP,CM,22-341,25,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,50.0,17,2021-2022
Unai Vencedor Paris,16,es ESP,CM,21-026,90,1,0,0,1,0,0,1,1,0,0,0,0,8,2,1,66.7,17,2021-2022
Nico Williams,30,es ESP,RM,19-152,74,0,0,0,1,0,0,0,1,0,0,0,0,3,0,2,0.0,17,2021-2022
   Álex Berenguer,7,es ESP,RM,26-160,16,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,100.0,17,2021-2022
Mikel Balenziaga,24,es ESP,LB,33-285,90,0,0,0,0,0,0,6,0,3,0,0,0,8,0,2,0.0,17,2021-2022
Iñigo Martínez,4,es ESP,CB,30-208,90,1,0,0,1,3,0,1,1,0,0,0,0,10,4,2,66.7,17,2021-2022
Yeray Álvarez,5,es ESP,CB,26-321,90,0,0,0,1,0,0,0,1,0,0,0,0,14,1,2,33.3,17,2021-2022
Iñigo Lekue,15,es ESP,RB,28-221,65,1,0,0,2,1,0,0,0,0,0,0,0,6,0,1,0.0,17,2021-2022
   Alex Petxa,2,es ESP,RB,24-308,25,0,0,0,2,2,0,2,1,0,0,0,0,2,1,0,100.0,17,2021-2022
Unai Simón,1,es ESP,GK,24-183,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,17,2021-2022
Rafa Mir,12,es ESP,FW,24-176,77,0,0,0,2,0,1,1,0,0,0,0,0,1,2,4,33.3,17,2021-2022
   Munir El Haddadi,11,ma MAR,FW,26-101,13,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0,17,2021-2022
Óliver Torres,21,es ESP,LW,27-031,65,0,0,0,1,2,0,0,1,2,0,0,0,5,0,2,0.0,17,2021-2022
   Joan Jordán,8,es ESP,"LW,CM",27-158,25,0,0,0,1,0,0,0,1,1,0,0,0,5,1,0,100.0,17,2021-2022
Óscar Rodríguez Arnaiz,14,es ESP,RW,23-166,84,0,0,0,1,1,0,3,2,0,0,0,0,4,2,0,100.0,17,2021-2022
   Nemanja Gudelj,6,rs SRB,CM,30-025,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,17,2021-2022
Papu Gómez,24,ar ARG,"AM,FW",33-299,90,0,0,0,2,3,0,1,0,2,0,0,0,5,2,4,33.3,17,2021-2022
Thomas Delaney,18,dk DEN,"DM,CM",30-099,90,0,0,0,2,3,0,0,0,1,0,0,0,2,3,4,42.9,17,2021-2022
Fernando,25,br BRA,"DM,CB",34-139,90,1,0,0,0,0,0,1,1,2,0,0,0,9,1,2,33.3,17,2021-2022
Ludwig Augustinsson,3,se SWE,LB,27-234,65,0,0,0,0,1,0,2,0,3,0,0,0,4,2,1,66.7,17,2021-2022
   Karim Rekik,4,nl NED,LB,27-009,25,1,0,0,0,0,0,0,1,1,0,0,0,2,0,2,0.0,17,2021-2022
Diego Carlos,20,br BRA,CB,28-271,90,0,0,0,0,1,0,0,2,2,0,0,0,4,2,2,50.0,17,2021-2022
Jules Koundé,23,fr FRA,CB,23-029,90,1,0,0,1,2,0,0,1,2,0,0,0,11,0,2,0.0,17,2021-2022
Gonzalo Montiel,2,ar ARG,RB,24-344,90,0,0,0,0,2,0,0,0,0,0,0,0,8,0,0,,17,2021-2022
Yassine Bounou,13,ma MAR,GK,30-250,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,17,2021-2022
Boulaye Dia,16,sn SEN,FW,25-026,62,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,,17,2021-2022
   Alberto Moreno,18,es ESP,"FW,LW",29-160,28,0,0,0,1,1,1,0,1,0,0,0,0,3,0,1,0.0,17,2021-2022
Gerard Moreno,7,es ESP,FW,29-249,84,0,0,0,1,3,1,0,0,0,1,0,0,4,3,1,75.0,17,2021-2022
   Paco Alcácer,9,es ESP,FW,28-104,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,17,2021-2022
Manu Trigueros,14,es ESP,LM,30-056,77,0,0,0,4,1,0,1,2,1,0,0,0,7,0,1,0.0,17,2021-2022
   Moi Gómez,23,es ESP,"AM,LM",27-172,13,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,17,2021-2022
Vicente Iborra,10,es ESP,"CM,DM",33-330,90,0,0,0,1,1,0,0,1,1,0,0,0,2,2,1,66.7,17,2021-2022
Daniel Parejo,5,es ESP,CM,32-240,61,0,0,0,2,2,0,6,0,1,0,0,0,3,0,0,,17,2021-2022
   Étienne Capoue,6,fr FRA,"CM,DM",33-154,29,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,100.0,17,2021-2022
Yeremi Pino,21,es ESP,RM,19-053,61,0,0,0,1,3,0,2,1,1,0,0,0,4,0,3,0.0,17,2021-2022
   Samuel Chukwueze,11,ng NGA,"RM,RW",22-204,29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,17,2021-2022
Alfonso Pedraza,24,es ESP,LB,25-247,90,0,0,0,2,0,0,4,1,1,0,0,0,8,0,1,0.0,17,2021-2022
Pau Torres,4,es ESP,CB,24-330,90,1,0,0,1,1,0,1,2,1,0,0,0,6,1,0,100.0,17,2021-2022
Aïssa Mandi,22,dz ALG,CB,30-051,90,0,0,0,0,1,0,0,1,2,0,0,0,2,2,4,33.3,17,2021-2022
Mario Gaspar,2,es ESP,RB,31-018,90,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,,17,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-206,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,17,2021-2022
Sergi Guardiola,16,es ESP,FW,30-197,81,0,0,0,0,3,1,0,0,0,0,0,0,2,2,1,66.7,17,2021-2022
   Andrés Martín,11,es ESP,FW,22-154,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,17,2021-2022
Álvaro García,18,es ESP,LW,29-046,90,0,0,0,0,0,1,7,2,0,0,0,0,5,0,1,0.0,17,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,26-350,64,1,0,0,0,2,0,1,0,1,0,0,0,5,0,0,,17,2021-2022
   Bebé,10,cv CPV,RW,31-153,26,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,17,2021-2022
Óscar Trejo,8,ar ARG,AM,33-230,57,0,0,0,4,0,0,4,0,0,0,0,0,6,2,1,66.7,17,2021-2022
   Randy Ntekja,9,fr FRA,AM,24-006,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,17,2021-2022
Óscar Valentín,23,es ESP,DM,27-114,90,0,0,0,2,3,0,0,1,2,0,0,0,5,2,1,66.7,17,2021-2022
Santi Comesaña,6,es ESP,DM,25-068,64,0,0,0,1,2,0,0,0,0,0,0,0,2,1,0,100.0,17,2021-2022
   Unai López,12,es ESP,DM,26-043,26,0,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0.0,17,2021-2022
Fran Garcia,33,es ESP,LB,22-120,90,1,0,0,1,0,0,6,1,1,0,0,0,6,0,2,0.0,17,2021-2022
Catena,5,es ESP,CB,27-045,90,1,0,0,3,1,0,0,1,1,0,1,0,5,2,0,100.0,17,2021-2022
Esteban Saveljich,24,me MNE,CB,30-206,81,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,,17,2021-2022
   José Pozo,22,es ESP,CB,25-272,9,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,,17,2021-2022
Iván Balliu,20,al ALB,RB,29-345,90,0,0,0,0,3,1,5,0,1,0,0,0,3,2,0,100.0,17,2021-2022
Stole Dimitrievski,13,mk MKD,GK,27-352,90,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,,17,2021-2022
Kiké,18,es ESP,FW,32-017,67,0,0,0,1,1,0,0,0,0,0,0,0,2,0,6,0.0,17,2021-2022
   Ante Budimir,17,hr CRO,FW,30-143,23,0,0,0,1,1,0,0,0,0,0,0,0,2,4,1,80.0,17,2021-2022
Manu Sánchez,39,es ESP,LM,21-110,72,1,0,0,1,2,0,2,0,0,0,0,0,3,0,0,,17,2021-2022
   Roberto Torres,10,es ESP,LM,32-280,18,0,0,0,0,0,0,4,1,0,0,0,0,0,1,0,100.0,17,2021-2022
Jon Moncayola,7,es ESP,CM,23-213,90,0,0,0,0,0,0,7,0,2,0,0,0,7,2,1,66.7,17,2021-2022
Rubén García,14,es ESP,CM,28-151,67,1,0,0,1,0,2,5,0,0,0,0,0,0,1,3,25.0,17,2021-2022
   Darko Brašanac,8,rs SRB,CM,29-303,23,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,0.0,17,2021-2022
Kike Barja,11,es ESP,RM,24-255,67,0,0,0,2,3,0,2,0,1,0,0,0,3,2,3,40.0,17,2021-2022
   Ezequiel Ávila,9,ar ARG,RM,27-309,23,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,100.0,17,2021-2022
Lucas Torró,24,es ESP,DM,27-146,90,0,0,0,3,2,0,0,1,1,0,0,0,3,4,1,80.0,17,2021-2022
Juan Cruz Armada,3,es ESP,LB,29-137,90,1,0,0,1,0,0,3,1,1,0,0,0,7,1,0,100.0,17,2021-2022
David García,5,es ESP,CB,27-301,90,1,0,0,3,1,0,0,1,0,0,0,0,6,2,1,66.7,17,2021-2022
Unai García,4,es ESP,CB,29-312,90,0,0,0,0,1,0,1,0,0,0,0,0,2,3,3,50.0,17,2021-2022
Nacho Vidal,2,es ESP,RB,26-322,73,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,,17,2021-2022
   José Ángel,16,es ESP,RB,32-098,17,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,,17,2021-2022
Sergio Herrera,1,es ESP,GK,28-190,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,17,2021-2022
Luuk de Jong,17,nl NED,FW,31-107,90,0,0,0,3,1,1,0,0,1,0,0,0,3,5,3,62.5,17,2021-2022
