player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Karim Benzema,9,fr FRA,FW,33-322,82,1,0,0,0,6,1,0,0,51,0,0,0,1.2,1.2,0.0,1,0,32,42,76.2,7,24,2,2,1,13,2021-2022
   Eden Hazard,7,be BEL,FW,30-303,8,0,0,0,0,1,0,0,0,7,0,0,0,0.1,0.1,0.0,0,0,6,6,100.0,0,5,1,0,0,13,2021-2022
Vinicius Júnior,20,br BRA,LW,21-117,90,0,0,0,0,3,1,0,0,47,0,0,0,0.4,0.4,0.1,7,1,32,36,88.9,7,31,5,4,3,13,2021-2022
Marco Asensio,11,es ESP,RW,25-289,82,0,0,0,0,3,2,0,0,37,0,2,0,0.2,0.2,0.4,5,1,24,30,80.0,2,26,7,1,1,13,2021-2022
   Lucas Vázquez,17,es ESP,RW,30-128,8,0,0,0,0,0,0,0,0,10,0,0,1,0.0,0.0,0.1,1,0,3,6,50.0,1,6,0,1,0,13,2021-2022
Toni Kroos,8,de GER,LM,31-306,90,1,0,0,0,1,1,1,0,88,1,1,1,0.1,0.1,0.4,2,0,71,80,88.8,12,57,4,3,2,13,2021-2022
Casemiro,14,br BRA,CM,29-256,90,0,0,0,0,0,0,0,0,58,4,2,2,0.0,0.0,0.1,2,1,43,47,91.5,5,30,0,1,0,13,2021-2022
Eduardo Camavinga,25,fr FRA,RM,18-361,90,0,0,0,0,1,1,0,0,52,6,0,2,0.1,0.1,0.0,0,0,37,39,94.9,3,32,1,3,1,13,2021-2022
Ferland Mendy,23,fr FRA,LB,26-151,90,0,0,0,0,0,0,0,0,84,2,0,0,0.0,0.0,0.1,1,0,63,73,86.3,3,45,2,5,3,13,2021-2022
David Alaba,4,at AUT,CB,29-135,90,0,1,0,0,0,0,0,0,63,1,0,0,0.0,0.0,0.3,1,1,54,57,94.7,3,38,1,0,0,13,2021-2022
Éder Militão,3,br BRA,CB,23-292,90,0,0,0,0,0,0,0,0,87,1,3,2,0.0,0.0,0.0,2,0,65,77,84.4,1,60,2,1,1,13,2021-2022
Dani Carvajal,2,es ESP,RB,29-299,89,0,0,0,0,0,0,0,0,74,5,2,3,0.0,0.0,0.1,5,0,51,62,82.3,4,37,4,1,0,13,2021-2022
   Nacho,6,es ESP,RB,31-292,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,13,2021-2022
Thibaut Courtois,1,be BEL,GK,29-179,90,0,0,0,0,0,0,0,0,43,0,0,0,0.0,0.0,0.0,1,0,38,42,90.5,0,25,0,0,0,13,2021-2022
Randy Ntekja,9,fr FRA,FW,23-335,68,0,0,0,0,2,1,0,0,22,2,1,0,0.1,0.1,0.0,0,0,10,15,66.7,0,8,1,1,0,13,2021-2022
   Radamel Falcao,3,co COL,FW,35-269,12,1,0,0,0,2,1,0,0,4,0,0,0,0.2,0.2,0.0,1,1,1,2,50.0,0,3,0,0,0,13,2021-2022
   Sergi Guardiola,16,es ESP,FW,30-161,10,0,0,0,0,1,0,0,0,2,0,0,0,0.1,0.1,0.0,0,0,1,1,100.0,0,0,0,0,0,13,2021-2022
Álvaro García,18,es ESP,LW,29-010,90,0,1,0,0,4,1,0,0,47,2,1,1,0.3,0.3,0.1,3,1,21,32,65.6,1,31,7,3,0,13,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,26-314,59,0,0,0,0,0,0,0,0,35,1,0,2,0.0,0.0,0.1,2,0,20,23,87.0,5,23,0,3,2,13,2021-2022
   Bebé,10,cv CPV,RW,31-117,31,0,0,0,0,3,1,0,0,22,0,0,0,0.2,0.2,0.2,6,0,11,15,73.3,0,18,4,6,4,13,2021-2022
Óscar Trejo,8,ar ARG,AM,33-194,59,0,0,0,0,1,1,0,0,42,0,1,0,0.1,0.1,0.1,3,0,29,34,85.3,3,27,2,6,4,13,2021-2022
   Unai López,12,es ESP,"AM,DM",26-007,31,0,0,0,0,1,1,0,0,31,0,0,0,0.0,0.0,0.0,3,0,28,29,96.6,3,25,0,1,1,13,2021-2022
Óscar Valentín,23,es ESP,"DM,CB",27-078,90,0,0,0,0,2,0,0,0,82,0,1,3,0.3,0.3,0.0,2,0,68,71,95.8,5,63,0,0,0,13,2021-2022
Santi Comesaña,6,es ESP,DM,25-032,90,0,0,0,0,0,0,1,0,74,4,1,2,0.0,0.0,0.3,4,0,58,62,93.5,4,51,2,2,0,13,2021-2022
Fran Garcia,33,es ESP,LB,22-084,90,0,0,0,0,0,0,0,0,66,2,2,0,0.0,0.0,0.1,3,0,56,64,87.5,2,39,7,0,0,13,2021-2022
Catena,5,es ESP,CB,27-009,90,0,0,0,0,1,0,0,0,56,3,0,1,0.0,0.0,0.0,1,0,48,50,96.0,3,37,0,0,0,13,2021-2022
Esteban Saveljich,24,me MNE,CB,30-170,80,0,0,0,0,0,0,0,0,21,0,1,1,0.0,0.0,0.0,0,0,17,18,94.4,0,14,0,0,0,13,2021-2022
   José Pozo,22,es ESP,"AM,CB",25-236,10,0,0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,2,0,9,10,90.0,0,8,0,0,0,13,2021-2022
Iván Balliu,20,al ALB,RB,29-309,90,0,0,0,0,1,0,1,0,57,3,1,1,0.1,0.1,0.1,5,0,38,50,76.0,2,28,3,1,1,13,2021-2022
Stole Dimitrievski,13,mk MKD,GK,27-316,90,0,0,0,0,0,0,0,0,31,0,0,0,0.0,0.0,0.0,0,0,18,28,64.3,0,12,0,0,0,13,2021-2022
Arnaut Danjuma,15,nl NED,FW,24-280,11,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,0,3,1,0,0,13,2021-2022
   Yeremi Pino,21,es ESP,FW,19-018,34,0,0,0,0,0,0,0,0,17,1,0,1,0.0,0.0,0.1,2,0,10,12,83.3,0,11,1,1,0,13,2021-2022
   Boulaye Dia,16,sn SEN,FW,24-356,45,0,0,0,0,1,0,0,0,22,1,0,0,0.1,0.1,0.0,0,0,11,15,73.3,1,15,3,0,0,13,2021-2022
Paco Alcácer,9,es ESP,FW,28-069,70,0,1,0,0,1,0,0,0,25,3,0,0,0.4,0.4,0.4,1,1,15,19,78.9,1,12,0,0,0,13,2021-2022
   Samuel Chukwueze,11,ng NGA,AM,22-169,20,0,0,0,0,1,0,0,0,15,0,0,0,0.0,0.0,0.1,2,0,7,10,70.0,4,12,2,4,2,13,2021-2022
Francis Coquelin,19,fr FRA,AM,30-178,88,0,0,0,0,1,0,0,0,65,1,1,1,0.1,0.1,0.1,2,0,50,60,83.3,1,40,2,2,2,13,2021-2022
   Alberto Moreno,18,es ESP,AM,29-125,2,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0,13,2021-2022
Manu Trigueros,14,es ESP,AM,30-021,70,1,0,0,0,2,2,0,0,45,3,0,0,0.6,0.6,0.0,1,0,29,37,78.4,5,23,0,2,0,13,2021-2022
   Moi Gómez,23,es ESP,FW,27-137,20,0,0,0,0,1,1,0,0,17,0,0,0,0.1,0.1,0.0,1,0,9,14,64.3,2,9,0,0,0,13,2021-2022
Daniel Parejo,5,es ESP,DM,32-205,90,0,0,0,0,1,0,0,0,109,3,1,1,0.1,0.1,0.1,3,0,89,98,90.8,16,65,2,2,2,13,2021-2022
Étienne Capoue,6,fr FRA,DM,33-119,90,0,0,0,0,1,0,0,0,79,4,0,0,0.0,0.0,0.0,3,0,59,68,86.8,8,46,4,5,5,13,2021-2022
Pervis Estupiñán,12,ec ECU,LB,23-290,90,0,0,0,0,0,0,0,0,107,0,2,0,0.0,0.0,0.0,1,1,80,98,81.6,6,57,5,2,1,13,2021-2022
Pau Torres,4,es ESP,CB,24-295,90,0,0,0,0,1,1,0,0,81,1,0,0,0.1,0.1,0.2,1,0,66,75,88.0,3,48,0,0,0,13,2021-2022
Raúl Albiol,3,es ESP,CB,36-064,90,0,0,0,0,0,0,1,0,85,2,2,0,0.0,0.0,0.0,1,0,61,76,80.3,3,43,0,1,1,13,2021-2022
Serge Aurier,25,ci CIV,RB,28-318,90,0,0,0,0,0,0,0,0,69,1,1,1,0.0,0.0,0.5,2,0,45,56,80.4,6,33,2,4,2,13,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-171,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,34,41,82.9,0,22,0,0,0,13,2021-2022
Darío Poveda,19,es ESP,FW,24-239,59,0,0,0,0,0,0,0,0,17,1,0,0,0.0,0.0,0.0,0,0,4,10,40.0,0,6,2,2,0,13,2021-2022
   Iglesias,21,es ESP,RB,23-127,31,0,0,0,0,1,0,0,0,16,1,1,1,0.0,0.0,0.0,2,0,6,10,60.0,1,7,0,0,0,13,2021-2022
Enes Ünal,10,tr TUR,FW,24-181,81,0,0,0,0,1,1,0,0,28,3,0,2,0.0,0.0,0.0,1,0,9,13,69.2,1,13,0,4,0,13,2021-2022
   Emmanuel Amankwaa Akurugu,28,gh GHA,"LB,FW",19-352,9,0,0,0,0,0,0,0,0,11,0,0,0,0.0,0.0,0.0,0,0,6,11,54.5,0,4,0,0,0,13,2021-2022
Nemanja Maksimović,20,rs SRB,CM,26-285,90,0,0,0,0,0,0,0,0,30,2,5,0,0.0,0.0,0.0,1,0,19,24,79.2,3,14,1,0,0,13,2021-2022
Mauro Arambarri,18,uy URU,CM,26-038,90,0,0,0,0,1,0,1,0,44,3,0,1,0.0,0.0,0.0,0,0,25,37,67.6,1,19,0,2,2,13,2021-2022
Carles Aleñá,11,es ESP,CM,23-306,90,0,0,0,0,0,0,0,0,41,1,0,0,0.0,0.0,0.1,4,0,28,36,77.8,4,29,0,2,1,13,2021-2022
Mathías Olivera,17,uy URU,LB,24-007,81,0,0,0,0,0,0,0,0,42,4,1,0,0.0,0.0,0.0,0,0,23,30,76.7,3,19,2,2,1,13,2021-2022
