player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Rafa Mir,12,es ESP,FW,24-218,45,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,66.7,22,2021-2022
   Iván Romero,36,es ESP,FW,20-287,45,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0.0,22,2021-2022
Jesús Corona,9,mx MEX,LW,29-016,70,0,0,0,2,0,0,4,1,0,0,0,0,3,0,1,0.0,22,2021-2022
   Nemanja Gudelj,6,rs SRB,LW,30-067,20,1,0,0,0,1,0,0,1,0,0,0,0,3,1,2,33.3,22,2021-2022
Lucas Ocampos,5,ar ARG,RW,27-195,90,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,,22,2021-2022
Ivan Rakitić,10,hr CRO,LM,33-318,45,0,0,0,0,2,0,0,1,1,0,0,0,3,0,0,,22,2021-2022
   Óliver Torres,21,es ESP,LM,27-073,45,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,33.3,22,2021-2022
Fernando,25,br BRA,CM,34-181,45,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0,22,2021-2022
   Papu Gómez,24,ar ARG,CM,33-341,45,0,0,0,0,3,0,6,0,0,0,0,0,1,0,0,,22,2021-2022
Joan Jordán,8,es ESP,RM,27-200,89,0,0,0,3,1,0,5,2,0,0,0,0,4,0,2,0.0,22,2021-2022
   Luismi,27,es ESP,RM,20-244,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,22,2021-2022
Marcos Acuña,19,ar ARG,LB,30-086,90,0,0,0,1,5,0,10,0,2,0,0,0,9,0,2,0.0,22,2021-2022
Karim Rekik,4,nl NED,CB,27-051,90,0,0,0,1,1,0,1,1,1,0,0,0,4,5,1,83.3,22,2021-2022
Diego Carlos,20,br BRA,CB,28-313,90,0,0,0,2,0,0,0,2,1,0,0,0,6,3,5,37.5,22,2021-2022
Gonzalo Montiel,2,ar ARG,RB,25-021,90,0,0,0,1,1,0,2,0,1,0,0,0,5,0,2,0.0,22,2021-2022
Marko Dmitrović,1,rs SRB,GK,29-363,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,22,2021-2022
Santi Mina,22,es ESP,FW,26-046,81,0,0,0,2,2,0,1,0,0,0,0,0,3,6,3,66.7,22,2021-2022
   Thiago Galhardo,7,br BRA,FW,32-186,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,50.0,22,2021-2022
Iago Aspas,10,es ESP,FW,34-174,90,0,0,0,1,2,1,4,0,2,0,0,0,4,0,0,,22,2021-2022
Franco Cervi,11,ar ARG,LM,27-241,64,1,0,0,2,3,0,0,2,2,0,0,0,8,2,2,50.0,22,2021-2022
   Nolito,9,es ESP,LM,35-099,26,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,22,2021-2022
Denis Suárez,6,es ESP,CM,28-016,64,1,0,0,4,0,0,1,1,0,0,0,0,5,0,0,,22,2021-2022
   Renato Tapia,14,pe PER,CM,26-178,26,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,50.0,22,2021-2022
Brais Méndez,23,es ESP,RM,25-015,76,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,50.0,22,2021-2022
   Augusto Solari,21,ar ARG,RM,30-019,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,22,2021-2022
Fran Beltrán,8,es ESP,DM,22-353,90,0,0,0,0,1,0,0,1,1,0,0,0,4,1,0,100.0,22,2021-2022
Javi Galán,17,es ESP,LB,27-064,90,0,0,0,0,3,0,0,1,2,0,0,0,7,1,1,50.0,22,2021-2022
Néstor Araujo,4,mx MEX,CB,30-146,90,0,0,0,1,0,0,0,0,1,0,0,0,3,5,0,100.0,22,2021-2022
Joseph Aidoo,15,gh GHA,CB,26-115,64,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,100.0,22,2021-2022
   Jeison Murillo,24,co COL,CB,29-240,26,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,50.0,22,2021-2022
Hugo Mallo,2,es ESP,RB,30-214,90,0,0,0,3,0,0,1,1,3,0,0,0,0,1,2,33.3,22,2021-2022
Matías Dituro,1,ar ARG,GK,34-259,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,22,2021-2022
João Félix,7,pt POR,"FW,LM",22-073,56,0,0,0,3,2,1,1,1,0,0,0,0,3,0,0,,22,2021-2022
