player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
José Luis Morales,11,es ESP,FW,34-287,89,35,0,3,12,23,6,35,8,6,75.0,2,25.0,20,205,99,3,3,3,6,3,20,7,35,2021-2022
   Mickael Malsa,12,mq MTQ,FW,26-206,1,2,0,0,0,2,0,2,1,0,0.0,1,100.0,1,1,0,0,0,0,0,0,1,1,35,2021-2022
Dani Gómez,21,es ESP,FW,23-280,61,22,0,1,12,9,2,22,6,2,33.3,4,66.7,14,66,28,1,1,0,3,1,14,3,35,2021-2022
   Enis Bardhi,10,mk MKD,"CM,FW",26-308,29,20,0,0,6,15,1,20,5,2,40.0,3,60.0,15,107,45,1,3,0,2,0,12,3,35,2021-2022
José Campaña,24,es ESP,CM,28-340,61,28,2,9,13,6,0,28,2,1,50.0,1,50.0,12,30,13,0,0,0,2,0,16,2,35,2021-2022
   Gonzalo Melero,22,es ESP,CM,28-124,29,12,0,1,9,2,1,11,0,0,,0,,10,19,4,0,0,0,0,3,11,2,35,2021-2022
José Luis García Vayá,8,es ESP,CM,23-268,90,55,2,11,28,16,1,55,4,2,50.0,2,50.0,24,81,26,0,0,1,2,3,27,0,35,2021-2022
Nemanja Radoja,5,rs SRB,CM,29-089,75,36,0,4,18,15,2,36,0,0,,0,,19,87,11,0,0,0,4,5,19,3,35,2021-2022
   Roger Martí,9,es ESP,"FW,CM",31-123,15,7,0,1,4,3,2,7,1,0,0.0,1,100.0,4,21,16,0,0,0,1,0,5,1,35,2021-2022
Son,2,es ESP,LB,28-037,90,36,4,14,14,8,0,36,2,0,0.0,2,100.0,18,71,23,1,0,0,4,0,17,4,35,2021-2022
