player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Raúl García,22,es ESP,FW,35-072,62,15,24,62.5,156,77,14,18,77.8,1,4,25.0,0,1,0.0,0,0.2,0.1,1,1,1,0,4,6,2021-2022
   Iñaki Williams,9,gh GHA,FW,27-098,28,3,5,60.0,36,13,2,2,100.0,1,3,33.3,0,0,,0,0.6,0.2,1,0,0,0,0,6,2021-2022
Asier Villalibre,20,es ESP,FW,23-356,90,11,25,44.0,128,24,8,11,72.7,2,4,50.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,6,2021-2022
Iker Muniain,10,es ESP,LM,28-276,68,29,36,80.6,446,172,15,15,100.0,12,16,75.0,1,3,33.3,0,0.1,0.1,3,2,3,0,8,6,2021-2022
   Álex Berenguer,7,es ESP,LM,26-079,22,7,16,43.8,94,49,6,11,54.5,0,1,0.0,1,1,100.0,0,0.0,0.0,0,1,0,0,1,6,2021-2022
Mikel Vesga,6,es ESP,CM,28-123,74,26,31,83.9,477,183,11,14,78.6,12,13,92.3,2,2,100.0,0,0.0,0.0,1,1,0,0,6,6,2021-2022
   Dani García,14,es ESP,CM,31-120,16,9,13,69.2,167,75,3,5,60.0,5,7,71.4,1,1,100.0,0,0.0,0.0,0,1,0,0,1,6,2021-2022
Oier Zarraga,19,es ESP,CM,22-260,68,15,22,68.2,270,70,6,6,100.0,9,12,75.0,0,1,0.0,0,0.0,0.0,1,5,0,0,4,6,2021-2022
   Unai Vencedor Paris,16,es ESP,CM,20-310,22,11,14,78.6,236,72,4,5,80.0,5,5,100.0,2,2,100.0,0,0.0,0.0,0,3,0,0,4,6,2021-2022
Nico Williams,30,es ESP,RM,19-071,74,11,19,57.9,91,27,11,13,84.6,0,1,0.0,0,3,0.0,0,0.0,0.0,0,0,0,0,1,6,2021-2022
   Jon Morcillo,11,es ESP,RM,23-006,16,5,7,71.4,69,51,3,3,100.0,2,3,66.7,0,0,,0,0.0,0.0,0,0,0,0,1,6,2021-2022
Iñigo Lekue,15,es ESP,LB,28-140,90,29,45,64.4,435,200,19,25,76.0,6,11,54.5,3,6,50.0,0,0.0,0.0,0,2,0,0,2,6,2021-2022
Iñigo Martínez,4,es ESP,CB,30-127,90,32,46,69.6,641,288,12,13,92.3,12,20,60.0,6,10,60.0,0,0.0,0.0,0,0,0,0,3,6,2021-2022
Unai Núñez,3,es ESP,CB,24-234,90,41,50,82.0,869,437,12,13,92.3,21,22,95.5,8,13,61.5,0,0.0,0.0,0,2,0,0,4,6,2021-2022
Óscar de Marcos,18,es ESP,RB,32-160,90,40,56,71.4,573,202,26,32,81.3,12,17,70.6,2,3,66.7,0,0.0,0.0,0,2,0,0,4,6,2021-2022
Unai Simón,1,es ESP,GK,24-102,90,19,22,86.4,622,476,1,1,100.0,10,10,100.0,8,11,72.7,0,0.0,0.0,0,1,0,0,0,6,2021-2022
Sergi Guardiola,16,es ESP,FW,30-115,58,10,14,71.4,123,23,7,9,77.8,2,4,50.0,0,0,,1,0.3,0.0,2,0,1,0,1,6,2021-2022
   Randy Ntekja,9,fr FRA,"AM,FW",23-289,32,6,11,54.5,132,5,2,5,40.0,2,4,50.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,6,2021-2022
Álvaro García,18,es ESP,LW,28-329,78,5,13,38.5,61,9,3,5,60.0,2,4,50.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,6,2021-2022
   Bebé,10,cv CPV,RW,31-071,12,4,9,44.4,73,57,1,3,33.3,1,4,25.0,1,1,100.0,1,0.5,0.6,1,0,1,1,0,6,2021-2022
Isaac Palazón Camacho,7,es ESP,RW,26-268,78,21,27,77.8,378,59,10,13,76.9,6,8,75.0,4,4,100.0,0,0.0,0.0,0,1,1,0,1,6,2021-2022
   Kévin Rodrigues,19,pt POR,LW,27-200,12,3,6,50.0,40,13,3,4,75.0,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,1,6,2021-2022
Unai López,12,es ESP,AM,25-326,75,47,56,83.9,808,117,16,17,94.1,21,24,87.5,5,9,55.6,0,0.0,0.0,1,5,0,0,4,6,2021-2022
   Radamel Falcao,3,co COL,FW,35-223,15,4,4,100.0,51,9,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,6,2021-2022
Pathé Ciss,21,sn SEN,DM,27-189,58,21,25,84.0,448,71,9,12,75.0,4,4,100.0,7,8,87.5,0,0.0,0.0,0,2,0,0,2,6,2021-2022
   Óscar Valentín,23,es ESP,DM,27-032,32,12,14,85.7,195,35,4,5,80.0,6,7,85.7,1,1,100.0,0,0.0,0.0,0,1,0,0,0,6,2021-2022
Santi Comesaña,6,es ESP,DM,24-351,90,42,47,89.4,674,239,20,20,100.0,17,18,94.4,3,3,100.0,0,0.0,0.0,0,3,0,0,4,6,2021-2022
Fran Garcia,33,es ESP,LB,22-038,90,55,69,79.7,973,259,24,25,96.0,23,25,92.0,6,13,46.2,0,0.0,0.0,0,4,1,1,5,6,2021-2022
Catena,5,es ESP,CB,26-328,90,46,56,82.1,1263,453,8,9,88.9,25,28,89.3,13,19,68.4,0,0.0,0.0,1,3,0,0,5,6,2021-2022
Nikola Maraš,2,rs SRB,CB,25-276,90,23,28,82.1,492,137,5,7,71.4,13,14,92.9,4,6,66.7,0,0.0,0.0,0,0,0,0,0,6,2021-2022
Iván Balliu,20,al ALB,RB,29-263,90,49,65,75.4,828,337,21,25,84.0,22,27,81.5,4,10,40.0,0,0.0,0.1,2,4,1,1,5,6,2021-2022
Stole Dimitrievski,13,mk MKD,GK,27-270,90,20,45,44.4,712,570,1,1,100.0,11,11,100.0,8,32,25.0,0,0.0,0.0,0,1,0,0,0,6,2021-2022
Rafa Mir,12,es ESP,FW,24-096,55,6,11,54.5,69,9,4,6,66.7,2,4,50.0,0,0,,0,0.0,0.0,0,1,0,0,0,6,2021-2022
   Youssef En-Nesyri,15,ma MAR,FW,24-113,35,5,9,55.6,93,0,4,7,57.1,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,6,2021-2022
Lucas Ocampos,5,ar ARG,LW,27-073,68,21,23,91.3,303,69,14,14,100.0,4,4,100.0,2,3,66.7,0,0.1,0.0,1,1,0,0,3,6,2021-2022
   Thomas Delaney,18,dk DEN,"DM,LW",30-019,22,14,19,73.7,186,53,7,8,87.5,4,6,66.7,1,2,50.0,0,0.0,0.0,0,1,0,0,0,6,2021-2022
Érik Lamela,17,ar ARG,RW,29-202,90,38,44,86.4,445,91,19,20,95.0,9,9,100.0,2,3,66.7,1,0.4,0.2,4,1,1,0,3,6,2021-2022
Papu Gómez,24,ar ARG,"LM,LW",33-219,90,36,42,85.7,483,96,21,22,95.5,12,15,80.0,1,2,50.0,0,0.0,0.0,0,2,1,0,3,6,2021-2022
