player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Sandro Ramírez,12,es ESP,FW,26-232,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2021-2022
   Borja Mayoral,25,es ESP,FW,24-327,29,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,0,0,26,2021-2022
Enes Ünal,10,tr TUR,FW,24-292,89,2,2,0,2,0,1,2,50.0,1,0,0,0,0,2,0,0,26,2021-2022
   Jaime Mata,7,es ESP,FW,33-125,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2021-2022
Nemanja Maksimović,20,rs SRB,"LM,CM,RB",27-031,90,2,0,0,2,0,1,1,100.0,0,2,0,2,1,3,1,0,26,2021-2022
Mauro Arambarri,18,uy URU,CM,26-149,90,1,1,1,0,0,0,0,,0,1,0,1,2,3,1,0,26,2021-2022
Carles Aleñá,11,es ESP,"RM,CM",24-052,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2021-2022
   Iglesias,21,es ESP,RB,23-238,21,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,26,2021-2022
Mathías Olivera,17,uy URU,"LB,WB",24-118,90,1,0,0,1,0,1,1,100.0,0,3,0,3,1,2,2,0,26,2021-2022
Damián Suárez,22,uy URU,"WB,RB",33-305,61,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,26,2021-2022
   Óscar Rodríguez Arnaiz,24,es ESP,"RM,LM",23-243,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,2021-2022
Jorge Cuenca,15,es ESP,CB,22-101,31,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,26,2021-2022
Stefan Mitrović,23,rs SRB,CB,31-280,90,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,0,26,2021-2022
