player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Youssef En-Nesyri,15,ma MAR,FW,24-116,69,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,7,2021-2022
   Rafa Mir,12,es ESP,FW,24-099,21,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,7,2021-2022
Lucas Ocampos,5,ar ARG,LW,27-076,79,36,34,1,0,0,1,3,1,0,0,0,0,24,1,2,7,2021-2022
   Karim Rekik,4,nl NED,LB,26-297,11,4,4,0,0,1,0,0,0,0,0,0,0,4,0,0,7,2021-2022
Suso,7,es ESP,RW,27-310,55,33,31,2,0,0,0,2,0,2,1,0,0,26,0,2,7,2021-2022
   Érik Lamela,17,ar ARG,RW,29-205,35,6,5,0,0,0,0,0,0,0,0,0,0,5,1,0,7,2021-2022
Ivan Rakitić,10,hr CRO,LM,33-199,55,48,43,4,2,0,3,1,0,1,0,0,0,41,1,0,7,2021-2022
   Fernando,25,br BRA,"LM,CM",34-062,35,12,12,0,0,0,0,0,0,0,0,0,0,10,0,0,7,2021-2022
Thomas Delaney,18,dk DEN,CM,30-022,64,49,49,0,0,0,2,2,0,0,0,0,0,44,0,0,7,2021-2022
Joan Jordán,8,es ESP,RM,27-081,90,61,61,0,0,0,0,0,0,0,0,0,0,53,0,1,7,2021-2022
Marcos Acuña,19,ar ARG,"LB,LM",29-332,90,67,58,9,1,0,2,6,7,1,0,1,0,55,0,1,7,2021-2022
Diego Carlos,20,br BRA,CB,28-194,90,50,49,1,1,0,2,0,0,0,0,0,0,47,0,0,7,2021-2022
Jules Koundé,23,fr FRA,CB,22-317,90,54,52,2,2,0,1,0,0,0,0,0,0,49,0,0,7,2021-2022
Jesús Navas,16,es ESP,RB,35-308,90,62,49,12,1,0,1,2,11,0,0,0,0,46,1,0,7,2021-2022
Yassine Bounou,13,ma MAR,GK,30-173,90,29,20,9,3,0,0,0,0,0,0,0,0,21,0,0,7,2021-2022
Raúl de Tomás,11,es ESP,FW,26-343,90,20,19,1,0,0,1,2,0,0,0,0,0,17,0,0,7,2021-2022
Wu Lei,7,cn CHN,LM,29-310,56,6,6,0,0,0,0,1,0,0,0,0,0,3,0,0,7,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-167,34,23,22,1,0,0,1,4,0,1,1,0,0,17,0,0,7,2021-2022
Sergi Darder,10,es ESP,CM,27-277,90,47,46,1,0,0,1,1,0,1,0,0,0,42,0,0,7,2021-2022
Fran Mérida,8,es ESP,CM,31-205,45,22,21,1,1,0,1,0,0,0,0,0,0,13,0,0,7,2021-2022
   Landry Dimata,18,be BEL,CM,24-024,45,7,6,1,0,0,0,0,0,0,0,0,0,7,0,0,7,2021-2022
Adri Embarba,23,es ESP,RM,29-141,77,35,29,6,0,0,0,9,0,6,2,2,0,20,0,2,7,2021-2022
   Loren Morón,16,es ESP,RM,27-269,13,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,7,2021-2022
Keidi Bare,20,al ALB,DM,24-028,90,56,55,1,1,0,1,2,0,0,0,0,0,50,0,1,7,2021-2022
Adrià Pedrosa,3,es ESP,LB,23-135,90,46,37,9,3,0,0,9,6,0,0,0,0,30,0,5,7,2021-2022
Leandro Cabrera,4,uy URU,CB,30-100,90,46,42,3,1,0,1,1,2,0,0,0,0,37,1,0,7,2021-2022
Sergi Gómez,24,es ESP,CB,29-181,90,42,40,2,2,0,0,0,0,0,0,0,0,37,0,0,7,2021-2022
Aleix Vidal,22,es ESP,RB,32-035,89,63,52,11,2,0,4,3,9,0,0,0,0,52,0,0,7,2021-2022
   Álvaro Vadillo,19,es ESP,RB,27-013,1,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0,7,2021-2022
Diego López,13,es ESP,GK,39-326,90,29,11,18,4,0,0,0,0,0,0,0,0,22,0,0,7,2021-2022
Karim Benzema,9,fr FRA,FW,33-280,90,20,20,0,0,0,0,0,0,0,0,0,0,17,0,0,7,2021-2022
Vinicius Júnior,20,br BRA,LW,21-075,90,37,37,0,0,0,0,2,0,0,0,0,0,29,0,0,7,2021-2022
Rodrygo,21,br BRA,RW,20-259,45,11,11,0,0,0,0,2,0,0,0,0,0,8,0,0,7,2021-2022
   Eduardo Camavinga,25,fr FRA,"RW,LM",18-319,45,36,35,1,1,1,0,0,0,0,0,0,0,27,0,1,7,2021-2022
Luka Modrić,10,hr CRO,LM,36-016,72,48,43,5,3,0,0,3,0,1,1,0,0,44,0,1,7,2021-2022
   Eden Hazard,7,be BEL,"RW,LM",30-261,18,11,11,0,0,0,0,1,0,0,0,0,0,8,0,0,7,2021-2022
Casemiro,14,br BRA,CM,29-214,90,57,55,0,0,0,0,1,0,0,0,0,0,47,2,0,7,2021-2022
