player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Ante Budimir,17,hr CRO,FW,30-212,90,30,2,2,15,13,7,30,1,0,0.0,1,100.0,13,42,13,0,0,0,1,3,24,8,25,2021-2022
Rubén García,14,es ESP,LM,28-220,66,66,1,4,33,29,4,66,1,0,0.0,1,100.0,28,127,48,1,0,0,2,1,47,7,25,2021-2022
   Kike Barja,11,es ESP,LM,24-324,24,32,0,0,12,20,1,32,3,0,0.0,3,100.0,21,150,65,3,1,0,1,1,26,7,25,2021-2022
Darko Brašanac,8,rs SRB,CM,30-007,66,36,1,2,22,12,3,36,1,0,0.0,1,100.0,15,61,30,1,1,0,3,0,23,5,25,2021-2022
   Roberto Torres,10,es ESP,CM,32-349,24,20,0,0,12,8,0,20,0,0,,0,,11,40,13,0,0,0,0,0,13,1,25,2021-2022
Jon Moncayola,7,es ESP,"CM,RB",23-282,90,75,0,6,51,18,1,75,0,0,,0,,33,184,58,0,1,0,1,1,49,3,25,2021-2022
Ezequiel Ávila,9,ar ARG,RM,28-013,66,27,0,2,16,9,1,27,1,1,100.0,0,0.0,14,60,35,1,1,0,4,1,16,2,25,2021-2022
   Kiké,18,es ESP,RM,32-086,24,14,0,0,4,10,2,14,1,1,100.0,0,0.0,8,36,11,1,0,0,2,0,11,6,25,2021-2022
Lucas Torró,24,es ESP,DM,27-215,90,82,1,13,58,11,0,82,2,2,100.0,0,0.0,41,251,80,2,2,0,1,1,46,3,25,2021-2022
Manu Sánchez,39,es ESP,LB,21-179,75,79,1,18,43,19,0,79,5,4,80.0,1,20.0,42,176,61,0,0,0,0,2,49,3,25,2021-2022
   José Ángel,16,es ESP,LB,32-167,15,30,1,2,19,9,0,30,1,1,100.0,0,0.0,21,100,56,1,1,0,1,1,22,2,25,2021-2022
Juan Cruz Armada,3,es ESP,CB,29-206,90,88,1,22,63,3,0,88,0,0,,0,,58,338,171,2,0,0,1,0,68,0,25,2021-2022
David García,5,es ESP,CB,28-005,90,87,3,24,54,9,4,87,0,0,,0,,48,263,129,0,1,0,2,0,57,0,25,2021-2022
