player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Roger Martí,9,es ESP,FW,31-068,90,27,0,0,11,17,3,27,2,1,50.0,1,50.0,14,62,14,0,1,0,2,3,21,10,28,2021-2022
Enis Bardhi,10,mk MKD,LW,26-253,90,58,1,10,24,25,5,58,5,2,40.0,3,60.0,36,205,117,2,2,0,2,2,45,11,28,2021-2022
Jorge de Frutos,18,es ESP,RW,25-020,85,17,0,0,5,12,4,17,5,3,60.0,2,40.0,11,115,81,4,2,2,1,1,15,7,28,2021-2022
   Álex Cantero,29,es ESP,RW,21-277,5,5,0,0,1,4,1,5,0,0,,0,,3,24,12,0,0,0,0,0,3,0,28,2021-2022
Son,2,es ESP,LM,27-347,60,36,1,6,11,19,1,36,2,1,50.0,1,50.0,16,145,96,4,0,0,1,0,23,4,28,2021-2022
   Enric Franquesa,3,es ESP,LM,25-014,30,23,2,8,4,11,1,23,0,0,,0,,7,46,24,1,0,1,1,0,17,5,28,2021-2022
Gonzalo Melero,22,es ESP,CM,28-069,60,40,0,5,28,10,2,40,2,2,100.0,0,0.0,20,157,92,2,1,0,1,0,33,3,28,2021-2022
   José Campaña,24,es ESP,CM,28-285,30,36,0,1,19,16,2,36,0,0,,0,,16,110,48,0,1,0,1,1,25,2,28,2021-2022
José Luis García Vayá,8,es ESP,CM,23-213,90,91,2,8,62,22,1,91,1,0,0.0,1,100.0,31,185,95,2,1,0,2,1,63,2,28,2021-2022
Pubill,42,es ESP,RM,18-265,77,43,1,7,14,23,3,43,1,1,100.0,0,0.0,19,120,58,2,2,0,3,1,27,5,28,2021-2022
   Dani Gómez,21,es ESP,RM,23-225,13,10,0,0,4,6,3,10,2,1,50.0,1,50.0,4,18,3,0,0,0,1,2,8,1,28,2021-2022
Martín Cáceres,7,uy URU,CB,34-339,90,68,1,17,38,14,2,68,0,0,,0,,28,188,146,3,2,1,2,0,48,3,28,2021-2022
Óscar Duarte,6,cr CRC,CB,32-282,60,45,5,18,23,4,2,45,0,0,,0,,17,85,49,0,0,0,0,0,28,0,28,2021-2022
   Rúben Vezo,14,pt POR,CB,27-321,30,22,4,10,8,4,2,22,0,0,,0,,7,62,46,1,0,0,0,0,13,0,28,2021-2022
Rober,4,es ESP,CB,27-024,90,80,7,25,44,12,1,80,1,1,100.0,0,0.0,39,314,246,3,4,0,2,0,55,1,28,2021-2022
Cárdenas,34,es ESP,GK,24-349,90,23,22,23,0,0,0,23,0,0,,0,,11,65,47,0,0,0,0,0,8,0,28,2021-2022
Raúl de Tomás,11,es ESP,FW,27-146,90,47,2,3,22,22,0,47,1,1,100.0,0,0.0,20,71,23,1,1,0,6,4,37,6,28,2021-2022
Tonny Vilhena,19,nl NED,LW,27-068,62,23,0,2,8,13,1,23,0,0,,0,,12,31,8,0,0,0,1,1,17,4,28,2021-2022
   Aleix Vidal,22,es ESP,RW,32-203,28,15,2,3,8,4,0,15,0,0,,0,,5,19,1,0,0,0,0,0,6,0,28,2021-2022
Javi Puado,9,es ESP,"RW,LW",23-291,72,21,0,3,7,11,1,21,0,0,,0,,12,69,27,2,1,1,0,1,18,4,28,2021-2022
   Adri Embarba,23,es ESP,LW,29-309,18,13,2,6,4,4,1,13,1,1,100.0,0,0.0,4,45,41,1,1,0,0,0,5,1,28,2021-2022
Sergi Darder,10,es ESP,LM,28-080,86,55,2,6,33,16,2,55,1,1,100.0,0,0.0,36,158,58,3,2,1,2,0,42,3,28,2021-2022
   Nico Ribaudo,21,es ESP,LM,20-335,4,7,1,1,5,1,0,7,0,0,,0,,6,57,21,1,1,0,2,0,5,1,28,2021-2022
Keidi Bare,20,al ALB,CM,24-196,90,61,6,16,36,10,1,61,2,1,50.0,1,50.0,39,191,90,0,0,0,2,0,45,1,28,2021-2022
