player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
Roger Martí,9,es ESP,FW,31-068,90,0,0,0,0,1,1,0,0,27,2,0,1,0.0,0.0,0.1,2,0,13,18,72.2,5,14,0,2,1,28,2021-2022
Enis Bardhi,10,mk MKD,LW,26-253,90,0,0,0,0,1,0,0,0,58,0,0,1,0.0,0.0,0.6,5,1,33,45,73.3,3,36,2,5,2,28,2021-2022
Jorge de Frutos,18,es ESP,RW,25-020,85,0,0,0,0,3,0,0,0,17,0,0,0,0.1,0.1,0.0,4,0,5,10,50.0,0,11,4,5,3,28,2021-2022
   Álex Cantero,29,es ESP,RW,21-277,5,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,4,5,80.0,2,3,0,0,0,28,2021-2022
Son,2,es ESP,LM,27-347,60,0,0,0,0,0,0,0,0,36,1,0,0,0.0,0.0,0.0,2,0,26,32,81.3,8,16,4,2,1,28,2021-2022
   Enric Franquesa,3,es ESP,LM,25-014,30,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,1,1,16,21,76.2,2,7,1,0,0,28,2021-2022
Gonzalo Melero,22,es ESP,CM,28-069,60,0,0,0,0,0,0,1,0,40,1,1,1,0.0,0.0,0.0,1,0,32,35,91.4,2,20,2,2,2,28,2021-2022
   José Campaña,24,es ESP,CM,28-285,30,0,0,0,0,0,0,1,0,36,0,1,0,0.0,0.0,0.1,2,0,25,34,73.5,7,16,0,0,0,28,2021-2022
José Luis García Vayá,8,es ESP,CM,23-213,90,0,0,0,0,1,0,0,0,91,1,0,2,0.0,0.0,0.1,4,0,70,81,86.4,12,31,2,1,0,28,2021-2022
Pubill,42,es ESP,RM,18-265,77,0,0,0,0,2,0,0,0,43,0,0,0,0.6,0.6,0.0,2,0,29,36,80.6,1,19,2,1,1,28,2021-2022
   Dani Gómez,21,es ESP,RM,23-225,13,1,0,0,0,1,1,0,0,10,0,0,0,0.1,0.1,0.0,0,0,4,5,80.0,0,4,0,2,1,28,2021-2022
Martín Cáceres,7,uy URU,CB,34-339,90,0,0,0,0,0,0,0,0,68,0,0,0,0.0,0.0,0.1,2,0,53,63,84.1,6,28,3,0,0,28,2021-2022
Óscar Duarte,6,cr CRC,CB,32-282,60,0,0,0,0,3,1,1,0,45,1,0,0,0.1,0.1,0.0,1,0,28,39,71.8,0,17,0,0,0,28,2021-2022
   Rúben Vezo,14,pt POR,CB,27-321,30,0,0,0,0,2,0,0,0,22,0,1,0,0.1,0.1,0.0,0,0,15,19,78.9,0,7,1,0,0,28,2021-2022
Rober,4,es ESP,CB,27-024,90,0,0,0,0,0,0,1,0,80,2,1,0,0.0,0.0,0.0,0,0,58,73,79.5,6,39,3,1,1,28,2021-2022
Cárdenas,34,es ESP,GK,24-349,90,0,0,0,0,0,0,0,0,23,0,0,0,0.0,0.0,0.0,0,0,22,23,95.7,0,11,0,0,0,28,2021-2022
Raúl de Tomás,11,es ESP,FW,27-146,90,0,0,0,0,1,0,0,0,47,1,0,2,0.0,0.0,0.0,2,0,30,32,93.8,2,20,1,1,1,28,2021-2022
Tonny Vilhena,19,nl NED,LW,27-068,62,0,0,0,0,1,0,0,0,23,0,1,0,0.0,0.0,0.0,0,0,11,17,64.7,0,12,0,0,0,28,2021-2022
   Aleix Vidal,22,es ESP,RW,32-203,28,0,0,0,0,0,0,0,0,15,0,1,2,0.0,0.0,0.1,1,0,9,10,90.0,1,5,0,0,0,28,2021-2022
Javi Puado,9,es ESP,"RW,LW",23-291,72,1,0,0,0,1,1,1,0,21,0,0,0,0.2,0.2,0.0,1,0,14,18,77.8,1,12,2,0,0,28,2021-2022
   Adri Embarba,23,es ESP,LW,29-309,18,0,0,0,0,1,0,1,0,13,2,0,1,0.0,0.0,0.0,1,0,4,6,66.7,0,4,1,1,1,28,2021-2022
