player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Arnaut Danjuma,15,nl NED,FW,24-300,90,25,0,0,5,20,8,25,3,1,33.3,2,66.7,24,129,65,3,1,1,1,2,23,13,15,2021-2022
Manu Trigueros,14,es ESP,FW,30-041,83,38,0,2,18,18,5,38,0,0,,0,,25,104,31,1,0,1,4,0,32,3,15,2021-2022
   Dani Raba,17,es ESP,FW,26-029,7,7,0,1,3,3,0,7,0,0,,0,,3,12,1,0,0,0,0,0,4,2,15,2021-2022
Moi Gómez,23,es ESP,LM,27-157,90,32,1,4,12,18,3,32,2,2,100.0,0,0.0,21,91,25,1,0,1,1,0,21,4,15,2021-2022
Daniel Parejo,5,es ESP,CM,32-225,90,65,2,13,37,17,1,65,1,1,100.0,0,0.0,34,124,71,1,1,0,0,1,38,1,15,2021-2022
Étienne Capoue,6,fr FRA,CM,33-139,90,53,2,13,26,14,0,53,1,0,0.0,1,100.0,31,169,91,1,2,0,1,1,34,1,15,2021-2022
Yeremi Pino,21,es ESP,RM,19-038,64,22,1,2,9,11,3,22,0,0,,0,,15,82,46,1,1,1,4,1,14,3,15,2021-2022
   Samuel Chukwueze,11,ng NGA,RM,22-189,26,20,0,2,4,14,3,20,2,0,0.0,2,100.0,12,61,30,2,2,2,5,0,13,4,15,2021-2022
Alfonso Pedraza,24,es ESP,LB,25-232,64,33,1,5,12,17,3,33,1,0,0.0,1,100.0,16,158,88,3,2,1,4,1,18,7,15,2021-2022
   Pervis Estupiñán,12,ec ECU,LB,23-310,26,19,2,5,8,6,2,19,1,0,0.0,1,100.0,6,15,9,1,0,1,2,0,7,2,15,2021-2022
Pau Torres,4,es ESP,CB,24-315,90,57,5,22,35,2,2,57,0,0,,0,,38,317,241,2,0,0,0,0,42,1,15,2021-2022
Raúl Albiol,3,es ESP,CB,36-084,90,66,7,33,33,0,0,66,0,0,,0,,46,310,207,1,0,0,0,0,47,0,15,2021-2022
Juan Foyth,8,ar ARG,RB,23-319,90,53,0,10,29,14,0,53,0,0,,0,,25,140,56,1,1,0,3,0,26,4,15,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-191,90,58,34,58,0,0,0,58,0,0,,0,,29,142,65,0,0,0,0,0,32,0,15,2021-2022
Memphis,9,nl NED,FW,27-287,90,32,0,0,12,20,5,32,1,1,100.0,0,0.0,13,32,11,0,0,0,4,1,20,8,15,2021-2022
Gavi,30,es ESP,LW,17-114,90,34,0,4,13,17,4,34,1,1,100.0,0,0.0,18,81,30,2,0,0,1,1,25,6,15,2021-2022
Abdessamad Ezzalzouli,33,ma MAR,RW,19-345,65,29,0,7,8,16,5,29,6,3,50.0,3,50.0,22,190,118,3,2,2,3,1,20,5,15,2021-2022
   Ousmane Dembélé,7,fr FRA,RW,24-196,25,11,1,5,2,4,1,11,1,0,0.0,1,100.0,8,105,36,3,1,1,0,0,6,1,15,2021-2022
Nicolás González,28,es ESP,LM,19-328,79,37,2,8,17,13,0,37,3,3,100.0,0,0.0,17,112,72,2,1,0,1,1,30,0,15,2021-2022
   Philippe Coutinho,14,br BRA,LM,29-168,11,13,1,3,3,7,2,12,0,0,,0,,9,23,7,1,0,1,1,0,7,0,15,2021-2022
Sergio Busquets,5,es ESP,CM,33-134,90,49,4,20,21,8,1,49,0,0,,0,,19,61,20,0,0,0,0,1,29,0,15,2021-2022
Frenkie de Jong,21,nl NED,RM,24-199,90,29,0,5,12,12,1,29,1,1,100.0,0,0.0,18,171,147,5,2,0,0,0,21,2,15,2021-2022
Jordi Alba,18,es ESP,LB,32-251,70,64,5,31,20,13,1,64,0,0,,0,,35,74,26,0,2,0,1,0,41,0,15,2021-2022
   Óscar Mingueza,22,es ESP,LB,22-198,20,19,0,10,3,6,0,19,0,0,,0,,7,12,9,0,0,0,1,0,8,0,15,2021-2022
Gerard Piqué,3,es ESP,CB,34-298,90,64,17,45,18,1,1,64,0,0,,0,,36,119,16,0,0,0,0,0,46,0,15,2021-2022
Ronald Araújo,4,uy URU,CB,22-265,90,58,15,49,10,2,2,58,0,0,,0,,24,140,67,0,0,1,1,0,27,0,15,2021-2022
Eric García,24,es ESP,RB,20-322,90,47,6,28,17,2,0,47,0,0,,0,,22,45,12,0,0,0,2,0,29,0,15,2021-2022
Marc-André ter Stegen,1,de GER,GK,29-211,90,52,46,52,0,0,0,52,0,0,,0,,23,108,83,0,0,0,0,0,31,0,15,2021-2022
Willian José,12,br BRA,FW,30-005,90,30,1,4,10,16,5,30,2,0,0.0,2,100.0,18,78,10,0,0,0,1,5,22,9,15,2021-2022
Juanmi,7,es ESP,LW,28-192,87,24,0,3,5,17,5,24,4,2,50.0,2,50.0,10,76,44,1,1,0,1,1,14,4,15,2021-2022
   William Carvalho,14,pt POR,DM,29-235,3,8,1,2,6,1,0,8,1,0,0.0,1,100.0,5,16,5,0,0,0,0,0,4,0,15,2021-2022
Sergio Canales,10,es ESP,"RW,AM",30-285,90,61,1,3,19,39,7,61,3,2,66.7,1,33.3,40,305,133,4,6,0,2,2,52,6,15,2021-2022
Nabil Fekir,8,fr FRA,AM,28-133,89,55,0,1,15,39,11,55,4,3,75.0,1,25.0,30,154,55,4,0,2,4,2,40,10,15,2021-2022
   Diego Lainez,20,mx MEX,RW,21-172,1,2,0,0,0,2,0,2,0,0,,0,,2,17,15,1,1,0,0,0,2,0,15,2021-2022
Andrés Guardado,18,mx MEX,"DM,LW",35-061,90,60,0,10,40,10,1,60,0,0,,0,,37,172,97,1,0,0,3,0,44,2,15,2021-2022
Guido Rodríguez,21,ar ARG,DM,27-230,90,61,2,13,40,9,1,61,1,1,100.0,0,0.0,27,92,48,1,1,0,1,1,39,0,15,2021-2022
Álex Moreno,15,es ESP,LB,28-173,90,67,5,20,20,30,6,67,2,2,100.0,0,0.0,28,184,116,5,3,2,1,0,30,8,15,2021-2022
Víctor Ruiz,6,es ESP,CB,32-307,90,59,3,26,32,1,1,59,0,0,,0,,32,143,90,0,0,0,1,0,32,0,15,2021-2022
Marc Bartra,5,es ESP,"CB,RB",30-317,90,58,2,29,26,3,1,58,0,0,,0,,34,190,166,4,1,0,0,0,36,0,15,2021-2022
Aitor Ruibal,24,es ESP,RB,25-251,75,58,2,21,18,20,3,58,2,2,100.0,0,0.0,30,178,124,2,1,1,1,0,33,6,15,2021-2022
   Édgar González,3,es ESP,"CB,RB",24-241,15,11,2,3,8,0,0,11,0,0,,0,,4,18,4,0,0,0,0,0,3,0,15,2021-2022
Rui Silva,13,pt POR,GK,27-294,90,32,26,32,0,0,0,32,0,0,,0,,13,67,48,0,0,0,0,0,13,0,15,2021-2022
Roger Martí,9,es ESP,FW,30-329,90,20,1,2,14,4,0,20,0,0,,0,,16,77,24,1,0,1,1,2,17,3,15,2021-2022
José Luis Morales,11,es ESP,"LM,RM",34-128,90,32,0,7,11,15,2,32,5,1,20.0,4,80.0,21,106,45,1,0,1,2,2,22,10,15,2021-2022
