player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Roger Martí,9,es ESP,FW,31-089,85,1,0,0,3,1,0,0,0,0,0,0,0,3,0,2,0.0,30,2021-2022
   Mickael Malsa,12,mq MTQ,CM,26-172,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.0,30,2021-2022
José Luis Morales,11,es ESP,FW,34-253,90,1,0,0,3,2,4,3,0,0,0,0,0,4,0,0,,30,2021-2022
Nemanja Radoja,5,rs SRB,"CM,RM",29-055,90,0,0,0,2,3,0,0,1,0,0,0,0,6,0,0,,30,2021-2022
José Luis García Vayá,8,es ESP,CM,23-234,90,1,0,0,2,1,0,2,4,0,0,0,0,12,1,0,100.0,30,2021-2022
Gonzalo Melero,22,es ESP,CM,28-090,56,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,,30,2021-2022
   José Campaña,24,es ESP,"CM,LM",28-306,34,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,,30,2021-2022
Enric Franquesa,3,es ESP,LB,25-035,45,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,33.3,30,2021-2022
   Son,2,es ESP,LB,28-003,45,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,,30,2021-2022
Martín Cáceres,7,uy URU,CB,34-360,45,0,0,0,0,0,0,2,0,1,0,0,0,6,1,0,100.0,30,2021-2022
   Rúben Vezo,14,pt POR,CB,27-342,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,30,2021-2022
Sergio Postigo,15,es ESP,CB,33-149,75,0,0,0,0,1,0,0,1,2,0,0,0,6,2,2,50.0,30,2021-2022
   Shkodran Mustafi,13,de GER,CB,29-350,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,30,2021-2022
Rober,4,es ESP,CB,27-045,90,0,0,0,4,0,0,0,2,1,0,0,0,6,0,0,,30,2021-2022
Jorge Miramón,20,es ESP,RB,32-304,90,0,0,0,0,2,0,3,1,2,0,0,0,5,0,2,0.0,30,2021-2022
Cárdenas,34,es ESP,GK,25-005,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,30,2021-2022
Arnaut Danjuma,15,nl NED,FW,25-061,75,0,0,0,0,3,0,1,0,0,0,0,0,4,0,0,,30,2021-2022
   Paco Alcácer,9,es ESP,FW,28-215,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,30,2021-2022
Gerard Moreno,7,es ESP,FW,29-360,90,0,0,0,1,0,0,1,1,0,0,0,0,1,1,3,25.0,30,2021-2022
Manu Trigueros,14,es ESP,LM,30-167,61,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,,30,2021-2022
   Giovani Lo Celso,17,ar ARG,LM,25-358,29,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,,30,2021-2022
Daniel Parejo,5,es ESP,CM,32-351,90,0,0,0,0,1,0,6,1,0,0,0,0,6,0,0,,30,2021-2022
Étienne Capoue,6,fr FRA,CM,33-265,61,0,0,0,1,1,0,0,0,1,0,0,0,9,2,0,100.0,30,2021-2022
   Francis Coquelin,19,fr FRA,CM,30-324,29,1,0,0,1,2,0,0,1,0,0,0,0,1,1,0,100.0,30,2021-2022
Yeremi Pino,21,es ESP,RM,19-164,90,0,0,0,0,1,0,4,1,1,0,0,0,8,1,2,33.3,30,2021-2022
Alfonso Pedraza,24,es ESP,LB,25-358,75,0,0,0,2,3,0,3,2,1,0,0,0,4,1,0,100.0,30,2021-2022
   Pervis Estupiñán,12,ec ECU,LB,24-071,15,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0,,30,2021-2022
Pau Torres,4,es ESP,CB,25-076,90,1,0,0,2,2,0,0,0,2,0,0,0,10,0,0,,30,2021-2022
Raúl Albiol,3,es ESP,CB,36-210,90,0,0,0,1,0,0,0,0,0,0,0,0,7,1,1,50.0,30,2021-2022
Juan Foyth,8,ar ARG,RB,24-080,75,0,0,0,1,0,0,0,1,5,0,0,0,5,2,0,100.0,30,2021-2022
   Serge Aurier,25,ci CIV,RB,29-099,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,30,2021-2022
Gerónimo Rulli,13,ar ARG,GK,29-317,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,30,2021-2022
Thiago Galhardo,7,br BRA,FW,32-256,59,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,30,2021-2022
   Franco Cervi,11,ar ARG,"FW,RM",27-311,31,0,0,0,0,1,0,3,0,0,0,0,0,4,1,1,50.0,30,2021-2022
Iago Aspas,10,es ESP,FW,34-244,90,0,0,0,1,1,1,9,1,0,0,0,0,3,0,0,,30,2021-2022
Nolito,9,es ESP,LM,35-169,71,0,0,0,3,0,0,2,1,1,0,1,0,3,1,0,100.0,30,2021-2022
   Santi Mina,22,es ESP,"LM,FW",26-116,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0.0,30,2021-2022
Denis Suárez,6,es ESP,CM,28-086,90,0,0,0,1,2,0,9,0,1,0,0,0,5,0,0,,30,2021-2022
Brais Méndez,23,es ESP,RM,25-085,80,0,0,0,1,1,0,0,1,1,0,0,0,4,0,0,,30,2021-2022
   Orbelín Pineda,18,mx MEX,"RM,LM",26-009,10,0,0,0,0,2,0,0,0,1,0,0,0,2,1,0,100.0,30,2021-2022
