player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Raúl de Tomás,11,es ESP,FW,27-209,90,23,1,1,16,6,3,23,0,0,,0,,13,49,25,1,0,0,2,0,19,3,37,2021-2022
Javi Puado,9,es ESP,FW,23-354,67,24,0,2,17,5,1,24,2,1,50.0,1,50.0,22,120,10,0,1,0,1,1,22,1,37,2021-2022
   Adri Embarba,23,es ESP,FW,30-007,23,8,1,2,4,2,0,8,1,0,0.0,1,100.0,4,7,4,0,0,0,1,0,3,0,37,2021-2022
Tonny Vilhena,19,nl NED,LM,27-131,86,32,5,12,16,5,0,32,2,2,100.0,0,0.0,16,115,69,0,1,0,3,0,16,3,37,2021-2022
   Dídac Vilà,17,es ESP,"LB,LM",32-339,4,3,0,0,2,1,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,37,2021-2022
Fran Mérida,8,es ESP,CM,32-071,67,39,2,9,29,3,0,39,4,4,100.0,0,0.0,24,132,49,0,0,0,1,0,27,0,37,2021-2022
   Daniel Villahermosa,40,es ESP,CM,21-132,23,9,1,2,7,0,0,9,1,1,100.0,0,0.0,9,46,33,1,0,0,1,1,9,0,37,2021-2022
Sergi Darder,10,es ESP,CM,28-143,90,49,2,15,29,5,0,49,0,0,,0,,37,316,197,4,3,0,2,3,42,0,37,2021-2022
Óscar Melendo,14,es ESP,RM,24-264,57,30,0,5,23,2,0,30,2,0,0.0,2,100.0,21,84,18,1,0,0,2,0,23,0,37,2021-2022
   Nico Ribaudo,21,es ESP,RM,21-033,33,16,0,6,10,0,0,16,4,4,100.0,0,0.0,15,85,45,1,0,0,0,0,12,0,37,2021-2022
Leandro Cabrera,4,uy URU,"LB,CB",30-331,90,58,4,32,27,0,0,58,0,0,,0,,35,88,41,0,0,0,0,0,37,0,37,2021-2022
David López,15,es ESP,CB,32-217,86,63,11,48,13,2,2,63,0,0,,0,,33,98,26,0,0,0,0,0,36,1,37,2021-2022
   Jofre,29,es ESP,LM,20-331,4,3,0,0,1,2,0,3,0,0,,0,,2,17,7,0,0,0,1,0,3,1,37,2021-2022
Sergi Gómez,24,es ESP,CB,30-047,90,54,8,35,18,1,0,54,0,0,,0,,32,106,23,0,0,0,0,0,39,0,37,2021-2022
Rubén,39,es ESP,RB,21-099,90,59,5,28,19,12,1,59,1,1,100.0,0,0.0,31,254,122,2,1,1,3,1,34,7,37,2021-2022
Diego López,13,es ESP,GK,40-192,90,37,34,37,0,0,0,37,0,0,,0,,17,118,46,0,0,0,0,0,9,0,37,2021-2022
Marcos André,22,br BRA,FW,25-206,73,25,2,3,9,14,3,25,7,5,71.4,2,28.6,17,146,56,2,1,1,0,2,18,5,37,2021-2022
   Denis Cheryshev,17,ru RUS,LW,31-139,17,12,0,0,5,7,2,12,0,0,,0,,5,41,19,2,0,2,0,0,6,1,37,2021-2022
Maxi Gómez,9,uy URU,FW,25-273,88,27,1,1,8,18,6,27,0,0,,0,,8,27,12,0,0,0,1,0,14,3,37,2021-2022
   Mario Dominguez,46,es ESP,FW,18-093,2,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,37,2021-2022
Ilaix Moriba,23,gn GUI,"CM,DM",19-115,90,41,0,2,22,17,1,41,3,2,66.7,1,33.3,19,115,42,0,1,0,4,0,22,3,37,2021-2022
Uroš Račić,8,rs SRB,CM,24-058,73,49,0,6,36,7,0,49,1,1,100.0,0,0.0,35,204,41,0,2,0,0,0,36,2,37,2021-2022
   Gonçalo Guedes,7,pt POR,AM,25-166,17,10,0,0,4,6,0,10,0,0,,0,,8,67,15,0,3,0,1,0,9,2,37,2021-2022
Carlos Soler,10,es ESP,"CM,RM",25-132,73,39,0,4,24,13,2,39,2,0,0.0,2,100.0,23,159,74,1,3,1,1,0,29,5,37,2021-2022
   Bryan Gil,21,es ESP,RW,21-092,17,12,0,0,5,7,3,12,2,2,100.0,0,0.0,5,71,25,1,0,1,1,0,5,1,37,2021-2022
