player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Roger Martí,9,es ESP,FW,30-251,74,17,22,77.3,201,58,11,13,84.6,2,4,50.0,1,1,100.0,0,0.2,0.1,2,2,0,0,2,4,2021-2022
   Son,2,es ESP,"RM,FW",27-165,16,1,3,33.3,11,0,1,1,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,4,2021-2022
José Luis Morales,11,es ESP,"LW,LM",34-050,90,22,29,75.9,365,63,13,15,86.7,7,9,77.8,2,4,50.0,0,0.0,0.0,0,2,0,0,4,4,2021-2022
Álex Cantero,29,es ESP,RW,21-095,58,6,7,85.7,71,30,3,4,75.0,2,2,100.0,0,0,,0,0.0,0.0,0,1,1,1,0,4,2021-2022
   Dani Gómez,21,es ESP,"RW,FW",23-043,32,5,6,83.3,35,6,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4,2021-2022
José Campaña,24,es ESP,LM,28-103,57,29,34,85.3,439,175,13,13,100.0,11,12,91.7,3,6,50.0,0,0.0,0.0,0,5,1,0,7,4,2021-2022
   Mickael Malsa,12,mq MTQ,"CM,DM",25-334,33,11,15,73.3,211,115,5,6,83.3,4,5,80.0,2,2,100.0,0,0.0,0.0,0,3,0,0,4,4,2021-2022
Gonzalo Melero,22,es ESP,CM,27-252,90,24,30,80.0,336,62,14,14,100.0,8,11,72.7,1,1,100.0,0,0.0,0.0,0,2,0,0,3,4,2021-2022
Pablo Martínez,25,es ESP,RM,23-201,78,14,25,56.0,241,48,6,7,85.7,6,10,60.0,1,3,33.3,0,0.0,0.0,0,1,0,0,1,4,2021-2022
   José Luis García Vayá,8,es ESP,CM,23-031,12,8,12,66.7,86,39,3,4,75.0,2,4,50.0,0,0,,0,0.0,0.0,0,3,0,0,3,4,2021-2022
Carlos Clerc,19,es ESP,LB,29-202,90,34,46,73.9,565,331,18,19,94.7,12,17,70.6,3,8,37.5,0,0.1,0.2,2,2,3,0,6,4,2021-2022
Rober,4,es ESP,CB,26-207,73,20,28,71.4,373,181,9,12,75.0,7,9,77.8,3,5,60.0,0,0.0,0.0,0,1,0,0,1,4,2021-2022
   Sergio Postigo,15,es ESP,CB,32-311,17,4,4,100.0,59,48,1,1,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,4,2021-2022
Rúben Vezo,14,pt POR,CB,27-139,90,28,34,82.4,545,237,11,11,100.0,14,14,100.0,3,9,33.3,0,0.0,0.0,1,1,0,0,1,4,2021-2022
Jorge Miramón,20,es ESP,RB,32-101,90,26,38,68.4,472,230,16,19,84.2,7,11,63.6,3,5,60.0,0,0.0,0.0,1,5,0,0,4,4,2021-2022
Aitor Fernández,1,es ESP,GK,30-131,90,22,34,64.7,779,602,0,0,,10,10,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0,4,2021-2022
Randy Ntekja,9,fr FRA,"FW,AM",23-279,72,9,13,69.2,92,14,8,10,80.0,1,2,50.0,0,0,,0,0.6,0.3,3,0,0,0,0,4,2021-2022
   Bebé,10,cv CPV,FW,31-061,18,6,10,60.0,157,57,1,3,33.3,3,4,75.0,2,2,100.0,1,0.4,0.4,3,2,1,1,0,4,2021-2022
Álvaro García,18,es ESP,LW,28-319,90,21,35,60.0,358,105,13,20,65.0,5,9,55.6,3,6,50.0,0,0.1,0.2,2,0,1,1,1,4,2021-2022
Martín Merquelanz,17,es ESP,RW,26-091,13,2,4,50.0,29,6,1,1,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,4,2021-2022
   Isaac Palazón Camacho,7,es ESP,RW,26-258,77,21,25,84.0,356,133,9,11,81.8,9,10,90.0,3,3,100.0,0,0.2,0.3,1,4,3,1,4,4,2021-2022
Óscar Trejo,8,ar ARG,AM,33-138,65,21,30,70.0,410,137,10,14,71.4,8,9,88.9,3,4,75.0,0,0.5,0.3,3,1,0,0,1,4,2021-2022
   Unai López,12,es ESP,DM,25-316,25,23,29,79.3,388,67,10,11,90.9,12,14,85.7,1,4,25.0,0,0.0,0.0,1,2,0,0,3,4,2021-2022
Pathé Ciss,21,sn SEN,DM,27-179,65,22,28,78.6,454,186,7,8,87.5,12,15,80.0,3,5,60.0,0,0.0,0.0,0,4,0,0,4,4,2021-2022
   Óscar Valentín,23,es ESP,CB,27-022,25,21,25,84.0,364,115,9,11,81.8,10,11,90.9,1,2,50.0,0,0.0,0.0,0,2,0,0,1,4,2021-2022
Santi Comesaña,6,es ESP,DM,24-341,90,46,48,95.8,843,211,24,25,96.0,15,16,93.8,6,6,100.0,0,0.0,0.0,1,6,0,0,7,4,2021-2022
Fran Garcia,33,es ESP,LB,22-028,90,42,46,91.3,664,190,22,22,100.0,19,21,90.5,1,3,33.3,0,0.1,0.1,2,0,1,1,3,4,2021-2022
Catena,5,es ESP,CB,26-318,90,49,63,77.8,1079,477,13,14,92.9,27,31,87.1,9,16,56.3,0,0.0,0.0,0,4,0,0,2,4,2021-2022
Esteban Saveljich,24,me MNE,CB,30-114,65,27,28,96.4,527,181,8,8,100.0,16,17,94.1,2,2,100.0,0,0.0,0.0,0,1,1,1,2,4,2021-2022
   Sergi Guardiola,16,es ESP,FW,30-105,25,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,4,2021-2022
Iván Balliu,20,al ALB,RB,29-253,90,32,43,74.4,510,173,19,21,90.5,10,15,66.7,3,7,42.9,0,0.0,0.1,1,2,1,1,1,4,2021-2022
Stole Dimitrievski,13,mk MKD,GK,27-260,90,13,19,68.4,371,303,3,3,100.0,6,6,100.0,4,10,40.0,0,0.0,0.0,0,0,0,0,0,4,2021-2022
