player,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,Matchweek,Season
Roger Martí,9,es ESP,FW,31-089,85,11,14,78.6,239,38,4,4,100.0,5,7,71.4,2,3,66.7,1,0.5,0.1,3,1,0,0,1,30,2021-2022
   Mickael Malsa,12,mq MTQ,CM,26-172,5,1,1,100.0,16,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,30,2021-2022
José Luis Morales,11,es ESP,FW,34-253,90,12,17,70.6,310,111,4,6,66.7,2,3,66.7,5,7,71.4,0,0.0,0.0,0,2,0,0,1,30,2021-2022
Nemanja Radoja,5,rs SRB,"CM,RM",29-055,90,22,26,84.6,319,85,15,15,100.0,6,7,85.7,1,1,100.0,0,0.1,0.0,1,1,0,0,1,30,2021-2022
José Luis García Vayá,8,es ESP,CM,23-234,90,51,61,83.6,888,322,24,25,96.0,17,18,94.4,8,14,57.1,0,0.1,0.0,2,5,1,0,6,30,2021-2022
Gonzalo Melero,22,es ESP,CM,28-090,56,16,22,72.7,231,74,9,12,75.0,5,7,71.4,1,2,50.0,0,0.0,0.0,0,3,0,0,5,30,2021-2022
   José Campaña,24,es ESP,"CM,LM",28-306,34,11,16,68.8,159,43,6,7,85.7,4,4,100.0,0,4,0.0,0,0.0,0.0,1,2,0,0,1,30,2021-2022
Enric Franquesa,3,es ESP,LB,25-035,45,17,29,58.6,209,51,13,16,81.3,4,8,50.0,0,1,0.0,0,0.0,0.0,0,1,1,0,2,30,2021-2022
   Son,2,es ESP,LB,28-003,45,14,21,66.7,249,77,11,12,91.7,1,3,33.3,2,4,50.0,0,0.0,0.0,0,1,0,0,1,30,2021-2022
Martín Cáceres,7,uy URU,CB,34-360,45,24,32,75.0,505,206,5,7,71.4,15,19,78.9,3,5,60.0,0,0.0,0.0,0,5,1,1,8,30,2021-2022
   Rúben Vezo,14,pt POR,CB,27-342,45,10,13,76.9,175,128,4,5,80.0,5,6,83.3,1,1,100.0,0,0.0,0.0,0,0,0,0,0,30,2021-2022
Sergio Postigo,15,es ESP,CB,33-149,75,24,30,80.0,433,252,8,9,88.9,13,14,92.9,2,6,33.3,0,0.0,0.0,0,1,0,0,3,30,2021-2022
   Shkodran Mustafi,13,de GER,CB,29-350,15,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,30,2021-2022
Rober,4,es ESP,CB,27-045,90,23,34,67.6,412,257,10,10,100.0,13,16,81.3,0,8,0.0,0,0.0,0.0,0,1,0,0,0,30,2021-2022
Jorge Miramón,20,es ESP,RB,32-304,90,30,41,73.2,479,202,17,18,94.4,10,13,76.9,3,9,33.3,0,0.1,0.1,2,2,1,1,4,30,2021-2022
Cárdenas,34,es ESP,GK,25-005,90,14,24,58.3,336,217,3,3,100.0,6,6,100.0,5,15,33.3,0,0.0,0.0,0,0,0,0,0,30,2021-2022
Arnaut Danjuma,15,nl NED,FW,25-061,75,17,19,89.5,216,27,12,12,100.0,5,6,83.3,0,0,,0,0.1,0.2,1,1,1,1,0,30,2021-2022
   Paco Alcácer,9,es ESP,FW,28-215,15,1,2,50.0,14,0,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,30,2021-2022
Gerard Moreno,7,es ESP,FW,29-360,90,24,38,63.2,442,111,13,17,76.5,6,9,66.7,5,9,55.6,0,0.2,0.1,3,2,0,0,4,30,2021-2022
Manu Trigueros,14,es ESP,LM,30-167,61,22,31,71.0,376,105,7,10,70.0,11,14,78.6,3,6,50.0,0,0.0,0.0,0,2,2,0,6,30,2021-2022
   Giovani Lo Celso,17,ar ARG,LM,25-358,29,9,11,81.8,136,38,5,5,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,0,1,1,0,2,30,2021-2022
Daniel Parejo,5,es ESP,CM,32-351,90,58,71,81.7,875,308,33,35,94.3,20,24,83.3,3,8,37.5,0,0.0,0.1,1,6,0,0,11,30,2021-2022
Étienne Capoue,6,fr FRA,CM,33-265,61,31,41,75.6,452,118,15,17,88.2,10,14,71.4,3,6,50.0,0,0.0,0.0,0,3,1,0,7,30,2021-2022
