player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Guido Carrillo,21,ar ARG,FW,29-285,90,32,31,1,0,0,0,0,0,0,0,0,0,27,0,0,26,2020-2021
Lucas Boyé,9,ar ARG,FW,25-006,89,27,26,1,0,0,1,2,0,0,0,0,0,19,0,0,26,2020-2021
   Diego González,2,es ESP,"CB,FW",26-037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2020-2021
Fidel,16,es ESP,LM,31-130,90,35,31,4,2,0,1,4,0,2,1,0,0,25,0,0,26,2020-2021
Iván Marcone,4,ar ARG,CM,30-276,61,14,13,1,1,0,1,0,0,0,0,0,0,10,0,0,26,2020-2021
   Omenuke Mfulu,6,cd COD,CM,26-351,29,8,8,0,0,0,0,0,0,0,0,0,0,8,0,0,26,2020-2021
Raúl Guti,14,es ESP,CM,24-066,89,22,22,0,0,0,0,2,0,0,0,0,0,17,0,0,26,2020-2021
   Luismi,15,es ESP,CM,28-305,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2020-2021
Tete Morente,11,es ESP,RM,24-092,75,32,28,4,0,0,0,6,0,4,1,0,0,24,0,1,26,2020-2021
   Josan,17,es ESP,RM,31-093,15,2,1,1,0,0,0,0,1,0,0,0,0,2,0,0,26,2020-2021
Josema,24,es ESP,LB,24-273,90,31,25,6,0,0,0,5,6,0,0,0,0,23,0,1,26,2020-2021
Dani Calvo,12,es ESP,CB,26-339,90,19,19,0,0,0,0,0,0,0,0,0,0,12,0,0,26,2020-2021
Gonzalo Verdú,5,es ESP,CB,32-136,90,24,23,1,1,0,1,0,0,0,0,0,0,18,0,0,26,2020-2021
Antonio Barragán,19,es ESP,RB,33-267,90,39,30,9,2,0,1,4,7,0,0,0,0,31,0,0,26,2020-2021
Édgar Badía,13,es ESP,GK,29-022,90,34,15,19,6,0,0,0,0,0,0,0,0,24,0,0,26,2020-2021
Luuk de Jong,9,nl NED,FW,30-191,90,15,12,3,0,0,0,0,0,0,0,0,0,10,0,1,26,2020-2021
Munir El Haddadi,11,ma MAR,LW,25-186,56,16,16,0,0,0,0,0,0,0,0,0,0,12,0,1,26,2020-2021
   Óliver Torres,21,es ESP,LW,26-116,34,16,16,0,0,1,1,0,0,0,0,0,0,10,0,0,26,2020-2021
Lucas Ocampos,5,ar ARG,RW,26-238,90,25,23,2,0,0,0,3,2,0,0,0,0,16,0,1,26,2020-2021
Ivan Rakitić,10,hr CRO,LM,32-361,56,46,46,0,0,0,0,0,0,0,0,0,0,39,0,0,26,2020-2021
   Joan Jordán,8,es ESP,LM,26-243,34,17,15,2,1,0,0,3,0,1,0,1,0,11,0,0,26,2020-2021
Nemanja Gudelj,6,rs SRB,CM,29-110,90,66,65,1,1,0,0,0,0,0,0,0,0,63,0,0,26,2020-2021
Papu Gómez,24,ar ARG,RM,33-019,75,47,45,1,1,0,1,0,0,0,0,0,0,36,1,0,26,2020-2021
   Youssef En-Nesyri,15,ma MAR,RM,23-278,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,2020-2021
Sergio Escudero,18,es ESP,LB,31-185,56,33,22,11,4,0,1,3,5,2,0,1,0,29,0,0,26,2020-2021
   Marcos Acuña,19,ar ARG,LB,29-129,34,17,13,4,1,0,0,2,3,0,0,0,0,13,0,0,26,2020-2021
Karim Rekik,4,nl NED,CB,26-094,90,83,82,1,1,0,0,0,0,0,0,0,0,76,0,0,26,2020-2021
Sergi Gómez,3,es ESP,CB,28-343,90,85,84,1,0,0,1,0,1,0,0,0,0,78,0,0,26,2020-2021
Jesús Navas,16,es ESP,RB,35-105,67,42,38,4,1,0,0,0,3,0,0,0,0,36,0,1,26,2020-2021
   Suso,7,es ESP,RB,27-107,23,9,9,0,0,0,0,1,0,0,0,0,0,9,0,0,26,2020-2021
Tomáš Vaclík,1,cz CZE,GK,31-342,90,23,12,11,4,0,0,0,0,0,0,0,0,21,0,0,26,2020-2021
Rubén Sobrino,21,es ESP,"FW,RM",28-278,90,17,17,0,0,0,0,0,0,0,0,0,0,12,0,0,26,2020-2021
Álvaro Negredo,18,es ESP,FW,35-198,73,24,23,0,0,0,0,0,0,0,0,0,0,12,1,1,26,2020-2021
   Anthony Lozano,9,hn HON,FW,27-315,17,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,26,2020-2021
Álex Fernández,8,es ESP,"LM,FW,RM",28-142,90,25,21,4,2,0,1,5,1,0,0,0,0,15,0,0,26,2020-2021
José Mari,6,es ESP,CM,33-090,73,22,21,1,1,1,0,0,0,0,0,0,0,14,0,1,26,2020-2021
   Fali,3,es ESP,CM,27-206,17,5,3,2,2,0,0,0,0,0,0,0,0,2,0,0,26,2020-2021
