player,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,Matchweek,Season
Jorge Molina,23,es ESP,FW,38-193,56,0,0,0,0,3,1,0,0,0,0,0,0,4,3,4,42.9,8,2020-2021
   Luis Javier Suárez,7,co COL,FW,22-335,34,1,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0.0,8,2020-2021
Darwin Machís,11,ve VEN,LW,27-268,79,0,0,0,1,3,1,1,1,0,0,0,0,3,1,1,50.0,8,2020-2021
   Alberto Soro,26,es ESP,LW,21-237,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,8,2020-2021
Antonio Puertas,10,es ESP,RW,28-254,90,0,0,0,0,1,0,3,0,0,0,0,0,3,4,2,66.7,8,2020-2021
Ángel Montoro,19,es ESP,AM,32-129,56,0,0,0,0,1,0,3,2,0,0,0,0,3,0,3,0.0,8,2020-2021
   Yangel Herrera,21,ve VEN,DM,22-292,34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,37.5,8,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-236,15,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,,8,2020-2021
Luis Milla,5,es ESP,DM,26-025,79,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,100.0,8,2020-2021
   Yan Brice Eteki,8,cm CMR,DM,23-067,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,2020-2021
Carlos Neva,15,es ESP,LB,24-142,90,0,0,0,0,1,0,1,0,0,0,0,0,5,0,2,0.0,8,2020-2021
Domingos Duarte,22,pt POR,CB,25-236,90,0,0,0,1,2,0,0,0,0,0,0,0,1,0,1,0.0,8,2020-2021
Germán Sánchez,6,es ESP,CB,33-325,90,1,0,0,1,1,1,0,1,0,0,0,0,2,1,2,33.3,8,2020-2021
