player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
Santi Mina,22,es ESP,FW,24-358,82,35,0,0,19,16,5,35,1,0,0.0,1,100.0,19,44,23,0,1,0,2,1,28,11,11,2020-2021
   Fran Beltrán,8,es ESP,FW,21-300,8,2,0,0,1,1,1,2,0,0,,0,,2,7,1,0,0,0,0,1,1,0,11,2020-2021
Iago Aspas,10,es ESP,FW,33-120,90,54,1,1,19,34,6,54,4,4,100.0,0,0.0,38,227,92,5,4,2,0,1,48,12,11,2020-2021
Nolito,9,es ESP,LM,34-045,73,55,0,2,24,29,5,55,0,0,,0,,31,74,48,1,1,1,1,0,35,5,11,2020-2021
   Miguel Baeza,27,es ESP,LM,20-247,17,10,0,2,5,3,2,10,0,0,,0,,5,10,4,0,0,0,0,0,5,0,11,2020-2021
Denis Suárez,6,es ESP,CM,26-328,73,93,2,8,59,26,0,93,1,1,100.0,0,0.0,62,252,121,4,3,0,0,1,77,4,11,2020-2021
   Okay Yokuşlu,5,tr TUR,"DM,CM",26-265,16,7,0,1,5,1,0,7,1,0,0.0,1,100.0,6,36,23,0,0,0,0,0,6,0,11,2020-2021
Brais Méndez,23,es ESP,RM,23-327,89,59,0,3,31,26,0,59,1,0,0.0,1,100.0,44,185,101,2,4,0,4,0,46,6,11,2020-2021
   Joseph Aidoo,18,gh GHA,RM,25-061,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,11,2020-2021
Renato Tapia,14,pe PER,"DM,CM",25-124,90,89,0,14,64,14,2,89,2,2,100.0,0,0.0,62,300,162,3,3,0,0,1,65,3,11,2020-2021
Lucas Olaza,15,uy URU,LB,26-131,90,85,1,11,53,21,0,85,0,0,,0,,48,219,127,3,2,0,1,0,50,7,11,2020-2021
Jeison Murillo,24,co COL,CB,28-186,90,64,0,27,36,1,0,64,0,0,,0,,50,202,103,0,0,0,0,0,50,0,11,2020-2021
Néstor Araujo,4,mx MEX,CB,29-092,90,80,3,35,45,2,1,80,0,0,,0,,57,234,124,0,0,0,1,0,59,0,11,2020-2021
Hugo Mallo,2,es ESP,RB,29-160,90,75,4,16,43,18,2,75,0,0,,0,,43,172,75,2,1,0,1,1,47,8,11,2020-2021
Rubén Blanco,13,es ESP,GK,25-127,90,31,25,31,0,0,0,31,0,0,,0,,11,74,41,0,0,0,0,0,12,0,11,2020-2021
Jorge Molina,23,es ESP,FW,38-221,45,18,2,2,8,8,1,18,0,0,,0,,3,17,3,0,0,0,0,1,8,0,11,2020-2021
   Antonio Puertas,10,es ESP,FW,28-282,45,18,1,2,10,6,2,18,2,1,50.0,1,50.0,12,47,4,0,0,0,3,2,14,4,11,2020-2021
Luis Javier Suárez,7,co COL,LW,22-363,59,16,2,2,10,5,2,16,2,2,100.0,0,0.0,11,131,90,3,1,2,0,2,9,4,11,2020-2021
   Roberto Soldado,9,es ESP,LW,35-186,31,12,0,0,8,4,0,12,0,0,,0,,2,19,17,1,0,0,1,0,7,2,11,2020-2021
Darwin Machís,11,ve VEN,RW,27-296,90,34,1,6,16,12,1,34,2,2,100.0,0,0.0,20,133,57,1,0,1,2,1,23,3,11,2020-2021
Carlos Neva,15,es ESP,LM,24-170,90,33,0,8,23,3,1,33,0,0,,0,,15,50,31,1,0,0,1,1,14,2,11,2020-2021
Luis Milla,5,es ESP,CM,26-053,90,48,1,9,31,8,1,48,3,2,66.7,1,33.3,22,125,59,0,1,0,0,1,24,4,11,2020-2021
Yangel Herrera,21,ve VEN,CM,22-320,59,33,0,5,23,5,0,33,3,1,33.3,2,66.7,16,53,19,0,0,0,2,1,17,1,11,2020-2021
   Maxime Gonalons,4,fr FRA,CM,31-264,31,18,2,3,15,0,0,18,0,0,,0,,10,32,2,0,0,0,0,1,13,0,11,2020-2021
Dimitri Foulquier,2,fr FRA,RM,27-251,75,34,3,9,17,8,0,34,2,0,0.0,2,100.0,15,66,28,0,1,0,2,0,14,5,11,2020-2021
   Quini,17,es ESP,RM,31-066,15,15,0,7,3,5,0,15,1,0,0.0,1,100.0,2,1,0,0,0,0,0,0,4,0,11,2020-2021
