player,shirtnumber,nationality,position,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,Matchweek,Season
José Luis Morales,11,es ESP,FW,33-073,67,0,0,0,0,1,0,0,0,18,0,0,0,0.0,0.0,0.0,0,0,7,12,58.3,1,12,2,3,1,5,2020-2021
   Dani Gómez,21,es ESP,FW,22-066,23,0,0,0,0,0,0,0,0,5,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,1,6,0,0,0,5,2020-2021
Roger Martí,9,es ESP,FW,29-275,54,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,4,8,50.0,1,5,0,0,0,5,2020-2021
   Gonzalo Melero,22,es ESP,"AM,CM",26-276,36,0,0,0,0,1,0,0,0,24,1,1,0,0.0,0.0,0.0,3,0,21,22,95.5,4,19,1,0,0,5,2020-2021
Enis Bardhi,10,mk MKD,"LM,LW",25-094,90,0,0,0,0,4,3,1,0,57,2,3,2,0.1,0.1,0.1,4,0,21,36,58.3,5,37,4,4,1,5,2020-2021
Mickael Malsa,12,mq MTQ,"CM,DM",24-358,72,0,0,0,0,0,0,0,0,44,1,3,3,0.0,0.0,0.0,3,0,36,37,97.3,2,30,0,1,1,5,2020-2021
   Nemanja Radoja,5,rs SRB,DM,27-241,18,0,0,0,0,0,0,0,0,20,1,0,0,0.0,0.0,0.0,0,0,16,18,88.9,1,14,1,0,0,5,2020-2021
Nikola Vukčević,17,me MNE,CM,28-296,54,0,0,0,0,1,0,0,0,30,1,0,0,0.1,0.1,0.0,0,0,23,26,88.5,2,16,1,0,0,5,2020-2021
   Jorge de Frutos,18,es ESP,"RW,FW",23-227,36,0,0,0,0,0,0,0,0,16,0,0,0,0.0,0.0,0.1,3,0,10,13,76.9,2,10,1,2,1,5,2020-2021
José Campaña,24,es ESP,"RM,DM",27-126,90,0,0,0,0,1,0,0,0,77,2,2,0,0.0,0.0,0.2,2,0,53,67,79.1,11,54,1,4,2,5,2020-2021
Carlos Clerc,19,es ESP,LB,28-226,90,0,0,0,0,1,1,0,0,49,0,1,1,0.1,0.1,0.0,2,0,33,41,80.5,2,25,3,2,2,5,2020-2021
Rúben Vezo,14,pt POR,CB,26-162,90,0,0,0,0,0,0,0,0,71,1,0,0,0.0,0.0,0.0,1,0,48,59,81.4,2,41,1,0,0,5,2020-2021
Sergio Postigo,15,es ESP,CB,31-335,90,0,0,0,0,0,0,0,0,42,0,1,2,0.0,0.0,0.0,0,0,22,34,64.7,0,21,0,0,0,5,2020-2021
Jorge Miramón,20,es ESP,RB,31-124,90,0,0,0,0,2,0,1,0,54,2,0,0,0.1,0.1,0.0,1,0,30,46,65.2,2,24,1,1,1,5,2020-2021
Aitor Fernández,13,es ESP,GK,29-154,90,0,0,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.0,0,0,35,40,87.5,0,21,0,1,0,5,2020-2021
Karim Benzema,9,fr FRA,FW,32-290,90,1,0,0,0,6,1,0,0,44,1,0,0,0.9,0.9,0.7,5,2,27,33,81.8,3,23,7,2,2,5,2020-2021
