player,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,Matchweek,Season
João Félix,7,pt POR,FW,20-322,70,44,0,5,22,19,3,44,6,4,66.7,2,33.3,38,179,121,3,5,1,0,1,41,4,3,2020-2021
   Marcos Llorente,14,es ESP,"FW,RM",25-241,20,16,0,1,5,10,1,16,1,1,100.0,0,0.0,16,79,45,0,0,0,1,2,15,7,3,2020-2021
Diego Costa,19,es ESP,FW,31-356,69,27,0,0,14,13,5,27,0,0,,0,,14,47,19,2,1,1,0,0,26,6,3,2020-2021
   Luis Suárez,9,uy URU,FW,33-247,21,15,1,1,5,9,4,15,0,0,,0,,11,61,14,0,0,0,0,1,12,2,3,2020-2021
Yannick Carrasco,21,be BEL,LM,27-023,70,36,1,4,18,18,2,36,6,5,83.3,1,16.7,26,260,148,6,6,1,0,3,23,1,3,2020-2021
   Thomas Partey,5,gh GHA,CM,27-106,20,32,0,5,24,3,0,32,2,1,50.0,1,50.0,27,115,54,2,2,0,0,0,29,1,3,2020-2021
Saúl Ñíguez,8,es ESP,CM,25-311,90,85,0,19,58,9,2,85,1,1,100.0,0,0.0,63,169,96,0,0,0,1,2,62,1,3,2020-2021
Koke,6,es ESP,"CM,LM",28-263,76,53,2,7,34,12,2,53,0,0,,0,,33,105,32,0,1,0,1,0,37,1,3,2020-2021
   Thomas Lemar,11,fr FRA,LM,24-320,14,15,0,1,12,2,0,15,1,1,100.0,0,0.0,13,92,40,1,1,0,1,0,14,0,3,2020-2021
Ángel Correa,10,ar ARG,RM,25-202,76,37,1,5,17,16,2,37,2,2,100.0,0,0.0,27,107,56,2,1,0,2,1,27,6,3,2020-2021
   Vitolo,20,es ESP,"RM,FW",30-330,14,12,0,0,7,5,2,12,0,0,,0,,9,27,2,0,0,1,1,0,11,3,3,2020-2021
Renan Lodi,12,br BRA,LB,22-172,90,54,3,11,28,16,3,54,1,1,100.0,0,0.0,30,164,87,1,2,0,4,1,27,5,3,2020-2021
Felipe,18,br BRA,CB,31-134,90,66,11,35,30,1,1,66,0,0,,0,,40,146,87,0,0,0,0,0,37,0,3,2020-2021
Stefan Savić,15,me MNE,CB,29-263,90,62,7,33,29,0,0,62,0,0,,0,,49,144,75,0,0,0,0,1,41,0,3,2020-2021
Kieran Trippier,23,eng ENG,RB,30-008,90,74,6,20,28,26,2,74,0,0,,0,,37,120,56,2,0,0,0,0,36,8,3,2020-2021
Jan Oblak,13,si SVN,GK,27-264,90,25,21,25,0,0,0,25,0,0,,0,,17,126,69,0,0,0,0,0,8,0,3,2020-2021
Jorge Molina,23,es ESP,FW,38-158,90,34,0,0,17,17,5,34,1,0,0.0,1,100.0,16,26,7,0,1,0,0,1,22,7,3,2020-2021
Kenedy,24,br BRA,LW,24-232,59,21,1,6,9,8,1,21,1,1,100.0,0,0.0,9,37,3,0,0,0,0,0,8,2,3,2020-2021
   Alberto Soro,26,es ESP,"LW,FW",21-202,31,13,0,1,4,8,2,13,1,0,0.0,1,100.0,11,47,28,0,1,0,0,0,9,2,3,2020-2021
Antonio Puertas,10,es ESP,RW,28-219,59,19,0,2,5,12,1,19,2,1,50.0,1,50.0,14,88,60,3,3,0,3,1,15,4,3,2020-2021
   Darwin Machís,11,ve VEN,"RW,CM",27-233,31,12,0,0,4,8,1,12,1,1,100.0,0,0.0,11,85,46,1,1,1,1,1,10,5,3,2020-2021
Yangel Herrera,21,ve VEN,AM,22-257,70,47,1,3,31,14,0,47,2,2,100.0,0,0.0,29,160,75,2,3,0,1,0,30,2,3,2020-2021
   Fede Vico,14,es ESP,"AM,CM",26-085,20,7,2,5,2,0,0,7,0,0,,0,,3,20,7,0,0,0,1,2,3,1,3,2020-2021
Luis Milla,5,es ESP,DM,25-356,70,67,1,12,44,12,0,67,3,2,66.7,1,33.3,46,188,84,1,2,0,0,0,42,1,3,2020-2021
   Yan Brice Eteki,8,cm CMR,"DM,CM",23-032,20,7,0,1,6,0,0,7,0,0,,0,,2,4,1,0,0,0,0,0,3,0,3,2020-2021
Ramon Azeez,12,ng NGA,"DM,RB",27-290,90,36,1,5,21,10,2,36,0,0,,0,,21,55,12,0,0,0,1,1,22,2,3,2020-2021
Dimitri Foulquier,2,fr FRA,LB,27-188,90,53,2,10,26,18,1,53,1,1,100.0,0,0.0,33,141,88,2,3,0,1,1,30,4,3,2020-2021
Jesús Vallejo,20,es ESP,CB,23-266,90,54,8,26,28,0,0,54,2,2,100.0,0,0.0,37,237,172,2,0,0,0,0,36,0,3,2020-2021
Domingos Duarte,22,pt POR,CB,25-201,83,48,5,21,22,5,0,48,0,0,,0,,32,135,90,1,1,0,0,0,32,0,3,2020-2021
   Germán Sánchez,6,es ESP,CB,33-290,7,3,0,2,1,0,0,3,0,0,,0,,2,3,2,0,0,0,0,1,2,0,3,2020-2021
Víctor Díaz,16,es ESP,"RB,CB",32-107,90,72,4,19,35,18,1,72,0,0,,0,,48,173,94,4,4,0,1,0,43,3,3,2020-2021
Rui Silva,1,pt POR,GK,26-233,90,41,37,41,0,0,0,41,0,0,,0,,21,97,62,0,0,0,0,0,12,0,3,2020-2021
Toni Villa,19,es ESP,"FW,LM",25-264,72,38,0,3,14,23,4,38,8,4,50.0,4,50.0,23,130,69,3,1,1,2,3,31,6,3,2020-2021
   Óscar Plano,10,es ESP,LM,29-229,18,9,1,1,4,4,1,9,1,0,0.0,1,100.0,3,12,0,0,0,0,0,0,6,0,3,2020-2021
Sergi Guardiola,7,es ESP,FW,29-121,90,29,0,0,13,16,3,28,1,0,0.0,1,100.0,15,78,12,1,1,0,2,2,24,5,3,2020-2021
Raúl García,3,es ESP,LM,31-150,57,29,0,2,16,12,1,29,1,1,100.0,0,0.0,19,110,34,2,1,1,1,0,22,2,3,2020-2021
   Marcos André,16,br BRA,FW,23-343,33,12,0,0,5,7,1,12,2,1,50.0,1,50.0,3,32,21,1,0,0,0,1,10,3,3,2020-2021
Kike Pérez,8,es ESP,CM,23-226,90,43,2,8,27,9,0,43,0,0,,0,,27,138,99,0,1,0,3,1,27,0,3,2020-2021
Fede San Emeterio,20,es ESP,CM,23-195,90,44,1,6,31,7,2,44,1,1,100.0,0,0.0,16,28,6,0,0,0,1,0,20,0,3,2020-2021
Fabián Orellana,12,cl CHI,RM,34-244,57,49,0,5,18,26,1,49,2,1,50.0,1,50.0,24,93,30,1,1,1,2,3,27,8,3,2020-2021
   Pablo Hervías,11,es ESP,RM,27-203,33,21,0,1,8,12,0,21,1,1,100.0,0,0.0,15,124,57,3,3,0,0,1,15,2,3,2020-2021
Nacho,22,es ESP,LB,31-204,90,80,1,17,38,26,1,80,3,3,100.0,0,0.0,30,115,53,2,2,1,0,0,35,1,3,2020-2021
Javi Sánchez,5,es ESP,CB,23-197,90,34,3,16,14,4,0,34,0,0,,0,,15,79,51,0,1,0,1,0,19,0,3,2020-2021
Bruno González,6,es ESP,CB,30-126,90,32,1,17,14,1,1,32,1,1,100.0,0,0.0,10,25,12,0,0,0,0,0,13,0,3,2020-2021
Luis Pérez,2,es ESP,RB,25-236,90,68,1,20,31,17,0,68,1,0,0.0,1,100.0,27,138,78,5,3,0,0,0,39,3,3,2020-2021
Roberto,13,es ESP,GK,34-230,90,29,25,29,0,0,0,29,0,0,,0,,15,44,15,0,0,0,0,0,11,0,3,2020-2021
Iago Aspas,10,es ESP,FW,33-057,90,39,1,4,25,11,2,39,2,2,100.0,0,0.0,23,145,124,3,1,1,1,1,31,5,3,2020-2021
Nolito,9,es ESP,LW,33-348,71,30,0,7,17,6,1,30,5,1,20.0,4,80.0,14,45,15,0,1,0,1,0,15,1,3,2020-2021
   Santi Mina,22,es ESP,"LW,LM",24-295,19,8,0,1,2,5,0,8,0,0,,0,,3,18,10,0,0,0,1,0,7,1,3,2020-2021
Denis Suárez,6,es ESP,RW,26-265,59,32,2,7,16,10,1,32,5,2,40.0,3,60.0,21,133,80,3,1,0,1,0,23,2,3,2020-2021
   Miguel Baeza,27,es ESP,"RW,RM",20-184,31,11,0,3,4,4,0,11,0,0,,0,,5,21,9,0,0,0,1,0,8,0,3,2020-2021
Emre Mor,11,tr TUR,AM,23-065,59,21,0,1,8,12,2,21,4,2,50.0,2,50.0,9,41,22,0,0,0,2,0,10,1,3,2020-2021
   Brais Méndez,23,es ESP,"AM,CM",23-264,31,14,0,4,9,1,0,14,0,0,,0,,6,36,25,0,0,0,1,0,9,0,3,2020-2021
Renato Tapia,14,pe PER,DM,25-061,79,43,4,23,19,1,0,43,1,1,100.0,0,0.0,13,25,18,0,0,0,1,1,15,0,3,2020-2021
   Okay Yokuşlu,5,tr TUR,"DM,CM",26-202,11,4,0,1,3,0,0,4,0,0,,0,,3,20,7,0,0,0,0,0,3,0,3,2020-2021
Fran Beltrán,8,es ESP,DM,21-237,80,30,1,4,22,4,0,30,2,2,100.0,0,0.0,16,56,31,0,0,0,2,1,18,1,3,2020-2021
   Néstor Araujo,4,mx MEX,"DM,CB",29-029,10,10,1,5,4,1,0,10,0,0,,0,,8,61,47,1,1,0,0,0,7,0,3,2020-2021
Lucas Olaza,15,uy URU,LB,26-068,90,66,4,23,34,11,0,66,3,1,33.3,2,66.7,32,115,47,0,1,0,0,1,30,2,3,2020-2021
Jeison Murillo,24,co COL,CB,28-123,90,41,3,24,17,0,0,41,0,0,,0,,21,88,46,0,0,0,0,1,20,0,3,2020-2021
Joseph Aidoo,18,gh GHA,CB,24-364,90,41,5,22,19,0,0,41,0,0,,0,,21,90,42,0,0,0,0,1,17,0,3,2020-2021
Hugo Mallo,2,es ESP,RB,29-097,90,73,8,33,30,11,0,73,0,0,,0,,23,76,16,0,0,0,0,0,30,1,3,2020-2021
Iván Villar,1,es ESP,GK,23-080,90,25,22,25,0,0,0,25,0,0,,0,,8,71,39,0,0,0,0,0,6,0,3,2020-2021
Álvaro Negredo,18,es ESP,FW,35-038,76,26,0,2,16,8,4,26,1,1,100.0,0,0.0,9,27,13,0,0,0,2,0,20,2,3,2020-2021
   Anthony Lozano,9,hn HON,FW,27-155,14,6,0,0,5,3,1,6,2,2,100.0,0,0.0,5,92,73,2,2,1,0,1,5,0,3,2020-2021
Jorge Pombo,11,es ESP,"LW,LM",26-218,84,36,1,8,8,20,1,36,3,2,66.7,1,33.3,16,94,69,3,2,0,5,1,22,3,3,2020-2021
   Yann Bodiger,12,fr FRA,LM,25-231,6,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,3,2020-2021
Salvi,7,es ESP,"RW,RM",29-181,83,32,1,8,8,17,4,32,1,1,100.0,0,0.0,25,109,25,1,1,0,3,0,20,6,3,2020-2021
   Fali,3,es ESP,"CM,RM",27-046,7,3,0,0,2,1,0,3,0,0,,0,,2,5,5,0,1,0,0,0,1,0,3,2020-2021
Álex Fernández,8,es ESP,"AM,RM,CM",27-348,90,35,1,3,11,23,1,35,3,2,66.7,1,33.3,13,62,20,1,1,0,0,2,18,4,3,2020-2021
José Mari,6,es ESP,DM,32-296,75,22,2,5,13,4,2,22,1,1,100.0,0,0.0,10,30,8,0,0,1,1,0,9,0,3,2020-2021
   Filip Malbašić,24,rs SRB,FW,27-314,15,5,0,0,2,3,0,5,0,0,,0,,2,11,1,1,0,0,1,0,3,1,3,2020-2021
Jens Jønsson,2,dk DEN,DM,27-261,70,18,3,6,6,6,1,18,0,0,,0,,4,14,9,0,0,0,1,0,4,0,3,2020-2021
   Augusto Fernández,17,ar ARG,"CM,DM",34-170,20,9,0,3,5,1,0,9,0,0,,0,,2,15,3,0,0,0,0,0,3,0,3,2020-2021
Alfonso Espino,22,uy URU,LB,28-266,90,32,0,15,7,11,3,32,0,0,,0,,14,56,32,1,1,1,0,1,12,4,3,2020-2021
Cala,16,es ESP,CB,30-306,90,22,5,14,7,2,1,22,0,0,,0,,2,9,4,0,0,0,1,0,3,1,3,2020-2021
