player,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,Matchweek,Season
Borja Iglesias,9,es ESP,FW,28-094,65,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,2,0,31,2020-2021
   Loren Morón,16,es ESP,"FW,LW",27-112,25,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,31,2020-2021
Cristian Tello,11,es ESP,LW,29-253,65,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31,2020-2021
   Diego Lainez,20,mx MEX,"RW,LW",20-316,25,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,31,2020-2021
Aitor Ruibal,24,es ESP,RW,25-030,77,0,0,0,0,0,0,3,0.0,3,1,0,1,0,0,0,0,31,2020-2021
   Andrés Guardado,18,mx MEX,"DM,LW",34-205,13,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,31,2020-2021
Nabil Fekir,8,fr FRA,AM,27-277,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2020-2021
Sergio Canales,10,es ESP,"DM,FW",30-064,86,2,1,0,2,0,0,1,0.0,1,0,0,0,0,2,0,0,31,2020-2021
   Paul Akouokou,4,ci CIV,DM,23-122,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2020-2021
Guido Rodríguez,21,ar ARG,DM,27-009,90,3,1,2,1,0,1,1,100.0,0,2,0,2,2,5,5,0,31,2020-2021
Juan Miranda,33,es ESP,LB,21-092,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,6,0,31,2020-2021
Marc Bartra,5,es ESP,CB,30-096,90,2,0,1,1,0,1,1,100.0,0,1,1,0,5,7,5,0,31,2020-2021
Aïssa Mandi,23,dz ALG,CB,29-181,90,4,3,3,1,0,0,0,,0,2,2,0,3,7,4,0,31,2020-2021
Emerson,22,br BRA,RB,22-097,90,0,0,0,0,0,0,0,,0,1,1,0,2,2,4,0,31,2020-2021
Claudio Bravo,25,cl CHI,GK,38-008,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31,2020-2021
Asier Villalibre,20,es ESP,FW,23-203,90,1,1,0,0,1,1,1,100.0,0,0,0,0,1,2,2,0,31,2020-2021
Oihan Sancet,16,es ESP,FW,20-361,61,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2020-2021
   Raúl García,22,es ESP,FW,34-284,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31,2020-2021
Jon Morcillo,2,es ESP,LM,22-218,67,1,1,0,1,0,1,3,33.3,2,0,0,0,1,2,0,0,31,2020-2021
   Ibai Gómez,7,es ESP,LM,31-161,23,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,2020-2021
Mikel Vesga,6,es ESP,CM,27-335,61,3,2,1,1,1,0,3,0.0,3,1,0,1,1,4,2,0,31,2020-2021
   Unai López,8,es ESP,CM,25-173,29,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,31,2020-2021
Unai Vencedor Paris,27,es ESP,CM,20-157,90,3,1,0,2,1,1,4,25.0,3,1,0,1,0,3,0,0,31,2020-2021
Álex Berenguer,12,es ESP,RM,25-291,81,1,1,0,1,0,0,2,0.0,2,1,0,1,1,2,2,0,31,2020-2021
   Iñaki Williams,9,gh GHA,RM,26-310,9,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,31,2020-2021
Iñigo Lekue,15,es ESP,LB,27-352,90,1,1,0,1,0,1,2,50.0,1,1,0,1,0,1,3,0,31,2020-2021
Mikel Balenziaga,24,es ESP,CB,33-051,90,0,0,0,0,0,0,1,0.0,1,1,1,0,0,0,1,0,31,2020-2021
