player,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,Matchweek,Season
Jorge Molina,23,es ESP,FW,38-214,53,10,8,1,0,0,1,0,0,0,0,0,0,6,1,0,10,2020-2021
   Roberto Soldado,9,es ESP,FW,35-179,37,8,6,2,0,0,0,0,0,0,0,0,0,5,0,0,10,2020-2021
Darwin Machís,11,ve VEN,LW,27-289,90,32,29,3,0,0,0,8,0,3,1,1,1,18,0,3,10,2020-2021
Fede Vico,14,es ESP,RW,26-141,53,23,22,1,0,0,1,2,0,1,0,0,0,16,0,0,10,2020-2021
   Luis Javier Suárez,7,co COL,RW,22-356,37,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,10,2020-2021
Ángel Montoro,19,es ESP,AM,32-150,79,47,40,7,6,0,3,6,0,1,0,1,0,38,0,1,10,2020-2021
   Alberto Soro,26,es ESP,AM,21-258,11,7,7,0,0,0,0,0,0,0,0,0,0,5,0,0,10,2020-2021
Maxime Gonalons,4,fr FRA,DM,31-257,53,30,30,0,0,0,0,0,0,0,0,0,0,24,0,1,10,2020-2021
   Yangel Herrera,21,ve VEN,DM,22-313,37,22,22,0,0,0,0,1,0,0,0,0,0,11,0,0,10,2020-2021
Luis Milla,5,es ESP,DM,26-046,90,56,55,1,1,0,1,2,0,0,0,0,0,41,0,2,10,2020-2021
Carlos Neva,15,es ESP,LB,24-163,90,44,34,10,1,0,0,5,9,0,0,0,0,34,0,4,10,2020-2021
Domingos Duarte,22,pt POR,CB,25-257,90,41,39,2,1,0,0,0,1,0,0,0,0,31,0,0,10,2020-2021
Germán Sánchez,6,es ESP,CB,33-346,90,37,37,0,0,0,1,0,0,0,0,0,0,31,0,0,10,2020-2021
Dimitri Foulquier,2,fr FRA,RB,27-244,90,67,42,25,3,0,0,6,22,0,0,0,0,50,0,2,10,2020-2021
Rui Silva,1,pt POR,GK,26-289,90,36,25,11,2,0,0,0,0,0,0,0,0,27,0,0,10,2020-2021
Marcos André,16,br BRA,FW,24-033,90,12,11,1,0,0,0,0,0,0,0,0,0,7,0,1,10,2020-2021
Sergi Guardiola,7,es ESP,FW,29-177,90,23,23,0,0,1,0,4,0,0,0,0,0,13,0,1,10,2020-2021
